"Event Date","Event Time","Mill Number","One Minute Mean"
"06/11/2016","13:51:00","1","234"
"06/11/2016","13:51:00","2","174"
"06/11/2016","13:51:00","4","221"
"06/11/2016","13:51:00","5","101"
"06/11/2016","13:51:00","6","126"
"06/11/2016","13:51:00","7","138"
"06/11/2016","13:51:00","8","197"
"06/11/2016","13:51:00","9","174"
"06/11/2016","13:51:00","10","159"
"06/11/2016","13:51:00","11","145"
"06/11/2016","13:51:00","12","162"
"06/11/2016","13:51:00","13","239"
"06/11/2016","13:51:00","14","206"
"06/11/2016","13:51:00","15","101"
"06/11/2016","13:51:00","16","203"
"06/11/2016","13:51:00","17","45"
"06/11/2016","13:51:00","18","133"
"06/11/2016","13:51:00","19","189"
"06/11/2016","13:51:00","20","98"
"06/11/2016","13:51:00","21","150"
"06/11/2016","13:51:00","22","74"
"06/11/2016","13:51:00","24","108"
"06/11/2016","13:51:00","25","105"
"06/11/2016","13:51:00","26","183"
"06/11/2016","13:51:00","27","154"
"06/11/2016","13:51:00","28","211"
"06/11/2016","13:51:00","29","167"
"06/11/2016","13:51:00","30","155"
"06/11/2016","13:51:00","31","183"
"06/11/2016","13:51:00","32","148"
"06/11/2016","13:51:00","34","167"
"06/11/2016","13:52:00","1","207"
"06/11/2016","13:52:00","2","202"
"06/11/2016","13:52:00","4","190"
"06/11/2016","13:52:00","5","114"
"06/11/2016","13:52:00","6","123"
"06/11/2016","13:52:00","7","139"
"06/11/2016","13:52:00","8","203"
"06/11/2016","13:52:00","9","173"
"06/11/2016","13:52:00","10","184"
"06/11/2016","13:52:00","11","166"
"06/11/2016","13:52:00","12","136"
"06/11/2016","13:52:00","13","205"
"06/11/2016","13:52:00","14","194"
"06/11/2016","13:52:00","15","105"
"06/11/2016","13:52:00","16","202"
"06/11/2016","13:52:00","17","35"
"06/11/2016","13:52:00","18","120"
"06/11/2016","13:52:00","19","158"
"06/11/2016","13:52:00","20","98"
"06/11/2016","13:52:00","21","193"
"06/11/2016","13:52:00","22","81"
"06/11/2016","13:52:00","24","111"
"06/11/2016","13:52:00","25","129"
"06/11/2016","13:52:00","26","152"
"06/11/2016","13:52:00","27","135"
"06/11/2016","13:52:00","28","178"
"06/11/2016","13:52:00","29","163"
"06/11/2016","13:52:00","30","168"
"06/11/2016","13:52:00","31","167"
"06/11/2016","13:52:00","32","141"
"06/11/2016","13:52:00","34","164"
"06/11/2016","13:53:00","1","240"
"06/11/2016","13:53:00","2","193"
"06/11/2016","13:53:00","4","196"
"06/11/2016","13:53:00","5","117"
"06/11/2016","13:53:00","6","117"
"06/11/2016","13:53:00","7","134"
"06/11/2016","13:53:00","8","160"
"06/11/2016","13:53:00","9","172"
"06/11/2016","13:53:00","10","153"
"06/11/2016","13:53:00","11","145"
"06/11/2016","13:53:00","12","142"
"06/11/2016","13:53:00","13","276"
"06/11/2016","13:53:00","14","180"
"06/11/2016","13:53:00","15","113"
"06/11/2016","13:53:00","16","176"
"06/11/2016","13:53:00","17","34"
"06/11/2016","13:53:00","18","109"
"06/11/2016","13:53:00","19","146"
"06/11/2016","13:53:00","20","96"
"06/11/2016","13:53:00","21","196"
"06/11/2016","13:53:00","22","80"
"06/11/2016","13:53:00","24","113"
"06/11/2016","13:53:00","25","146"
"06/11/2016","13:53:00","26","191"
"06/11/2016","13:53:00","27","134"
"06/11/2016","13:53:00","28","193"
"06/11/2016","13:53:00","29","159"
"06/11/2016","13:53:00","30","167"
"06/11/2016","13:53:00","31","175"
"06/11/2016","13:53:00","32","131"
"06/11/2016","13:53:00","34","149"
"06/11/2016","13:54:00","1","215"
"06/11/2016","13:54:00","2","154"
"06/11/2016","13:54:00","4","220"
"06/11/2016","13:54:00","5","129"
"06/11/2016","13:54:00","6","122"
"06/11/2016","13:54:00","7","132"
"06/11/2016","13:54:00","8","163"
"06/11/2016","13:54:00","9","167"
"06/11/2016","13:54:00","10","146"
"06/11/2016","13:54:00","11","137"
"06/11/2016","13:54:00","12","143"
"06/11/2016","13:54:00","13","291"
"06/11/2016","13:54:00","14","173"
"06/11/2016","13:54:00","15","105"
"06/11/2016","13:54:00","16","177"
"06/11/2016","13:54:00","17","35"
"06/11/2016","13:54:00","18","104"
"06/11/2016","13:54:00","19","140"
"06/11/2016","13:54:00","20","96"
"06/11/2016","13:54:00","21","179"
"06/11/2016","13:54:00","22","84"
"06/11/2016","13:54:00","24","124"
"06/11/2016","13:54:00","25","161"
"06/11/2016","13:54:00","26","147"
"06/11/2016","13:54:00","27","160"
"06/11/2016","13:54:00","28","204"
"06/11/2016","13:54:00","29","139"
"06/11/2016","13:54:00","30","146"
"06/11/2016","13:54:00","31","171"
"06/11/2016","13:54:00","32","135"
"06/11/2016","13:54:00","34","163"
"06/11/2016","13:55:00","1","193"
"06/11/2016","13:55:00","2","147"
"06/11/2016","13:55:00","4","214"
"06/11/2016","13:55:00","5","123"
"06/11/2016","13:55:00","6","132"
"06/11/2016","13:55:00","7","125"
"06/11/2016","13:55:00","8","147"
"06/11/2016","13:55:00","9","173"
"06/11/2016","13:55:00","10","158"
"06/11/2016","13:55:00","11","131"
"06/11/2016","13:55:00","12","161"
"06/11/2016","13:55:00","13","233"
"06/11/2016","13:55:00","14","145"
"06/11/2016","13:55:00","15","92"
"06/11/2016","13:55:00","16","197"
"06/11/2016","13:55:00","17","42"
"06/11/2016","13:55:00","18","104"
"06/11/2016","13:55:00","19","146"
"06/11/2016","13:55:00","20","95"
"06/11/2016","13:55:00","21","142"
"06/11/2016","13:55:00","22","85"
"06/11/2016","13:55:00","24","146"
"06/11/2016","13:55:00","25","159"
"06/11/2016","13:55:00","26","150"
"06/11/2016","13:55:00","27","140"
"06/11/2016","13:55:00","28","228"
"06/11/2016","13:55:00","29","130"
"06/11/2016","13:55:00","30","166"
"06/11/2016","13:55:00","31","193"
"06/11/2016","13:55:00","32","133"
"06/11/2016","13:55:00","34","151"
"06/11/2016","13:56:00","1","210"
"06/11/2016","13:56:00","2","163"
"06/11/2016","13:56:00","4","235"
"06/11/2016","13:56:00","5","119"
"06/11/2016","13:56:00","6","148"
"06/11/2016","13:56:00","7","122"
"06/11/2016","13:56:00","8","145"
"06/11/2016","13:56:00","9","196"
"06/11/2016","13:56:00","10","130"
"06/11/2016","13:56:00","11","147"
"06/11/2016","13:56:00","12","148"
"06/11/2016","13:56:00","13","223"
"06/11/2016","13:56:00","14","128"
"06/11/2016","13:56:00","15","88"
"06/11/2016","13:56:00","16","206"
"06/11/2016","13:56:00","17","49"
"06/11/2016","13:56:00","18","107"
"06/11/2016","13:56:00","19","157"
"06/11/2016","13:56:00","20","105"
"06/11/2016","13:56:00","21","153"
"06/11/2016","13:56:00","22","84"
"06/11/2016","13:56:00","24","133"
"06/11/2016","13:56:00","25","145"
"06/11/2016","13:56:00","26","192"
"06/11/2016","13:56:00","27","132"
"06/11/2016","13:56:00","28","224"
"06/11/2016","13:56:00","29","140"
"06/11/2016","13:56:00","30","176"
"06/11/2016","13:56:00","31","175"
"06/11/2016","13:56:00","32","140"
"06/11/2016","13:56:00","34","150"
"06/11/2016","13:57:00","1","219"
"06/11/2016","13:57:00","2","184"
"06/11/2016","13:57:00","4","237"
