"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"06/11/2016","14:01:01","RWP0002","0.130","5.0","81","-0.40","-0.10","-1.70","","","9","10","10","","","3","5","5","",""
"06/11/2016","14:01:01","RWP0002","0.231","5.0","80","-0.40","-0.10","-1.70","","","9","10","10","","","4","5","6","",""
"06/11/2016","14:01:01","RWP0002","0.332","5.0","80","-0.30","0.00","-1.60","","","9","10","10","","","3","3","5","",""
"06/11/2016","14:01:01","RWP0002","0.434","5.2","80","-0.20","0.10","-1.50","","","9","10","10","","","4","3","4","",""
"06/11/2016","14:01:01","RWP0002","0.535","5.1","84","0.00","0.20","-1.40","","","9","10","10","","","5","5","6","",""
"06/11/2016","14:01:01","RWP0002","0.636","5.3","83","0.10","0.30","-1.30","","","9","10","10","","","6","6","7","",""
"06/11/2016","14:01:01","RWP0002","0.737","5.0","82","0.10","0.30","-1.20","","","9","10","10","","","6","6","7","",""
"06/11/2016","14:01:01","RWP0002","0.838","4.8","84","0.20","0.30","-1.10","","","9","10","10","","","7","7","8","",""
"06/11/2016","14:01:01","RWP0002","0.940","5.0","88","0.30","0.40","-1.00","","","9","9","10","","","8","8","9","",""
"06/11/2016","14:01:01","RWP0002","1.041","4.5","82","0.50","0.70","-0.70","","","9","10","10","","","9","7","9","",""
"06/11/2016","14:01:01","RWP0002","1.142","4.4","81","0.60","0.80","-0.60","","","9","10","8","","","8","7","10","",""
"06/11/2016","14:01:01","RWP0002","1.243","2.1","66","0.50","0.80","0.00","","","9","10","6","","","5","8","11","",""
"06/11/2016","14:01:01","RWP0002","1.344","1.5","77","0.60","0.60","0.10","","","7","9","8","","","4","3","6","",""
"06/11/2016","14:01:01","RWP0002","1.445","4.2","335","-0.50","0.50","0.00","","","7","10","8","","","-11","-5","2","",""
"06/11/2016","14:01:01","RWP0002","1.547","2.6","63","0.20","0.50","-0.40","","","6","7","9","","","-8","-11","-6","",""
"06/11/2016","14:01:01","RWP0002","1.648","1.9","52","-0.10","0.30","-0.40","","","5","10","10","","","-11","-13","-9","",""
"06/11/2016","14:01:01","RWP0002","1.749","1.8","63","2.80","0.20","-0.40","","","3","8","9","","","-20","-14","-11","",""
