"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"06/30/2022","19:30:11.5971138","28.225833","-79.282778","-40.30","Real","7.70","0.60","280","42,44,45,48,49,50,51"
"06/30/2022","19:30:11.6642685","28.240833","-79.346111","-29.90","Real","6.30","0.50","282","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:30:13.8814244","28.646944","-81.247500","-84.80","Real","0.10","0.10","289","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:30:13.9005052","28.639444","-81.238056","-9.20","Real","0.60","0.20","283","44,45,46,47,48,49,50"
"06/30/2022","19:30:13.9281626","28.646667","-81.247222","-39.00","Real","0.20","0.10","290","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:30:13.9289976","28.635556","-81.198611","-7.40","Real","5.40","0.60","278","42,48,50"
"06/30/2022","19:30:14.0117263","28.646389","-81.248333","-45.70","Real","0.20","0.10","290","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:30:14.0670660","28.646389","-81.249167","-13.20","Real","0.40","0.10","289","42,44,45,46,47,48,50"
"06/30/2022","19:30:16.2708013","28.934444","-81.591667","-20.70","Real","2.00","0.30","300","42,44,45,46,47,48,50"
"06/30/2022","19:30:28.5027282","28.615833","-81.284722","-16.10","Real","0.50","0.10","283","42,44,45,46,47,49,50"
"06/30/2022","19:30:28.5566047","28.616667","-81.280833","-20.00","Real","0.40","0.10","284","42,44,45,46,47,49,50,51"
"06/30/2022","19:30:28.6081417","28.615000","-81.283056","-26.10","Real","0.30","0.10","284","42,44,45,46,47,49,50,51"
"06/30/2022","19:30:28.7670381","28.616389","-81.284167","-11.90","Real","0.60","0.20","283","42,44,45,46,47"
"06/30/2022","19:30:28.8018169","28.616944","-81.283889","-12.10","Real","0.60","0.20","283","42,44,45,46,47"
"06/30/2022","19:30:36.1979195","29.390278","-81.900556","-38.20","Real","6.00","0.50","312","42,44,45,46,47,48,50"
"06/30/2022","19:30:46.5961614","27.165000","-80.468056","-42.60","Real","6.40","0.50","348","42,44,45,48,49,50,51"
"06/30/2022","19:31:00.2494999","28.225833","-79.338611","-58.30","Real","4.20","0.40","282","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:31:05.7221319","28.573333","-81.227500","-23.40","Real","0.20","0.10","278","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:31:05.8018828","28.579722","-81.223333","-16.90","Real","0.30","0.10","279","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:31:40.7599056","28.651944","-81.241111","-55.70","Real","0.10","0.10","291","42,44,45,46,47,49,50,51"
"06/30/2022","19:31:40.8070313","28.651944","-81.243056","-38.30","Real","0.20","0.10","291","42,44,45,46,47,49,50,51"
"06/30/2022","19:31:40.8443099","28.652222","-81.240833","-46.20","Real","0.20","0.10","291","42,44,45,46,47,49,50,51"
"06/30/2022","19:31:41.0028743","28.653056","-81.244444","-26.70","Real","0.30","0.10","291","42,44,45,46,47,49,50,51"
"06/30/2022","19:31:52.4030608","28.220278","-79.298611","-66.20","Real","4.10","0.40","282","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:31:52.5184212","28.227778","-79.220833","-34.30","Real","6.90","0.50","281","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:32:08.8374257","29.400000","-81.923611","-40.80","Real","5.90","0.50","312","42,44,45,46,47,48,50"
"06/30/2022","19:32:08.8993231","29.337778","-81.841667","-33.60","Real","7.00","0.60","310","42,45,46,47,49"
"06/30/2022","19:32:17.4971640","28.561389","-81.298611","-25.80","Real","0.30","0.10","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:32:17.8332017","28.562778","-81.284444","-9.30","Real","1.50","0.20","273","42,45,46"
"06/30/2022","19:32:38.5754972","28.636944","-81.238611","-17.20","Real","0.30","0.10","288","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:32:38.6588280","28.599167","-81.256667","-16.50","Real","0.40","0.10","281","42,44,45,46,47,48,49,50"
"06/30/2022","19:32:38.7398963","28.646389","-81.233889","-20.50","Real","0.30","0.10","291","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:32:38.8402349","28.646944","-81.235833","-13.20","Real","0.40","0.10","290","42,44,45,46,47,48,50"
"06/30/2022","19:32:38.9418280","28.647778","-81.237778","-15.40","Real","0.40","0.10","291","42,44,45,46,47,48,49,50"
"06/30/2022","19:32:39.0267548","28.646111","-81.234722","-19.10","Real","0.30","0.10","291","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:01.9784760","28.226667","-79.319722","-102.30","Real","2.70","0.30","282","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:07.3119264","28.634444","-81.230556","-43.70","Real","0.20","0.10","289","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:07.3316887","28.635833","-81.234167","-9.20","Real","0.90","0.20","291","42,45,46"
"06/30/2022","19:33:07.3651508","28.634167","-81.230000","-24.80","Real","0.20","0.10","289","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:07.3988596","28.634722","-81.232778","-14.20","Real","0.40","0.10","288","42,44,45,46,47,48,50"
"06/30/2022","19:33:07.5440487","28.630833","-81.228611","-14.90","Real","0.30","0.10","288","42,44,45,46,47,48,49,50"
"06/30/2022","19:33:07.6494466","28.634444","-81.225000","-6.50","Real","1.10","0.30","291","45,46"
"06/30/2022","19:33:07.6768927","28.634444","-81.225278","-5.90","Real","1.20","0.30","292","45,46"
"06/30/2022","19:33:07.7498337","28.632222","-81.221111","-7.60","Real","0.90","0.20","291","45,46"
"06/30/2022","19:33:25.9461479","28.600278","-81.257500","-24.00","Real","0.30","0.10","282","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:25.9941100","28.600000","-81.260833","-16.10","Real","0.50","0.10","274","42,44,45,46,47,48,49,50"
"06/30/2022","19:33:26.2904642","28.601111","-81.258611","-14.80","Real","0.40","0.10","282","42,44,45,46,47,48,50"
"06/30/2022","19:33:38.4294088","26.672778","-80.965833","-89.10","Real","8.20","0.60","5","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:42.3650041","28.575000","-81.224167","-10.10","Real","0.50","0.10","284","42,44,45,46"
"06/30/2022","19:33:43.7130104","29.374444","-81.895556","-115.70","Real","2.20","0.30","311","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:43.7656185","29.368889","-81.886667","-40.40","Real","5.20","0.50","312","42,44,45,46,47,48,49,50"
"06/30/2022","19:33:43.8189744","29.373056","-81.876944","-26.80","Real","9.60","0.70","310","42,45,46,47,48"
"06/30/2022","19:33:43.9150144","29.379444","-81.894444","-41.70","Real","5.20","0.50","312","42,44,45,46,47,48,49,50"
"06/30/2022","19:33:47.3491501","27.621111","-81.053889","-25.00","Real","2.80","0.40","17","42,44,45,48,50,51"
"06/30/2022","19:33:47.7041206","27.611111","-81.057778","-22.10","Real","4.20","0.50","19","42,44,51"
"06/30/2022","19:33:47.9267648","28.632222","-81.233889","-47.90","Real","0.10","0.10","288","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:48.0220137","28.631944","-81.202222","-37.10","Real","0.10","0.10","290","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:33:48.0227936","28.639722","-81.219722","-5.60","Real","0.80","0.20","284","42,44,47"
"06/30/2022","19:34:00.6855030","28.261944","-79.304167","-86.40","Real","3.30","0.30","280","42,44,45,46,47,49,50,51"
"06/30/2022","19:34:08.9177872","28.230833","-80.732222","-11.60","Real","0.10","0.10","68","42,44,45,46,48,49,50,51"
"06/30/2022","19:34:10.2386304","27.070000","-80.456944","-52.20","Real","6.40","0.50","349","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:29.0053737","28.399444","-79.215833","-73.90","Real","4.00","0.40","275","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:29.0584095","28.395278","-79.191944","-45.80","Real","5.90","0.50","275","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:36.1876798","28.578611","-81.235000","-9.80","Real","0.60","0.20","284","42,44,45,46"
"06/30/2022","19:34:36.4643123","28.571111","-81.282222","-12.60","Real","0.50","0.10","276","42,44,45,46,47,48"
"06/30/2022","19:34:36.5962424","28.572500","-81.282222","-19.40","Real","0.40","0.10","276","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:37.2524083","29.286111","-81.796389","-38.30","Real","4.00","0.40","311","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:55.5528351","28.243611","-79.313611","-99.30","Real","2.80","0.30","281","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:58.0890767","28.265556","-80.768056","-19.10","Real","0.10","0.10","85","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:58.1202828","28.263056","-80.749444","-14.80","Real","0.10","0.10","85","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:34:58.2886622","28.280833","-80.722222","-5.70","Real","0.10","0.10","282","42,44,50,51"
"06/30/2022","19:35:13.1057630","29.422222","-81.946389","-36.00","Real","9.30","0.80","311","42,45,46,47"
"06/30/2022","19:35:19.0287872","28.569722","-81.268611","-11.70","Real","0.60","0.20","281","42,44,45,46"
"06/30/2022","19:35:19.0821983","28.561389","-81.250000","-18.70","Real","0.30","0.10","275","42,44,45,46,47,49,50,51"
"06/30/2022","19:35:19.1883897","28.571667","-81.218056","-15.00","Real","0.30","0.10","278","42,44,45,46,47,49,50,51"
"06/30/2022","19:35:19.2814523","28.640556","-81.225556","9.60","Real","1.50","0.30","83","42,44,45,46,47,49,50"
"06/30/2022","19:35:19.3737078","28.572778","-81.218611","-17.90","Real","0.30","0.10","278","42,44,45,46,47,49,50,51"
"06/30/2022","19:35:32.8222129","27.156667","-80.424167","-43.00","Real","7.50","0.70","347","42,44,48,50,51"
"06/30/2022","19:35:32.9969705","27.172222","-80.438889","-48.70","Real","5.50","0.50","347","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:35:42.5604099","28.229722","-80.713056","-11.50","Real","0.10","0.10","63","42,44,45,46,48,49,50,51"
"06/30/2022","19:35:42.6496671","28.221389","-80.754444","-13.70","Real","0.10","0.10","70","42,44,45,46,48,49,50,51"
"06/30/2022","19:35:45.7180901","28.420278","-79.229722","-57.00","Real","4.70","0.40","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:35:46.1140871","28.413056","-79.221389","-34.10","Real","6.50","0.50","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:35:46.6647045","28.576389","-81.259722","-8.20","Real","1.20","0.20","277","45,46"
"06/30/2022","19:35:46.8375395","28.575833","-81.257500","-21.90","Real","0.30","0.10","277","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:35:47.0535534","28.575833","-81.259167","-13.10","Real","0.40","0.10","277","42,44,45,46,47,48,50"
"06/30/2022","19:35:47.0800624","28.575556","-81.256667","-15.10","Real","0.40","0.10","277","42,44,45,46,47,48,50"
"06/30/2022","19:35:47.1975483","28.575278","-81.256389","-17.90","Real","0.30","0.10","277","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:04.1444938","28.625278","-81.256111","2.30","Real","4.10","0.60","286","45,46"
"06/30/2022","19:36:04.1768091","28.633056","-81.227778","-10.70","Real","0.50","0.10","284","42,45,46,47"
"06/30/2022","19:36:04.2408132","28.629167","-81.229722","-23.00","Real","0.20","0.10","288","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:04.5308665","28.628611","-81.234444","-13.60","Real","0.40","0.10","287","42,44,45,46,47,48,50"
"06/30/2022","19:36:04.6350897","28.629167","-81.235556","-20.90","Real","0.30","0.10","286","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:04.6915182","28.628333","-81.236389","-7.00","Real","1.10","0.30","289","45,46"
"06/30/2022","19:36:14.3892746","28.869722","-81.708056","19.60","Real","2.50","0.40","293","42,44,45,46,47,48,49,50"
"06/30/2022","19:36:17.0330981","28.575278","-81.255000","-16.50","Real","0.40","0.10","271","42,44,45,46,47,48,49,50"
"06/30/2022","19:36:17.1041790","28.576389","-81.255833","-14.10","Real","0.40","0.10","278","42,44,45,46,47,48,50"
"06/30/2022","19:36:17.1753655","28.576111","-81.251944","-13.80","Real","0.40","0.10","278","42,44,45,46,47,48,50"
"06/30/2022","19:36:38.7717081","28.596389","-81.245556","3.40","Real","2.40","0.40","281","45,46"
"06/30/2022","19:36:41.8702929","28.560833","-81.237222","-15.00","Real","0.30","0.10","275","42,44,45,46,47,48,49,50"
"06/30/2022","19:36:41.9680788","28.599722","-81.290000","-18.70","Real","0.40","0.10","280","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:42.1111162","28.600000","-81.285556","-22.90","Real","0.30","0.10","280","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:48.4352592","28.583056","-81.239167","-26.40","Real","0.20","0.10","280","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:48.4689097","28.581667","-81.237778","-12.80","Real","0.40","0.10","280","42,44,45,46,47,48,50"
"06/30/2022","19:36:48.5198758","28.583333","-81.237222","-17.40","Real","0.30","0.10","280","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:48.9169615","28.547222","-81.252778","-28.60","Real","0.20","0.10","271","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:48.9751546","28.546944","-81.250278","-24.30","Real","0.30","0.10","271","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:36:49.0318061","28.546111","-81.251389","-17.20","Real","0.40","0.10","85","42,44,45,46,47,48,49,50"
"06/30/2022","19:36:49.1213993","28.548333","-81.239722","-7.50","Real","1.20","0.20","271","45,46"
"06/30/2022","19:37:01.7859053","28.416389","-79.254444","-35.80","Real","9.80","0.70","271","42,44,49,50,51"
"06/30/2022","19:37:03.4677477","28.268889","-79.291667","-138.40","Real","2.20","0.20","280","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:03.5185678","28.253889","-79.295278","-33.30","Real","9.40","0.70","280","42,48,49,50,51"
"06/30/2022","19:37:03.5802155","28.242778","-79.264722","-38.30","Real","10.00","0.80","280","42,49,50,51"
"06/30/2022","19:37:05.2989532","28.560000","-81.249167","-16.70","Real","0.30","0.10","275","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:05.3977285","28.597778","-81.260000","-16.60","Real","0.40","0.10","281","42,44,45,46,47,48,49,50"
"06/30/2022","19:37:13.3164593","29.327222","-81.806111","-37.30","Real","4.60","0.40","312","42,44,45,46,47,48,49,50"
"06/30/2022","19:37:13.4468151","29.317500","-81.791944","-33.70","Real","6.20","0.60","311","42,45,46,47,48"
"06/30/2022","19:37:14.5276958","28.566389","-81.278333","-49.10","Real","0.20","0.10","86","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:14.6426273","28.569444","-81.296389","-9.10","Real","1.60","0.30","274","45,46"
"06/30/2022","19:37:14.7068563","28.569167","-81.292500","-31.90","Real","0.30","0.10","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:14.9548688","28.570000","-81.290000","-13.80","Real","0.50","0.10","275","42,44,45,46,47,48"
"06/30/2022","19:37:15.8328116","28.562500","-81.237222","6.90","Real","0.80","0.20","282","44,45,46"
"06/30/2022","19:37:35.8562053","28.578333","-81.262222","10.10","Real","1.00","0.20","278","42,45,46"
"06/30/2022","19:37:39.7067354","28.570278","-81.271944","-31.20","Real","0.20","0.10","276","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:40.1070717","28.592500","-81.284722","-8.60","Real","1.50","0.30","279","42,45,46"
"06/30/2022","19:37:40.2283530","28.592222","-81.277778","-8.40","Real","1.50","0.30","280","42,45,46"
"06/30/2022","19:37:46.1850153","28.981667","-81.618611","-90.10","Real","0.80","0.10","302","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:37:52.0727479","29.314167","-81.816389","-23.00","Real","9.00","0.70","310","42,45,46,47"
"06/30/2022","19:37:56.4427220","28.574444","-81.255278","-15.70","Real","0.40","0.10","277","42,44,45,46,47,48,49,50"
"06/30/2022","19:38:05.4371948","29.475278","-81.429167","-48.20","Real","3.30","0.30","330","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:09.9686591","28.566667","-81.262500","-33.90","Real","0.20","0.10","275","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:10.0276445","28.552500","-81.248056","-22.90","Real","0.30","0.10","86","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:10.0580566","28.554444","-81.242222","-11.50","Real","0.50","0.10","274","42,44,45,46,47"
"06/30/2022","19:38:10.2163831","28.599444","-81.233056","-23.20","Real","0.20","0.10","283","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:10.2516942","28.554167","-81.243333","-12.10","Real","0.40","0.10","274","42,44,45,46,47,48"
"06/30/2022","19:38:10.5884808","28.554444","-81.244167","-15.10","Real","0.40","0.10","274","42,44,45,46,47,48,50"
"06/30/2022","19:38:17.5393772","28.419722","-79.256389","-58.40","Real","4.40","0.40","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:28.8180837","28.562222","-81.260833","-34.80","Real","0.20","0.10","274","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:28.9267881","28.586389","-81.261389","-30.50","Real","0.20","0.10","279","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:29.0440688","28.592500","-81.262500","-15.60","Real","0.40","0.10","280","42,44,45,46,47,48,49,50"
"06/30/2022","19:38:29.0687511","28.587222","-81.254444","-9.00","Real","1.10","0.20","280","42,45,46"
"06/30/2022","19:38:29.1289273","28.591667","-81.264167","-32.10","Real","0.30","0.10","270","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:29.1883371","28.591944","-81.266389","-24.80","Real","0.30","0.10","272","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:29.4912860","28.592500","-81.256389","-10.00","Real","1.00","0.20","281","42,45,46"
"06/30/2022","19:38:38.1836727","28.565833","-81.260278","-18.80","Real","0.30","0.10","276","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:38:38.2638209","28.563611","-81.255556","-16.70","Real","0.40","0.10","276","42,44,45,46,47,48,49,50"
"06/30/2022","19:38:47.6474877","29.484167","-81.444722","-44.40","Real","3.70","0.40","329","42,44,45,46,47,49,50,51"
"06/30/2022","19:38:56.5641010","28.574444","-81.262222","-16.50","Real","0.40","0.10","277","42,44,45,46,47,48,49,50"
"06/30/2022","19:38:56.5647851","28.552222","-81.254444","-14.40","Real","0.40","0.20","88","42,44,46,47,48,50"
"06/30/2022","19:38:56.7427437","28.556667","-81.253889","-15.40","Real","0.40","0.10","275","42,44,45,46,47,48,50"
"06/30/2022","19:38:56.8393493","28.556944","-81.257222","-12.80","Real","0.50","0.10","279","42,44,45,46"
"06/30/2022","19:38:56.9060606","28.556389","-81.253333","-14.00","Real","0.40","0.10","275","42,44,45,46,47,48,50"
"06/30/2022","19:38:56.9544387","28.557222","-81.245278","-8.30","Real","1.10","0.20","274","42,45,46"
"06/30/2022","19:38:57.0821958","28.555833","-81.245278","-7.70","Real","1.20","0.20","273","45,46"
"06/30/2022","19:39:04.4532931","28.983611","-81.615556","-108.90","Real","0.70","0.10","302","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:04.4817308","28.981944","-81.613611","-45.30","Real","1.30","0.20","302","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:04.6518144","28.985000","-81.637222","-23.00","Real","3.20","0.50","298","42,45,46,47"
"06/30/2022","19:39:05.5685390","29.347222","-81.866944","-29.80","Real","8.40","0.70","310","42,45,46,47"
"06/30/2022","19:39:17.5633178","28.581389","-81.251944","-10.80","Real","0.60","0.20","284","42,44,45,46"
"06/30/2022","19:39:17.6536938","28.565278","-81.241667","-20.40","Real","0.30","0.10","276","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:17.6948507","28.582222","-81.250000","-12.80","Real","0.40","0.10","279","42,44,45,46,47,48,50"
"06/30/2022","19:39:17.7532876","28.581667","-81.248611","-20.90","Real","0.30","0.10","279","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:17.8012173","28.581111","-81.245556","-18.60","Real","0.30","0.10","279","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:17.8520264","28.581111","-81.247778","-25.20","Real","0.30","0.10","279","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:17.9193308","28.580278","-81.251389","-26.00","Real","0.30","0.10","89","42,44,45,46,47,48,49,50,51"
"06/30/2022","19:39:18.0735580","28.580556","-81.237778","-8.00","Real","1.00","0.20","279","42,45,46"
"06/30/2022","19:39:26.1844680","28.560000","-81.237222","-15.80","Real","0.30","0.10","275","42,44,45,46,47,48,49,50"
"06/30/2022","19:39:26.2578532","28.583056","-81.227222","-12.70","Real","0.40","0.10","280","42,44,45,46,47,48,50"
"06/30/2022","19:39:54.3507907","28.570556","-81.278056","-11.90","Real","0.50","0.10","276","42,44,45,46,47,49,50"
"06/30/2022","19:39:54.4439921","28.595278","-81.248056","-19.30","Real","0.30","0.10","282","42,44,45,46,47,49,50,51"
"06/30/2022","19:39:54.5696504","28.594167","-81.242500","-8.10","Real","1.00","0.20","282","42,45,46"
"06/30/2022","19:39:54.5735882","28.577222","-81.296389","-6.90","Real","2.10","0.30","276","45,46"
"06/30/2022","19:39:54.6841700","28.594444","-81.251389","-24.30","Real","0.30","0.10","271","42,44,45,46,47,49,50,51"
