"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"07/04/2020","01:25:02.9406034","28.492500","-80.051111","-37.80","Real","0.50","0.10","270","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:02.9657342","28.489444","-80.062778","-24.80","Real","2.20","0.20","76","42,44,51"
"07/04/2020","01:25:03.0282327","28.481667","-80.031667","-32.20","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:03.0868143","28.525000","-80.038056","-20.10","Real","0.60","0.10","88","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:03.1916210","28.476389","-80.026111","-27.50","Real","0.60","0.10","272","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:03.3675489","28.477222","-80.026667","-18.00","Real","0.70","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:05.3421177","27.190000","-79.186111","-32.80","Real","9.00","0.40","312","42,44,46,48,49,50,51"
"07/04/2020","01:25:09.0397257","28.593333","-80.699444","-30.60","Real","0.10","0.10","51","42,44,45,46,47,48,50,51"
"07/04/2020","01:25:09.0820735","28.593056","-80.699444","-48.50","Real","0.10","0.10","76","44,45,46,47,51"
"07/04/2020","01:25:09.1018405","28.594167","-80.698333","-8.30","Real","0.10","0.10","34","42,44,45,46,47,50,51"
"07/04/2020","01:25:09.2956392","28.593611","-80.699444","-21.80","Real","0.10","0.10","50","42,44,45,46,47,50,51"
"07/04/2020","01:25:09.3870093","28.593333","-80.699167","-24.50","Real","0.10","0.10","357","42,44,45,46,47,50,51"
"07/04/2020","01:25:09.4385240","28.594167","-80.698889","-10.60","Real","0.10","0.10","309","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:09.6513313","28.593889","-80.698889","-18.00","Real","0.10","0.10","57","42,44,45,46,47,49,51"
"07/04/2020","01:25:09.7991161","28.594167","-80.698889","-10.70","Real","0.10","0.10","309","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:16.8901908","29.028611","-80.109722","-90.00","Real","0.50","0.10","52","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:16.9637928","29.063056","-80.134722","-26.80","Real","1.50","0.10","43","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:17.0033547","29.060833","-80.135556","-19.20","Real","0.90","0.10","47","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:17.2632425","29.063056","-80.134444","-49.60","Real","0.70","0.10","48","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:23.1114425","27.282778","-79.252778","-70.80","Real","5.90","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:23.1657391","27.244444","-79.200556","-64.10","Real","6.60","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:31.6772535","27.285000","-79.182222","-34.60","Real","7.50","0.30","310","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:40.3131345","28.716944","-80.219167","-30.50","Real","0.30","0.10","69","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:40.5507826","28.502778","-80.032500","-29.00","Real","0.60","0.10","90","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:40.5982261","28.500000","-80.038611","-9.50","Real","1.10","0.10","86","42,48,49,50,51"
"07/04/2020","01:25:40.6950414","28.715833","-80.221389","-20.00","Real","0.40","0.10","68","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:40.6985239","28.722778","-80.214167","-5.70","Real","3.30","0.20","60","42,49"
"07/04/2020","01:25:40.7651554","28.715833","-80.220833","-21.50","Real","0.40","0.10","68","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:40.8119499","28.715833","-80.221667","-13.20","Real","0.40","0.10","68","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:46.8293995","27.283056","-79.255278","-31.30","Real","7.20","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:46.8718974","27.246111","-79.247778","-34.90","Real","7.40","0.30","312","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:47.2040516","27.231944","-79.228889","-31.80","Real","7.70","0.30","312","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:55.8827886","27.278611","-79.186944","-27.20","Real","9.60","0.40","310","42,44,49,50,51"
"07/04/2020","01:25:58.3521565","28.491111","-80.049167","-44.90","Real","0.50","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:25:58.4094773","28.508333","-80.028611","-8.20","Real","1.20","0.10","84","42,44,49,50,51"
"07/04/2020","01:26:02.8231575","29.046111","-80.870278","-105.70","Real","0.30","0.10","352","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:02.8664389","29.039167","-80.876667","-32.80","Real","0.60","0.10","351","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:15.9562825","27.307778","-79.291389","-27.50","Real","8.40","0.30","311","42,44,48,49,50,51"
"07/04/2020","01:26:16.0052010","27.276389","-79.250556","-34.90","Real","7.20","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:16.0702683","27.235556","-79.193333","-35.50","Real","7.70","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:16.5429459","27.273333","-79.247500","-30.90","Real","7.80","0.30","311","42,44,45,46,48,49,50,51"
"07/04/2020","01:26:17.9530515","28.593611","-80.643056","-69.10","Real","0.20","0.10","293","45,48"
"07/04/2020","01:26:17.9530537","28.594444","-80.650278","-60.80","Real","0.10","0.10","61","42,44,46,47,50,51"
"07/04/2020","01:26:18.0366813","28.592778","-80.650556","-61.70","Real","0.10","0.10","29","42,44,45,46,51"
"07/04/2020","01:26:18.0876584","28.594444","-80.650556","-62.00","Real","0.10","0.10","77","44,45,46,47,51"
"07/04/2020","01:26:18.2109248","28.593333","-80.650278","-68.80","Real","0.10","0.10","77","44,45,46,47,51"
"07/04/2020","01:26:18.2475508","28.594444","-80.650000","-7.20","Real","0.10","0.10","61","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.3198791","28.594444","-80.650556","-18.80","Real","0.10","0.10","88","42,44,45,46,48,49,50,51"
"07/04/2020","01:26:18.3575911","28.594167","-80.650556","-12.10","Real","0.10","0.10","71","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.3642663","28.595000","-80.650000","-3.70","Real","0.10","0.10","53","42,46,48,49"
"07/04/2020","01:26:18.6166711","28.594444","-80.650278","-20.90","Real","0.10","0.10","291","42,44,45,46,47,48,50,51"
"07/04/2020","01:26:18.6764047","28.484722","-80.025000","-32.70","Real","0.70","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.7162478","28.486944","-80.025278","-16.90","Real","0.70","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.7406205","28.487222","-80.031389","-10.30","Real","1.10","0.10","87","42,48,49,50,51"
"07/04/2020","01:26:18.7866169","28.486667","-80.025556","-12.70","Real","0.70","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.8648754","28.487500","-80.023333","-38.50","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:18.9237316","28.486389","-80.026111","-10.40","Real","1.10","0.10","87","42,48,49,50,51"
"07/04/2020","01:26:20.7343513","28.721389","-80.191944","-44.00","Real","0.30","0.10","70","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:20.7541605","28.738611","-80.158611","-6.00","Real","4.60","0.30","61","42,49"
"07/04/2020","01:26:29.7518926","29.098611","-80.113056","-27.50","Real","0.90","0.10","46","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:32.5817489","28.767222","-80.233333","5.00","Real","0.60","0.10","69","42,47,48,49,50"
"07/04/2020","01:26:39.4291470","29.014444","-80.816667","-43.40","Real","0.40","0.10","356","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:40.8012163","28.587222","-80.691389","-72.20","Real","0.10","0.10","51","42,44,45,46,47,49,50,51"
"07/04/2020","01:26:40.8268292","28.586667","-80.691667","-11.40","Real","0.10","0.10","3","42,44,45,46,47,49,50,51"
"07/04/2020","01:26:46.3923875","28.507500","-80.027222","-89.30","Real","0.40","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:46.4341317","28.508333","-80.025833","-27.40","Real","0.80","0.10","86","42,44,45,46,48,49,50,51"
"07/04/2020","01:26:46.4699681","28.506667","-80.029722","-20.20","Real","0.60","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:55.7417001","27.191111","-79.107778","-51.30","Real","7.90","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:55.8390574","27.258333","-79.176111","-46.60","Real","7.30","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:26:55.9895168","27.250000","-79.167222","-48.50","Real","7.30","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:02.4671232","29.107500","-81.098056","-97.50","Real","0.40","0.10","332","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:02.5038698","29.104167","-81.096944","-13.80","Real","1.00","0.10","336","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:02.5296983","29.118611","-81.104722","-18.20","Real","0.90","0.10","336","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:04.3706089","28.720556","-80.255556","-26.30","Real","0.30","0.10","67","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:04.4284534","28.700833","-80.261667","-26.90","Real","0.30","0.10","69","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:04.4840289","28.700556","-80.263611","-28.10","Real","0.40","0.10","63","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:04.5888045","28.702222","-80.259722","-46.20","Real","0.50","0.10","61","42,44,45,46,49,51"
"07/04/2020","01:27:04.5888060","28.700556","-80.263889","-44.70","Real","0.40","0.10","80","47,48,50"
"07/04/2020","01:27:04.7759023","28.700556","-80.262500","-32.20","Real","0.30","0.10","69","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.3883470","28.749167","-80.239722","-15.10","Real","0.40","0.10","65","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.4736448","28.739167","-80.238333","-19.70","Real","0.40","0.10","66","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.5502332","28.740000","-80.235000","-12.50","Real","0.40","0.10","66","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.6255788","28.740278","-80.235278","-16.80","Real","0.40","0.10","66","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.6898670","28.740000","-80.235833","-12.90","Real","0.40","0.10","66","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:12.8173325","28.738889","-80.237500","-8.80","Real","0.40","0.10","65","42,45,46,47,48,49,50,51"
"07/04/2020","01:27:20.3147052","28.482222","-80.036944","-23.00","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:20.3374068","28.483056","-80.034167","-13.70","Real","0.70","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:20.6039583","28.497778","-79.974167","-7.40","Real","7.90","0.30","273","42,49"
"07/04/2020","01:27:34.6288067","28.628056","-80.631667","-31.60","Real","0.10","0.10","30","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:34.6873780","28.603333","-80.640833","-34.00","Real","0.10","0.10","284","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:34.7447186","28.602778","-80.641667","-25.10","Real","0.10","0.10","280","42,44,45,46,47,48,50,51"
"07/04/2020","01:27:34.8168392","28.617222","-80.627500","-12.60","Real","0.10","0.10","307","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:34.8580013","28.602500","-80.641667","-17.10","Real","0.10","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:35.0212410","28.616944","-80.628056","-6.80","Real","0.10","0.10","58","42,44,45,46,47,48,50,51"
"07/04/2020","01:27:35.0245567","28.571111","-80.642778","4.50","Real","0.10","0.10","67","42,45,47,51"
"07/04/2020","01:27:35.0880335","28.617500","-80.627500","-12.90","Real","0.10","0.10","71","42,44,45,46,47,48,50,51"
"07/04/2020","01:27:35.1684854","28.617500","-80.627500","-11.00","Real","0.10","0.10","47","42,44,45,46,47,50,51"
"07/04/2020","01:27:35.3434368","28.617778","-80.626944","-11.70","Real","0.10","0.10","86","44,45,46,47,48,51"
"07/04/2020","01:27:35.5009783","28.617500","-80.627222","-16.60","Real","0.10","0.10","42","42,44,45,46,47,50,51"
"07/04/2020","01:27:37.6370582","28.699167","-80.283611","-4.30","Real","0.90","0.10","58","42,45,46,47,48,50,51"
"07/04/2020","01:27:44.2911937","28.496667","-80.028611","-8.80","Real","1.20","0.10","86","42,48,49,50,51"
"07/04/2020","01:27:51.4267239","28.745000","-80.204444","-54.10","Real","0.30","0.10","68","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:51.5531260","28.745833","-80.204722","-67.30","Real","0.30","0.10","69","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:52.8357969","28.549444","-80.657222","-18.00","Real","0.10","0.10","81","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:52.8735774","28.549444","-80.656944","-31.30","Real","0.10","0.10","309","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:52.8874927","28.549167","-80.658056","-4.90","Real","0.10","0.10","37","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:53.2432573","28.549167","-80.657500","-13.10","Real","0.10","0.10","51","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:53.2667507","28.549444","-80.657778","-8.90","Real","0.10","0.10","24","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:27:53.2751029","28.550833","-80.656944","-10.50","Real","0.20","0.10","47","44,45,46,48,51"
"07/04/2020","01:27:58.8575508","28.754444","-80.200556","5.50","Real","1.60","0.20","61","42,48,49,50"
"07/04/2020","01:28:04.5482380","28.515556","-80.017222","-76.50","Real","0.40","0.10","90","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.5782515","28.525556","-80.021667","8.40","Real","6.70","0.20","75","50,51"
"07/04/2020","01:28:04.5786593","28.512222","-80.023333","-17.10","Real","0.70","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.6017175","28.512500","-80.023611","-19.60","Real","0.70","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.6381313","28.513056","-80.021389","-33.70","Real","0.60","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.6850022","28.513056","-80.018889","-34.00","Real","0.60","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.7569548","28.512778","-80.012222","-29.50","Real","0.60","0.10","89","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:04.9355778","28.521111","-80.007500","-29.00","Real","0.60","0.10","88","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:09.8124487","28.741111","-80.240833","-22.00","Real","0.30","0.10","66","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:09.8810318","28.781111","-80.213889","-14.60","Real","0.40","0.10","63","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:09.9549121","28.718333","-80.242500","-19.20","Real","0.30","0.10","67","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:10.0317362","28.786111","-80.205556","-8.30","Real","2.90","0.20","53","42,49,50"
"07/04/2020","01:28:10.0337159","28.737500","-80.235556","-8.80","Real","1.30","0.10","61","42,44,45,46,48,49,50"
"07/04/2020","01:28:10.1982297","28.781944","-80.211944","-33.50","Real","0.40","0.10","64","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:10.2355751","28.782778","-80.210000","-23.30","Real","0.40","0.10","63","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:10.2589826","28.781944","-80.209722","-8.00","Real","0.70","0.10","68","42,47,48,49,50"
"07/04/2020","01:28:10.4408085","28.782500","-80.211944","-9.10","Real","0.50","0.10","63","42,45,46,47,48,49,50,51"
"07/04/2020","01:28:13.3473237","28.494444","-80.023333","-24.20","Real","0.60","0.10","270","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:13.3743668","28.494444","-80.020833","-9.40","Real","1.20","0.10","86","42,48,49,50,51"
"07/04/2020","01:28:15.8883503","28.576389","-80.629444","-45.20","Real","0.10","0.10","27","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:16.0053633","28.581389","-80.676389","-24.20","Real","0.10","0.10","5","42,44,45,46,47,48,50,51"
"07/04/2020","01:28:16.0073845","28.576944","-80.654167","-4.50","Real","0.10","0.10","40","48,49"
"07/04/2020","01:28:16.0073846","28.577778","-80.653889","-4.80","Real","0.10","0.10","43","42,45,46,47,50"
"07/04/2020","01:28:16.4324276","28.565000","-80.653611","-23.60","Real","0.10","0.10","49","42,44,45,46,47,49,50,51"
"07/04/2020","01:28:20.4713245","27.221944","-79.091944","-87.20","Real","6.50","0.30","310","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:20.5191630","27.255278","-79.141944","-52.90","Real","7.20","0.30","310","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:20.5793388","27.268611","-79.190833","-42.90","Real","7.20","0.30","311","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:20.7913639","27.194444","-79.154167","-39.40","Real","8.10","0.30","312","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:40.0062816","28.486944","-80.007778","-55.20","Real","0.50","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:40.0292585","28.496111","-80.018333","-43.00","Real","0.60","0.10","270","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:40.0738601","28.486389","-80.014444","-41.60","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:40.1259180","28.486389","-80.013889","-29.00","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
"07/04/2020","01:28:40.1372430","28.487500","-80.009722","-43.40","Real","0.60","0.10","271","42,44,45,46,47,48,49,50,51"
