"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"12/05/2015","15:59:00","1798","38","7.1","0.000","-0.09","121.1","116.9","119.4","59.6","59.0","59.3","0.60","0.70","0.61","0","0","1"
"12/05/2015","15:59:00","1948","38","6.7","0.003","-0.16","125.5","120.7","123.7","59.8","59.3","59.6","0.50","0.70","0.61","0","0","1"
"12/05/2015","15:59:00","2098","31","4.9","0.013","0.09","126.7","126.7","126.7","58.7","58.3","58.5","0.60","1.40","1.01","0","0","1"
"12/05/2015","15:59:00","2247","30","3.6","0.008","-0.03","123.5","125.1","124.4","59.4","58.9","59.2","0.60","1.10","0.87","0","0","1"
"12/05/2015","15:59:00","2397","19","1.9","0.012","0.05","131.5","130.4","131.0","60.6","60.1","60.4","0.60","0.70","0.63","0","0","1"
"12/05/2015","15:59:00","2547","5","1.2","0.006","0.03","135.8","137.5","136.7","60.3","60.1","60.2","0.50","0.50","0.51","0","0","1"
"12/05/2015","15:59:00","2697","285","1.3","0.011","0.03","140.7","138.9","139.9","60.8","60.7","60.7","0.70","0.60","0.60","0","0","1"
"12/05/2015","15:59:00","2846","280","2.7","0.009","0.05","137.8","131.9","135.8","59.0","59.0","59.0","0.80","0.70","0.77","0","0","1"
"12/05/2015","15:59:00","2996","230","4.0","0.020","-0.03","120.2","119.0","119.6","58.3","58.1","58.2","0.90","1.50","1.19","0","0","1"
"12/05/2015","15:59:00","3146","230","5.0","0.007","0.01","127.1","122.0","125.3","58.6","58.5","58.5","0.80","1.20","1.02","0","0","1"
"12/05/2015","15:59:00","3295","236","6.7","0.012","-0.15","128.6","129.8","129.2","58.9","58.7","58.8","0.80","0.80","0.80","0","0","1"
"12/05/2015","15:59:00","3445","238","6.9","0.002","-0.16","126.8","126.8","126.8","58.5","58.5","58.5","0.70","1.10","0.92","0","0","1"
"12/05/2015","15:59:00","3595","243","7.3","0.005","-0.08","123.0","127.4","125.8","58.5","58.9","58.7","0.60","0.80","0.72","0","0","1"
"12/05/2015","15:59:00","3745","245","9.8","0.017","0.08","117.3","124.7","122.4","58.3","58.4","58.4","0.70","0.90","0.82","0","0","1"
"12/05/2015","15:59:00","3894","233","11.6","0.019","0.09","113.4","115.7","114.7","58.0","58.0","58.0","0.60","0.40","0.50","0","0","1"
"12/05/2015","15:59:00","4044","230","11.9","0.004","-0.01","116.4","115.9","116.1","58.1","58.1","58.1","0.50","0.50","0.50","0","0","1"
"12/05/2015","15:59:00","4194","236","11.6","0.008","0.06","120.0","119.9","120.0","58.0","58.1","58.1","0.70","0.30","0.49","0","0","1"
"12/05/2015","15:59:00","4343","246","12.9","0.017","-0.02","124.2","130.5","128.4","58.2","58.6","58.4","0.30","0.40","0.37","0","0","1"
"12/05/2015","15:59:00","4493","247","14.0","0.007","-0.03","125.3","125.0","125.2","58.3","58.5","58.4","0.40","0.50","0.41","0","0","1"
"12/05/2015","15:59:00","4643","251","16.4","0.018","0.05","117.8","118.3","118.1","58.0","58.1","58.0","0.50","0.40","0.45","0","0","1"
"12/05/2015","15:59:00","4793","253","16.9","0.005","0.05","111.6","112.5","112.1","57.9","57.9","57.9","0.60","0.60","0.60","0","0","1"
"12/05/2015","15:59:00","4942","248","15.8","0.012","0.12","108.9","107.9","108.4","57.9","57.9","57.9","0.70","0.80","0.75","0","0","1"
"12/05/2015","15:59:00","5092","244","16.0","0.008","0.09","106.7","106.7","106.7","57.9","57.9","57.9","0.60","0.50","0.54","0","0","1"
"12/05/2015","15:59:00","5242","244","16.6","0.004","-0.02","117.3","115.2","116.4","58.0","58.0","58.0","0.40","0.50","0.46","0","0","1"
"12/05/2015","15:59:00","5392","246","16.8","0.005","-0.03","109.8","109.6","109.7","58.0","58.0","58.0","0.60","0.50","0.53","0","0","1"
"12/05/2015","15:59:00","5541","249","16.8","0.006","-0.01","106.7","104.5","105.7","58.0","58.0","58.0","0.50","0.50","0.52","0","0","1"
"12/05/2015","15:59:00","5691","245","17.4","0.010","0.10","110.0","109.9","109.9","58.0","58.0","58.0","0.50","0.40","0.46","0","0","1"
"12/05/2015","15:59:00","5841","243","18.2","0.006","0.03","108.6","113.9","112.0","58.0","58.0","58.0","0.60","0.50","0.55","0","0","1"
"12/05/2015","15:59:00","5990","243","20.8","0.017","-0.03","115.3","112.8","114.2","58.1","58.1","58.1","0.50","0.70","0.55","0","0","1"
"12/05/2015","15:59:00","6140","243","21.5","0.005","-0.03","110.0","107.4","108.9","57.9","58.0","57.9","0.60","0.70","0.63","0","0","1"
"12/05/2015","15:59:00","6290","242","22.4","0.006","-0.02","101.2","101.5","101.4","58.0","58.0","58.0","0.70","0.70","0.69","0","0","1"
"12/05/2015","15:59:00","6440","244","22.2","0.005","0.06","96.6","95.4","96.1","58.0","58.0","58.0","0.70","0.70","0.69","0","0","1"
"12/05/2015","15:59:00","6589","241","22.0","0.009","0.06","103.1","102.5","102.8","58.0","58.0","58.0","0.60","0.60","0.60","0","0","1"
"12/05/2015","15:59:00","6739","240","22.8","0.006","0.04","104.2","107.0","105.8","58.0","58.0","58.0","0.70","0.60","0.66","0","0","1"
"12/05/2015","15:59:00","6889","242","24.4","0.012","-0.01","102.5","104.5","103.6","58.0","58.0","58.0","0.70","0.70","0.71","0","0","1"
"12/05/2015","15:59:00","7038","247","25.3","0.016","0.00","105.0","106.6","105.9","58.0","58.0","58.0","0.80","0.80","0.79","0","0","1"
"12/05/2015","15:59:00","7188","252","27.1","0.018","-0.03","110.1","109.0","109.6","58.0","58.0","58.0","0.80","0.80","0.77","0","0","1"
"12/05/2015","15:59:00","7338","251","26.6","0.005","-0.02","104.4","101.1","103.0","58.0","58.0","58.0","0.80","0.70","0.77","0","0","1"
"12/05/2015","15:59:00","7488","249","26.6","0.006","0.07","101.3","100.8","101.1","57.9","58.0","58.0","0.80","0.60","0.70","0","0","1"
"12/05/2015","15:59:00","7637","246","26.4","0.010","-0.01","94.5","95.3","94.9","58.0","57.9","57.9","0.90","0.70","0.79","0","0","1"
"12/05/2015","15:59:00","7787","241","26.2","0.015","0.01","94.2","91.2","93.0","58.0","58.0","58.0","1.00","0.70","0.86","0","0","1"
"12/05/2015","15:59:00","7937","237","26.6","0.013","0.09","93.3","90.7","92.2","58.0","58.0","58.0","1.10","0.80","0.95","0","0","1"
"12/05/2015","15:59:00","8087","230","26.7","0.021","0.04","99.2","97.0","98.2","57.9","58.0","57.9","0.80","0.70","0.72","0","0","1"
"12/05/2015","15:59:00","8236","227","28.0","0.012","0.10","104.2","104.7","104.4","58.0","57.9","57.9","0.80","0.70","0.74","0","0","1"
"12/05/2015","15:59:00","8386","228","29.3","0.009","0.18","96.6","98.3","97.5","57.9","57.9","57.9","0.80","0.80","0.78","0","0","1"
"12/05/2015","15:59:00","8536","229","31.2","0.014","0.13","99.6","98.2","99.0","58.0","57.9","57.9","0.80","0.80","0.80","0","0","1"
"12/05/2015","15:59:00","8685","235","32.6","0.022","0.14","92.9","90.7","91.9","57.9","57.9","57.9","1.40","1.10","1.24","0","0","1"
"12/05/2015","15:59:00","8835","241","33.5","0.025","0.10","97.2","96.5","96.8","57.9","58.0","57.9","1.00","0.90","0.98","0","0","1"
"12/05/2015","15:59:00","8985","242","35.9","0.016","0.04","93.0","93.9","93.5","57.9","57.9","57.9","1.10","1.00","1.04","0","0","1"
"12/05/2015","15:59:00","9135","239","35.8","0.013","0.18","88.3","84.3","86.7","58.0","57.9","57.9","0.70","0.90","0.81","0","0","1"
"12/05/2015","15:59:00","9284","237","34.2","0.013","0.17","90.1","83.0","87.8","58.0","58.0","58.0","1.00","1.00","1.00","0","0","1"
"12/05/2015","15:59:00","9434","236","36.1","0.013","0.11","89.9","85.4","88.2","57.9","57.9","57.9","1.00","1.00","0.99","0","0","1"
"12/05/2015","15:59:00","9584","239","36.8","0.012","0.09","84.9","82.8","83.9","58.0","57.9","57.9","1.10","1.00","1.08","0","0","1"
"12/05/2015","15:59:00","9733","240","39.0","0.015","0.16","84.7","82.4","83.7","57.9","57.9","57.9","1.00","0.70","0.85","0","0","1"
"12/05/2015","15:59:00","9883","243","38.6","0.015","0.17","86.9","82.2","85.2","58.0","57.9","57.9","0.90","0.90","0.89","0","0","1"
"12/05/2015","15:59:00","10033","244","40.6","0.013","0.25","88.6","82.8","86.6","57.9","57.9","57.9","1.00","0.90","0.93","0","0","1"
"12/05/2015","15:59:00","10183","240","38.6","0.022","0.29","86.4","80.2","84.3","57.9","57.9","57.9","1.30","1.50","1.38","0","0","1"
"12/05/2015","15:59:00","10332","240","38.2","0.003","0.28","91.8","86.8","90.0","57.9","57.9","57.9","1.10","1.30","1.21","0","0","1"
"12/05/2015","15:59:00","10482","241","38.2","0.004","0.36","85.8","82.9","84.6","57.9","57.9","57.9","1.10","1.10","1.07","0","0","1"
"12/05/2015","15:59:00","10632","238","38.9","0.011","0.32","83.3","81.7","82.6","57.9","58.0","57.9","1.70","1.10","1.38","0","0","1"
"12/05/2015","15:59:00","10781","236","39.6","0.011","0.32","85.3","83.9","84.7","57.9","57.9","57.9","1.70","1.30","1.50","0","0","1"
"12/05/2015","15:59:00","10931","233","39.8","0.013","0.29","83.9","85.5","84.8","57.9","58.0","57.9","1.30","1.10","1.20","0","0","1"
"12/05/2015","15:59:00","11081","233","40.4","0.005","0.29","83.1","84.1","83.6","57.9","57.9","57.9","1.40","1.20","1.29","0","0","1"
"12/05/2015","15:59:00","11231","231","42.1","0.015","0.23","80.3","78.0","79.3","57.9","57.9","57.9","1.60","1.20","1.38","0","0","1"
"12/05/2015","15:59:00","11380","227","39.9","0.024","-0.06","81.9","83.3","82.6","57.9","57.9","57.9","1.40","1.30","1.33","0","0","1"
"12/05/2015","15:59:00","11530","223","41.0","0.019","0.13","88.2","86.7","87.5","57.9","58.0","57.9","1.20","1.00","1.07","0","0","1"
"12/05/2015","15:59:00","11680","223","41.3","0.002","0.00","87.6","85.4","86.6","57.9","57.9","57.9","1.10","1.00","1.09","0","0","1"
"12/05/2015","15:59:00","11830","225","41.4","0.007","-0.05","83.5","81.8","82.7","57.9","57.9","57.9","1.60","1.20","1.40","0","0","1"
"12/05/2015","15:59:00","11979","228","41.0","0.018","-0.02","81.4","80.3","80.9","57.9","57.9","57.9","1.40","1.20","1.29","0","0","1"
"12/05/2015","15:59:00","12129","231","41.3","0.014","0.02","79.6","80.0","79.8","57.9","57.9","57.9","1.40","1.10","1.23","0","0","1"
"12/05/2015","15:59:00","12279","234","42.1","0.016","-0.08","82.6","77.3","80.7","58.0","58.0","58.0","1.20","1.70","1.45","0","0","1"
"12/05/2015","15:59:00","12428","235","42.0","0.005","0.13","82.2","78.3","80.7","57.9","57.9","57.9","1.30","1.10","1.22","0","0","1"
"12/05/2015","15:59:00","12578","236","42.8","0.005","0.19","80.5","76.9","79.1","58.0","57.9","57.9","1.40","1.40","1.42","0","0","1"
"12/05/2015","15:59:00","12728","238","40.4","0.019","0.16","80.2","77.5","79.1","58.0","57.9","58.0","1.30","1.30","1.31","0","0","1"
"12/05/2015","15:59:00","12878","238","40.6","0.001","0.02","81.5","82.2","81.9","58.0","57.9","57.9","1.10","1.20","1.14","0","0","1"
"12/05/2015","15:59:00","13027","239","38.9","0.012","-0.07","80.8","78.4","79.8","58.0","57.9","58.0","1.20","1.70","1.43","0","0","1"
"12/05/2015","15:59:00","13177","240","37.8","0.008","-0.07","81.9","77.9","80.3","58.3","57.9","58.1","1.00","1.00","1.00","0","0","1"
"12/05/2015","15:59:00","13327","243","37.5","0.013","0.11","78.5","75.6","77.3","58.1","57.9","58.0","1.30","1.20","1.24","0","0","1"
"12/05/2015","15:59:00","13476","244","37.6","0.008","-0.31","77.8","76.3","77.1","58.1","57.9","58.0","1.00","0.70","0.88","0","0","1"
"12/05/2015","15:59:00","13626","247","34.8","0.021","0.01","78.5","77.8","78.2","58.1","57.9","58.0","1.10","0.90","1.00","0","0","1"
"12/05/2015","15:59:00","13776","250","33.0","0.018","0.15","75.8","74.5","75.2","58.3","57.9","58.1","1.00","1.30","1.13","0","0","1"
