"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"22145","05/25/2022","15:00:00","16","140","8.0","0.000","29.7","20.5","1020.00","58","17.31","1162.80","360","681","24.20","0"
"22145","05/25/2022","15:00:00","1000","140","16.5","0.015","24.2","18.4","986.03","70","15.39","1145.87","346","675","21.11","5"
"22145","05/25/2022","15:00:00","2000","139","15.5","0.002","21.3","15.8","952.24","71","13.18","1118.61","328","671","17.91","9"
"22145","05/25/2022","15:00:00","3000","142","14.6","0.002","19.0","14.1","919.33","73","11.90","1089.02","314","668","16.05","13"
"22145","05/25/2022","15:00:00","4000","155","12.4","0.007","16.9","12.1","887.31","74","10.58","1059.30","300","666","14.16","16"
"22145","05/25/2022","15:00:00","5000","148","12.4","0.003","15.5","6.4","856.19","55","7.21","1028.96","273","664","9.60","19"
"22145","05/25/2022","15:00:00","6000","139","17.4","0.009","15.4","-6.2","825.98","22","2.88","995.49","239","663","3.83","20"
"22145","05/25/2022","15:00:00","7000","144","17.3","0.002","14.5","-5.1","796.81","25","3.15","963.12","234","662","4.18","21"
"22145","05/25/2022","15:00:00","8000","139","17.1","0.002","12.7","-8.5","768.53","22","2.44","935.17","223","660","3.22","22"
"22145","05/25/2022","15:00:00","9000","138","20.4","0.006","11.2","-6.0","741.10","29","2.97","906.17","220","658","3.90","23"
"22145","05/25/2022","15:00:00","10000","138","19.4","0.002","9.3","-9.6","714.48","25","2.27","879.88","210","656","2.95","24"
"22145","05/25/2022","15:00:00","11000","127","17.8","0.007","7.2","-6.4","688.65","37","2.93","853.97","209","653","3.79","25"
"22145","05/25/2022","15:00:00","12000","138","21.9","0.009","5.1","-7.2","663.57","40","2.76","829.13","202","651","3.55","25"
"22145","05/25/2022","15:00:00","13000","150","17.8","0.010","3.9","-11.3","639.26","32","2.02","802.61","192","649","2.58","26"
"22145","05/25/2022","15:00:00","14000","145","20.3","0.005","2.2","-7.5","615.74","49","2.73","777.38","191","648","3.47","27"
"22145","05/25/2022","15:00:00","15000","153","16.2","0.008","0.5","-8.6","592.93","50","2.53","753.31","184","645","3.19","28"
"22145","05/25/2022","15:00:00","16000","125","13.6","0.013","-1.0","-13.8","570.85","37","1.68","729.73","173","644","2.11","28"
"22145","05/25/2022","15:00:00","17000","124","14.8","0.002","-3.8","-14.3","549.42","44","1.62","709.64","169","640","2.01","29"
"22145","05/25/2022","15:00:00","18000","145","15.4","0.009","-6.1","-17.3","528.60","41","1.27","688.80","162","637","1.57","29"
"22145","05/25/2022","15:00:00","19000","153","13.4","0.005","-7.7","-22.7","508.41","29","0.80","666.76","154","635","0.98","30"
