"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"06/29/2022","17:04:02.9722713","28.430833","-79.958333","-27.00","Real","1.30","0.20","275","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:04:03.0695074","28.430833","-79.963333","-16.20","Real","2.50","0.40","271","42,49,50,51"
"06/29/2022","17:04:03.1119208","28.426667","-79.918056","-16.50","Real","5.40","0.60","86","42,51"
"06/29/2022","17:04:41.1477549","27.558611","-78.767222","-167.40","Real","6.80","0.40","298","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:05:05.0812871","27.209167","-78.671389","-207.40","Real","8.60","0.50","305","42,44,45,46,47,49,50,51"
"06/29/2022","17:05:05.1149259","28.424167","-79.955278","-19.90","Real","1.70","0.30","275","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:05:05.2134294","28.454167","-79.957222","-16.50","Real","4.90","0.50","276","42,49,50"
"06/29/2022","17:05:18.9729147","27.291944","-80.706667","29.70","Real","5.60","0.50","357","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:06:42.2856460","28.432500","-79.961667","-33.40","Real","1.10","0.20","275","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:06:42.3060498","28.444444","-79.941667","-18.50","Real","2.50","0.40","270","42,49,50,51"
"06/29/2022","17:06:42.3346396","28.443333","-79.951389","-37.90","Real","1.10","0.20","274","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:08:49.2983929","28.437500","-79.931389","-56.50","Real","0.80","0.10","274","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:08:49.3453092","28.438333","-79.936944","-58.50","Real","0.80","0.10","274","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:09:12.2168824","27.230556","-80.591111","-41.20","Real","5.20","0.50","352","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:10:51.7895062","27.369444","-80.696389","-71.90","Real","2.10","0.30","356","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:22.4319827","27.196389","-80.624167","-45.30","Real","5.20","0.50","354","42,44,45,46,48,49,50,51"
"06/29/2022","17:11:22.5051669","27.151667","-80.620833","-37.60","Real","8.50","0.70","354","42,44,51"
"06/29/2022","17:11:22.6410351","27.171667","-80.613333","-34.90","Real","8.80","0.70","354","42,44,51"
"06/29/2022","17:11:26.7524130","28.369167","-78.884444","-152.20","Real","3.90","0.30","275","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:26.7620343","28.351667","-78.827778","-49.10","Real","9.80","0.60","276","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:37.5055285","27.197500","-78.596389","-200.20","Real","9.20","0.50","304","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:48.8009198","28.407778","-79.996389","-63.30","Real","0.60","0.10","276","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:48.8302941","28.405833","-79.980278","-33.50","Real","1.10","0.20","277","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:11:48.9215047","28.440000","-79.967500","15.80","Real","4.20","0.50","86","42,50,51"
"06/29/2022","17:12:18.1634122","27.258889","-80.572778","-39.60","Real","5.00","0.50","351","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:12:50.3983432","28.375556","-80.186944","-48.70","Real","0.30","0.10","281","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:12:50.4419350","28.375278","-80.196111","-11.20","Real","1.60","0.30","274","42,50,51"
"06/29/2022","17:12:50.4940964","28.399444","-80.178889","-18.80","Real","0.80","0.20","277","42,44,45,46,48,49,50,51"
"06/29/2022","17:12:50.5174729","28.375000","-80.195000","-20.90","Real","0.60","0.10","281","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:13:03.6982925","27.254444","-80.696389","-56.80","Real","3.50","0.40","357","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:15:26.3052544","27.162778","-80.563889","-38.10","Real","6.60","0.50","352","42,44,45,46,47,48,49,50,51"
"06/29/2022","17:16:06.2882544","27.712778","-78.638056","-243.20","Real","5.30","0.40","293","44,45,46,47,48,49,50,51"
