"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"21008","01/08/2021","01:28:00","1000","185","22.1","0.030","19.7","11.6","979.67","60","10.13","1159.26","319","669","13.68","4"
"21008","01/08/2021","01:28:00","2000","198","26.5","0.012","17.3","11.1","945.56","67","9.85","1128.15","311","666","13.20","7"
"21008","01/08/2021","01:28:00","3000","204","27.0","0.005","14.4","11.0","912.35","80","9.89","1099.32","305","663","13.13","10"
"21008","01/08/2021","01:28:00","4000","213","28.3","0.007","11.7","10.4","880.00","92","9.58","1070.43","298","660","12.60","13"
"21008","01/08/2021","01:28:00","5000","222","28.6","0.008","9.5","7.2","848.52","86","7.79","1041.10","280","657","10.16","15"
"21008","01/08/2021","01:28:00","6000","236","25.9","0.012","10.2","-10.3","818.01","22","2.13","1004.44","237","657","2.79","17"
"21008","01/08/2021","01:28:00","7000","245","29.0","0.009","8.6","-11.1","788.53","24","2.02","973.78","230","655","2.63","18"
"21008","01/08/2021","01:28:00","8000","248","31.5","0.005","6.7","-3.4","759.97","49","3.69","943.82","233","653","4.77","19"
"21008","01/08/2021","01:28:00","9000","251","30.1","0.004","5.4","-0.9","732.32","64","4.45","913.20","232","652","5.72","20"
"21008","01/08/2021","01:28:00","10000","249","31.3","0.002","3.5","-3.6","705.51","60","3.67","886.20","221","649","4.69","21"
"21008","01/08/2021","01:28:00","11000","248","31.1","0.001","1.7","-0.5","679.50","85","4.64","858.46","221","647","5.89","22"
"21008","01/08/2021","01:28:00","12000","250","35.0","0.007","0.1","-2.0","654.32","86","4.19","831.67","212","645","5.29","23"
"21008","01/08/2021","01:28:00","13000","249","35.7","0.001","-1.4","-6.0","629.92","71","3.12","805.65","200","643","3.92","25"
"21008","01/08/2021","01:28:00","14000","252","43.1","0.013","-3.0","-10.3","606.28","57","2.23","780.49","188","641","2.78","25"
"21008","01/08/2021","01:28:00","15000","257","40.3","0.007","-5.2","-13.5","583.39","52","1.75","757.45","180","639","2.16","26"
"21008","01/08/2021","01:28:00","16000","253","36.9","0.007","-7.0","-19.6","561.17","36","1.05","733.91","170","636","1.29","26"
"21008","01/08/2021","01:28:00","17000","254","34.7","0.004","-9.6","-27.4","539.62","22","0.53","712.99","162","633","0.64","27"
"21008","01/08/2021","01:28:00","18000","252","35.6","0.003","-12.4","-26.5","518.69","30","0.58","692.65","158","630","0.70","27"
"21008","01/08/2021","01:28:00","19000","260","38.4","0.010","-14.7","-40.7","498.38","9","0.14","671.70","151","627","0.17","27"
"21008","01/08/2021","01:28:00","20000","262","43.2","0.008","-16.4","-64.2","478.71","1","0.01","649.56","145","625","0.01","27"
"21008","01/08/2021","01:28:00","21000","261","48.1","0.008","-18.8","-63.5","459.67","1","0.01","629.60","140","622","0.01","27"
"21008","01/08/2021","01:28:00","22000","262","53.7","0.010","-21.0","-67.0","441.23","1","0.01","609.62","136","619","0.01","27"
"21008","01/08/2021","01:28:00","23000","258","61.1","0.015","-22.8","-60.1","423.38","2","0.02","589.16","131","617","0.02","27"
"21008","01/08/2021","01:28:00","24000","249","65.7","0.017","-24.5","-28.0","406.14","72","0.53","568.71","130","615","0.60","27"
"21008","01/08/2021","01:28:00","25000","250","74.9","0.016","-25.6","-37.9","389.51","30","0.20","548.04","123","613","0.23","27"
"21008","01/08/2021","01:28:00","26000","253","81.8","0.014","-27.4","-75.5","373.48","0","0.00","529.45","118","611","0.00","27"
"21008","01/08/2021","01:28:00","27000","254","92.7","0.018","-29.5","-67.6","357.99","1","0.01","511.86","114","608","0.01","27"
"21008","01/08/2021","01:28:00","28000","254","95.9","0.006","-31.0","-46.4","343.03","20","0.08","493.47","111","607","0.09","27"
"21008","01/08/2021","01:28:00","29000","257","99.9","0.013","-33.2","-42.3","328.59","39","0.13","477.00","107","604","0.14","27"
"21008","01/08/2021","01:28:00","30000","258","102.7","0.005","-34.3","-40.0","314.68","56","0.17","458.88","103","602","0.18","27"
"21008","01/08/2021","01:28:00","31000","257","102.3","0.001","-37.1","-44.0","301.25","48","0.11","444.54","100","599","0.12","27"
"21008","01/08/2021","01:28:00","32000","259","102.8","0.004","-39.7","-45.4","288.24","54","0.10","430.09","97","596","0.10","27"
"21008","01/08/2021","01:28:00","33000","260","104.0","0.004","-42.3","-47.2","275.66","59","0.08","415.96","93","592","0.08","27"
"21008","01/08/2021","01:28:00","34000","262","110.9","0.013","-44.6","-49.9","263.52","55","0.06","401.64","90","589","0.06","27"
"21008","01/08/2021","01:28:00","35000","263","116.3","0.011","-46.6","-51.2","251.79","59","0.05","387.17","87","587","0.05","27"
"21008","01/08/2021","01:28:00","36000","262","119.8","0.007","-49.1","-53.0","240.48","63","0.04","373.91","84","583","0.04","27"
"21008","01/08/2021","01:28:00","37000","261","126.3","0.012","-51.7","-55.4","229.56","64","0.03","361.12","81","580","0.03","27"
"21008","01/08/2021","01:28:00","38000","259","125.1","0.005","-53.9","-58.2","219.02","59","0.02","348.00","78","577","0.02","27"
"21008","01/08/2021","01:28:00","39000","257","122.5","0.009","-56.6","-63.0","208.86","43","0.01","336.00","75","574","0.01","27"
"21008","01/08/2021","01:28:00","40000","257","124.5","0.004","-59.2","-66.0","199.05","40","0.01","324.11","72","570","0.01","27"
"21008","01/08/2021","01:28:00","41000","261","123.6","0.017","-61.5","","189.60","","","312.09","70","567","0.00",""
"21008","01/08/2021","01:28:00","42000","266","117.9","0.021","-63.3","","180.51","","","299.67","67","565","0.00",""
"21008","01/08/2021","01:28:00","43000","269","110.2","0.015","-65.9","","171.77","","","288.74","64","561","0.00",""
"21008","01/08/2021","01:28:00","44000","267","93.4","0.029","-65.0","","163.41","","","273.49","61","562","0.00",""
"21008","01/08/2021","01:28:00","45000","267","84.0","0.016","-64.2","","155.49","","","259.24","58","563","0.00",""
"21008","01/08/2021","01:28:00","46000","265","74.1","0.017","-62.9","","148.01","","","245.25","55","565","0.00",""
"21008","01/08/2021","01:28:00","47000","269","70.2","0.010","-62.0","","140.92","","","232.50","52","566","0.00",""
"21008","01/08/2021","01:28:00","48000","261","62.5","0.020","-63.3","","134.17","","","222.74","50","565","0.00",""
"21008","01/08/2021","01:28:00","49000","255","69.9","0.017","-65.4","","127.68","","","214.11","48","562","0.00",""
"21008","01/08/2021","01:28:00","50000","258","75.0","0.011","-67.8","","121.44","","","206.03","46","559","0.00",""
"21008","01/08/2021","01:28:00","51000","259","64.5","0.018","-67.9","","115.47","","","196.00","44","558","0.00",""
"21008","01/08/2021","01:28:00","52000","262","66.9","0.007","-66.5","","109.83","","","185.16","41","560","0.00",""
"21008","01/08/2021","01:28:00","53000","264","65.4","0.005","-63.7","","104.51","","","173.84","39","564","0.00",""
"21008","01/08/2021","01:28:00","54000","262","56.0","0.016","-62.1","","99.51","","","164.26","37","566","0.00",""
"21008","01/08/2021","01:28:00","55000","254","54.1","0.014","-64.2","","94.73","","","157.94","35","563","0.00",""
"21008","01/08/2021","01:28:00","56000","255","55.5","0.003","-66.4","","90.13","","","151.88","34","560","0.00",""
"21008","01/08/2021","01:28:00","57000","263","57.4","0.014","-68.5","","85.72","","","145.93","33","558","0.00",""
"21008","01/08/2021","01:28:00","58000","274","56.8","0.017","-69.4","","81.49","","","139.34","31","556","0.00",""
