"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"04/27/2015","19:05:00","SLC 40","54","5","","","","","","","","","","","",""
"04/27/2015","19:05:00","SLC 41","230","5","266","9","278","12","278","12","11","","","","",""
"04/27/2015","19:05:00","SLC 41","231","5","272","9","267","12","267","12","11","","","","",""
"04/27/2015","19:05:00","0313 NE  SW","6","5","","","","","","","","79.0","","70.4","75","1008.6"
"04/27/2015","19:05:00","0313 NE  SW","12","5","263","3","268","5","268","5","21","","","","",""
"04/27/2015","19:05:00","0313 NE  SW","54","5","256","4","272","7","272","7","14","78.9","-0.1","70.1","74",""
"04/27/2015","19:05:00","0313 NE  SW","162","5","262","4","274","9","274","9","13","","","","",""
"04/27/2015","19:05:00","0313 NE  SW","204","5","259","6","264","10","264","10","11","78.1","","69.2","74",""
"04/27/2015","19:05:00","0313 NE  SW","295","5","267","6","275","11","275","11","10","","","","",""
"04/27/2015","19:05:00","0313 NE  SW","394","5","251","8","247","10","247","10","10","","","","",""
"04/27/2015","19:05:00","0313 NE  SW","492","5","270","9","272","11","272","11","9","76.7","","67.4","73",""
"04/27/2015","19:05:00","0313 SW  SW","6","5","","","","","","","","79.3","","69.3","71","1008.6"
"04/27/2015","19:05:00","0313 SW  SW","12","5","264","3","260","6","277","6","21","","","","",""
"04/27/2015","19:05:00","0313 SW  SW","54","5","259","4","270","8","270","8","17","78.7","-0.6","69.9","75",""
"04/27/2015","19:05:00","0313 SW  SW","162","5","263","6","270","9","270","9","13","","","","",""
"04/27/2015","19:05:00","0313 SW  SW","204","5","265","7","264","9","264","9","13","78.1","","70.4","77",""
"04/27/2015","19:05:00","0313 SW  SW","295","5","276","7","284","10","284","10","12","","","","",""
"04/27/2015","19:05:00","0313 SW  SW","394","5","274","8","278","10","278","10","10","","","","",""
"04/27/2015","19:05:00","0313 SW  SW","492","5","276","9","282","11","282","11","9","76.9","","67.8","74",""
"04/27/2015","19:05:00","0002 SE  NW","6","5","","","","","","","","79.2","","69.6","72",""
