"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"12/04/2015","19:16:00","RWP0003","0.130","10.9","21","-0.10","2.90","-0.30","","","9","10","10","","","13","11","12","",""
"12/04/2015","19:16:00","RWP0003","0.231","11.3","24","0.00","3.00","-0.40","","","9","10","10","","","16","14","14","",""
"12/04/2015","19:16:00","RWP0003","0.332","11.3","26","0.00","3.00","-0.50","","","9","10","10","","","14","12","12","",""
"12/04/2015","19:16:00","RWP0003","0.434","11.6","28","0.00","3.00","-0.60","","","9","10","10","","","9","8","7","",""
"12/04/2015","19:16:00","RWP0003","0.535","12.4","29","-0.10","3.20","-0.80","","","9","10","10","","","4","4","3","",""
"12/04/2015","19:16:00","RWP0003","0.636","12.4","34","-0.10","3.10","-1.00","","","9","10","10","","","3","2","0","",""
"12/04/2015","19:16:00","RWP0003","0.737","13.1","38","0.00","3.20","-1.30","","","9","10","10","","","3","3","2","",""
"12/04/2015","19:16:00","RWP0003","0.838","13.1","40","0.00","3.20","-1.40","","","9","10","10","","","3","3","3","",""
"12/04/2015","19:16:00","RWP0003","0.940","12.8","41","0.00","3.10","-1.40","","","9","10","10","","","1","2","1","",""
"12/04/2015","19:16:00","RWP0003","1.041","12.6","40","0.00","3.10","-1.40","","","9","10","10","","","-3","-2","-2","",""
"12/04/2015","19:16:00","RWP0003","1.142","12.3","40","-0.10","2.90","-1.40","","","9","10","10","","","-7","-6","-7","",""
"12/04/2015","19:16:00","RWP0003","1.243","10.7","41","0.00","2.70","-1.10","","","9","10","10","","","-5","-8","-9","",""
"12/04/2015","19:16:00","RWP0003","1.344","8.8","33","0.10","2.40","-0.50","","","9","10","10","","","2","-1","-3","",""
"12/04/2015","19:16:00","RWP0003","1.445","8.6","28","0.10","2.40","-0.30","","","9","10","9","","","6","5","3","",""
"12/04/2015","19:16:00","RWP0003","1.547","8.7","30","0.20","2.40","-0.40","","","9","10","9","","","4","6","3","",""
"12/04/2015","19:16:00","RWP0003","1.648","8.6","30","0.20","2.40","-0.30","","","9","10","8","","","-1","3","-1","",""
"12/04/2015","19:16:00","RWP0003","1.749","6.7","19","0.20","1.90","0.10","","","9","10","7","","","-2","-1","-3","",""
"12/04/2015","19:16:00","RWP0003","1.850","3.9","354","0.20","1.10","0.60","","","9","10","10","","","-2","0","-2","",""
"12/04/2015","19:16:00","RWP0003","1.951","3.5","323","0.20","0.70","0.90","","","9","10","10","","","-1","0","-2","",""
"12/04/2015","19:16:00","RWP0003","2.053","3.9","306","0.20","0.50","1.10","","","9","10","10","","","-4","0","-2","",""
"12/04/2015","19:16:00","RWP0003","2.154","4.4","301","0.10","0.30","1.20","","","9","10","10","","","-6","-3","-4","",""
"12/04/2015","19:16:00","RWP0003","2.255","4.0","292","0.00","0.10","1.10","","","9","10","10","","","-1","-3","-3","",""
"12/04/2015","19:16:00","RWP0003","2.356","2.9","291","0.00","0.10","0.80","","","9","10","10","","","-1","0","-1","",""
"12/04/2015","19:16:00","RWP0003","2.457","2.1","294","0.00","0.10","0.60","","","9","10","10","","","-3","0","-2","",""
"12/04/2015","19:16:00","RWP0003","2.558","1.8","274","0.00","-0.10","0.50","","","9","10","10","","","-8","-4","-5","",""
"12/04/2015","19:16:00","RWP0003","2.660","2.5","262","-0.10","-0.40","0.50","","","8","10","10","","","-13","-8","-9","",""
"12/04/2015","19:16:00","RWP0003","2.761","4.3","219","0.20","-0.90","0.60","","","9","10","10","","","-14","-11","-12","",""
"12/04/2015","19:16:00","RWP0003","2.862","5.3","224","0.20","-1.10","0.80","","","8","10","10","","","-14","-11","-13","",""
"12/04/2015","19:16:00","RWP0003","2.963","6.9","227","0.20","-1.40","1.20","","","7","10","8","","","-13","-11","-12","",""
"12/04/2015","19:16:00","RWP0003","3.064","7.7","238","1.20","-1.60","1.40","","","5","10","9","","","-16","-12","-15","",""
"12/04/2015","19:16:00","RWP0003","3.166","8.9","241","0.50","-1.70","1.60","","","2","9","6","","","-15","-14","-17","",""
"12/04/2015","19:16:00","RWP0003","3.267","","","0.80","-1.50","1.70","","","4","6","5","","","-19","-17","-17","",""
"12/04/2015","19:16:00","RWP0003","3.368","","","-4.10","-2.20","2.00","","","3","3","4","","","-20","-14","-17","",""
"12/04/2015","19:16:00","RWP0003","3.469","","","-4.10","-1.10","2.20","","","4","3","3","","","-18","-19","-14","",""
"12/04/2015","19:16:00","RWP0003","3.570","","","1.40","2.50","6.20","","","2","4","3","","","-19","-20","-19","",""
"12/04/2015","19:16:00","RWP0003","3.671","","","-6.80","-2.30","-2.50","","","3","4","3","","","-20","-17","-20","",""
"12/04/2015","19:16:00","RWP0003","3.773","","","0.60","-1.60","5.10","","","4","3","3","","","-16","-19","-18","",""
"12/04/2015","19:16:00","RWP0003","3.874","","","0.40","-2.20","9.90","","","4","4","2","","","-14","-18","-22","",""
"12/04/2015","19:16:00","RWP0003","3.975","","","0.90","-8.70","1.80","","","5","3","3","","","-15","-18","-16","",""
"12/04/2015","19:16:00","RWP0003","4.076","11.3","245","0.20","-2.00","2.20","","","4","8","7","","","-15","-14","-16","",""
"12/04/2015","19:16:00","RWP0003","4.177","10.8","247","0.00","-1.90","2.20","","","4","7","6","","","-15","-13","-16","",""
"12/04/2015","19:16:00","RWP0003","4.279","","","0.10","-2.00","2.30","","","7","8","5","","","-13","-16","-16","",""
"12/04/2015","19:16:00","RWP0003","4.380","9.3","228","0.10","-2.00","1.40","","","9","7","8","","","-8","-14","-16","",""
"12/04/2015","19:16:00","RWP0003","4.481","10.8","222","0.20","-2.40","1.40","","","9","10","8","","","-8","-10","-11","",""
"12/04/2015","19:16:00","RWP0003","4.582","12.0","221","0.20","-2.80","1.50","","","8","10","10","","","-13","-7","-9","",""
"12/04/2015","19:16:00","RWP0003","4.683","13.1","225","-0.80","-3.10","1.60","","","3","10","10","","","-17","-10","-12","",""
"12/04/2015","19:16:00","RWP0003","4.784","14.0","220","-7.30","-3.40","1.50","","","4","7","7","","","-20","-14","-16","",""
"12/04/2015","19:16:00","RWP0003","4.886","","","7.40","-3.40","-1.50","","","5","3","3","","","-19","-16","-18","",""
"12/04/2015","19:16:00","RWP0003","4.987","","","-3.00","-3.60","0.80","","","4","3","4","","","-19","-19","-22","",""
"12/04/2015","19:16:00","RWP0003","5.088","","","9.30","-3.20","-7.00","","","4","2","2","","","-19","-20","-22","",""
"12/04/2015","19:16:00","RWP0003","5.189","","","5.80","-6.50","1.10","","","3","3","3","","","-20","-19","-19","",""
"12/04/2015","19:16:00","RWP0003","5.290","","","-4.40","-9.40","8.80","","","3","4","2","","","-19","-19","-19","",""
"12/04/2015","19:16:00","RWP0003","5.392","","","-9.20","-3.00","7.40","","","3","2","3","","","-19","-20","-19","",""
"12/04/2015","19:16:00","RWP0003","5.493","","","8.60","-3.40","-1.30","","","3","3","3","","","-21","-18","-21","",""
"12/04/2015","19:16:00","RWP0003","5.594","","","-0.20","-3.20","-1.60","","","2","3","3","","","-18","-16","-20","",""
"12/04/2015","19:16:00","RWP0003","5.695","","","-3.10","-3.50","8.40","","","3","5","2","","","-17","-17","-19","",""
"12/04/2015","19:16:00","RWP0003","5.796","","","-3.30","-3.60","3.00","","","3","4","3","","","-19","-17","-18","",""
"12/04/2015","19:16:00","RWP0003","5.897","","","8.90","-0.90","-1.50","","","3","3","5","","","-18","-18","-19","",""
"12/04/2015","19:16:00","RWP0003","5.999","","","1.60","-3.90","7.50","","","2","4","3","","","-21","-19","-18","",""
"12/04/2015","19:16:00","RWP0003","6.100","","","-8.90","-7.20","1.10","","","2","4","2","","","-19","-19","-19","",""
"12/04/2015","19:16:03","RWP0001","0.130","11.0","33","0.10","1.60","2.60","","","9","10","10","","","11","11","13","",""
"12/04/2015","19:16:03","RWP0001","0.231","11.7","35","0.10","1.80","2.70","","","9","10","10","","","11","12","14","",""
"12/04/2015","19:16:03","RWP0001","0.332","12.3","35","0.00","1.80","2.70","","","9","10","10","","","9","10","11","",""
"12/04/2015","19:16:03","RWP0001","0.434","13.2","41","-0.10","2.20","2.60","","","9","10","10","","","6","7","9","",""
"12/04/2015","19:16:03","RWP0001","0.535","13.5","44","-0.10","2.30","2.60","","","9","10","10","","","4","5","7","",""
"12/04/2015","19:16:03","RWP0001","0.636","13.7","47","-0.10","2.50","2.40","","","9","10","10","","","3","3","6","",""
"12/04/2015","19:16:03","RWP0001","0.737","12.6","50","0.00","2.50","2.20","","","9","10","10","","","5","5","7","",""
"12/04/2015","19:16:03","RWP0001","0.838","12.1","49","0.00","2.50","2.20","","","9","10","10","","","6","5","7","",""
"12/04/2015","19:16:03","RWP0001","0.940","12.7","49","-0.10","2.40","2.20","","","9","10","10","","","3","2","3","",""
"12/04/2015","19:16:03","RWP0001","1.041","11.3","46","0.00","2.20","2.10","","","9","10","10","","","0","-1","0","",""
"12/04/2015","19:16:03","RWP0001","1.142","11.1","44","0.00","2.00","2.10","","","9","10","10","","","-4","-4","0","",""
"12/04/2015","19:16:03","RWP0001","1.243","9.5","38","0.00","1.50","2.00","","","9","10","10","","","-3","-3","-1","",""
"12/04/2015","19:16:03","RWP0001","1.344","8.4","24","-0.10","0.80","2.00","","","9","10","10","","","1","1","3","",""
"12/04/2015","19:16:03","RWP0001","1.445","8.5","22","-0.10","0.70","2.00","","","9","10","10","","","0","2","5","",""
"12/04/2015","19:16:03","RWP0001","1.547","8.7","21","-0.30","0.50","1.90","","","9","10","10","","","-4","-1","3","",""
