"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"03/27/2020","16:20:00","0002 NW  SE","6","5","","","","","","","","79.6","","70.6","74",""
"03/27/2020","16:20:00","0002 NW  SE","12","5","147","8","140","12","141","12","13","","","","",""
"03/27/2020","16:20:00","0002 NW  SE","54","5","147","9","146","12","146","12","8","77.5","-2.1","69.3","76",""
"03/27/2020","16:20:00","0002 NW  SE","90","5","153","10","144","12","170","13","7","","","","",""
"03/27/2020","16:20:00","0002 NW  SE","145","5","154","9","163","12","162","13","9","","","","",""
"03/27/2020","16:20:00","0002 NW  SE","204","5","148","10","144","12","144","12","5","76.3","","69.7","80",""
"03/27/2020","16:20:00","0006 NW  SE","6","5","","","","","","","","81.5","","70.4","69",""
"03/27/2020","16:20:00","0006 NW  SE","12","5","121","6","99","10","142","11","17","","","","",""
"03/27/2020","16:20:00","0006 NW  SE","54","5","121","9","113","14","113","14","9","78.0","-3.5","68.3","72",""
"03/27/2020","16:20:00","0006 NW  SE","162","5","120","9","133","12","114","12","7","","","","",""
"03/27/2020","16:20:00","0006 NW  SE","204","5","127","10","129","13","129","13","6","76.1","","68.0","76",""
"03/27/2020","16:20:00","SLC 40","150","5","","","","","","","","","","","",""
"03/27/2020","16:20:00","SLC 40","151","5","","","","","","","","","","","",""
"03/27/2020","16:20:00","SLC 40","152","5","","","","","","","","","","","",""
"03/27/2020","16:20:00","SLC 41","50","5","135","9","136","15","139","15","13","","","","",""
"03/27/2020","16:20:00","SLC 41","51","5","135","9","132","14","132","14","12","","","","",""
"03/27/2020","16:20:00","SLC 41","230","5","135","10","141","16","142","16","8","","","","",""
"03/27/2020","16:20:00","SLC 41","231","5","133","12","131","15","131","15","7","","","","",""
"03/27/2020","16:20:00","0110 NW  SE","6","5","","","","","","","","79.3","","75.1","87",""
"03/27/2020","16:20:00","0110 NW  SE","12","5","135","8","129","12","145","13","15","","","","",""
"03/27/2020","16:20:00","0110 NW  SE","54","5","138","10","155","14","155","14","12","77.5","-1.8","71.2","81",""
"03/27/2020","16:20:00","0110 NW  SE","162","5","138","10","142","14","127","15","9","","","","",""
"03/27/2020","16:20:00","0110 NW  SE","204","5","135","10","145","14","131","14","9","76.1","","68.4","77",""
"03/27/2020","16:20:00","0313 NE  SW","6","5","","","","","","","","81.5","","69.9","68","1017.7"
"03/27/2020","16:20:00","0313 NE  SW","12","5","141","7","140","11","137","12","18","","","","",""
"03/27/2020","16:20:00","0313 NE  SW","54","5","150","7","159","12","159","12","17","80.6","-0.9","69.5","69",""
"03/27/2020","16:20:00","0313 NE  SW","162","5","165","8","148","14","148","14","14","","","","",""
"03/27/2020","16:20:00","0313 NE  SW","204","5","162","9","150","13","150","13","13","79.3","","68.3","69",""
