"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"20348","12/13/2020","16:21:00","1000","240","5.4","0.008","21.1","16.2","985.89","74","13.60","1158.97","340","671","18.47","4"
"20348","12/13/2020","16:21:00","2000","257","3.9","0.003","18.3","15.0","951.76","81","12.70","1129.93","328","668","17.08","8"
"20348","12/13/2020","16:21:00","3000","237","8.4","0.008","16.4","11.9","918.53","75","10.43","1098.80","308","665","13.94","12"
"20348","12/13/2020","16:21:00","4000","212","10.3","0.007","14.7","9.5","886.23","71","8.92","1067.16","292","663","11.85","15"
"20348","12/13/2020","16:21:00","5000","239","7.6","0.008","12.6","7.7","854.86","72","7.95","1037.39","280","660","10.48","17"
"20348","12/13/2020","16:21:00","6000","221","8.8","0.005","10.0","6.9","824.34","81","7.61","1009.61","272","657","9.95","20"
"20348","12/13/2020","16:21:00","7000","309","4.6","0.017","10.5","-5.8","794.75","31","3.04","974.27","236","657","3.98","22"
"20348","12/13/2020","16:21:00","8000","343","12.3","0.015","12.9","-28.2","766.43","4","0.45","933.16","211","659","0.60","22"
"20348","12/13/2020","16:21:00","9000","349","7.7","0.008","11.0","-22.8","739.04","7","0.74","905.65","206","657","0.97","22"
"20348","12/13/2020","16:21:00","10000","282","5.3","0.013","9.2","-21.6","712.46","9","0.83","878.57","201","655","1.08","22"
"20348","12/13/2020","16:21:00","11000","280","5.9","0.001","6.8","-6.6","686.67","38","2.88","852.75","208","653","3.73","23"
"20348","12/13/2020","16:21:00","12000","227","12.9","0.018","6.7","-29.6","661.70","5","0.40","823.49","186","652","0.52","23"
"20348","12/13/2020","16:21:00","13000","237","16.9","0.008","5.1","-20.2","637.56","14","0.95","797.67","184","650","1.22","23"
"20348","12/13/2020","16:21:00","14000","242","22.3","0.010","2.7","-19.6","614.14","17","1.01","775.00","179","648","1.29","24"
"20348","12/13/2020","16:21:00","15000","252","24.2","0.007","0.7","-22.6","591.40","15","0.78","751.88","173","645","0.99","24"
"20348","12/13/2020","16:21:00","16000","253","24.0","0.001","-1.5","-21.1","569.35","21","0.90","729.62","168","643","1.13","24"
"20348","12/13/2020","16:21:00","17000","258","27.0","0.007","-3.4","-22.9","547.95","20","0.78","707.20","163","640","0.96","24"
"20348","12/13/2020","16:21:00","18000","257","28.7","0.003","-6.1","-22.7","527.19","25","0.80","687.27","158","637","0.98","25"
"20348","12/13/2020","16:21:00","19000","257","34.5","0.010","-8.2","-24.5","507.04","26","0.69","666.29","153","635","0.84","25"
"20348","12/13/2020","16:21:00","20000","256","34.5","0.001","-10.4","-26.3","487.51","26","0.59","646.03","148","632","0.71","25"
"20348","12/13/2020","16:21:00","21000","256","37.6","0.005","-11.5","-29.0","468.61","22","0.46","623.67","142","631","0.55","25"
"20348","12/13/2020","16:21:00","22000","261","40.8","0.008","-14.0","-29.1","450.33","26","0.46","605.10","138","628","0.55","25"
"20348","12/13/2020","16:21:00","23000","261","46.3","0.009","-15.5","-31.7","432.62","23","0.36","584.75","133","626","0.43","25"
"20348","12/13/2020","16:21:00","24000","261","50.6","0.007","-18.2","-30.8","415.48","32","0.40","567.49","129","623","0.47","26"
"20348","12/13/2020","16:21:00","25000","254","49.6","0.011","-21.0","-33.6","398.84","31","0.31","550.86","125","619","0.36","26"
"20348","12/13/2020","16:21:00","26000","259","49.9","0.005","-23.7","-34.5","382.69","36","0.28","534.29","121","616","0.32","26"
"20348","12/13/2020","16:21:00","27000","263","59.1","0.017","-26.1","-33.3","367.04","51","0.32","517.39","118","613","0.37","26"
"20348","12/13/2020","16:21:00","28000","261","67.9","0.016","-27.1","-31.4","351.94","67","0.39","498.07","114","612","0.44","26"
"20348","12/13/2020","16:21:00","29000","255","63.9","0.013","-29.0","-33.6","337.37","64","0.32","481.20","109","609","0.36","26"
"20348","12/13/2020","16:21:00","30000","255","61.0","0.005","-31.6","-37.9","323.28","53","0.21","466.13","105","606","0.23","26"
"20348","12/13/2020","16:21:00","31000","254","60.3","0.003","-34.1","-40.3","309.64","53","0.16","451.16","102","603","0.18","26"
"20348","12/13/2020","16:21:00","32000","253","63.9","0.006","-36.9","-42.3","296.43","57","0.13","437.04","98","599","0.14","26"
"20348","12/13/2020","16:21:00","33000","255","65.7","0.004","-39.7","-43.5","283.64","66","0.12","423.21","95","596","0.13","26"
"20348","12/13/2020","16:21:00","34000","258","66.2","0.006","-42.3","-46.3","271.27","65","0.09","409.32","92","592","0.09","26"
"20348","12/13/2020","16:21:00","35000","258","69.4","0.006","-44.8","-49.9","259.30","56","0.06","395.56","89","589","0.06","26"
"20348","12/13/2020","16:21:00","36000","260","73.1","0.007","-47.2","-53.7","247.74","47","0.04","381.95","85","586","0.04","26"
"20348","12/13/2020","16:21:00","37000","263","74.1","0.007","-49.7","-56.0","236.58","47","0.03","368.83","82","583","0.03","26"
"20348","12/13/2020","16:21:00","38000","267","75.1","0.009","-52.1","-57.7","225.81","50","0.02","355.87","79","580","0.02","26"
"20348","12/13/2020","16:21:00","39000","269","76.8","0.005","-54.0","-60.6","215.44","44","0.02","342.47","76","577","0.02","26"
"20348","12/13/2020","16:21:00","40000","267","76.0","0.004","-55.9","-64.7","205.45","32","0.01","329.45","73","575","0.01","26"
"20348","12/13/2020","16:21:00","41000","265","76.1","0.006","-58.1","-67.4","195.84","29","0.01","317.25","71","572","0.01","26"
"20348","12/13/2020","16:21:00","42000","268","69.9","0.013","-59.5","-70.1","186.61","23","0.00","304.28","68","570","0.00","26"
"20348","12/13/2020","16:21:00","43000","264","66.4","0.009","-61.5","","177.74","","","292.57","65","567","0.00",""
"20348","12/13/2020","16:21:00","44000","261","66.1","0.006","-63.6","","169.22","","","281.34","63","564","0.00",""
"20348","12/13/2020","16:21:00","45000","258","65.0","0.007","-65.1","","161.04","","","269.66","60","562","0.00",""
"20348","12/13/2020","16:21:00","46000","268","69.0","0.020","-65.9","","153.21","","","257.55","57","561","0.00",""
"20348","12/13/2020","16:21:00","47000","269","63.1","0.010","-67.8","","145.72","","","247.22","55","559","0.00",""
"20348","12/13/2020","16:21:00","48000","263","56.6","0.016","-69.4","","138.53","","","236.87","53","556","0.00",""
"20348","12/13/2020","16:21:00","49000","269","58.4","0.011","-68.1","","131.71","","","223.78","50","558","0.00",""
"20348","12/13/2020","16:21:00","50000","265","57.7","0.008","-69.0","","125.22","","","213.69","48","557","0.00",""
"20348","12/13/2020","16:21:00","51000","259","55.7","0.010","-69.9","","119.03","","","204.02","45","556","0.00",""
"20348","12/13/2020","16:21:00","52000","260","56.8","0.003","-71.9","","113.10","","","195.79","44","553","0.00",""
"20348","12/13/2020","16:21:00","53000","264","63.4","0.013","-73.6","","107.41","","","187.52","42","551","0.00",""
"20348","12/13/2020","16:21:00","54000","267","57.8","0.011","-72.3","","101.99","","","176.91","39","552","0.00",""
"20348","12/13/2020","16:21:00","55000","266","49.7","0.014","-73.5","","96.86","","","169.02","38","551","0.00",""
"20348","12/13/2020","16:21:00","56000","269","44.5","0.010","-74.5","","91.97","","","161.29","36","549","0.00",""
"20348","12/13/2020","16:21:00","57000","248","36.3","0.029","-75.1","","87.30","","","153.56","34","549","0.00",""
"20348","12/13/2020","16:21:00","58000","233","35.6","0.016","-75.3","","82.86","","","145.90","32","548","0.00",""
"20348","12/13/2020","16:21:00","59000","252","31.4","0.020","-75.5","","78.64","","","138.61","31","548","0.00",""
"20348","12/13/2020","16:21:00","60000","272","31.3","0.019","-76.6","","74.62","","","132.26","29","546","0.00",""
