"Event Date","Event Time","Mill Number","One Minute Mean"
"12/20/2018","09:31:00","1","357"
"12/20/2018","09:31:00","2","149"
"12/20/2018","09:31:00","4","218"
"12/20/2018","09:31:00","5","97"
"12/20/2018","09:31:00","6","153"
"12/20/2018","09:31:00","7","211"
"12/20/2018","09:31:00","8","195"
"12/20/2018","09:31:00","9","163"
"12/20/2018","09:31:00","10","193"
"12/20/2018","09:31:00","11","161"
"12/20/2018","09:31:00","12","151"
"12/20/2018","09:31:00","13","217"
"12/20/2018","09:31:00","14","79"
"12/20/2018","09:31:00","15","83"
"12/20/2018","09:31:00","16","188"
"12/20/2018","09:31:00","17","114"
"12/20/2018","09:31:00","19","135"
"12/20/2018","09:31:00","20","150"
"12/20/2018","09:31:00","21","116"
"12/20/2018","09:31:00","22","88"
"12/20/2018","09:31:00","24","174"
"12/20/2018","09:31:00","25","191"
"12/20/2018","09:31:00","26","226"
"12/20/2018","09:31:00","27","200"
"12/20/2018","09:31:00","28","180"
"12/20/2018","09:31:00","29","154"
"12/20/2018","09:31:00","30","137"
"12/20/2018","09:31:00","31","213"
"12/20/2018","09:31:00","32","182"
"12/20/2018","09:31:00","34","215"
"12/20/2018","09:32:00","1","352"
"12/20/2018","09:32:00","2","148"
"12/20/2018","09:32:00","4","212"
"12/20/2018","09:32:00","5","95"
"12/20/2018","09:32:00","6","157"
"12/20/2018","09:32:00","7","233"
"12/20/2018","09:32:00","8","191"
"12/20/2018","09:32:00","9","163"
"12/20/2018","09:32:00","10","230"
"12/20/2018","09:32:00","11","201"
"12/20/2018","09:32:00","12","148"
"12/20/2018","09:32:00","13","208"
"12/20/2018","09:32:00","14","79"
"12/20/2018","09:32:00","15","87"
"12/20/2018","09:32:00","16","180"
"12/20/2018","09:32:00","17","119"
"12/20/2018","09:32:00","19","137"
"12/20/2018","09:32:00","20","156"
"12/20/2018","09:32:00","21","118"
"12/20/2018","09:32:00","22","86"
"12/20/2018","09:32:00","24","181"
"12/20/2018","09:32:00","25","198"
"12/20/2018","09:32:00","26","228"
"12/20/2018","09:32:00","27","191"
"12/20/2018","09:32:00","28","183"
"12/20/2018","09:32:00","29","162"
"12/20/2018","09:32:00","30","143"
"12/20/2018","09:32:00","31","204"
"12/20/2018","09:32:00","32","200"
"12/20/2018","09:32:00","34","212"
"12/20/2018","09:33:00","1","347"
"12/20/2018","09:33:00","2","145"
"12/20/2018","09:33:00","4","213"
"12/20/2018","09:33:00","5","93"
"12/20/2018","09:33:00","6","159"
"12/20/2018","09:33:00","7","214"
"12/20/2018","09:33:00","8","204"
"12/20/2018","09:33:00","9","173"
"12/20/2018","09:33:00","10","226"
"12/20/2018","09:33:00","11","200"
"12/20/2018","09:33:00","12","155"
"12/20/2018","09:33:00","13","189"
"12/20/2018","09:33:00","14","76"
"12/20/2018","09:33:00","15","86"
"12/20/2018","09:33:00","16","185"
"12/20/2018","09:33:00","17","123"
"12/20/2018","09:33:00","19","137"
"12/20/2018","09:33:00","20","159"
"12/20/2018","09:33:00","21","119"
"12/20/2018","09:33:00","22","86"
"12/20/2018","09:33:00","24","171"
"12/20/2018","09:33:00","25","208"
"12/20/2018","09:33:00","26","211"
"12/20/2018","09:33:00","27","193"
"12/20/2018","09:33:00","28","197"
"12/20/2018","09:33:00","29","161"
"12/20/2018","09:33:00","30","143"
"12/20/2018","09:33:00","31","212"
"12/20/2018","09:33:00","32","217"
"12/20/2018","09:33:00","34","219"
"12/20/2018","09:34:00","1","361"
"12/20/2018","09:34:00","2","145"
"12/20/2018","09:34:00","4","205"
"12/20/2018","09:34:00","5","94"
"12/20/2018","09:34:00","6","171"
"12/20/2018","09:34:00","7","205"
"12/20/2018","09:34:00","8","194"
"12/20/2018","09:34:00","9","167"
"12/20/2018","09:34:00","10","221"
"12/20/2018","09:34:00","11","194"
"12/20/2018","09:34:00","12","154"
"12/20/2018","09:34:00","13","168"
"12/20/2018","09:34:00","14","77"
"12/20/2018","09:34:00","15","89"
"12/20/2018","09:34:00","16","186"
"12/20/2018","09:34:00","17","128"
"12/20/2018","09:34:00","19","135"
"12/20/2018","09:34:00","20","165"
"12/20/2018","09:34:00","21","117"
"12/20/2018","09:34:00","22","86"
"12/20/2018","09:34:00","24","177"
"12/20/2018","09:34:00","25","205"
"12/20/2018","09:34:00","26","225"
"12/20/2018","09:34:00","27","185"
"12/20/2018","09:34:00","28","193"
"12/20/2018","09:34:00","29","164"
"12/20/2018","09:34:00","30","147"
"12/20/2018","09:34:00","31","218"
"12/20/2018","09:34:00","32","232"
"12/20/2018","09:34:00","34","213"
"12/20/2018","09:35:00","1","346"
"12/20/2018","09:35:00","2","149"
"12/20/2018","09:35:00","4","218"
"12/20/2018","09:35:00","5","105"
"12/20/2018","09:35:00","6","168"
"12/20/2018","09:35:00","7","209"
"12/20/2018","09:35:00","8","194"
"12/20/2018","09:35:00","9","169"
"12/20/2018","09:35:00","10","218"
"12/20/2018","09:35:00","11","172"
"12/20/2018","09:35:00","12","156"
"12/20/2018","09:35:00","13","168"
"12/20/2018","09:35:00","14","81"
"12/20/2018","09:35:00","15","91"
"12/20/2018","09:35:00","16","192"
"12/20/2018","09:35:00","17","131"
"12/20/2018","09:35:00","19","138"
"12/20/2018","09:35:00","20","168"
"12/20/2018","09:35:00","21","115"
"12/20/2018","09:35:00","22","86"
"12/20/2018","09:35:00","24","181"
"12/20/2018","09:35:00","25","209"
"12/20/2018","09:35:00","26","233"
"12/20/2018","09:35:00","27","188"
"12/20/2018","09:35:00","28","204"
"12/20/2018","09:35:00","29","161"
"12/20/2018","09:35:00","30","144"
"12/20/2018","09:35:00","31","202"
"12/20/2018","09:35:00","32","251"
"12/20/2018","09:35:00","34","214"
"12/20/2018","09:36:00","1","335"
"12/20/2018","09:36:00","2","147"
"12/20/2018","09:36:00","4","231"
"12/20/2018","09:36:00","5","96"
"12/20/2018","09:36:00","6","168"
"12/20/2018","09:36:00","7","217"
"12/20/2018","09:36:00","8","200"
"12/20/2018","09:36:00","9","176"
"12/20/2018","09:36:00","10","200"
"12/20/2018","09:36:00","11","193"
"12/20/2018","09:36:00","12","160"
"12/20/2018","09:36:00","13","191"
"12/20/2018","09:36:00","14","84"
"12/20/2018","09:36:00","15","93"
"12/20/2018","09:36:00","16","208"
"12/20/2018","09:36:00","17","135"
"12/20/2018","09:36:00","19","143"
"12/20/2018","09:36:00","20","163"
"12/20/2018","09:36:00","21","120"
"12/20/2018","09:36:00","22","94"
"12/20/2018","09:36:00","24","172"
"12/20/2018","09:36:00","25","205"
"12/20/2018","09:36:00","26","242"
"12/20/2018","09:36:00","27","178"
"12/20/2018","09:36:00","28","218"
"12/20/2018","09:36:00","29","169"
"12/20/2018","09:36:00","30","142"
"12/20/2018","09:36:00","31","190"
"12/20/2018","09:36:00","32","251"
"12/20/2018","09:36:00","34","208"
"12/20/2018","09:37:00","1","313"
"12/20/2018","09:37:00","2","145"
"12/20/2018","09:37:00","4","239"
"12/20/2018","09:37:00","5","95"
"12/20/2018","09:37:00","6","158"
"12/20/2018","09:37:00","7","200"
"12/20/2018","09:37:00","8","197"
"12/20/2018","09:37:00","9","179"
"12/20/2018","09:37:00","10","216"
"12/20/2018","09:37:00","11","194"
"12/20/2018","09:37:00","12","156"
"12/20/2018","09:37:00","13","190"
"12/20/2018","09:37:00","14","82"
"12/20/2018","09:37:00","15","98"
"12/20/2018","09:37:00","16","220"
"12/20/2018","09:37:00","17","134"
"12/20/2018","09:37:00","19","145"
"12/20/2018","09:37:00","20","164"
"12/20/2018","09:37:00","21","126"
"12/20/2018","09:37:00","22","96"
"12/20/2018","09:37:00","24","188"
"12/20/2018","09:37:00","25","202"
"12/20/2018","09:37:00","26","246"
"12/20/2018","09:37:00","27","181"
"12/20/2018","09:37:00","28","249"
"12/20/2018","09:37:00","29","164"
"12/20/2018","09:37:00","30","145"
"12/20/2018","09:37:00","31","192"
"12/20/2018","09:37:00","32","264"
"12/20/2018","09:37:00","34","230"
"12/20/2018","09:38:00","1","301"
"12/20/2018","09:38:00","2","159"
"12/20/2018","09:38:00","4","265"
"12/20/2018","09:38:00","5","94"
"12/20/2018","09:38:00","6","155"
"12/20/2018","09:38:00","7","194"
"12/20/2018","09:38:00","8","190"
"12/20/2018","09:38:00","9","186"
"12/20/2018","09:38:00","10","216"
"12/20/2018","09:38:00","11","163"
"12/20/2018","09:38:00","12","161"
"12/20/2018","09:38:00","13","199"
"12/20/2018","09:38:00","14","81"
"12/20/2018","09:38:00","15","103"
"12/20/2018","09:38:00","16","240"
"12/20/2018","09:38:00","17","131"
"12/20/2018","09:38:00","19","147"
"12/20/2018","09:38:00","20","165"
"12/20/2018","09:38:00","21","131"
"12/20/2018","09:38:00","22","99"
"12/20/2018","09:38:00","24","190"
"12/20/2018","09:38:00","25","197"
"12/20/2018","09:38:00","26","247"
"12/20/2018","09:38:00","27","197"
"12/20/2018","09:38:00","28","272"
"12/20/2018","09:38:00","29","163"
"12/20/2018","09:38:00","30","142"
"12/20/2018","09:38:00","31","188"
"12/20/2018","09:38:00","32","256"
"12/20/2018","09:38:00","34","233"
"12/20/2018","09:39:00","15","102"
"12/20/2018","09:39:00","16","271"
"12/20/2018","09:39:00","17","126"
"12/20/2018","09:39:00","19","148"
"12/20/2018","09:39:00","20","161"
