"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"12/20/2018","09:35:00","0002 NW  SE","6","5","","","","","","","","67.7","","67.1","98",""
"12/20/2018","09:35:00","0002 NW  SE","12","5","134","4","150","6","150","6","12","","","","",""
"12/20/2018","09:35:00","0002 NW  SE","54","5","139","7","143","10","143","10","10","68.8","1.1","49.0","49",""
"12/20/2018","09:35:00","0002 NW  SE","90","5","144","11","149","12","140","13","8","","","","",""
"12/20/2018","09:35:00","0002 NW  SE","145","5","151","14","152","15","147","17","7","","","","",""
"12/20/2018","09:35:00","0002 NW  SE","204","5","150","17","149","18","145","18","6","71.2","","66.7","86",""
"12/20/2018","09:35:00","0006 NW  SE","6","5","","","","","","","","67.9","","66.9","97",""
"12/20/2018","09:35:00","0006 NW  SE","12","5","134","3","136","5","137","7","11","","","","",""
"12/20/2018","09:35:00","0006 NW  SE","54","5","134","5","149","8","144","8","9","68.3","0.3","66.4","94",""
"12/20/2018","09:35:00","0006 NW  SE","162","5","135","12","138","14","138","14","3","","","","",""
"12/20/2018","09:35:00","0006 NW  SE","204","5","142","14","144","15","144","15","2","70.8","","67.2","89",""
"12/20/2018","09:35:00","SLC 40","54","5","","","","","","","","","","","",""
"12/20/2018","09:35:00","SLC 41","230","5","","","","","","","","","","","",""
"12/20/2018","09:35:00","SLC 41","231","5","","","","","","","","","","","",""
"12/20/2018","09:35:00","0110 NW  SE","6","5","","","","","","","","67.7","","66.6","97",""
"12/20/2018","09:35:00","0110 NW  SE","12","5","140","3","146","6","146","6","12","","","","",""
"12/20/2018","09:35:00","0110 NW  SE","54","5","142","5","148","8","148","8","9","67.9","0.2","67.1","98",""
"12/20/2018","09:35:00","0110 NW  SE","162","5","140","10","146","14","146","14","5","","","","",""
"12/20/2018","09:35:00","0110 NW  SE","204","5","139","13","138","15","138","15","4","68.2","","67.5","98",""
"12/20/2018","09:35:00","0313 NE  SW","6","5","","","","","","","","67.1","","66.0","96","1009.8"
"12/20/2018","09:35:00","0313 NE  SW","12","5","150","3","163","6","163","6","12","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","54","5","151","6","146","8","147","10","8","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","162","5","148","10","149","12","149","12","5","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","204","5","149","11","146","14","146","14","4","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","295","5","131","15","129","17","129","17","2","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","394","5","","","","","","","","","","","",""
"12/20/2018","09:35:00","0313 NE  SW","492","5","142","20","142","21","142","22","2","","","","",""
"12/20/2018","09:35:00","0002 SE  SE","6","5","","","","","","","","68.5","","67.0","95",""
"12/20/2018","09:35:00","0002 SE  SE","12","5","133","4","130","6","116","7","14","","","","",""
"12/20/2018","09:35:00","0002 SE  SE","54","5","142","7","149","9","149","9","11","68.5","0.1","66.6","94",""
"12/20/2018","09:35:00","0002 SE  SE","90","5","146","11","149","12","149","12","9","","","","",""
"12/20/2018","09:35:00","0002 SE  SE","145","5","153","14","152","15","150","15","8","","","","",""
"12/20/2018","09:35:00","0002 SE  SE","204","5","160","17","161","17","155","18","7","71.2","","66.9","86",""
"12/20/2018","09:35:00","0006 SE  SE","6","5","","","","","","","","67.2","","66.6","98",""
"12/20/2018","09:35:00","0006 SE  SE","12","5","134","4","148","6","141","7","13","","","","",""
"12/20/2018","09:35:00","0006 SE  SE","54","5","138","6","136","8","125","10","10","68.2","1.0","66.5","94",""
"12/20/2018","09:35:00","0006 SE  SE","162","5","138","13","137","14","137","14","3","","","","",""
"12/20/2018","09:35:00","0006 SE  SE","204","5","142","14","145","15","145","15","2","70.7","","66.7","87",""
"12/20/2018","09:35:00","0110 SE  SE","6","5","","","","","","","","67.3","","66.1","96",""
"12/20/2018","09:35:00","0110 SE  SE","12","5","142","3","142","6","142","6","15","","","","",""
"12/20/2018","09:35:00","0110 SE  SE","54","5","141","6","148","8","132","9","10","67.7","0.4","67.1","98",""
"12/20/2018","09:35:00","0110 SE  SE","162","5","129","10","136","12","136","12","5","","","","",""
"12/20/2018","09:35:00","0110 SE  SE","204","5","144","12","147","15","147","15","4","69.0","","65.4","88",""
"12/20/2018","09:35:00","0313 SW  SW","6","5","","","","","","","","66.9","","","","1009.7"
"12/20/2018","09:35:00","0313 SW  SW","12","5","146","3","145","6","146","7","11","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","54","5","137","5","134","8","136","9","7","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","162","5","","","","","","","","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","204","5","136","11","134","14","134","14","4","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","295","5","140","16","139","18","139","18","3","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","394","5","141","19","142","20","142","20","3","","","","",""
"12/20/2018","09:35:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"12/20/2018","09:40:00","0002 NW  SE","6","5","","","","","","","","68.0","","67.4","98",""
"12/20/2018","09:40:00","0002 NW  SE","12","5","138","4","149","7","149","7","14","","","","",""
"12/20/2018","09:40:00","0002 NW  SE","54","5","143","8","146","10","146","10","11","69.1","1.1","49.7","50",""
"12/20/2018","09:40:00","0002 NW  SE","90","5","147","11","148","13","148","13","9","","","","",""
"12/20/2018","09:40:00","0002 NW  SE","145","5","151","15","148","16","148","16","7","","","","",""
