"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"12/20/2018","09:31:00","RWP0004","0.130","0.4","347","-2.30","0.10","0.10","","","5","9","7","","","13","15","13","",""
"12/20/2018","09:31:00","RWP0004","0.231","0.4","41","0.00","0.10","0.00","","","8","10","7","","","15","14","14","",""
"12/20/2018","09:31:00","RWP0004","0.332","0.4","86","0.00","0.10","0.00","","","9","10","7","","","15","11","13","",""
"12/20/2018","09:31:00","RWP0004","0.434","0.7","149","0.10","0.00","-0.10","","","9","9","7","","","13","11","11","",""
"12/20/2018","09:31:00","RWP0004","0.535","","","0.30","0.10","-0.20","","","9","9","5","","","10","8","8","",""
"12/20/2018","09:31:00","RWP0004","0.636","","","0.30","-0.50","2.30","","","8","9","5","","","4","3","1","",""
"12/20/2018","09:31:00","RWP0004","0.737","11.9","144","0.10","-0.90","-2.90","","","8","9","6","","","5","3","3","",""
"12/20/2018","09:31:00","RWP0004","0.838","14.9","141","0.00","-1.10","-3.80","","","8","9","8","","","3","3","-1","",""
"12/20/2018","09:31:00","RWP0004","0.940","","","0.00","-0.40","-3.20","","","8","5","5","","","3","4","-2","",""
"12/20/2018","09:31:00","RWP0004","1.041","","","-0.20","-1.60","-3.00","","","8","9","4","","","2","1","-3","",""
"12/20/2018","09:31:00","RWP0004","1.142","12.4","151","0.00","-1.60","-3.00","","","8","9","8","","","6","5","1","",""
"12/20/2018","09:31:00","RWP0004","1.243","11.9","154","-0.10","-1.70","-2.80","","","7","9","8","","","7","7","3","",""
"12/20/2018","09:31:00","RWP0004","1.344","11.3","156","0.00","-1.60","-2.60","","","8","10","9","","","7","7","4","",""
"12/20/2018","09:31:00","RWP0004","1.445","10.5","153","-0.10","-1.40","-2.60","","","8","10","9","","","4","5","2","",""
"12/20/2018","09:31:00","RWP0004","1.547","13.1","160","0.10","-1.90","-2.70","","","8","9","8","","","1","0","-3","",""
"12/20/2018","09:31:00","RWP0004","1.648","10.3","174","-0.50","-2.60","-2.20","","","7","8","8","","","-3","-4","-8","",""
"12/20/2018","09:31:00","RWP0004","1.749","11.8","194","-0.30","-3.20","-1.30","","","7","8","8","","","-5","-5","-8","",""
"12/20/2018","09:31:00","RWP0004","1.850","14.0","190","0.00","-3.40","-1.50","","","8","8","7","","","-3","-6","-8","",""
"12/20/2018","09:31:00","RWP0004","1.951","14.2","190","0.00","-3.50","-1.60","","","8","8","7","","","0","-3","-6","",""
"12/20/2018","09:31:00","RWP0004","2.053","14.6","193","-0.10","-3.70","-1.50","","","8","8","7","","","0","-2","-6","",""
"12/20/2018","09:31:00","RWP0004","2.154","15.9","188","-0.10","-3.90","-2.00","","","8","8","7","","","-2","-3","-7","",""
"12/20/2018","09:31:00","RWP0004","2.255","15.9","187","-0.20","-3.90","-2.10","","","8","9","7","","","-4","-5","-8","",""
"12/20/2018","09:31:00","RWP0004","2.356","16.8","187","0.00","-4.00","-2.10","","","8","9","7","","","-5","-7","-9","",""
"12/20/2018","09:31:00","RWP0004","2.457","17.0","188","-0.20","-4.30","-2.20","","","7","9","7","","","-6","-9","-9","",""
"12/20/2018","09:31:00","RWP0004","2.558","16.5","191","-0.50","-4.50","-2.20","","","6","7","6","","","-11","-11","-10","",""
"12/20/2018","09:31:00","RWP0004","2.660","","","-0.50","-4.30","-1.80","","","6","4","8","","","-12","-14","-12","",""
"12/20/2018","09:31:00","RWP0004","2.761","","","-0.40","-4.50","-2.30","","","4","6","2","","","-7","-17","-16","",""
"12/20/2018","09:31:00","RWP0004","2.862","","","-0.20","-2.00","-1.90","","","6","3","5","","","-8","-2","-16","",""
"12/20/2018","09:31:00","RWP0004","2.963","","","-0.40","-5.40","-2.00","","","6","7","5","","","-9","-12","-13","",""
"12/20/2018","09:31:00","RWP0004","3.064","21.2","194","-0.40","-5.70","-2.30","","","6","6","7","","","-13","-11","-15","",""
"12/20/2018","09:31:00","RWP0004","3.166","","","-1.20","-5.60","-2.70","","","5","6","5","","","-14","-13","-15","",""
"12/20/2018","09:31:00","RWP0004","3.267","","","1.90","-5.70","0.30","","","4","5","4","","","3","-17","-4","",""
"12/20/2018","09:31:00","RWP0004","3.368","","","1.50","-3.70","-2.60","","","6","5","3","","","0","1","-10","",""
"12/20/2018","09:31:00","RWP0004","3.469","","","1.50","-3.90","3.30","","","3","5","3","","","-3","0","-20","",""
"12/20/2018","09:31:00","RWP0004","3.570","","","1.10","-3.60","-3.00","","","6","3","3","","","-5","-7","-6","",""
"12/20/2018","09:31:00","RWP0004","3.671","","","1.30","-3.30","-2.80","","","7","4","5","","","-7","-9","-8","",""
"12/20/2018","09:31:00","RWP0004","3.773","","","1.60","-3.90","-3.20","","","6","8","5","","","-8","-9","-10","",""
"12/20/2018","09:31:00","RWP0004","3.874","","","1.30","-4.10","-3.50","","","8","6","3","","","-8","-8","-12","",""
"12/20/2018","09:31:00","RWP0004","3.975","","","1.10","-3.80","-1.50","","","7","6","5","","","-7","-8","-9","",""
"12/20/2018","09:31:00","RWP0004","4.076","","","1.20","-4.70","-1.30","","","6","6","4","","","-7","-8","-9","",""
"12/20/2018","09:31:00","RWP0004","4.177","","","1.20","-4.90","-0.80","","","6","5","5","","","-6","-7","-10","",""
"12/20/2018","09:31:00","RWP0004","4.279","","","1.40","-4.90","-0.50","","","6","5","4","","","-5","-7","-10","",""
"12/20/2018","09:31:00","RWP0004","4.380","","","1.10","-4.90","1.20","","","4","5","4","","","-3","-7","-10","",""
"12/20/2018","09:31:00","RWP0004","4.481","","","0.30","-5.60","-2.10","","","4","4","5","","","-2","-6","-20","",""
"12/20/2018","09:31:00","RWP0004","4.582","","","1.30","-6.90","6.30","","","7","3","2","","","-5","-19","-19","",""
"12/20/2018","09:31:00","RWP0004","4.683","","","1.50","-5.00","1.50","","","5","3","4","","","-4","-4","-6","",""
"12/20/2018","09:31:00","RWP0004","4.784","","","1.60","-4.30","1.50","","","4","4","3","","","-2","-5","-5","",""
"12/20/2018","09:31:00","RWP0004","4.886","","","2.10","-4.70","2.60","","","4","4","4","","","-1","-4","-8","",""
"12/20/2018","09:31:00","RWP0004","4.987","","","1.60","1.10","1.40","","","5","3","4","","","-1","-18","-10","",""
"12/20/2018","09:31:00","RWP0004","5.088","","","1.80","0.50","-1.10","","","7","2","2","","","-2","-16","-19","",""
"12/20/2018","09:31:00","RWP0004","5.189","","","1.40","-4.20","1.90","","","4","3","5","","","0","-2","-10","",""
"12/20/2018","09:31:00","RWP0004","5.290","","","1.50","-4.50","1.30","","","4","2","4","","","-1","-1","-11","",""
"12/20/2018","09:31:00","RWP0004","5.392","","","2.00","-4.40","1.90","","","5","4","4","","","-3","-3","-13","",""
"12/20/2018","09:31:00","RWP0004","5.493","","","1.40","-4.60","1.90","","","5","3","5","","","-3","-2","-18","",""
"12/20/2018","09:31:00","RWP0004","5.594","","","1.30","-4.80","5.40","","","6","5","4","","","-3","-5","-20","",""
"12/20/2018","09:31:00","RWP0004","5.695","","","0.80","-8.30","-3.30","","","4","4","3","","","-1","-17","-18","",""
"12/20/2018","09:31:00","RWP0004","5.796","","","0.90","-5.30","3.40","","","3","3","4","","","0","-2","-19","",""
"12/20/2018","09:31:00","RWP0004","5.897","","","1.40","-5.40","3.60","","","4","5","3","","","-2","-5","-20","",""
"12/20/2018","09:31:00","RWP0004","5.999","","","1.00","-6.00","-1.30","","","4","4","4","","","-1","-4","-16","",""
"12/20/2018","09:31:00","RWP0004","6.100","","","1.10","-6.20","-2.10","","","3","4","3","","","0","-5","-17","",""
"12/20/2018","09:31:02","RWP0003","0.130","13.7","141","3.50","1.30","0.30","","","7","8","9","","","5","11","10","",""
"12/20/2018","09:31:02","RWP0003","0.231","14.8","143","3.60","1.10","0.30","","","7","8","9","","","8","13","13","",""
"12/20/2018","09:31:02","RWP0003","0.332","16.5","147","3.80","0.80","0.20","","","8","9","9","","","8","11","11","",""
"12/20/2018","09:31:02","RWP0003","0.434","16.2","143","3.40","0.70","-0.20","","","9","9","9","","","5","8","8","",""
"12/20/2018","09:31:02","RWP0003","0.535","19.1","140","3.40","0.50","-1.00","","","7","8","8","","","3","6","6","",""
"12/20/2018","09:31:02","RWP0003","0.636","15.8","141","1.90","-0.50","-1.70","","","8","7","7","","","2","5","5","",""
"12/20/2018","09:31:02","RWP0003","0.737","17.7","134","1.90","-0.40","-2.40","","","8","8","8","","","1","4","5","",""
"12/20/2018","09:31:02","RWP0003","0.838","17.7","138","2.10","-0.40","-2.00","","","9","8","8","","","-2","2","3","",""
