"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"03/19/2022","00:42:04.8935345","27.962222","-81.319722","12.40","Real","3.90","0.40","38","42,44,45,46,48,49,50,51"
"03/19/2022","00:42:21.2092116","29.639167","-80.887222","-35.60","Real","5.20","0.50","356","42,44,45,46,48,49,50"
"03/19/2022","00:42:21.2607145","29.624167","-80.883333","-30.20","Real","5.60","0.50","356","42,44,45,46,48,49,50,51"
"03/19/2022","00:42:21.9704316","29.697500","-80.914722","-38.60","Real","5.60","0.50","355","42,44,45,46,48,49,50"
"03/19/2022","00:42:29.2487872","27.928889","-81.385278","-26.10","Real","1.70","0.30","43","42,44,45,46,47,48,49,50,51"
"03/19/2022","00:42:29.3743946","27.931944","-81.383056","-25.20","Real","1.80","0.30","44","42,44,45,46,48,50,51"
"03/19/2022","00:42:42.2995015","27.825556","-81.226944","-39.20","Real","1.30","0.20","31","42,44,45,46,48,49,50,51"
"03/19/2022","00:42:42.3747472","27.825833","-81.227222","-13.70","Real","5.30","0.50","29","42,44,45"
"03/19/2022","00:42:44.3411438","27.957222","-81.349167","-11.90","Real","2.80","0.40","44","44,45,46,49,51"
"03/19/2022","00:42:46.1359622","28.929722","-81.165833","25.00","Real","4.00","0.30","340","45,51"
"03/19/2022","00:43:46.3884823","27.924722","-81.350556","-15.20","Real","3.00","0.40","43","42,44,45,51"
"03/19/2022","00:43:46.5404862","27.920278","-81.356389","-17.00","Real","4.00","0.50","40","42,44,45"
"03/19/2022","00:43:46.6046736","27.908611","-81.368889","-20.10","Real","3.30","0.40","39","42,44,45,46"
"03/19/2022","00:43:59.2751439","27.961944","-81.388333","-22.20","Real","1.90","0.30","46","42,44,45,46,50,51"
"03/19/2022","00:43:59.3122976","27.972222","-81.375833","-17.70","Real","3.40","0.40","45","42,44,45"
"03/19/2022","00:44:04.9948624","28.146111","-81.256389","-21.80","Real","0.60","0.10","53","42,44,45,46,47,48,49,50,51"
"03/19/2022","00:44:26.5414514","27.969722","-81.333611","15.40","Real","3.40","0.40","41","42,44,45"
"03/19/2022","00:44:28.3913883","27.936944","-81.334167","-16.90","Real","3.70","0.40","40","42,44,45"
"03/19/2022","00:44:28.4749881","27.962222","-81.343889","-14.60","Real","3.80","0.40","42","42,44,45"
"03/19/2022","00:44:32.0653878","28.010278","-81.193056","11.40","Real","1.90","0.30","39","42,44,45,51"
"03/19/2022","00:44:35.5933895","29.653056","-80.899722","-29.50","Real","6.10","0.50","355","42,44,45,46,47,48,49,50"
"03/19/2022","00:44:39.2778651","27.933333","-81.433611","-34.30","Real","1.50","0.20","46","42,44,45,46,47,48,49,50,51"
"03/19/2022","00:44:50.8538800","27.950000","-81.211111","-13.10","Real","4.20","0.50","32","42,45"
"03/19/2022","00:44:50.9187743","27.858889","-81.185000","-11.80","Real","8.60","0.70","31","42,44"
"03/19/2022","00:44:51.0960958","27.937778","-81.387500","-21.50","Real","2.00","0.30","45","42,44,45,46,48,50,51"
"03/19/2022","00:45:09.2928517","27.936389","-81.163333","-18.20","Real","1.40","0.20","32","42,44,45,46,48,49,50,51"
"03/19/2022","00:45:09.3821450","27.911111","-81.179722","-12.70","Real","7.50","0.60","33","42,44"
"03/19/2022","00:45:09.5083995","27.962500","-81.178889","-41.50","Real","0.70","0.10","34","42,44,45,46,48,49,50,51"
"03/19/2022","00:45:09.6337166","27.962222","-81.182500","-14.50","Real","6.90","0.40","36","42,44"
"03/19/2022","00:45:09.9851006","27.938611","-81.200278","-15.10","Real","7.50","0.50","36","42,44"
"03/19/2022","00:45:25.7846743","29.506667","-80.863611","-26.00","Real","6.60","0.50","357","42,46,47,48"
"03/19/2022","00:45:25.8434240","29.539167","-80.861667","-43.30","Real","3.20","0.30","357","42,44,45,46,47,48,49,50,51"
"03/19/2022","00:45:25.8771403","29.519167","-80.861111","-24.40","Real","7.20","0.60","357","42,46,47,48"
"03/19/2022","00:46:15.8792279","27.962500","-81.184444","-18.40","Real","1.40","0.20","35","42,44,45,46,50,51"
"03/19/2022","00:46:21.1444612","27.933889","-81.356111","14.80","Real","3.10","0.40","44","42,44,45,51"
"03/19/2022","00:46:36.7910054","29.603611","-80.873611","-26.70","Real","6.00","0.50","356","42,44,45,46,48,49,50"
"03/19/2022","00:46:41.0050573","27.921944","-81.346111","-17.60","Real","3.80","0.40","40","42,44,45"
"03/19/2022","00:46:53.5779817","29.663611","-80.850000","20.50","Real","9.10","0.60","356","42,46,47,48,49"
"03/19/2022","00:47:15.1176294","27.959444","-81.199444","-11.80","Real","9.40","0.50","37","42,44"
"03/19/2022","00:47:30.5428047","27.953611","-81.183333","-28.70","Real","1.00","0.20","34","42,44,45,46,47,48,49,50,51"
"03/19/2022","00:47:30.6039083","27.926667","-81.210833","-15.60","Real","7.80","0.50","36","42,44"
"03/19/2022","00:47:30.9499195","27.954444","-81.183611","-22.90","Real","1.20","0.20","35","42,44,45,46,48,49,50,51"
"03/19/2022","00:47:31.1335303","27.951944","-81.188889","-12.00","Real","8.30","0.50","36","42,44"
"03/19/2022","00:47:42.5603325","29.810000","-80.734167","-49.80","Real","5.60","0.50","2","42,44,45,46,48,49,50,51"
