"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"02/16/2021","00:00:00","RWP0005","0.100","","","","","-1.00","","","","","2","","","","","-11","",""
"02/16/2021","00:00:00","RWP0005","0.200","12.0","161","0.10","2.50","-1.70","","","2","2","2","","","4","22","3","",""
"02/16/2021","00:00:00","RWP0005","0.300","12.9","170","0.00","2.40","-2.20","","","2","2","2","","","0","14","-6","",""
"02/16/2021","00:00:00","RWP0005","0.400","14.2","178","-0.20","2.30","-2.80","","","2","2","2","","","-4","9","-4","",""
"02/16/2021","00:00:00","RWP0005","0.500","","","-0.40","","-3.20","","","2","","2","","","-8","","-12","",""
"02/16/2021","00:00:00","RWP0005","0.600","","","-0.50","","-3.50","","","2","","2","","","-12","","-15","",""
"02/16/2021","00:00:00","RWP0005","0.700","","","-0.50","2.50","","","","2","2","","","","-14","4","","",""
"02/16/2021","00:00:00","RWP0005","0.800","17.4","187","-0.60","2.20","-3.80","","","4","2","2","","","-16","3","-8","",""
"02/16/2021","00:00:00","RWP0005","0.900","16.8","191","-0.50","1.90","-3.80","","","4","2","2","","","-19","3","-6","",""
"02/16/2021","00:00:00","RWP0005","1.000","16.7","195","-0.50","1.60","-3.90","","","4","2","2","","","-22","4","-7","",""
"02/16/2021","00:00:00","RWP0005","1.100","16.7","200","-0.60","1.20","-4.00","","","4","2","2","","","-21","3","-6","",""
"02/16/2021","00:00:00","RWP0005","1.200","16.2","199","-0.60","1.20","-3.90","","","4","4","4","","","-21","8","-5","",""
"02/16/2021","00:00:00","RWP0005","1.300","15.8","204","-0.40","0.90","-3.90","","","4","4","4","","","-21","8","-8","",""
"02/16/2021","00:00:00","RWP0005","1.400","16.8","204","-0.20","1.00","-4.10","","","4","2","4","","","-16","20","-9","",""
"02/16/2021","00:00:00","RWP0005","1.500","17.1","206","-0.20","0.80","-4.30","","","4","2","4","","","-9","20","-11","",""
"02/16/2021","00:00:00","RWP0005","1.600","17.2","203","0.30","1.00","-4.30","","","2","2","2","","","0","19","-4","",""
"02/16/2021","00:00:00","RWP0005","1.700","16.7","205","0.50","0.90","-4.10","","","2","2","2","","","1","18","-3","",""
"02/16/2021","00:00:00","RWP0005","1.800","17.1","206","0.80","0.80","-4.30","","","2","2","2","","","1","17","-5","",""
"02/16/2021","00:00:00","RWP0005","1.900","","","0.90","","","","","2","","","","","-1","","","",""
"02/16/2021","00:00:00","RWP0005","2.000","","","0.90","","","","","2","","","","","0","","","",""
"02/16/2021","00:00:00","RWP0005","2.100","","","0.50","0.10","","","","2","2","","","","1","14","","",""
"02/16/2021","00:00:00","RWP0005","2.200","","","0.30","-0.10","","","","2","2","","","","-1","13","","",""
"02/16/2021","00:00:00","RWP0005","2.300","","","0.30","-0.50","","","","2","2","","","","-4","12","","",""
"02/16/2021","00:00:00","RWP0005","2.400","","","0.20","-1.30","","","","2","2","","","","-9","11","","",""
"02/16/2021","00:00:00","RWP0005","2.500","","","0.10","-2.00","","","","2","2","","","","-10","9","","",""
"02/16/2021","00:00:00","RWP0005","2.600","","","0.00","","","","","2","","","","","-10","","","",""
"02/16/2021","00:00:00","RWP0005","2.700","","","0.00","","","","","2","","","","","-13","","","",""
"02/16/2021","00:00:00","RWP0005","2.800","","","0.00","","","","","2","","","","","-15","","","",""
"02/16/2021","00:00:00","RWP0005","2.900","","","-0.10","","","","","2","","","","","-15","","","",""
"02/16/2021","00:00:00","RWP0005","3.000","","","-0.20","","","","","2","","","","","-15","","","",""
"02/16/2021","00:00:00","RWP0005","3.100","","","-0.10","-2.90","","","","2","2","","","","-15","3","","",""
"02/16/2021","00:00:00","RWP0005","3.200","","","-0.20","-2.70","","","","2","2","","","","-14","7","","",""
"02/16/2021","00:00:00","RWP0005","3.300","","","-0.10","-3.00","","","","2","2","","","","-15","10","","",""
