"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"02/15/2021","23:59:56.3808980","28.817778","-80.723889","-12.10","Real","0.10","0.10","68","42,44,45,46,47,48,49,50"
"02/15/2021","23:59:56.4566970","28.838333","-80.736667","-12.50","Real","0.10","0.10","64","42,45,46,47,48,50"
"02/15/2021","23:59:56.4932499","28.825556","-80.711944","-19.70","Real","0.10","0.10","64","42,44,45,46,47,48,49,50,51"
"02/15/2021","23:59:56.4943584","28.836389","-80.736944","-11.20","Real","0.30","0.10","7","42,45,46,49,50"
"02/15/2021","23:59:56.7533558","28.838889","-80.736944","-14.60","Real","0.10","0.10","64","42,45,46,47,48,49,50"
"02/15/2021","23:59:56.8592889","28.840556","-80.736667","-20.80","Real","0.20","0.10","6","42,44,45,46,47,48,49,50,51"
"02/15/2021","23:59:56.8912017","28.838611","-80.736944","-8.50","Real","0.10","0.10","58","46,47,48,49,50"
"02/15/2021","23:59:56.9486582","28.838056","-80.737222","-5.10","Real","0.10","0.10","62","47,48"
"02/15/2021","23:59:56.9742567","28.838611","-80.736944","-10.80","Real","0.10","0.10","57","42,45,46,47,48,49,50"
"02/15/2021","23:59:57.0179632","28.838333","-80.737222","-8.30","Real","0.10","0.10","57","46,47,48,49,50"
"02/15/2021","23:59:57.1909582","28.838889","-80.736944","-6.70","Real","0.10","0.10","56","47,48,49"
"02/16/2021","00:00:17.9911338","29.417222","-83.085556","-73.40","Real","7.30","0.40","294","44,45,46,47,48,50"
"02/16/2021","00:00:43.0175095","28.234722","-80.775278","-10.70","Real","0.10","0.10","357","42,44,45,46,48,49,50,51"
"02/16/2021","00:00:43.0793264","28.234444","-80.775556","-21.10","Real","0.10","0.10","333","42,44,45,46,47,48,49,50,51"
"02/16/2021","00:01:10.6025296","28.828333","-81.005278","-16.10","Real","0.10","0.10","310","42,44,45,46,47,48,49,50"
"02/16/2021","00:01:10.6214925","28.829444","-80.990833","-10.10","Real","0.10","0.10","308","42,44,45,46,47,48,49,50"
"02/16/2021","00:01:10.6799891","28.796111","-81.015278","-19.80","Real","0.10","0.10","306","42,44,45,46,47,48,49,50,51"
"02/16/2021","00:01:10.7064608","28.822778","-81.001667","-7.60","Real","0.10","0.10","303","46,47,48"
"02/16/2021","00:01:10.7982458","28.823333","-81.000556","-28.10","Real","0.10","0.10","291","42,44,45,46,47,48,49,50,51"
"02/16/2021","00:01:10.8892869","28.822778","-81.001111","-26.00","Real","0.10","0.10","302","42,44,45,46,47,48,49,50,51"
"02/16/2021","00:01:11.1418702","28.823889","-81.001111","-9.60","Real","0.10","0.10","310","45,46,47,48"
