"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"07/17/2022","10:20:05.2255979","27.719167","-79.980278","-80.90","Real","1.80","0.20","318","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:05.2816282","27.692500","-79.964444","-31.90","Real","4.30","0.40","317","42,44,45,48,49,50,51"
"07/17/2022","10:20:05.3180911","27.722222","-79.999167","-41.70","Real","4.60","0.40","320","42,45,46,47,48,49,50,51"
"07/17/2022","10:20:05.3625363","27.735000","-80.039722","-27.00","Real","4.70","0.50","317","42,44,50,51"
"07/17/2022","10:20:05.4025805","27.715000","-79.990278","-35.70","Real","3.50","0.40","317","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:05.4442705","27.762222","-80.065833","-25.60","Real","4.40","0.50","316","42,44,50,51"
"07/17/2022","10:20:05.5406844","27.719167","-80.016667","-71.70","Real","2.10","0.20","318","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:16.0782746","28.675833","-79.711944","-52.10","Real","1.70","0.20","80","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:16.1173087","28.676944","-79.718611","-49.00","Real","1.70","0.30","80","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:16.2869631","28.709444","-79.718333","-36.60","Real","2.20","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:16.3459539","28.711944","-79.705833","-42.60","Real","2.00","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:16.5140981","28.712778","-79.719444","-81.80","Real","1.20","0.20","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:28.2152416","28.186667","-79.987778","-99.10","Real","0.60","0.10","293","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:28.2563981","28.193333","-79.991667","-29.60","Real","1.50","0.20","292","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:28.3069178","28.177778","-79.979444","-20.30","Real","2.60","0.40","293","42,49,50,51"
"07/17/2022","10:20:28.5295132","28.180278","-80.009444","-15.00","Real","4.20","0.60","290","42,51"
"07/17/2022","10:20:57.3316242","28.686667","-79.722222","-134.70","Real","0.80","0.10","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.3628635","28.686111","-79.716944","-100.30","Real","1.00","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.4111655","28.683889","-79.722222","-22.30","Real","2.90","0.30","80","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.4665522","28.685278","-79.713333","-54.60","Real","1.60","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.5229679","28.689167","-79.694167","-51.90","Real","1.80","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.5835472","28.691944","-79.686944","-51.00","Real","1.80","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:20:57.6386500","28.689722","-79.696944","-26.10","Real","4.30","0.50","76","42,48,49,50,51"
"07/17/2022","10:21:05.1234540","27.719444","-80.028056","-85.50","Real","1.60","0.20","319","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:21:05.1663238","27.689167","-80.007500","-57.30","Real","4.30","0.40","321","45,46,47,48,49,50,51"
"07/17/2022","10:21:05.2324992","27.727778","-79.997500","-30.00","Real","4.10","0.40","317","42,44,49,50,51"
"07/17/2022","10:21:37.4036957","28.687778","-79.733056","-26.50","Real","2.60","0.30","79","42,44,45,46,47,49,50,51"
"07/17/2022","10:21:37.4872672","28.663889","-79.751944","-26.10","Real","2.50","0.30","80","42,44,45,46,47,49,50,51"
"07/17/2022","10:21:37.5433586","28.680000","-79.714167","-27.30","Real","2.80","0.40","80","42,45,47,49,50,51"
"07/17/2022","10:21:37.6803873","28.707500","-79.744167","-27.40","Real","2.50","0.30","78","42,44,45,46,47,49,50,51"
"07/17/2022","10:22:14.7977789","28.680000","-79.719722","-54.80","Real","1.60","0.20","80","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:14.8822347","28.693056","-79.735278","-32.90","Real","2.20","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:14.9438528","28.690278","-79.736667","-40.60","Real","1.90","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:15.0891850","28.693056","-79.724722","-82.00","Real","1.10","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:16.6835083","29.565278","-79.140000","-147.70","Real","5.00","0.40","55","46,47,48,49,50,51"
"07/17/2022","10:22:16.7388961","29.547778","-79.155833","-70.00","Real","7.60","0.60","54","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:17.3846700","29.531389","-79.178056","-72.70","Real","7.10","0.50","55","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:46.6115740","26.296111","-79.663889","-291.60","Real","7.30","0.40","336","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:51.8881295","27.680278","-79.950556","-44.50","Real","3.40","0.40","318","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:52.1810189","27.718056","-79.953333","-35.10","Real","3.80","0.40","316","42,44,45,46,48,49,50,51"
"07/17/2022","10:22:52.2568910","27.719167","-79.959167","-41.70","Real","3.20","0.40","316","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:52.4349870","27.718056","-79.951944","-49.10","Real","2.90","0.30","316","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:59.1553158","28.701389","-79.719722","-115.30","Real","0.90","0.10","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:22:59.1883296","28.710000","-79.713889","26.40","Real","4.30","0.50","75","48,49,50,51"
"07/17/2022","10:22:59.2000713","28.707222","-79.703889","-31.40","Real","2.50","0.30","78","42,45,46,47,48,49,50,51"
"07/17/2022","10:22:59.5938103","26.928056","-79.950556","-85.40","Real","7.10","0.50","335","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:23:34.4835152","28.686111","-79.699167","-59.20","Real","1.60","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:23:34.5319992","28.686944","-79.725000","-66.90","Real","1.30","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:23:34.5600679","28.704167","-79.697500","-26.50","Real","4.30","0.50","75","42,48,49,50,51"
"07/17/2022","10:23:34.6092465","28.698889","-79.719167","-47.90","Real","1.80","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:23:34.6907324","28.681944","-79.733611","-27.00","Real","2.60","0.40","80","42,47,48,49,50,51"
"07/17/2022","10:23:51.5135839","28.210000","-79.975000","-18.80","Real","2.60","0.40","290","42,49,50,51"
"07/17/2022","10:23:51.5566154","28.199722","-79.990278","-42.80","Real","1.10","0.20","292","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:23:51.6428708","28.186667","-79.993611","-31.00","Real","1.40","0.20","293","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:06.3922524","28.701389","-79.711944","-54.20","Real","1.70","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:06.4510674","28.700000","-79.730278","-63.00","Real","1.40","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:06.4874206","28.700556","-79.719444","-24.30","Real","2.80","0.40","79","42,46,47,48,49,50,51"
"07/17/2022","10:24:06.5406515","28.706944","-79.705278","-36.20","Real","2.30","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:38.6771473","28.706389","-79.717222","-85.40","Real","1.10","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:38.7091521","28.709167","-79.696944","-42.50","Real","2.10","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:38.7481532","28.706667","-79.710556","-60.60","Real","1.50","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:24:54.0637320","29.555000","-79.140556","-174.30","Real","3.70","0.30","55","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:23.2982312","28.694167","-79.703611","-86.50","Real","1.10","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:23.3432335","28.687500","-79.710000","-49.60","Real","1.80","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:23.3782537","28.685278","-79.713611","-40.90","Real","2.00","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:23.4074864","28.690556","-79.691389","-33.20","Real","2.50","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:23.4318542","28.682778","-79.723056","-19.50","Real","5.80","0.60","74","42,49,50,51"
"07/17/2022","10:25:23.8460350","28.688056","-79.703889","-54.80","Real","1.70","0.20","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:25:43.7710024","27.732778","-79.981389","-31.20","Real","4.70","0.50","315","44,49,50,51"
"07/17/2022","10:25:43.7710052","27.738333","-79.987222","-31.40","Real","8.80","0.70","320","42,45,46,47,48"
"07/17/2022","10:25:46.2784040","26.360556","-79.693056","-241.60","Real","7.60","0.50","336","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:26:08.2058523","28.726389","-79.705833","-157.50","Real","0.80","0.10","76","42,44,45,46,47,49,50,51"
"07/17/2022","10:26:39.7484660","28.592778","-79.554167","-36.00","Real","3.20","0.40","86","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:26:39.8854401","28.592500","-79.551944","-55.80","Real","2.40","0.30","86","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:26:46.7883987","27.482222","-79.945278","-31.80","Real","6.80","0.60","323","42,44,49,50,51"
"07/17/2022","10:27:03.7201776","28.713611","-79.724167","-115.00","Real","0.90","0.10","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:27:03.7857120","28.701667","-79.718333","-28.20","Real","2.70","0.40","79","42,47,48,49,50,51"
"07/17/2022","10:27:57.3077554","29.539167","-79.150556","-215.00","Real","3.10","0.30","55","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:27:57.7810258","29.561944","-79.157500","-63.00","Real","8.20","0.60","54","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:27:57.8924341","28.708889","-79.729444","-119.00","Real","0.80","0.10","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:27:57.9422132","28.712500","-79.712500","-39.10","Real","2.10","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:27:57.9913089","28.713333","-79.714167","-32.30","Real","2.40","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:11.5718513","27.388056","-80.004167","-44.30","Real","5.50","0.50","328","42,44,45,46,48,49,50,51"
"07/17/2022","10:28:14.4619182","27.739167","-79.956111","-166.90","Real","1.00","0.10","316","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:14.5290683","27.785556","-80.010000","-20.70","Real","4.60","0.50","314","42,44,48,49,50,51"
"07/17/2022","10:28:50.4808195","28.706111","-79.721111","-105.50","Real","1.00","0.20","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:50.8983612","28.705833","-79.701389","-78.80","Real","1.30","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:50.9465123","28.708889","-79.634722","-23.30","Real","4.70","0.50","83","42,45,46,47,48,49,50"
"07/17/2022","10:28:50.9471852","28.704444","-79.705278","-42.50","Real","2.00","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:50.9817029","28.703889","-79.711389","-37.30","Real","2.20","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:28:51.1077351","28.690833","-79.698889","-31.80","Real","2.50","0.30","80","42,45,46,47,48,49,50,51"
"07/17/2022","10:28:51.1551228","28.692778","-79.693056","-32.90","Real","2.50","0.30","79","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:29:15.5056747","26.448056","-79.722500","-249.80","Real","7.50","0.50","335","42,44,45,47,48,49,50,51"
"07/17/2022","10:29:37.7534683","27.453611","-79.937500","-91.80","Real","2.90","0.30","324","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:29:37.8039093","27.451389","-79.946111","-37.70","Real","6.40","0.60","324","42,44,49,50,51"
"07/17/2022","10:29:44.4941274","28.701944","-79.718056","-72.40","Real","1.30","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:29:44.5545867","28.701944","-79.706944","-31.70","Real","2.50","0.30","79","42,45,46,47,48,49,50,51"
"07/17/2022","10:29:44.5921449","28.720556","-79.680556","-41.30","Real","2.20","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:29:44.6205852","28.717222","-79.696667","-26.20","Real","5.30","0.50","73","42,49,50,51"
"07/17/2022","10:30:37.8395724","28.226111","-79.967500","-120.70","Real","0.80","0.10","294","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:30:58.7716671","29.569444","-79.138611","-169.70","Real","3.90","0.30","54","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:31:16.6363289","26.344722","-79.665278","-201.60","Real","9.30","0.50","335","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:31:49.8791276","28.717222","-79.703056","-159.80","Real","0.80","0.10","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:31:49.9287097","28.712778","-79.690833","-59.00","Real","1.60","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:32:47.2831961","28.720833","-79.702500","-79.00","Real","1.40","0.20","79","44,45,46,47,48,49,50,51"
"07/17/2022","10:32:47.3207042","28.730278","-79.689167","-50.50","Real","1.90","0.30","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:32:47.3581286","28.721111","-79.718611","-27.50","Real","2.60","0.30","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:32:47.4102247","28.725833","-79.705833","-32.00","Real","2.50","0.30","77","42,45,46,47,48,49,50,51"
"07/17/2022","10:32:56.8233469","26.997778","-79.902778","-63.70","Real","8.80","0.60","332","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:33:36.9442573","28.236111","-79.955833","-33.70","Real","1.40","0.20","289","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:33:36.9722473","28.293889","-79.961389","-22.10","Real","2.00","0.30","284","42,48,49,50,51"
"07/17/2022","10:33:47.2371229","27.427222","-79.919167","-134.30","Real","2.30","0.20","325","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:33:57.2641044","26.996944","-79.906111","-64.10","Real","8.50","0.60","332","42,44,45,46,47,49,50,51"
"07/17/2022","10:34:16.6407643","28.141667","-79.788889","-24.80","Real","4.30","0.50","291","42,49,50,51"
"07/17/2022","10:34:26.6397958","28.735278","-79.722778","-160.70","Real","0.70","0.10","75","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:34:26.6575968","28.723333","-79.853056","-10.60","Real","2.80","0.40","76","42,46,47,48,49,50,51"
"07/17/2022","10:34:26.6761437","28.731389","-79.699722","-34.90","Real","2.40","0.30","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:34:26.7126433","28.734167","-79.737500","-35.90","Real","2.10","0.30","76","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:34:26.7451872","28.726944","-79.716111","-38.20","Real","2.10","0.30","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:34:26.8001100","28.726944","-79.714722","-55.10","Real","1.70","0.30","77","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:34:26.8487772","28.729722","-79.698889","-44.00","Real","2.00","0.30","77","42,44,45,46,47,48,49,51"
"07/17/2022","10:35:02.4984482","28.210833","-79.754167","-47.00","Real","2.00","0.30","287","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:35:44.8660365","26.976667","-79.931944","-74.30","Real","7.80","0.60","333","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:34.3309130","27.413611","-79.934444","-116.90","Real","2.50","0.30","325","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:34.3977007","27.445556","-79.963611","-52.00","Real","4.60","0.40","325","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:34.4882473","27.408333","-79.971944","-53.20","Real","4.70","0.40","326","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:34.7215913","26.996389","-79.961944","-65.80","Real","8.10","0.60","334","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:49.8237791","28.717222","-79.683889","-146.40","Real","0.80","0.10","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:36:49.8616482","28.722222","-79.700278","-31.50","Real","2.60","0.30","78","42,45,46,47,48,49,50,51"
"07/17/2022","10:36:49.9121955","28.713333","-79.686389","-61.80","Real","1.60","0.20","78","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:37:35.2572491","28.235278","-79.925556","-84.90","Real","0.70","0.10","288","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:37:35.3013904","28.248611","-79.920278","-29.30","Real","1.70","0.30","287","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:39:40.2116668","28.242500","-79.903056","7.30","Real","8.50","0.60","284","48,50,51"
"07/17/2022","10:39:40.2641144","28.236111","-79.926389","-89.80","Real","0.70","0.10","288","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:39:40.2966442","28.237778","-79.930278","-43.60","Real","1.20","0.20","288","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:39:40.3449702","28.237222","-79.929167","-31.10","Real","1.60","0.20","288","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:39:40.4404871","28.232778","-79.925000","-23.10","Real","2.50","0.40","288","42,48,49,50,51"
"07/17/2022","10:41:01.5259812","27.331944","-79.870000","-95.40","Real","3.80","0.40","325","42,44,45,46,47,49,50,51"
"07/17/2022","10:41:32.1545355","28.278056","-79.931111","-73.30","Real","0.70","0.10","286","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:41:32.2284033","28.243889","-79.946389","-40.40","Real","1.20","0.20","288","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:41:32.2383652","28.273611","-79.929722","-23.20","Real","2.30","0.30","285","42,48,49,50,51"
"07/17/2022","10:42:17.9469346","27.194722","-80.040278","-49.60","Real","6.90","0.50","333","42,44,45,46,48,49,50,51"
"07/17/2022","10:42:39.0491836","27.310000","-79.875278","-63.20","Real","5.40","0.50","326","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:42:40.8322616","28.266944","-79.909167","-34.30","Real","1.50","0.20","286","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:42:40.8519342","28.273611","-79.929167","-17.10","Real","4.80","0.60","279","42,51"
"07/17/2022","10:43:48.1029024","27.372778","-79.866111","-70.90","Real","4.60","0.40","324","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:43:58.2409677","28.230556","-79.770833","-60.80","Real","1.50","0.20","286","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:43:58.3584574","28.261389","-79.867778","14.60","Real","4.60","0.50","284","49,50,51"
"07/17/2022","10:44:41.4872943","28.853333","-79.450000","-102.50","Real","1.90","0.20","74","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:44:41.6529275","28.842500","-79.426389","-23.80","Real","9.60","0.70","71","42,48,49,50,51"
"07/17/2022","10:44:56.8567037","27.064444","-79.984167","-82.50","Real","5.90","0.50","334","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:44:56.9557771","27.073056","-79.986389","-70.60","Real","6.70","0.50","333","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:44:56.9955482","27.042222","-79.974167","-62.90","Real","7.80","0.60","333","42,44,45,46,47,48,49,50,51"
"07/17/2022","10:45:29.5931398","27.049444","-79.937222","-94.30","Real","5.80","0.50","333","42,44,45,46,47,49,50,51"
