"Event Date","Event Time","Mill Number","One Minute Mean"
"12/07/2016","19:53:00","1","262"
"12/07/2016","19:53:00","2","266"
"12/07/2016","19:53:00","4","296"
"12/07/2016","19:53:00","5","152"
"12/07/2016","19:53:00","6","179"
"12/07/2016","19:53:00","7","178"
"12/07/2016","19:53:00","8","261"
"12/07/2016","19:53:00","9","180"
"12/07/2016","19:53:00","10","209"
"12/07/2016","19:53:00","11","160"
"12/07/2016","19:53:00","12","174"
"12/07/2016","19:53:00","13","204"
"12/07/2016","19:53:00","14","188"
"12/07/2016","19:53:00","15","160"
"12/07/2016","19:53:00","16","304"
"12/07/2016","19:53:00","17","144"
"12/07/2016","19:53:00","18","163"
"12/07/2016","19:53:00","19","146"
"12/07/2016","19:53:00","20","126"
"12/07/2016","19:53:00","21","139"
"12/07/2016","19:53:00","22","136"
"12/07/2016","19:53:00","24","155"
"12/07/2016","19:53:00","25","158"
"12/07/2016","19:53:00","26","238"
"12/07/2016","19:53:00","27","163"
"12/07/2016","19:53:00","28","162"
"12/07/2016","19:53:00","29","164"
"12/07/2016","19:53:00","30","162"
"12/07/2016","19:53:00","31","206"
"12/07/2016","19:53:00","32","210"
"12/07/2016","19:53:00","34","205"
"12/07/2016","19:54:00","1","264"
"12/07/2016","19:54:00","2","255"
"12/07/2016","19:54:00","4","300"
"12/07/2016","19:54:00","5","149"
"12/07/2016","19:54:00","6","180"
"12/07/2016","19:54:00","7","190"
"12/07/2016","19:54:00","8","270"
"12/07/2016","19:54:00","9","185"
"12/07/2016","19:54:00","10","214"
"12/07/2016","19:54:00","11","158"
"12/07/2016","19:54:00","12","193"
"12/07/2016","19:54:00","13","222"
"12/07/2016","19:54:00","14","193"
"12/07/2016","19:54:00","15","154"
"12/07/2016","19:54:00","16","274"
"12/07/2016","19:54:00","17","137"
"12/07/2016","19:54:00","18","165"
"12/07/2016","19:54:00","19","131"
"12/07/2016","19:54:00","20","123"
"12/07/2016","19:54:00","21","133"
"12/07/2016","19:54:00","22","138"
"12/07/2016","19:54:00","24","161"
"12/07/2016","19:54:00","25","144"
"12/07/2016","19:54:00","26","204"
"12/07/2016","19:54:00","27","158"
"12/07/2016","19:54:00","28","165"
"12/07/2016","19:54:00","29","168"
"12/07/2016","19:54:00","30","169"
"12/07/2016","19:54:00","31","201"
"12/07/2016","19:54:00","32","211"
"12/07/2016","19:54:00","34","203"
"12/07/2016","19:55:00","1","241"
"12/07/2016","19:55:00","2","257"
"12/07/2016","19:55:00","4","275"
"12/07/2016","19:55:00","5","150"
"12/07/2016","19:55:00","6","198"
"12/07/2016","19:55:00","7","205"
"12/07/2016","19:55:00","8","234"
"12/07/2016","19:55:00","9","198"
"12/07/2016","19:55:00","10","208"
"12/07/2016","19:55:00","11","143"
"12/07/2016","19:55:00","12","188"
"12/07/2016","19:55:00","13","264"
"12/07/2016","19:55:00","14","229"
"12/07/2016","19:55:00","15","148"
"12/07/2016","19:55:00","16","283"
"12/07/2016","19:55:00","17","139"
"12/07/2016","19:55:00","18","165"
"12/07/2016","19:55:00","19","133"
"12/07/2016","19:55:00","20","115"
"12/07/2016","19:55:00","21","132"
"12/07/2016","19:55:00","22","147"
"12/07/2016","19:55:00","24","161"
"12/07/2016","19:55:00","25","141"
"12/07/2016","19:55:00","26","195"
"12/07/2016","19:55:00","27","163"
"12/07/2016","19:55:00","28","177"
"12/07/2016","19:55:00","29","151"
"12/07/2016","19:55:00","30","172"
"12/07/2016","19:55:00","31","205"
"12/07/2016","19:55:00","32","194"
"12/07/2016","19:55:00","34","197"
"12/07/2016","19:56:00","1","235"
"12/07/2016","19:56:00","2","254"
"12/07/2016","19:56:00","4","264"
"12/07/2016","19:56:00","5","145"
"12/07/2016","19:56:00","6","217"
"12/07/2016","19:56:00","7","185"
"12/07/2016","19:56:00","8","251"
"12/07/2016","19:56:00","9","184"
"12/07/2016","19:56:00","10","203"
"12/07/2016","19:56:00","11","142"
"12/07/2016","19:56:00","12","186"
"12/07/2016","19:56:00","13","233"
"12/07/2016","19:56:00","14","225"
"12/07/2016","19:56:00","15","145"
"12/07/2016","19:56:00","16","265"
"12/07/2016","19:56:00","17","146"
"12/07/2016","19:56:00","18","155"
"12/07/2016","19:56:00","19","138"
"12/07/2016","19:56:00","20","119"
"12/07/2016","19:56:00","21","128"
"12/07/2016","19:56:00","22","151"
"12/07/2016","19:56:00","24","161"
"12/07/2016","19:56:00","25","159"
"12/07/2016","19:56:00","26","225"
"12/07/2016","19:56:00","27","169"
"12/07/2016","19:56:00","28","178"
"12/07/2016","19:56:00","29","153"
"12/07/2016","19:56:00","30","179"
"12/07/2016","19:56:00","31","199"
"12/07/2016","19:56:00","32","182"
"12/07/2016","19:56:00","34","197"
"12/07/2016","19:57:00","1","236"
"12/07/2016","19:57:00","2","239"
"12/07/2016","19:57:00","4","269"
"12/07/2016","19:57:00","5","160"
"12/07/2016","19:57:00","6","198"
"12/07/2016","19:57:00","7","179"
"12/07/2016","19:57:00","8","228"
"12/07/2016","19:57:00","9","179"
"12/07/2016","19:57:00","10","202"
"12/07/2016","19:57:00","11","143"
"12/07/2016","19:57:00","12","181"
"12/07/2016","19:57:00","13","230"
"12/07/2016","19:57:00","14","231"
"12/07/2016","19:57:00","15","161"
"12/07/2016","19:57:00","16","282"
"12/07/2016","19:57:00","17","153"
"12/07/2016","19:57:00","18","141"
"12/07/2016","19:57:00","19","137"
"12/07/2016","19:57:00","20","130"
"12/07/2016","19:57:00","21","125"
"12/07/2016","19:57:00","22","154"
"12/07/2016","19:57:00","24","159"
"12/07/2016","19:57:00","25","154"
"12/07/2016","19:57:00","26","211"
"12/07/2016","19:57:00","27","170"
"12/07/2016","19:57:00","28","186"
"12/07/2016","19:57:00","29","180"
"12/07/2016","19:57:00","30","178"
"12/07/2016","19:57:00","31","194"
"12/07/2016","19:57:00","32","190"
"12/07/2016","19:57:00","34","199"
"12/07/2016","19:58:00","1","288"
"12/07/2016","19:58:00","2","241"
"12/07/2016","19:58:00","4","267"
"12/07/2016","19:58:00","5","169"
"12/07/2016","19:58:00","6","199"
"12/07/2016","19:58:00","7","166"
"12/07/2016","19:58:00","8","234"
"12/07/2016","19:58:00","9","196"
"12/07/2016","19:58:00","10","223"
"12/07/2016","19:58:00","11","163"
"12/07/2016","19:58:00","12","170"
"12/07/2016","19:58:00","13","233"
"12/07/2016","19:58:00","14","249"
"12/07/2016","19:58:00","15","183"
"12/07/2016","19:58:00","16","259"
"12/07/2016","19:58:00","17","160"
"12/07/2016","19:58:00","18","135"
"12/07/2016","19:58:00","19","131"
"12/07/2016","19:58:00","20","127"
"12/07/2016","19:58:00","21","118"
"12/07/2016","19:58:00","22","144"
"12/07/2016","19:58:00","24","157"
"12/07/2016","19:58:00","25","174"
"12/07/2016","19:58:00","26","211"
"12/07/2016","19:58:00","27","166"
"12/07/2016","19:58:00","28","189"
"12/07/2016","19:58:00","29","161"
"12/07/2016","19:58:00","30","182"
"12/07/2016","19:58:00","31","198"
"12/07/2016","19:58:00","32","194"
"12/07/2016","19:58:00","34","201"
"12/07/2016","19:59:00","1","311"
"12/07/2016","19:59:00","2","239"
"12/07/2016","19:59:00","4","293"
"12/07/2016","19:59:00","5","195"
"12/07/2016","19:59:00","6","207"
"12/07/2016","19:59:00","7","167"
"12/07/2016","19:59:00","8","251"
"12/07/2016","19:59:00","9","208"
"12/07/2016","19:59:00","10","193"
"12/07/2016","19:59:00","11","182"
"12/07/2016","19:59:00","12","160"
"12/07/2016","19:59:00","13","191"
"12/07/2016","19:59:00","14","233"
"12/07/2016","19:59:00","15","202"
"12/07/2016","19:59:00","16","230"
"12/07/2016","19:59:00","17","171"
"12/07/2016","19:59:00","18","135"
"12/07/2016","19:59:00","19","142"
"12/07/2016","19:59:00","20","134"
"12/07/2016","19:59:00","21","120"
"12/07/2016","19:59:00","22","142"
"12/07/2016","19:59:00","24","153"
"12/07/2016","19:59:00","25","176"
"12/07/2016","19:59:00","26","219"
"12/07/2016","19:59:00","27","164"
"12/07/2016","19:59:00","28","171"
"12/07/2016","19:59:00","29","154"
"12/07/2016","19:59:00","30","181"
"12/07/2016","19:59:00","31","203"
"12/07/2016","19:59:00","32","199"
"12/07/2016","19:59:00","34","211"
"12/07/2016","20:00:00","1","263"
"12/07/2016","20:00:00","2","265"
"12/07/2016","20:00:00","4","286"
"12/07/2016","20:00:00","5","198"
"12/07/2016","20:00:00","6","178"
"12/07/2016","20:00:00","7","173"
"12/07/2016","20:00:00","8","245"
"12/07/2016","20:00:00","9","206"
"12/07/2016","20:00:00","10","196"
"12/07/2016","20:00:00","11","171"
"12/07/2016","20:00:00","12","168"
"12/07/2016","20:00:00","13","213"
"12/07/2016","20:00:00","14","242"
"12/07/2016","20:00:00","15","192"
"12/07/2016","20:00:00","16","242"
"12/07/2016","20:00:00","17","158"
"12/07/2016","20:00:00","18","125"
"12/07/2016","20:00:00","19","151"
"12/07/2016","20:00:00","20","138"
"12/07/2016","20:00:00","21","119"
"12/07/2016","20:00:00","22","134"
"12/07/2016","20:00:00","24","162"
