"Event Date","Event Time","Mill Number","One Minute Mean"
"01/07/2018","21:00:00","1","145"
"01/07/2018","21:00:00","2","144"
"01/07/2018","21:00:00","4","207"
"01/07/2018","21:00:00","5","104"
"01/07/2018","21:00:00","6","112"
"01/07/2018","21:00:00","7","119"
"01/07/2018","21:00:00","9","138"
"01/07/2018","21:00:00","10","87"
"01/07/2018","21:00:00","11","104"
"01/07/2018","21:00:00","12","138"
"01/07/2018","21:00:00","13","185"
"01/07/2018","21:00:00","14","136"
"01/07/2018","21:00:00","16","228"
"01/07/2018","21:00:00","17","135"
"01/07/2018","21:00:00","19","125"
"01/07/2018","21:00:00","20","78"
"01/07/2018","21:00:00","21","124"
"01/07/2018","21:00:00","22","78"
"01/07/2018","21:00:00","24","122"
"01/07/2018","21:00:00","25","145"
"01/07/2018","21:00:00","26","175"
"01/07/2018","21:00:00","27","164"
"01/07/2018","21:00:00","28","174"
"01/07/2018","21:00:00","29","107"
"01/07/2018","21:00:00","30","149"
"01/07/2018","21:00:00","31","95"
"01/07/2018","21:00:00","32","119"
"01/07/2018","21:00:00","34","148"
"01/07/2018","21:01:00","1","153"
"01/07/2018","21:01:00","2","145"
"01/07/2018","21:01:00","4","206"
"01/07/2018","21:01:00","5","106"
"01/07/2018","21:01:00","6","110"
"01/07/2018","21:01:00","7","113"
"01/07/2018","21:01:00","9","149"
"01/07/2018","21:01:00","10","90"
"01/07/2018","21:01:00","11","111"
"01/07/2018","21:01:00","12","133"
"01/07/2018","21:01:00","13","187"
"01/07/2018","21:01:00","14","144"
"01/07/2018","21:01:00","16","227"
"01/07/2018","21:01:00","17","140"
"01/07/2018","21:01:00","19","136"
"01/07/2018","21:01:00","20","76"
"01/07/2018","21:01:00","21","127"
"01/07/2018","21:01:00","22","85"
"01/07/2018","21:01:00","24","117"
"01/07/2018","21:01:00","25","154"
"01/07/2018","21:01:00","26","168"
"01/07/2018","21:01:00","27","170"
"01/07/2018","21:01:00","28","168"
"01/07/2018","21:01:00","29","103"
"01/07/2018","21:01:00","30","146"
"01/07/2018","21:01:00","31","99"
"01/07/2018","21:01:00","32","114"
"01/07/2018","21:01:00","34","124"
"01/07/2018","21:02:00","1","145"
"01/07/2018","21:02:00","2","142"
"01/07/2018","21:02:00","4","197"
"01/07/2018","21:02:00","5","104"
"01/07/2018","21:02:00","6","112"
"01/07/2018","21:02:00","7","99"
"01/07/2018","21:02:00","9","150"
"01/07/2018","21:02:00","10","85"
"01/07/2018","21:02:00","11","115"
"01/07/2018","21:02:00","12","111"
"01/07/2018","21:02:00","13","199"
"01/07/2018","21:02:00","14","145"
"01/07/2018","21:02:00","16","210"
"01/07/2018","21:02:00","17","139"
"01/07/2018","21:02:00","19","137"
"01/07/2018","21:02:00","20","85"
"01/07/2018","21:02:00","21","123"
"01/07/2018","21:02:00","22","77"
"01/07/2018","21:02:00","24","110"
"01/07/2018","21:02:00","25","136"
"01/07/2018","21:02:00","26","175"
"01/07/2018","21:02:00","27","161"
"01/07/2018","21:02:00","28","180"
"01/07/2018","21:02:00","29","108"
"01/07/2018","21:02:00","30","150"
"01/07/2018","21:02:00","31","95"
"01/07/2018","21:02:00","32","108"
"01/07/2018","21:02:00","34","138"
"01/07/2018","21:03:00","1","160"
"01/07/2018","21:03:00","2","139"
"01/07/2018","21:03:00","4","194"
"01/07/2018","21:03:00","5","104"
"01/07/2018","21:03:00","6","117"
"01/07/2018","21:03:00","7","102"
"01/07/2018","21:03:00","9","153"
"01/07/2018","21:03:00","10","88"
"01/07/2018","21:03:00","11","113"
"01/07/2018","21:03:00","12","111"
"01/07/2018","21:03:00","13","213"
"01/07/2018","21:03:00","14","134"
"01/07/2018","21:03:00","16","188"
"01/07/2018","21:03:00","17","135"
"01/07/2018","21:03:00","19","139"
"01/07/2018","21:03:00","20","95"
"01/07/2018","21:03:00","21","133"
"01/07/2018","21:03:00","22","83"
"01/07/2018","21:03:00","24","101"
