"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"01/13/2022","10:34:00","1869","281","8.8","0.000","0.17","114.9","115.6","115.2","56.6","56.2","56.4","0.50","0.60","0.55","0","0","0"
"01/13/2022","10:34:00","2019","278","8.7","0.003","0.18","119.1","118.2","118.7","57.2","57.6","57.4","0.50","0.50","0.52","0","0","0"
"01/13/2022","10:34:00","2168","279","8.9","0.002","0.19","120.8","121.3","121.1","56.9","56.7","56.8","0.50","0.40","0.43","0","0","0"
"01/13/2022","10:34:00","2318","279","8.8","0.001","0.13","123.3","121.9","122.6","58.9","59.1","59.0","0.40","0.40","0.39","0","0","0"
"01/13/2022","10:34:00","2467","280","8.8","0.001","0.15","124.4","125.1","124.8","58.7","58.4","58.5","0.40","0.30","0.36","0","0","0"
"01/13/2022","10:34:00","2617","269","8.2","0.011","0.21","118.0","116.4","117.3","60.0","60.1","60.0","0.50","0.40","0.47","0","0","0"
"01/13/2022","10:34:00","2766","261","8.0","0.007","0.07","117.1","119.9","118.7","59.9","59.5","59.7","0.50","0.40","0.44","0","0","0"
"01/13/2022","10:34:00","2915","260","6.8","0.008","0.14","121.2","123.0","122.2","59.8","59.5","59.6","0.40","0.40","0.36","0","0","0"
"01/13/2022","10:34:00","3065","253","5.5","0.010","0.12","124.2","123.4","123.8","59.8","59.4","59.6","0.50","0.40","0.42","0","0","0"
"01/13/2022","10:34:00","3214","258","5.1","0.004","0.16","123.9","121.3","122.8","59.8","59.5","59.6","0.40","0.40","0.40","0","0","0"
"01/13/2022","10:34:00","3364","265","5.1","0.004","0.14","115.7","116.0","115.9","59.8","59.4","59.6","0.60","0.40","0.51","0","0","0"
"01/13/2022","10:34:00","3513","273","7.4","0.017","0.10","120.0","119.4","119.7","59.8","59.5","59.7","0.80","0.60","0.68","0","0","0"
"01/13/2022","10:34:00","3663","274","9.7","0.015","0.06","113.5","115.0","114.3","59.8","59.6","59.7","0.80","0.70","0.76","0","0","0"
"01/13/2022","10:34:00","3812","281","13.8","0.029","-0.03","104.7","104.2","104.5","59.8","59.5","59.7","0.70","0.50","0.59","0","0","0"
"01/13/2022","10:34:00","3962","280","14.8","0.007","0.00","106.3","108.7","107.7","59.8","59.4","59.6","0.70","0.60","0.68","0","0","0"
"01/13/2022","10:34:00","4111","279","15.1","0.003","-0.10","111.5","113.8","112.8","59.8","59.4","59.6","0.60","0.60","0.59","0","0","0"
"01/13/2022","10:34:00","4261","274","15.3","0.008","0.04","112.7","112.9","112.8","59.8","59.4","59.6","0.60","0.50","0.53","0","0","0"
"01/13/2022","10:34:00","4410","270","15.7","0.008","-0.01","108.0","106.4","107.2","59.8","59.5","59.7","0.70","0.50","0.60","0","0","0"
"01/13/2022","10:34:00","4559","261","15.0","0.018","-0.01","117.2","102.4","114.3","59.9","59.4","59.6","0.80","0.80","0.77","0","0","0"
"01/13/2022","10:34:00","4709","258","17.3","0.016","0.03","120.9","116.7","119.3","59.9","59.4","59.7","0.80","0.90","0.81","0","0","0"
"01/13/2022","10:34:00","4858","256","18.3","0.008","0.02","117.2","122.4","120.5","59.8","59.4","59.6","1.00","0.90","0.92","0","0","0"
"01/13/2022","10:34:00","5008","258","19.7","0.010","0.07","113.6","117.7","116.2","59.8","59.4","59.6","1.10","0.90","0.96","0","0","0"
"01/13/2022","10:34:00","5157","257","19.7","0.003","0.11","110.2","112.7","111.6","59.8","59.4","59.6","1.00","1.10","1.04","0","0","0"
"01/13/2022","10:34:00","5307","256","19.3","0.004","0.07","106.6","108.9","107.9","59.8","59.5","59.7","1.20","1.20","1.22","0","0","0"
"01/13/2022","10:34:00","5456","254","19.8","0.006","-0.36","105.7","105.0","105.3","59.8","59.4","59.6","1.60","1.60","1.58","0","0","0"
"01/13/2022","10:34:00","5606","256","20.0","0.005","-0.64","104.2","103.4","103.9","59.9","59.5","59.7","1.60","1.90","1.77","0","0","0"
"01/13/2022","10:34:00","5755","249","19.5","0.016","-0.54","108.2","109.5","108.9","59.9","59.5","59.7","1.50","1.50","1.47","0","0","0"
"01/13/2022","10:34:00","5904","252","20.1","0.008","-0.31","121.6","120.0","120.9","59.8","59.5","59.6","1.00","1.40","1.16","0","0","0"
"01/13/2022","10:34:00","6054","257","21.3","0.014","-0.31","115.2","115.7","115.4","59.9","59.4","59.7","1.10","1.00","1.06","0","0","0"
"01/13/2022","10:34:00","6203","262","22.4","0.015","-0.09","100.2","99.3","99.8","59.8","59.5","59.6","0.80","0.80","0.81","0","0","0"
"01/13/2022","10:34:00","6353","261","23.0","0.005","0.07","94.2","94.6","94.4","59.8","59.5","59.7","0.90","0.80","0.85","0","0","0"
"01/13/2022","10:34:00","6502","260","23.2","0.002","0.11","86.6","87.1","86.8","59.8","59.5","59.7","1.00","0.90","0.95","0","0","0"
"01/13/2022","10:34:00","6652","260","22.9","0.003","0.08","85.6","88.4","87.2","59.8","59.4","59.6","1.10","0.80","0.94","0","0","0"
"01/13/2022","10:34:00","6801","260","22.6","0.003","0.10","85.2","89.7","88.0","59.8","59.5","59.7","1.10","0.90","1.03","0","0","0"
"01/13/2022","10:34:00","6951","260","22.2","0.002","0.00","87.5","88.4","88.0","59.8","59.5","59.6","0.90","0.80","0.84","0","0","0"
"01/13/2022","10:34:00","7100","262","21.8","0.005","-0.05","84.7","85.5","85.1","59.8","59.5","59.7","0.80","0.80","0.80","0","0","0"
"01/13/2022","10:34:00","7250","262","21.0","0.005","-0.01","83.4","84.7","84.1","59.8","59.5","59.6","0.90","0.60","0.75","0","0","0"
"01/13/2022","10:34:00","7399","262","20.8","0.001","0.08","83.1","83.8","83.5","59.8","59.4","59.6","0.80","0.80","0.81","0","0","0"
"01/13/2022","10:34:00","7548","263","21.0","0.003","0.00","85.3","84.8","85.0","59.8","59.5","59.6","0.80","0.70","0.74","0","0","0"
"01/13/2022","10:34:00","7698","262","20.3","0.006","0.00","86.5","85.8","86.2","59.8","59.5","59.6","0.70","0.60","0.67","0","0","0"
"01/13/2022","10:34:00","7847","262","20.3","0.000","-0.03","91.1","92.9","92.1","59.8","59.4","59.6","0.60","0.60","0.58","0","0","0"
"01/13/2022","10:34:00","7997","262","22.4","0.015","-0.07","95.7","93.0","94.5","59.8","59.4","59.6","0.70","0.70","0.68","0","0","0"
"01/13/2022","10:34:00","8146","263","25.3","0.019","-0.13","86.2","83.5","85.0","59.8","59.4","59.6","0.80","0.80","0.79","0","0","0"
"01/13/2022","10:34:00","8296","259","27.7","0.020","-0.12","78.3","79.1","78.7","59.8","59.4","59.6","0.70","0.90","0.79","0","0","0"
"01/13/2022","10:34:00","8445","258","29.6","0.014","-0.07","79.6","81.9","80.9","59.8","59.4","59.6","1.00","0.70","0.88","0","0","0"
"01/13/2022","10:34:00","8595","256","31.7","0.015","0.01","78.8","79.1","79.0","59.8","59.4","59.6","0.80","0.90","0.84","0","0","0"
"01/13/2022","10:34:00","8744","255","32.0","0.004","0.09","77.6","76.2","77.0","59.8","59.4","59.6","1.20","0.90","1.05","0","0","0"
"01/13/2022","10:34:00","8894","253","32.0","0.007","0.10","79.6","78.3","79.0","59.8","59.4","59.6","1.10","0.90","1.02","0","0","0"
"01/13/2022","10:34:00","9043","255","34.6","0.019","0.11","84.1","80.7","82.8","59.8","59.4","59.6","0.90","0.90","0.88","0","0","0"
"01/13/2022","10:34:00","9192","257","37.1","0.020","0.06","81.7","79.0","80.5","59.7","59.4","59.6","0.90","1.10","1.04","0","0","0"
"01/13/2022","10:34:00","9342","260","38.8","0.016","0.18","74.5","74.7","74.6","59.8","59.3","59.6","1.00","1.00","1.00","0","0","0"
"01/13/2022","10:34:00","9491","259","38.8","0.004","0.08","73.1","76.0","74.8","59.8","59.4","59.6","1.00","0.90","0.98","0","0","0"
"01/13/2022","10:34:00","9641","261","39.0","0.009","-0.01","76.5","76.9","76.7","59.7","59.4","59.6","1.10","0.90","1.04","0","0","0"
"01/13/2022","10:34:00","9790","262","40.3","0.010","-0.09","75.7","74.6","75.2","59.8","59.4","59.6","1.10","1.10","1.08","0","0","0"
"01/13/2022","10:34:00","9940","264","40.8","0.007","-0.17","82.1","78.3","80.6","59.7","59.4","59.5","1.00","0.90","0.94","0","0","0"
"01/13/2022","10:34:00","10089","265","41.5","0.008","0.04","77.9","80.2","79.2","59.8","59.4","59.6","1.10","1.00","1.06","0","0","0"
"01/13/2022","10:34:00","10239","266","37.2","0.029","0.11","79.7","75.6","78.1","59.8","59.5","59.6","1.10","0.90","0.97","0","0","0"
"01/13/2022","10:34:00","10388","266","36.7","0.003","0.09","84.2","81.1","82.9","59.8","59.4","59.6","1.20","1.00","1.07","0","0","0"
"01/13/2022","10:34:00","10537","267","37.0","0.004","-0.02","86.2","84.4","85.4","59.8","59.4","59.6","1.00","0.90","0.98","0","0","0"
"01/13/2022","10:34:00","10687","265","36.9","0.006","-0.18","78.9","78.6","78.7","59.8","59.4","59.6","1.30","1.00","1.11","0","0","0"
"01/13/2022","10:34:00","10836","262","37.2","0.016","0.01","75.6","77.5","76.6","59.7","59.4","59.6","1.00","1.00","1.00","0","0","0"
"01/13/2022","10:34:00","10986","261","38.3","0.009","0.05","74.9","76.2","75.6","59.8","59.4","59.6","1.20","1.00","1.10","0","0","0"
"01/13/2022","10:34:00","11135","261","39.8","0.010","-0.01","73.6","72.8","73.2","59.7","59.4","59.6","0.80","0.90","0.88","0","0","0"
"01/13/2022","10:34:00","11285","259","40.0","0.008","0.08","74.5","73.2","73.9","59.8","59.4","59.6","1.00","0.90","0.93","0","0","0"
"01/13/2022","10:34:00","11434","260","41.3","0.010","-0.02","74.0","72.1","73.2","59.8","59.4","59.6","0.80","1.20","0.97","1","0","4"
"01/13/2022","10:34:00","11584","265","38.0","0.029","0.08","71.9","73.9","73.0","59.8","59.4","59.6","0.90","0.90","0.92","0","0","0"
"01/13/2022","10:34:00","11733","263","39.7","0.015","0.05","79.8","80.0","79.9","59.7","59.4","59.6","1.10","1.00","1.03","0","0","0"
"01/13/2022","10:34:00","11883","261","42.1","0.018","0.11","79.5","78.0","78.8","59.8","59.4","59.6","1.10","1.10","1.11","0","0","0"
