"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/13/2022","10:25:00","SLC 40","150","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","SLC 40","151","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","SLC 40","152","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","SLC 41","50","5","306","3","316","6","316","6","16","","","","",""
"01/13/2022","10:25:00","SLC 41","51","5","316","6","321","8","321","8","7","","","","",""
"01/13/2022","10:25:00","SLC 41","230","5","327","8","314","11","314","11","3","","","","",""
"01/13/2022","10:25:00","SLC 41","231","5","331","8","323","11","323","11","4","","","","",""
"01/13/2022","10:25:00","0313 NE  SW","6","5","","","","","","","","57.6","","57.6","100","1016.7"
"01/13/2022","10:25:00","0313 NE  SW","12","5","321","1","328","2","321","2","24","","","","",""
"01/13/2022","10:25:00","0313 NE  SW","54","5","318","4","323","6","323","6","12","60.2","2.6","55.7","85",""
"01/13/2022","10:25:00","0313 NE  SW","162","5","324","11","323","12","323","12","3","","","","",""
"01/13/2022","10:25:00","0313 NE  SW","204","5","328","12","328","12","328","12","3","64.1","","49.9","60",""
"01/13/2022","10:25:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","0313 NE  SW","394","5","340","16","339","16","339","16","6","","","","",""
"01/13/2022","10:25:00","0313 NE  SW","492","5","","","","","","","","","","","54",""
"01/13/2022","10:25:00","0313 SW  SW","6","5","","","","","","","","57.2","","56.4","97",""
"01/13/2022","10:25:00","0313 SW  SW","12","5","320","1","333","2","333","2","24","","","","",""
"01/13/2022","10:25:00","0313 SW  SW","54","5","323","4","325","6","325","6","12","59.9","2.7","56.0","87",""
"01/13/2022","10:25:00","0313 SW  SW","162","5","337","11","335","12","335","12","3","","","","",""
"01/13/2022","10:25:00","0313 SW  SW","204","5","330","12","330","13","330","13","3","64.5","","49.9","59",""
"01/13/2022","10:25:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","0313 SW  SW","492","5","","","","","","","","","","","",""
"01/13/2022","10:25:00","0002 SE  NW","6","5","","","","","","","","59.5","","56.6","90",""
"01/13/2022","10:25:00","0002 SE  NW","12","5","318","2","330","3","330","3","5","","","","",""
"01/13/2022","10:25:00","0002 SE  NW","54","5","324","4","328","6","328","6","3","61.3","1.8","55.8","82",""
"01/13/2022","10:25:00","0002 SE  NW","90","5","327","8","326","8","326","8","2","","","","",""
"01/13/2022","10:25:00","0002 SE  NW","145","5","333","9","333","10","333","10","4","","","","",""
"01/13/2022","10:25:00","0002 SE  NW","204","5","348","8","346","9","346","9","3","65.9","","50.3","57",""
"01/13/2022","10:25:00","0002 NW  NW","6","5","","","","","","","","58.3","","55.7","91",""
"01/13/2022","10:25:00","0002 NW  NW","12","5","322","2","337","3","337","3","5","","","","",""
"01/13/2022","10:25:00","0002 NW  NW","54","5","326","6","328","7","328","7","3","60.9","2.6","55.7","83",""
"01/13/2022","10:25:00","0002 NW  NW","90","5","335","8","334","8","334","8","2","","","","",""
"01/13/2022","10:25:00","0002 NW  NW","145","5","338","8","337","9","337","9","4","","","","",""
"01/13/2022","10:25:00","0002 NW  NW","204","5","350","8","348","8","348","8","5","66.0","","50.3","57",""
"01/13/2022","10:25:00","0006 SE  NW","6","5","","","","","","","","59.5","","58.4","96",""
"01/13/2022","10:25:00","0006 SE  NW","12","5","292","1","288","2","288","2","10","","","","",""
"01/13/2022","10:25:00","0006 SE  NW","54","5","305","3","296","5","296","5","7","61.6","2.1","58.0","88",""
"01/13/2022","10:25:00","0006 SE  NW","162","5","320","7","323","9","323","9","6","","","","",""
"01/13/2022","10:25:00","0006 SE  NW","204","5","331","9","331","9","331","9","5","65.5","","51.7","61",""
"01/13/2022","10:25:00","0006 NW  NW","6","5","","","","","","","","59.6","","58.5","96",""
"01/13/2022","10:25:00","0006 NW  NW","12","5","0","0","312","2","312","2","15","","","","",""
"01/13/2022","10:25:00","0006 NW  NW","54","5","315","4","317","6","317","6","7","61.2","1.6","57.9","89",""
"01/13/2022","10:25:00","0006 NW  NW","162","5","322","8","323","9","323","9","6","","","","",""
"01/13/2022","10:25:00","0006 NW  NW","204","5","335","9","336","9","336","9","5","64.7","","50.5","60",""
"01/13/2022","10:25:00","0110 NW  NW","6","5","","","","","","","","61.0","","58.4","91",""
"01/13/2022","10:25:00","0110 NW  NW","12","5","321","1","310","2","320","3","11","","","","",""
"01/13/2022","10:25:00","0110 NW  NW","54","5","325","3","328","4","321","5","9","62.2","1.2","56.6","82",""
"01/13/2022","10:25:00","0110 NW  NW","162","5","334","8","336","9","336","9","5","","","","",""
