"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/29/2020","19:40:00","0002 NW  SE","6","5","","","","","","","","70.1","","60.0","70",""
"01/29/2020","19:40:00","0002 NW  SE","12","5","96","3","78","5","78","5","14","","","","",""
"01/29/2020","19:40:00","0002 NW  SE","54","5","96","3","99","5","105","6","12","69.7","-0.4","59.5","70",""
"01/29/2020","19:40:00","0002 NW  SE","90","5","90","3","66","6","74","6","11","","","","",""
"01/29/2020","19:40:00","0002 NW  SE","145","5","93","3","104","5","104","7","11","","","","",""
"01/29/2020","19:40:00","0002 NW  SE","204","5","103","4","94","7","96","8","11","68.4","","58.9","72",""
"01/29/2020","19:40:00","SLC 40","54","5","","","","","","","","","","","",""
"01/29/2020","19:40:00","SLC 41","230","5","","","","","","","","","","","",""
"01/29/2020","19:40:00","SLC 41","231","5","","","","","","","","","","","",""
"01/29/2020","19:40:00","0002 SE  SE","6","5","","","","","","","","70.5","","58.9","67",""
"01/29/2020","19:40:00","0002 SE  SE","12","5","91","3","89","6","122","6","16","","","","",""
"01/29/2020","19:40:00","0002 SE  SE","54","5","92","4","93","6","87","7","13","69.9","-0.7","58.5","67",""
"01/29/2020","19:40:00","0002 SE  SE","90","5","90","4","94","6","87","8","13","","","","",""
"01/29/2020","19:40:00","0002 SE  SE","145","5","94","4","87","6","118","8","12","","","","",""
"01/29/2020","19:40:00","0002 SE  SE","204","5","103","5","96","7","110","9","12","68.7","","58.9","71",""
"01/29/2020","19:40:00","0313 NE  NE","6","5","","","","","","","","68.2","","57.0","67","1012.4"
"01/29/2020","19:40:00","0313 NE  NE","12","5","345","3","338","6","338","6","42","","","","",""
"01/29/2020","19:40:00","0313 NE  NE","54","5","339","5","330","7","330","7","40","69.1","0.9","58.6","69",""
"01/29/2020","19:40:00","0313 NE  NE","162","5","342","5","343","7","343","7","41","","","","",""
"01/29/2020","19:40:00","0313 NE  NE","204","5","339","5","343","7","343","7","43","66.9","","56.8","70",""
"01/29/2020","19:40:00","0313 NE  NE","295","5","326","4","327","5","327","5","43","","","","",""
"01/29/2020","19:40:00","0313 NE  NE","394","5","345","2","334","4","334","4","51","","","","",""
"01/29/2020","19:40:00","0313 NE  NE","492","5","","","","","","","","","","","",""
"01/29/2020","19:40:00","0313 SW  NE","6","5","","","","","","","","68.2","","59.2","73","1012.4"
"01/29/2020","19:40:00","0313 SW  NE","12","5","352","4","351","6","351","6","36","","","","",""
"01/29/2020","19:40:00","0313 SW  NE","54","5","348","5","351","7","351","7","35","69.5","1.4","","",""
"01/29/2020","19:40:00","0313 SW  NE","162","5","352","4","349","6","349","6","38","","","","",""
"01/29/2020","19:40:00","0313 SW  NE","204","5","340","5","343","7","343","7","40","67.1","","58.0","72",""
"01/29/2020","19:40:00","0313 SW  NE","295","5","344","1","347","5","347","5","41","","","","",""
"01/29/2020","19:40:00","0313 SW  NE","394","5","345","2","346","5","346","5","46","","","","",""
"01/29/2020","19:40:00","0313 SW  NE","492","5","0","0","0","0","0","0","18","","","","",""
"01/29/2020","19:40:00","0006 SE  NW","6","5","","","","","","","","67.5","","59.4","75",""
"01/29/2020","19:40:00","0006 SE  NW","12","5","352","2","352","5","352","5","26","","","","",""
"01/29/2020","19:40:00","0006 SE  NW","54","5","355","4","359","6","359","6","16","66.3","-1.2","58.6","76",""
"01/29/2020","19:40:00","0006 SE  NW","162","5","360","4","358","6","6","6","16","","","","",""
"01/29/2020","19:40:00","0006 SE  NW","204","5","9","4","8","5","13","6","18","65.8","","57.4","74",""
"01/29/2020","19:40:00","0006 NW  NW","6","5","","","","","","","","68.1","","60.3","76",""
"01/29/2020","19:40:00","0006 NW  NW","12","5","348","2","29","5","29","5","32","","","","",""
"01/29/2020","19:40:00","0006 NW  NW","54","5","1","4","3","6","13","6","16","66.7","-1.4","60.6","81",""
"01/29/2020","19:40:00","0006 NW  NW","162","5","2","4","3","5","10","6","18","","","","",""
"01/29/2020","19:40:00","0006 NW  NW","204","5","9","4","12","5","18","6","19","65.7","","58.0","76",""
"01/29/2020","19:40:00","0110 NW  NW","6","5","","","","","","","","69.7","","64.2","83",""
"01/29/2020","19:40:00","0110 NW  NW","12","5","326","3","347","4","39","4","36","","","","",""
"01/29/2020","19:40:00","0110 NW  NW","54","5","346","4","2","5","2","5","28","68.5","-1.1","58.4","70",""
"01/29/2020","19:40:00","0110 NW  NW","162","5","347","4","354","5","354","5","31","","","","",""
"01/29/2020","19:40:00","0110 NW  NW","204","5","346","4","354","5","354","5","31","67.0","","58.3","74",""
"01/29/2020","19:40:00","0110 SE  NW","6","5","","","","","","","","70.3","","59.6","69",""
"01/29/2020","19:40:00","0110 SE  NW","12","5","324","2","318","4","318","4","33","","","","",""
"01/29/2020","19:40:00","0110 SE  NW","54","5","327","4","335","5","335","5","31","68.4","-1.8","","",""
"01/29/2020","19:40:00","0110 SE  NW","162","5","331","4","346","4","346","4","31","","","","",""
"01/29/2020","19:40:00","0110 SE  NW","204","5","339","4","342","5","342","5","32","67.5","","58.3","72",""
"01/29/2020","19:45:00","0002 NW  SE","6","5","","","","","","","","70.0","","60.1","71",""
"01/29/2020","19:45:00","0002 NW  SE","12","5","86","3","72","6","72","6","15","","","","",""
"01/29/2020","19:45:00","0002 NW  SE","54","5","90","3","65","6","65","6","13","69.7","-0.4","59.5","70",""
"01/29/2020","19:45:00","0002 NW  SE","90","5","85","3","74","5","66","6","11","","","","",""
"01/29/2020","19:45:00","0002 NW  SE","145","5","92","3","101","6","101","6","11","","","","",""
"01/29/2020","19:45:00","0002 NW  SE","204","5","105","4","107","6","94","7","10","68.4","","59.0","72",""
"01/29/2020","19:45:00","0006 NW  SE","6","5","","","","","","","","68.5","","60.3","75",""
"01/29/2020","19:45:00","0006 NW  SE","12","5","339","2","308","4","29","5","33","","","","",""
"01/29/2020","19:45:00","0006 NW  SE","54","5","359","3","14","5","3","6","18","67.3","-1.2","60.7","80",""
"01/29/2020","19:45:00","0006 NW  SE","162","5","349","4","350","5","350","5","21","","","","",""
"01/29/2020","19:45:00","0006 NW  SE","204","5","348","4","356","5","356","5","25","66.2","","58.8","77",""
"01/29/2020","19:45:00","SLC 40","54","5","","","","","","","","","","","",""
"01/29/2020","19:45:00","SLC 41","230","5","","","","","","","","","","","",""
"01/29/2020","19:45:00","SLC 41","231","5","","","","","","","","","","","",""
"01/29/2020","19:45:00","0313 NE  SW","6","5","","","","","","","","66.9","","57.1","71","1012.5"
"01/29/2020","19:45:00","0313 NE  SW","12","5","346","4","345","7","345","7","40","","","","",""
"01/29/2020","19:45:00","0313 NE  SW","54","5","340","7","343","9","343","9","38","68.3","1.4","58.6","71",""
"01/29/2020","19:45:00","0313 NE  SW","162","5","341","7","340","8","340","8","39","","","","",""
"01/29/2020","19:45:00","0313 NE  SW","204","5","339","7","334","8","334","8","41","65.9","","57.0","73",""
"01/29/2020","19:45:00","0313 NE  SW","295","5","331","6","333","7","333","7","41","","","","",""
"01/29/2020","19:45:00","0313 NE  SW","394","5","351","5","342","6","342","6","52","","","","",""
"01/29/2020","19:45:00","0313 NE  SW","492","5","","","","","","","","","","","",""
"01/29/2020","19:45:00","0002 SE  SE","6","5","","","","","","","","70.4","","58.9","67",""
"01/29/2020","19:45:00","0002 SE  SE","12","5","79","3","80","5","89","6","17","","","","",""
"01/29/2020","19:45:00","0002 SE  SE","54","5","86","3","100","5","93","6","14","69.9","-0.5","58.5","67",""
"01/29/2020","19:45:00","0002 SE  SE","90","5","87","4","72","6","94","6","13","","","","",""
"01/29/2020","19:45:00","0002 SE  SE","145","5","95","4","106","6","87","6","12","","","","",""
"01/29/2020","19:45:00","0002 SE  SE","204","5","106","4","98","6","96","7","12","68.7","","59.0","71",""
"01/29/2020","19:45:00","0006 SE  SE","6","5","","","","","","","","67.9","","59.4","74",""
"01/29/2020","19:45:00","0006 SE  SE","12","5","353","1","24","4","352","5","28","","","","",""
"01/29/2020","19:45:00","0006 SE  SE","54","5","356","4","1","5","359","6","17","67.5","-0.4","59.3","75",""
"01/29/2020","19:45:00","0006 SE  SE","162","5","346","4","332","6","332","6","20","","","","",""
"01/29/2020","19:45:00","0006 SE  SE","204","5","350","4","355","6","355","6","24","66.3","","58.0","74",""
"01/29/2020","19:45:00","0313 SW  SW","6","5","","","","","","","","66.9","","59.1","76","1012.5"
"01/29/2020","19:45:00","0313 SW  SW","12","5","353","4","3","8","3","8","34","","","","",""
"01/29/2020","19:45:00","0313 SW  SW","54","5","349","7","352","9","352","9","34","68.6","1.7","","",""
"01/29/2020","19:45:00","0313 SW  SW","162","5","352","6","347","8","347","8","36","","","","",""
"01/29/2020","19:45:00","0313 SW  SW","204","5","340","7","341","8","341","8","40","66.1","","58.2","76",""
"01/29/2020","19:45:00","0313 SW  SW","295","5","349","5","343","7","343","7","41","","","","",""
"01/29/2020","19:45:00","0313 SW  SW","394","5","349","5","339","6","339","6","49","","","","",""
"01/29/2020","19:45:00","0313 SW  SW","492","5","0","0","0","0","0","0","36","","","","",""
"01/29/2020","19:45:00","0110 NW  NW","6","5","","","","","","","","69.0","","64.9","87",""
"01/29/2020","19:45:00","0110 NW  NW","12","5","320","3","323","6","323","6","40","","","","",""
"01/29/2020","19:45:00","0110 NW  NW","54","5","337","5","335","8","335","8","32","68.0","-1.0","58.7","72",""
"01/29/2020","19:45:00","0110 NW  NW","162","5","339","5","342","7","342","7","35","","","","",""
"01/29/2020","19:45:00","0110 NW  NW","204","5","337","4","336","6","336","6","35","66.6","","58.5","75",""
"01/29/2020","19:45:00","0110 SE  NW","6","5","","","","","","","","69.5","","59.8","71",""
"01/29/2020","19:45:00","0110 SE  NW","12","5","316","3","322","6","322","6","37","","","","",""
"01/29/2020","19:45:00","0110 SE  NW","54","5","320","5","320","8","320","8","35","67.8","-1.7","","",""
"01/29/2020","19:45:00","0110 SE  NW","162","5","325","4","317","6","317","6","35","","","","",""
"01/29/2020","19:45:00","0110 SE  NW","204","5","330","5","326","7","326","7","36","67.1","","58.5","74",""
"01/29/2020","19:50:00","0002 NW  SE","6","5","","","","","","","","70.0","","60.1","71",""
"01/29/2020","19:50:00","0002 NW  SE","12","5","73","1","64","3","72","6","17","","","","",""
"01/29/2020","19:50:00","0002 NW  SE","54","5","67","2","32","4","65","6","17","69.7","-0.4","59.7","71",""
"01/29/2020","19:50:00","0002 NW  SE","90","5","69","2","47","4","74","5","14","","","","",""
"01/29/2020","19:50:00","0002 NW  SE","145","5","80","2","60","4","101","6","13","","","","",""
"01/29/2020","19:50:00","0002 NW  SE","204","5","89","2","63","4","107","6","14","68.5","","59.3","72",""
"01/29/2020","19:50:00","SLC 40","54","5","","","","","","","","","","","",""
"01/29/2020","19:50:00","SLC 41","230","5","","","","","","","","","","","",""
"01/29/2020","19:50:00","SLC 41","231","5","","","","","","","","","","","",""
"01/29/2020","19:50:00","0002 SE  SE","6","5","","","","","","","","70.6","","59.2","67",""
"01/29/2020","19:50:00","0002 SE  SE","12","5","54","2","29","4","80","5","21","","","","",""
"01/29/2020","19:50:00","0002 SE  SE","54","5","61","2","46","4","100","5","18","70.0","-0.5","58.9","68",""
"01/29/2020","19:50:00","0002 SE  SE","90","5","73","2","50","4","72","6","15","","","","",""
"01/29/2020","19:50:00","0002 SE  SE","145","5","86","2","54","4","106","6","13","","","","",""
"01/29/2020","19:50:00","0002 SE  SE","204","5","83","2","100","4","98","6","16","68.8","","59.3","72",""
"01/29/2020","19:50:00","0313 NE  NE","6","5","","","","","","","","65.8","","56.8","73","1012.6"
"01/29/2020","19:50:00","0313 NE  NE","12","5","348","4","341","7","345","7","36","","","","",""
"01/29/2020","19:50:00","0313 NE  NE","54","5","340","8","340","9","340","9","34","67.2","1.3","58.4","73",""
"01/29/2020","19:50:00","0313 NE  NE","162","5","343","8","344","8","344","8","31","","","","",""
"01/29/2020","19:50:00","0313 NE  NE","204","5","343","7","343","8","343","8","32","65.1","","56.2","73",""
"01/29/2020","19:50:00","0313 NE  NE","295","5","336","5","330","6","333","7","32","","","","",""
"01/29/2020","19:50:00","0313 NE  NE","394","5","353","3","356","4","342","6","47","","","","",""
"01/29/2020","19:50:00","0313 NE  NE","492","5","","","","","","","","","","","",""
"01/29/2020","19:50:00","0313 SW  NE","6","5","","","","","","","","65.8","","58.8","78","1012.6"
"01/29/2020","19:50:00","0313 SW  NE","12","5","353","4","358","7","3","8","30","","","","",""
"01/29/2020","19:50:00","0313 SW  NE","54","5","349","7","348","9","348","9","31","67.5","1.7","","",""
"01/29/2020","19:50:00","0313 SW  NE","162","5","353","7","354","9","354","9","29","","","","",""
"01/29/2020","19:50:00","0313 SW  NE","204","5","343","7","343","8","343","8","34","65.3","","57.4","76",""
"01/29/2020","19:50:00","0313 SW  NE","295","5","355","3","352","5","343","7","35","","","","",""
"01/29/2020","19:50:00","0313 SW  NE","394","5","352","3","353","5","339","6","46","","","","",""
"01/29/2020","19:50:00","0313 SW  NE","492","5","0","0","0","0","0","0","39","","","","",""
"01/29/2020","19:50:00","0006 SE  NW","6","5","","","","","","","","68.1","","59.4","74",""
"01/29/2020","19:50:00","0006 SE  NW","12","5","340","1","340","3","24","4","29","","","","",""
"01/29/2020","19:50:00","0006 SE  NW","54","5","343","3","328","4","1","5","17","67.3","-0.8","58.8","74",""
"01/29/2020","19:50:00","0006 SE  NW","162","5","338","4","343","6","332","6","22","","","","",""
"01/29/2020","19:50:00","0006 SE  NW","204","5","337","4","342","5","355","6","27","66.1","","57.1","73",""
"01/29/2020","19:50:00","0006 NW  NW","6","5","","","","","","","","68.4","","60.2","75",""
"01/29/2020","19:50:00","0006 NW  NW","12","5","321","1","310","3","308","4","33","","","","",""
"01/29/2020","19:50:00","0006 NW  NW","54","5","348","3","349","4","14","5","18","67.4","-1.0","60.5","78",""
"01/29/2020","19:50:00","0006 NW  NW","162","5","339","4","339","5","350","5","23","","","","",""
"01/29/2020","19:50:00","0006 NW  NW","204","5","334","4","340","5","356","5","29","66.4","","58.2","75",""
"01/29/2020","19:50:00","0110 NW  NW","6","5","","","","","","","","67.5","","64.2","89",""
"01/29/2020","19:50:00","0110 NW  NW","12","5","325","4","324","6","323","6","38","","","","",""
"01/29/2020","19:50:00","0110 NW  NW","54","5","341","6","335","8","335","8","29","67.0","-0.5","58.6","74",""
"01/29/2020","19:50:00","0110 NW  NW","162","5","341","6","343","7","343","7","31","","","","",""
"01/29/2020","19:50:00","0110 NW  NW","204","5","337","5","335","6","336","6","33","66.2","","58.3","76",""
"01/29/2020","19:50:00","0110 SE  NW","6","5","","","","","","","","68.3","","59.7","74",""
