"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"16161","06/09/2016","18:30:00","1000","106","11.3","0.004","23.9","22.2","981.17","90","19.50","1138.83","369","675","26.73","6"
"16161","06/09/2016","18:30:00","2000","98","11.0","0.003","23.1","19.3","947.75","79","16.34","1104.57","343","674","22.34","12"
"16161","06/09/2016","18:30:00","3000","128","5.3","0.012","21.8","17.1","915.26","75","14.34","1072.32","325","672","19.52","16"
"16161","06/09/2016","18:30:00","4000","164","2.8","0.006","19.8","15.9","883.73","78","13.35","1042.81","313","670","18.04","21"
"16161","06/09/2016","18:30:00","5000","310","4.6","0.012","18.0","14.5","853.08","80","12.26","1013.29","300","668","16.48","25"
"16161","06/09/2016","18:30:00","6000","301","6.5","0.004","15.9","13.8","823.30","87","11.81","985.09","291","665","15.76","28"
"16161","06/09/2016","18:30:00","7000","321","8.2","0.005","13.9","12.5","794.35","91","10.95","957.39","280","663","14.51","32"
"16161","06/09/2016","18:30:00","8000","332","8.2","0.003","12.1","11.9","766.23","98","10.56","929.37","272","661","13.90","35"
"16161","06/09/2016","18:30:00","9000","308","6.8","0.006","10.5","10.2","738.93","98","9.51","901.76","260","659","12.45","38"
"16161","06/09/2016","18:30:00","10000","288","8.7","0.005","8.9","8.7","712.46","98","8.62","874.76","249","657","11.22","41"
"16161","06/09/2016","18:30:00","11000","259","9.7","0.008","6.7","6.0","686.76","95","7.22","850.53","235","654","9.33","43"
"16161","06/09/2016","18:30:00","12000","255","9.2","0.002","6.0","5.7","661.87","98","7.10","821.69","228","653","9.15","46"
"16161","06/09/2016","18:30:00","13000","255","12.2","0.005","4.7","4.3","637.77","97","6.48","795.72","218","651","8.31","48"
"16161","06/09/2016","18:30:00","14000","263","12.4","0.003","3.3","0.9","614.42","84","5.12","771.17","204","649","6.54","49"
"16161","06/09/2016","18:30:00","15000","237","14.0","0.011","1.4","0.5","591.79","94","4.99","747.89","199","647","6.32","51"
