"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"08/26/2017","02:16:01","RWP0004","0.130","","","0.00","0.00","2.20","","","9","5","6","","","13","14","11","",""
"08/26/2017","02:16:01","RWP0004","0.231","0.8","186","0.00","-0.20","-0.10","","","9","10","10","","","13","13","13","",""
"08/26/2017","02:16:01","RWP0004","0.332","1.8","207","0.00","-0.50","-0.10","","","9","10","10","","","13","12","14","",""
"08/26/2017","02:16:01","RWP0004","0.434","1.0","210","0.00","-0.20","0.00","","","9","10","7","","","13","12","14","",""
"08/26/2017","02:16:01","RWP0004","0.535","1.6","203","0.00","-0.40","0.00","","","9","10","8","","","11","10","13","",""
"08/26/2017","02:16:01","RWP0004","0.636","3.9","191","0.10","-0.90","-0.30","","","9","10","7","","","7","8","10","",""
"08/26/2017","02:16:01","RWP0004","0.737","1.6","161","0.00","-0.20","-0.30","","","9","10","9","","","9","10","9","",""
"08/26/2017","02:16:01","RWP0004","0.838","1.2","174","0.10","-0.10","-0.10","","","9","10","9","","","6","10","9","",""
"08/26/2017","02:16:01","RWP0004","0.940","1.5","167","0.10","-0.20","-0.20","","","9","9","8","","","4","6","5","",""
"08/26/2017","02:16:01","RWP0004","1.041","0.7","256","0.10","-0.10","0.20","","","9","8","8","","","9","8","7","",""
"08/26/2017","02:16:01","RWP0004","1.142","0.4","184","0.00","-0.10","0.00","","","9","8","8","","","11","9","8","",""
"08/26/2017","02:16:01","RWP0004","1.243","0.4","154","0.00","-0.10","-0.10","","","9","9","9","","","11","7","6","",""
"08/26/2017","02:16:01","RWP0004","1.344","3.6","181","0.00","-0.80","-0.50","","","9","9","8","","","8","1","2","",""
"08/26/2017","02:16:01","RWP0004","1.445","6.8","157","0.30","-0.70","-1.30","","","9","9","7","","","3","2","-3","",""
"08/26/2017","02:16:01","RWP0004","1.547","","","0.10","-0.40","-1.60","","","9","9","5","","","1","4","-1","",""
"08/26/2017","02:16:01","RWP0004","1.648","4.0","120","-0.20","-0.10","-1.20","","","8","9","8","","","1","4","0","",""
"08/26/2017","02:16:01","RWP0004","1.749","7.9","140","0.30","-0.30","-1.80","","","9","9","8","","","5","2","-2","",""
"08/26/2017","02:16:01","RWP0004","1.850","8.0","146","0.30","-0.50","-1.70","","","9","9","8","","","1","-2","-5","",""
"08/26/2017","02:16:01","RWP0004","1.951","6.9","132","0.00","-0.30","-1.80","","","7","9","8","","","-5","-4","-5","",""
"08/26/2017","02:16:01","RWP0004","2.053","8.1","132","0.20","-0.10","-1.90","","","9","9","9","","","-7","-5","-7","",""
"08/26/2017","02:16:01","RWP0004","2.154","7.7","128","0.00","-0.10","-2.00","","","9","9","10","","","-8","-6","-8","",""
"08/26/2017","02:16:01","RWP0004","2.255","7.5","118","-0.10","0.10","-2.10","","","9","10","9","","","-9","-7","-10","",""
"08/26/2017","02:16:01","RWP0004","2.356","7.4","115","-0.10","0.20","-2.10","","","8","10","9","","","-12","-9","-11","",""
"08/26/2017","02:16:01","RWP0004","2.457","5.3","116","0.10","0.30","-1.30","","","8","8","9","","","-11","-6","-12","",""
"08/26/2017","02:16:01","RWP0004","2.558","4.3","112","0.00","0.30","-1.10","","","9","10","9","","","-9","-4","-12","",""
"08/26/2017","02:16:01","RWP0004","2.660","4.0","104","0.00","0.40","-1.00","","","8","10","9","","","-10","-7","-14","",""
"08/26/2017","02:16:01","RWP0004","2.761","4.8","129","0.50","0.30","-0.80","","","7","9","7","","","-15","-12","-16","",""
"08/26/2017","02:16:01","RWP0004","2.862","3.1","99","0.20","0.30","-0.70","","","5","6","6","","","-16","-16","-17","",""
"08/26/2017","02:16:01","RWP0004","2.963","4.0","125","0.30","0.30","-0.80","","","7","6","7","","","-14","-8","-15","",""
"08/26/2017","02:16:01","RWP0004","3.064","4.1","56","-0.30","0.70","-0.70","","","7","7","9","","","-12","-4","-10","",""
"08/26/2017","02:16:01","RWP0004","3.166","4.1","66","0.40","0.90","-0.60","","","5","6","8","","","-14","-2","-10","",""
"08/26/2017","02:16:01","RWP0004","3.267","3.7","47","-0.40","0.60","-0.60","","","6","6","8","","","-4","-5","-11","",""
"08/26/2017","02:16:01","RWP0004","3.368","3.3","116","0.40","0.50","-0.50","","","8","8","7","","","-10","-8","-12","",""
"08/26/2017","02:16:01","RWP0004","3.469","2.5","69","0.00","0.50","-0.40","","","8","9","6","","","-12","-11","-14","",""
"08/26/2017","02:16:01","RWP0004","3.570","4.3","40","-0.30","0.90","-0.40","","","8","9","7","","","-14","-11","-15","",""
"08/26/2017","02:16:01","RWP0004","3.671","","","-5.80","0.80","-0.30","","","3","6","5","","","-19","-15","-18","",""
"08/26/2017","02:16:01","RWP0004","3.773","","","-5.90","1.00","3.60","","","4","7","3","","","-20","-17","-19","",""
"08/26/2017","02:16:01","RWP0004","3.874","","","1.40","1.20","4.50","","","2","5","3","","","-18","-17","-17","",""
"08/26/2017","02:16:01","RWP0004","3.975","","","8.80","7.70","1.50","","","4","2","4","","","-21","-20","-19","",""
"08/26/2017","02:16:01","RWP0004","4.076","","","9.60","1.10","3.80","","","2","3","3","","","-20","-19","-18","",""
"08/26/2017","02:16:01","RWP0004","4.177","","","4.70","-1.70","-9.60","","","5","3","3","","","-20","1","-18","",""
