"Event Date","Event Time","Mill Number","One Minute Mean"
"08/26/2017","02:04:00","1","253"
"08/26/2017","02:04:00","2","101"
"08/26/2017","02:04:00","4","169"
"08/26/2017","02:04:00","5","88"
"08/26/2017","02:04:00","6","199"
"08/26/2017","02:04:00","7","296"
"08/26/2017","02:04:00","8","280"
"08/26/2017","02:04:00","9","181"
"08/26/2017","02:04:00","10","190"
"08/26/2017","02:04:00","11","218"
"08/26/2017","02:04:00","12","137"
"08/26/2017","02:04:00","13","179"
"08/26/2017","02:04:00","14","198"
"08/26/2017","02:04:00","15","155"
"08/26/2017","02:04:00","16","234"
"08/26/2017","02:04:00","17","140"
"08/26/2017","02:04:00","19","124"
"08/26/2017","02:04:00","20","200"
"08/26/2017","02:04:00","21","20"
"08/26/2017","02:04:00","22","197"
"08/26/2017","02:04:00","24","183"
"08/26/2017","02:04:00","25","194"
"08/26/2017","02:04:00","26","232"
"08/26/2017","02:04:00","27","158"
"08/26/2017","02:04:00","28","218"
"08/26/2017","02:04:00","29","-786"
"08/26/2017","02:04:00","30","237"
"08/26/2017","02:04:00","31","97"
"08/26/2017","02:04:00","32","-151"
"08/26/2017","02:04:00","34","65"
"08/26/2017","02:05:00","1","229"
"08/26/2017","02:05:00","2","105"
"08/26/2017","02:05:00","4","179"
"08/26/2017","02:05:00","5","88"
"08/26/2017","02:05:00","6","192"
"08/26/2017","02:05:00","7","255"
"08/26/2017","02:05:00","8","260"
"08/26/2017","02:05:00","9","173"
"08/26/2017","02:05:00","10","187"
"08/26/2017","02:05:00","11","223"
"08/26/2017","02:05:00","12","136"
"08/26/2017","02:05:00","13","179"
"08/26/2017","02:05:00","14","191"
"08/26/2017","02:05:00","15","158"
"08/26/2017","02:05:00","16","226"
"08/26/2017","02:05:00","17","138"
"08/26/2017","02:05:00","19","-39"
"08/26/2017","02:05:00","20","152"
"08/26/2017","02:05:00","21","8"
"08/26/2017","02:05:00","22","214"
"08/26/2017","02:05:00","24","204"
"08/26/2017","02:05:00","25","187"
"08/26/2017","02:05:00","26","197"
"08/26/2017","02:05:00","27","155"
"08/26/2017","02:05:00","28","196"
"08/26/2017","02:05:00","29","-1287"
"08/26/2017","02:05:00","30","223"
"08/26/2017","02:05:00","31","84"
