"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"08/26/2017","02:10:38.9740141","27.311111","-81.835277","-95.10","Real","5.70","0.30","39","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:16:47.3697425","27.635277","-81.626388","-31.50","Real","5.10","0.40","43","43,44,45,51"
"08/26/2017","02:19:27.2158024","27.616943","-81.510000","-46.50","Real","3.20","0.20","37","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:19:32.1896330","27.313611","-81.935277","-70.00","Real","6.40","0.30","41","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:22:50.4610325","27.617777","-81.618610","-53.50","Real","3.40","0.30","41","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:24:26.7185410","27.630554","-81.624443","-51.00","Real","3.40","0.30","41","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:25:14.8210531","27.557777","-81.477499","-32.40","Real","4.70","0.40","35","43,44,45,50,51"
"08/26/2017","02:27:00.4749717","27.586666","-81.496944","-34.10","Real","3.60","0.30","36","42,43,44,45,46,48,50,51"
"08/26/2017","02:28:14.6630975","27.555555","-81.488055","-36.50","Real","3.70","0.30","35","42,43,44,45,46,48,50,51"
"08/26/2017","02:28:14.7370072","27.590833","-81.477777","-30.10","Real","3.50","0.30","35","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:28:14.8516373","27.579999","-81.486110","-34.40","Real","3.50","0.30","35","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:29:15.3663524","27.616943","-81.610277","-88.60","Real","3.20","0.30","40","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:30:00.1178295","27.585277","-81.637499","-40.20","Real","6.30","0.40","38","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:30:14.2854027","27.231943","-81.585833","-50.30","Real","6.10","0.30","30","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:32:17.3531744","27.602777","-81.361944","-29.70","Real","3.60","0.30","32","43,44,45,46,50,51"
"08/26/2017","02:32:30.1098851","27.584444","-81.472499","-32.60","Real","3.60","0.30","35","42,43,44,45,46,48,50,51"
"08/26/2017","02:34:14.7825768","27.623054","-81.599721","-111.70","Real","3.10","0.20","40","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:34:14.8549960","27.611388","-81.593333","-55.70","Real","3.40","0.30","40","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:34:19.0260101","27.314166","-81.618332","-38.80","Real","7.70","0.50","34","43,44,45,51"
"08/26/2017","02:34:19.0897094","27.306666","-81.621110","-49.70","Real","5.60","0.30","33","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:40:25.1142735","27.606111","-81.362777","21.40","Real","3.40","0.30","32","42,43,44,45,46,48,50,51"
"08/26/2017","02:43:05.2801705","27.843333","-81.222499","26.40","Real","1.60","0.20","33","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:44:10.9836658","27.617499","-81.468332","-51.60","Real","3.00","0.20","36","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:45:18.6539874","27.317499","-81.629721","-95.50","Real","5.00","0.30","33","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:45:40.6116281","27.825832","-81.220277","16.70","Real","2.80","0.20","29","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:45:44.1941376","27.616388","-81.457500","-73.20","Real","2.80","0.20","35","42,43,44,45,46,47,48,50,51"
"08/26/2017","02:47:00.8906973","27.708055","-81.268332","-126.80","Real","1.90","0.20","30","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:47:08.2385599","27.616666","-81.466943","-60.30","Real","2.80","0.20","35","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:48:51.3683872","27.677221","-81.267221","-95.80","Real","2.10","0.20","29","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:49:59.3426616","27.628610","-81.453055","-68.10","Real","2.70","0.20","35","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:50:39.3650410","27.697499","-81.305277","-106.10","Real","2.00","0.20","31","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:50:39.5158783","27.688610","-81.313888","-59.90","Real","2.10","0.20","32","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:52:04.6424738","27.621388","-81.453888","-48.90","Real","2.80","0.20","35","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:52:48.1481947","27.705277","-81.306944","-101.80","Real","2.00","0.20","32","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:54:39.4555455","27.694999","-81.299444","-68.20","Real","2.00","0.20","31","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:54:39.4995837","27.713888","-81.276110","-35.10","Real","2.10","0.20","31","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:55:06.6130447","27.632221","-81.460555","-44.00","Real","2.80","0.20","36","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:56:40.0549663","27.739166","-81.493055","-25.50","Real","8.80","0.50","36","43,44,45"
"08/26/2017","02:56:40.3501320","27.702777","-81.518332","-44.10","Real","2.60","0.20","40","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:59:43.5108704","27.716666","-81.343055","-18.00","Real","2.50","0.20","34","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","02:59:43.5275146","27.712500","-81.340277","-32.50","Real","2.20","0.20","33","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:01:02.3318507","27.689444","-81.431388","-78.70","Real","2.30","0.20","36","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:01:02.3853259","27.681110","-81.423888","-50.00","Real","2.40","0.20","36","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:01:02.4047378","27.695277","-81.450555","-28.90","Real","3.30","0.30","38","43,44,45,46,50,51"
"08/26/2017","03:01:02.4357147","27.691110","-81.454444","-25.70","Real","3.80","0.30","39","43,44,45,51"
"08/26/2017","03:01:08.0842988","27.715555","-81.374443","-24.40","Real","3.30","0.30","36","43,44,45,51"
"08/26/2017","03:04:30.5398855","27.754444","-81.340833","-29.10","Real","2.10","0.20","35","42,43,44,45,46,48,49,50,51"
"08/26/2017","03:04:30.5780531","27.749444","-81.333333","-22.60","Real","8.00","0.50","28","43,44,45"
"08/26/2017","03:04:30.6365660","27.723888","-81.361944","-23.60","Real","2.40","0.20","35","42,43,44,45,46,48,49,50,51"
"08/26/2017","03:04:30.6782505","27.746666","-81.302777","-30.70","Real","2.20","0.20","33","42,43,44,45,46,48,50,51"
"08/26/2017","03:04:30.9191373","27.739444","-81.305555","-21.90","Real","2.80","0.30","34","42,43,44,45,50,51"
"08/26/2017","03:06:03.3471869","27.231110","-81.905833","-69.90","Real","6.90","0.40","39","42,43,44,45,46,47,48,50,51"
"08/26/2017","03:06:59.6594347","27.724721","-81.474721","-24.00","Real","9.30","0.60","35","43,44,45"
"08/26/2017","03:06:59.7872460","27.721110","-81.499721","-40.40","Real","2.70","0.20","40","42,43,44,45,46,47,48,50,51"
"08/26/2017","03:06:59.9413050","27.727777","-81.491388","-30.20","Real","3.00","0.30","41","43,44,45,46,48,50,51"
"08/26/2017","03:08:10.6407795","27.683888","-81.512222","-29.30","Real","2.90","0.20","39","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:10:46.9954857","27.737221","-81.396666","20.80","Real","2.50","0.20","37","42,43,44,45,46,47,48,49,51"
"08/26/2017","03:10:46.9965816","27.731388","-81.400000","22.80","Real","2.90","0.20","38","42,46,47,48,49,50,51"
"08/26/2017","03:11:40.3133930","27.741944","-81.537499","-21.40","Real","4.20","0.30","44","43,44,45,50,51"
"08/26/2017","03:11:40.3809505","27.689444","-81.582221","-37.30","Real","3.00","0.20","42","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:13:47.9066259","27.761666","-81.283888","-62.70","Real","1.80","0.20","33","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:13:47.9523813","27.750555","-81.287499","-26.70","Real","2.00","0.20","32","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:13:48.0115894","27.759166","-81.270832","-22.10","Real","2.20","0.20","32","42,43,44,45,46,48,50,51"
"08/26/2017","03:13:48.2230854","27.761666","-81.413611","18.70","Real","8.20","0.40","37","42,43,46,50,51"
"08/26/2017","03:14:41.3860066","27.690833","-81.507777","-43.80","Real","2.70","0.20","39","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:14:41.4817179","27.743888","-81.477499","-23.30","Real","9.60","0.60","35","44,45"
"08/26/2017","03:15:26.7708373","27.705833","-81.508055","-62.70","Real","2.50","0.20","40","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:15:26.8300644","27.696944","-81.513611","-23.00","Real","5.20","0.30","37","42,43,44,45,46,47,48,49,50"
"08/26/2017","03:15:27.0692181","27.700277","-81.510000","-26.90","Real","3.60","0.30","42","42,43,44,47,48,49,50,51"
"08/26/2017","03:15:54.8488467","27.677777","-81.448055","38.60","Real","8.70","0.80","32","43,45,50"
"08/26/2017","03:15:54.8503920","27.748055","-81.402500","13.10","Real","3.80","0.30","39","43,44,45,51"
"08/26/2017","03:16:35.6244498","27.773610","-81.266666","-17.40","Real","2.60","0.20","33","43,44,45,46,51"
"08/26/2017","03:16:35.6932706","27.778054","-81.262777","-37.40","Real","1.80","0.20","32","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:16:35.8148749","27.778888","-81.261666","-53.30","Real","1.70","0.20","32","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:16:36.1416753","27.786666","-81.257222","-28.70","Real","1.80","0.20","32","42,43,44,45,46,48,49,50,51"
"08/26/2017","03:16:45.3872305","27.708611","-81.508055","-55.00","Real","2.50","0.20","40","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:16:45.4371383","27.708055","-81.508611","-38.90","Real","2.60","0.20","40","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:17:03.9925183","27.217777","-81.918610","-87.90","Real","6.40","0.40","38","42,43,44,45,46,47,48,49,50,5"
"08/26/2017","03:17:04.0945211","27.196110","-81.945277","-43.50","Real","7.60","0.40","39","42,43,44,45,46,47,48,49,50,5"
