"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"05/16/2019","20:30:00","0002 NW  SE","6","5","","","","","","","","80.2","","62.4","55",""
"05/16/2019","20:30:00","0002 NW  SE","12","5","108","7","107","11","99","12","14","","","","",""
"05/16/2019","20:30:00","0002 NW  SE","54","5","107","8","106","12","103","14","11","78.1","-2.1","61.6","57",""
"05/16/2019","20:30:00","0002 NW  SE","90","5","104","8","106","12","108","12","9","","","","",""
"05/16/2019","20:30:00","0002 NW  SE","145","5","104","8","106","12","109","12","8","","","","",""
"05/16/2019","20:30:00","0002 NW  SE","204","5","100","10","99","13","96","14","7","75.9","","60.5","59",""
"05/16/2019","20:30:00","0006 NW  SE","6","5","","","","","","","","80.4","","61.8","53",""
"05/16/2019","20:30:00","0006 NW  SE","12","5","84","6","81","11","81","11","19","","","","",""
"05/16/2019","20:30:00","0006 NW  SE","54","5","92","8","87","13","87","13","13","78.6","-1.8","62.7","58",""
"05/16/2019","20:30:00","0006 NW  SE","162","5","93","9","83","13","83","13","6","","","","",""
"05/16/2019","20:30:00","0006 NW  SE","204","5","93","8","88","13","88","13","6","76.1","","60.8","59",""
"05/16/2019","20:30:00","SLC 40","54","5","","","","","","","","","","","",""
"05/16/2019","20:30:00","SLC 41","230","5","","","","","","","","","","","",""
"05/16/2019","20:30:00","SLC 41","231","5","","","","","","","","","","","",""
"05/16/2019","20:30:00","0110 NW  SE","6","5","","","","","","","","80.8","","63.7","56",""
"05/16/2019","20:30:00","0110 NW  SE","12","5","101","5","111","9","115","12","16","","","","",""
"05/16/2019","20:30:00","0110 NW  SE","54","5","98","7","108","11","107","13","11","78.5","-2.3","61.1","55",""
"05/16/2019","20:30:00","0110 NW  SE","162","5","104","8","108","12","108","14","8","","","","",""
"05/16/2019","20:30:00","0110 NW  SE","204","5","99","8","96","13","95","14","8","76.3","","59.3","56",""
"05/16/2019","20:30:00","0002 SE  SE","6","5","","","","","","","","79.6","","62.0","55",""
"05/16/2019","20:30:00","0002 SE  SE","12","5","108","8","119","11","102","13","16","","","","",""
"05/16/2019","20:30:00","0002 SE  SE","54","5","105","9","118","13","103","14","12","77.9","-1.7","51.6","40",""
"05/16/2019","20:30:00","0002 SE  SE","90","5","101","10","106","13","101","14","10","","","","",""
"05/16/2019","20:30:00","0002 SE  SE","145","5","102","11","99","14","99","14","9","","","","",""
"05/16/2019","20:30:00","0002 SE  SE","204","5","106","11","104","14","102","14","8","76.7","","60.8","58",""
"05/16/2019","20:30:00","0006 SE  SE","6","5","","","","","","","","79.3","","62.5","56",""
"05/16/2019","20:30:00","0006 SE  SE","12","5","84","6","111","11","111","11","23","","","","",""
"05/16/2019","20:30:00","0006 SE  SE","54","5","89","9","79","12","79","12","14","77.8","-1.5","61.4","57",""
"05/16/2019","20:30:00","0006 SE  SE","162","5","91","11","87","13","91","13","7","","","","",""
"05/16/2019","20:30:00","0006 SE  SE","204","5","94","12","91","13","91","13","6","75.9","","59.6","57",""
"05/16/2019","20:30:00","0110 SE  SE","6","5","","","","","","","","80.2","","66.2","62",""
"05/16/2019","20:30:00","0110 SE  SE","12","5","108","6","122","10","116","13","18","","","","",""
"05/16/2019","20:30:00","0110 SE  SE","54","5","99","8","87","12","113","14","13","79.0","-1.2","62.3","57",""
"05/16/2019","20:30:00","0110 SE  SE","162","5","99","10","107","13","96","15","10","","","","",""
"05/16/2019","20:30:00","0110 SE  SE","204","5","97","10","89","13","93","15","8","77.4","","61.1","57",""
"05/16/2019","20:30:00","0313 NE  NE","6","5","","","","","","","","78.8","","62.3","57","1016.6"
"05/16/2019","20:30:00","0313 NE  NE","12","5","114","9","122","13","122","13","15","","","","",""
"05/16/2019","20:30:00","0313 NE  NE","54","5","111","12","119","16","119","16","12","77.9","-0.9","61.0","56",""
"05/16/2019","20:30:00","0313 NE  NE","162","5","111","13","115","15","115","15","10","","","","",""
"05/16/2019","20:30:00","0313 NE  NE","204","5","111","13","114","15","114","15","9","","","","",""
"05/16/2019","20:30:00","0313 NE  NE","295","5","94","13","96","15","94","15","9","","","","",""
"05/16/2019","20:30:00","0313 NE  NE","394","5","115","14","117","15","117","15","9","","","","",""
"05/16/2019","20:30:00","0313 NE  NE","492","5","","","","","","","","","","","",""
"05/16/2019","20:30:00","0313 SW  NE","6","5","","","","","","","","79.3","","63.4","58","1016.5"
"05/16/2019","20:30:00","0313 SW  NE","12","5","110","9","120","14","120","14","13","","","","",""
"05/16/2019","20:30:00","0313 SW  NE","54","5","99","12","101","16","101","16","12","77.4","-1.9","62.2","59",""
"05/16/2019","20:30:00","0313 SW  NE","162","5","105","14","109","16","96","17","9","","","","",""
"05/16/2019","20:30:00","0313 SW  NE","204","5","99","14","102","15","97","17","9","76.2","","","",""
"05/16/2019","20:30:00","0313 SW  NE","295","5","103","14","102","16","101","17","8","","","","",""
"05/16/2019","20:30:00","0313 SW  NE","394","5","106","14","108","16","108","16","8","","","","",""
"05/16/2019","20:30:00","0313 SW  NE","492","5","102","15","103","17","103","17","7","","","","",""
"05/16/2019","20:35:00","0002 NW  SE","6","5","","","","","","","","80.1","","62.3","55",""
"05/16/2019","20:35:00","0002 NW  SE","12","5","94","7","63","12","63","12","13","","","","",""
"05/16/2019","20:35:00","0002 NW  SE","54","5","97","8","97","13","97","13","10","78.0","-2.1","61.5","57",""
"05/16/2019","20:35:00","0002 NW  SE","90","5","98","9","108","12","108","12","8","","","","",""
"05/16/2019","20:35:00","0002 NW  SE","145","5","98","8","107","12","107","12","7","","","","",""
"05/16/2019","20:35:00","0002 NW  SE","204","5","93","10","93","13","93","13","7","76.1","","60.4","58",""
"05/16/2019","20:35:00","0006 NW  SE","6","5","","","","","","","","80.2","","61.9","54",""
"05/16/2019","20:35:00","0006 NW  SE","12","5","87","5","82","11","82","11","19","","","","",""
"05/16/2019","20:35:00","0006 NW  SE","54","5","98","7","83","11","87","13","13","78.6","-1.6","62.8","58",""
"05/16/2019","20:35:00","0006 NW  SE","162","5","98","8","101","12","83","13","6","","","","",""
"05/16/2019","20:35:00","0006 NW  SE","204","5","99","8","107","13","88","13","6","76.7","","61.5","59",""
"05/16/2019","20:35:00","SLC 40","54","5","","","","","","","","","","","",""
"05/16/2019","20:35:00","SLC 41","230","5","","","","","","","","","","","",""
"05/16/2019","20:35:00","SLC 41","231","5","","","","","","","","","","","",""
"05/16/2019","20:35:00","0110 NW  SE","6","5","","","","","","","","81.1","","64.1","56",""
"05/16/2019","20:35:00","0110 NW  SE","12","5","90","5","77","10","77","10","17","","","","",""
"05/16/2019","20:35:00","0110 NW  SE","54","5","87","8","64","13","64","13","12","78.4","-2.7","61.1","55",""
"05/16/2019","20:35:00","0110 NW  SE","162","5","95","9","82","13","82","13","8","","","","",""
"05/16/2019","20:35:00","0110 NW  SE","204","5","91","9","81","13","81","13","8","76.3","","59.3","56",""
"05/16/2019","20:35:00","0002 SE  SE","6","5","","","","","","","","79.4","","61.8","55",""
"05/16/2019","20:35:00","0002 SE  SE","12","5","93","9","100","13","100","13","15","","","","",""
"05/16/2019","20:35:00","0002 SE  SE","54","5","95","11","88","14","88","14","11","77.8","-1.7","50.8","39",""
"05/16/2019","20:35:00","0002 SE  SE","90","5","93","11","78","14","78","14","10","","","","",""
"05/16/2019","20:35:00","0002 SE  SE","145","5","95","11","84","14","84","14","8","","","","",""
"05/16/2019","20:35:00","0002 SE  SE","204","5","97","12","83","14","83","14","7","76.9","","60.7","57",""
"05/16/2019","20:35:00","0006 SE  SE","6","5","","","","","","","","79.2","","62.7","57",""
"05/16/2019","20:35:00","0006 SE  SE","12","5","89","5","78","11","78","11","23","","","","",""
"05/16/2019","20:35:00","0006 SE  SE","54","5","94","8","99","12","79","12","14","77.8","-1.4","61.8","58",""
"05/16/2019","20:35:00","0006 SE  SE","162","5","97","10","96","13","96","13","7","","","","",""
"05/16/2019","20:35:00","0006 SE  SE","204","5","99","11","93","14","93","14","6","76.0","","60.0","58",""
"05/16/2019","20:35:00","0110 SE  SE","6","5","","","","","","","","80.4","","66.3","62",""
"05/16/2019","20:35:00","0110 SE  SE","12","5","96","6","72","11","72","11","19","","","","",""
"05/16/2019","20:35:00","0110 SE  SE","54","5","86","9","86","13","86","13","14","79.1","-1.3","62.4","57",""
"05/16/2019","20:35:00","0110 SE  SE","162","5","87","11","84","14","84","14","10","","","","",""
"05/16/2019","20:35:00","0110 SE  SE","204","5","87","11","86","14","86","14","9","77.6","","61.1","57",""
