"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"12/15/2017","11:46:02","RWP0001","0.130","9.6","223","0.00","-1.70","-1.90","","","9","10","10","","","28","25","25","",""
"12/15/2017","11:46:02","RWP0001","0.231","9.7","223","0.00","-1.80","-1.90","","","9","10","10","","","25","24","23","",""
"12/15/2017","11:46:02","RWP0001","0.332","9.5","223","0.00","-1.70","-1.90","","","9","10","10","","","19","20","18","",""
"12/15/2017","11:46:02","RWP0001","0.434","9.1","221","0.00","-1.60","-1.90","","","9","10","10","","","12","13","11","",""
"12/15/2017","11:46:02","RWP0001","0.535","8.0","216","0.00","-1.30","-1.80","","","9","10","10","","","5","7","5","",""
"12/15/2017","11:46:02","RWP0001","0.636","6.6","210","0.00","-0.90","-1.60","","","9","10","10","","","-1","1","-2","",""
"12/15/2017","11:46:02","RWP0001","0.737","3.9","213","0.00","-0.50","-0.90","","","9","10","10","","","0","1","0","",""
"12/15/2017","11:46:02","RWP0001","0.838","3.6","219","0.00","-0.60","-0.70","","","9","10","10","","","1","4","3","",""
"12/15/2017","11:46:02","RWP0001","0.940","3.7","228","0.00","-0.70","-0.60","","","9","10","10","","","0","3","3","",""
"12/15/2017","11:46:02","RWP0001","1.041","4.1","238","0.00","-0.90","-0.60","","","9","10","10","","","-1","2","2","",""
"12/15/2017","11:46:02","RWP0001","1.142","4.7","244","0.00","-1.10","-0.50","","","9","10","10","","","-5","-1","-1","",""
"12/15/2017","11:46:02","RWP0001","1.243","6.0","250","0.10","-1.40","-0.50","","","9","10","10","","","-7","-5","-6","",""
"12/15/2017","11:46:02","RWP0001","1.344","7.3","261","0.10","-1.80","-0.20","","","9","10","10","","","-3","-5","-6","",""
"12/15/2017","11:46:02","RWP0001","1.445","8.0","271","0.10","-2.00","0.10","","","9","10","10","","","-2","-1","-4","",""
"12/15/2017","11:46:02","RWP0001","1.547","7.9","280","0.00","-2.10","0.30","","","9","10","10","","","0","1","-3","",""
"12/15/2017","11:46:02","RWP0001","1.648","7.8","283","-0.10","-2.10","0.40","","","9","10","10","","","2","3","0","",""
"12/15/2017","11:46:02","RWP0001","1.749","8.0","284","-0.10","-2.20","0.40","","","9","10","10","","","1","3","0","",""
"12/15/2017","11:46:02","RWP0001","1.850","8.5","286","0.00","-2.20","0.60","","","9","10","10","","","-2","0","-2","",""
"12/15/2017","11:46:02","RWP0001","1.951","8.9","286","0.10","-2.20","0.70","","","9","10","10","","","-3","-2","-3","",""
"12/15/2017","11:46:02","RWP0001","2.053","8.5","278","0.20","-2.10","0.50","","","9","10","10","","","6","0","-2","",""
"12/15/2017","11:46:02","RWP0001","2.154","9.5","266","0.20","-2.40","-0.10","","","9","10","10","","","11","8","5","",""
"12/15/2017","11:46:02","RWP0001","2.255","10.5","262","0.10","-2.60","-0.30","","","9","10","10","","","8","10","7","",""
"12/15/2017","11:46:02","RWP0001","2.356","11.1","260","0.10","-2.80","-0.50","","","9","10","10","","","1","6","3","",""
"12/15/2017","11:46:02","RWP0001","2.457","12.4","255","0.20","-3.00","-0.70","","","9","10","10","","","-8","-1","-4","",""
"12/15/2017","11:46:02","RWP0001","2.558","12.3","248","0.70","-3.00","-1.30","","","4","10","9","","","-18","-10","-12","",""
"12/15/2017","11:46:02","RWP0001","2.660","","","0.20","-4.20","-1.40","","","8","4","6","","","-15","-15","-16","",""
"12/15/2017","11:46:02","RWP0001","2.761","14.9","248","-0.10","-3.70","-1.60","","","9","7","9","","","-11","-12","-18","",""
"12/15/2017","11:46:02","RWP0001","2.862","16.2","250","0.40","-3.70","-1.20","","","9","10","10","","","-12","-10","-12","",""
"12/15/2017","11:46:02","RWP0001","2.963","14.8","254","-0.10","-3.90","-1.20","","","7","9","9","","","-15","-12","-11","",""
"12/15/2017","11:46:02","RWP0001","3.064","","","0.10","-4.00","-1.30","","","6","5","6","","","-16","-15","-13","",""
"12/15/2017","11:46:02","RWP0001","3.166","16.6","256","0.00","-4.30","-1.10","","","6","7","6","","","-10","-18","-16","",""
"12/15/2017","11:46:02","RWP0001","3.267","17.3","257","0.10","-4.40","-1.00","","","7","8","8","","","-10","-12","-12","",""
"12/15/2017","11:46:02","RWP0001","3.368","17.3","258","-0.10","-4.60","-1.10","","","7","10","7","","","-13","-11","-13","",""
"12/15/2017","11:46:02","RWP0001","3.469","","","1.10","-4.90","-1.30","","","3","9","5","","","-18","-14","-17","",""
"12/15/2017","11:46:02","RWP0001","3.570","","","-1.30","-4.80","-1.30","","","4","6","3","","","-20","-18","-18","",""
"12/15/2017","11:46:02","RWP0001","3.671","","","-8.70","-6.50","-6.80","","","4","2","3","","","-18","-20","-19","",""
"12/15/2017","11:46:02","RWP0001","3.773","","","-7.60","-5.60","-6.00","","","4","4","3","","","-21","-19","-21","",""
"12/15/2017","11:46:02","RWP0001","3.874","","","-9.30","-5.00","-4.50","","","3","3","3","","","-18","-19","-19","",""
