"Event Date","Event Time","Mill Number","One Minute Mean"
"07/23/2015","20:07:00","1","564"
"07/23/2015","20:07:00","2","162"
"07/23/2015","20:07:00","4","310"
"07/23/2015","20:07:00","5","583"
"07/23/2015","20:07:00","6","426"
"07/23/2015","20:07:00","7","732"
"07/23/2015","20:07:00","8","-520"
"07/23/2015","20:07:00","9","374"
"07/23/2015","20:07:00","10","-23"
"07/23/2015","20:07:00","11","166"
"07/23/2015","20:07:00","12","644"
"07/23/2015","20:07:00","13","1155"
"07/23/2015","20:07:00","14","1035"
"07/23/2015","20:07:00","15","705"
"07/23/2015","20:07:00","16","1480"
"07/23/2015","20:07:00","17","994"
"07/23/2015","20:07:00","18","400"
"07/23/2015","20:07:00","19","1711"
"07/23/2015","20:07:00","20","1630"
"07/23/2015","20:07:00","21","-229"
"07/23/2015","20:07:00","22","-772"
"07/23/2015","20:07:00","24","-1298"
"07/23/2015","20:07:00","25","-441"
"07/23/2015","20:07:00","26","480"
"07/23/2015","20:07:00","27","-156"
"07/23/2015","20:07:00","28","1089"
"07/23/2015","20:07:00","29","656"
"07/23/2015","20:07:00","30","1289"
"07/23/2015","20:07:00","31","-897"
"07/23/2015","20:07:00","32","-339"
"07/23/2015","20:07:00","34","565"
"07/23/2015","20:08:00","1","493"
"07/23/2015","20:08:00","2","195"
"07/23/2015","20:08:00","4","300"
"07/23/2015","20:08:00","5","575"
"07/23/2015","20:08:00","6","358"
"07/23/2015","20:08:00","7","543"
"07/23/2015","20:08:00","8","-399"
"07/23/2015","20:08:00","9","366"
"07/23/2015","20:08:00","10","7"
"07/23/2015","20:08:00","11","184"
"07/23/2015","20:08:00","12","646"
"07/23/2015","20:08:00","13","1042"
"07/23/2015","20:08:00","14","1037"
"07/23/2015","20:08:00","15","699"
"07/23/2015","20:08:00","16","1339"
"07/23/2015","20:08:00","17","951"
"07/23/2015","20:08:00","18","365"
"07/23/2015","20:08:00","19","1713"
"07/23/2015","20:08:00","20","1646"
"07/23/2015","20:08:00","21","-229"
"07/23/2015","20:08:00","22","-609"
"07/23/2015","20:08:00","24","-1198"
"07/23/2015","20:08:00","25","-376"
