"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"06/01/2017","17:34:00","1795","269","3.9","0.000","-0.31","127.3","110.7","124.4","57.4","57.3","57.4","0.90","0.90","0.92","0","0","4"
"06/01/2017","17:34:00","1944","271","3.5","0.003","-0.30","125.8","112.6","122.9","57.3","57.3","57.3","0.90","0.80","0.85","0","0","4"
"06/01/2017","17:34:00","2093","270","3.9","0.003","-0.30","132.1","118.0","129.3","57.3","57.2","57.2","1.00","0.70","0.83","0","0","4"
"06/01/2017","17:34:00","2243","266","3.0","0.006","-0.15","131.6","115.7","128.7","57.5","57.4","57.4","0.90","0.80","0.84","0","0","4"
"06/01/2017","17:34:00","2392","264","2.9","0.001","-0.20","123.6","119.2","122.0","58.3","58.3","58.3","0.70","0.70","0.71","0","0","4"
"06/01/2017","17:34:00","2542","217","1.6","0.014","-0.10","114.5","118.1","116.7","59.0","59.0","59.0","0.60","0.50","0.53","0","0","4"
"06/01/2017","17:34:00","2691","240","1.2","0.004","-0.03","113.9","122.4","120.0","59.7","59.7","59.7","0.50","0.40","0.46","0","0","4"
"06/01/2017","17:34:00","2841","231","0.9","0.002","0.09","121.6","128.5","126.3","60.0","60.0","60.0","0.40","0.40","0.39","0","0","4"
"06/01/2017","17:34:00","2990","229","1.0","0.001","0.09","125.9","128.1","127.1","60.0","59.9","59.9","0.40","0.40","0.39","0","0","4"
"06/01/2017","17:34:00","3140","234","1.0","0.001","0.08","119.1","121.4","120.4","60.0","60.0","60.0","0.40","0.40","0.43","0","0","4"
"06/01/2017","17:34:00","3289","255","1.0","0.002","0.09","115.9","120.4","118.7","60.0","59.9","59.9","0.50","0.40","0.46","0","0","4"
"06/01/2017","17:34:00","3439","258","1.5","0.003","0.12","115.7","117.3","116.6","59.9","59.9","59.9","0.50","0.40","0.44","0","0","4"
"06/01/2017","17:34:00","3588","265","1.9","0.003","0.10","113.9","112.6","113.3","59.9","59.9","59.9","0.50","0.40","0.45","0","0","4"
"06/01/2017","17:34:00","3737","263","2.2","0.002","0.11","116.4","115.7","116.1","59.9","59.9","59.9","0.50","0.40","0.45","0","0","4"
"06/01/2017","17:34:00","3887","278","2.4","0.004","0.02","117.0","117.8","117.4","59.9","59.9","59.9","0.50","0.50","0.49","0","0","4"
"06/01/2017","17:34:00","4036","261","2.6","0.005","0.03","117.4","119.1","118.3","60.0","59.9","59.9","0.50","0.40","0.44","0","0","4"
"06/01/2017","17:34:00","4186","242","2.2","0.006","0.04","119.8","122.1","121.1","59.9","60.0","59.9","0.50","0.50","0.49","0","0","4"
"06/01/2017","17:34:00","4335","226","2.9","0.007","0.02","119.0","121.9","120.7","59.9","59.9","59.9","0.50","0.40","0.48","0","0","4"
"06/01/2017","17:34:00","4485","221","3.4","0.004","0.00","117.3","122.3","120.5","60.0","59.9","60.0","0.50","0.30","0.42","0","0","4"
"06/01/2017","17:34:00","4634","222","4.1","0.005","-0.02","117.6","119.7","118.8","60.0","59.9","59.9","0.50","0.40","0.45","0","0","4"
"06/01/2017","17:34:00","4784","226","4.5","0.004","-0.08","113.2","113.7","113.5","60.0","59.9","59.9","0.50","0.50","0.49","0","0","4"
"06/01/2017","17:34:00","4933","226","4.5","0.001","-0.07","112.7","109.9","111.5","59.9","59.9","59.9","0.40","0.50","0.49","0","0","4"
"06/01/2017","17:34:00","5083","228","4.0","0.003","-0.07","113.3","113.5","113.4","60.0","59.8","59.9","0.40","0.40","0.40","0","0","4"
"06/01/2017","17:34:00","5232","237","4.2","0.005","0.00","114.8","117.5","116.4","59.9","59.8","59.9","0.60","0.30","0.45","0","0","4"
"06/01/2017","17:34:00","5381","258","3.9","0.010","0.07","115.1","118.2","116.9","60.0","59.8","59.9","0.50","0.40","0.48","0","0","4"
"06/01/2017","17:34:00","5531","255","3.9","0.001","-0.01","117.3","119.7","118.7","59.9","59.9","59.9","0.50","0.50","0.48","0","0","4"
"06/01/2017","17:34:00","5680","248","4.5","0.005","-0.02","114.0","117.0","115.7","59.9","59.8","59.9","0.50","0.50","0.49","0","0","4"
"06/01/2017","17:34:00","5830","242","5.2","0.006","-0.01","105.1","109.4","107.8","59.9","59.9","59.9","0.60","0.70","0.64","0","0","4"
"06/01/2017","17:34:00","5979","242","5.6","0.003","0.09","103.5","104.9","104.3","59.9","59.8","59.9","0.70","0.70","0.72","0","0","4"
