"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"06/01/2017","17:30:05.7579387","33.238888","-74.622777","-107.40","Real","1.00","0.30","58","28,98,132,207,209"
"06/01/2017","17:30:05.8015543","33.241666","-74.598888","-18.00","Real","2.80","0.40","74","28,190,207,209"
"06/01/2017","17:30:05.8104733","33.253611","-74.628054","-46.10","Real","1.00","0.30","58","28,98,132,207,209"
"06/01/2017","17:30:05.8422600","33.261666","-74.581943","-51.70","Real","2.80","0.40","74","28,98,132,190,207,209"
"06/01/2017","17:30:09.6183563","30.886944","-79.334444","-16.80","Real","0.30","0.10","277","11,28,97,98,132,190,207,209,"
"06/01/2017","17:30:09.6872151","30.881388","-79.344444","-24.50","Real","0.30","0.10","277","11,28,97,98,132,190,207,209,"
"06/01/2017","17:30:09.7379844","30.881110","-79.344166","-13.90","Real","0.50","0.20","295","28,98,132,207,209"
"06/01/2017","17:30:09.9093823","30.881388","-79.344721","-16.40","Real","0.30","0.10","277","11,28,97,98,190,207,209,217"
"06/01/2017","17:30:09.9542966","30.881110","-79.344444","-10.00","Real","0.30","0.10","277","11,28,190,207,209"
"06/01/2017","17:30:18.5401552","29.711666","-74.064166","-49.30","Real","0.50","0.20","74","11,28,97,98,132,133,190,207,"
"06/01/2017","17:30:29.9305678","26.353055","-81.689999","-12.00","Real","0.30","0.10","70","11,28,98,132,217"
"06/01/2017","17:30:29.9967161","26.354166","-81.708611","-13.20","Real","0.20","0.10","71","11,28,97,98,132,190,217"
"06/01/2017","17:30:30.1449119","26.311944","-81.675832","-9.80","Real","0.20","0.10","79","11,28,98,132,190,217"
"06/01/2017","17:30:30.8998867","32.177221","-85.296944","-15.50","Real","1.50","0.30","307","28,97,98,207,217"
"06/01/2017","17:30:31.8720773","31.240555","-84.400555","-19.60","Real","0.40","0.20","298","11,28,97,98,190,207,209,217"
"06/01/2017","17:30:38.2054891","30.910277","-78.670277","10.50","Real","0.30","0.20","280","11,28,97,98,132,207,209"
"06/01/2017","17:30:38.3826376","30.905277","-78.639999","35.10","Real","0.20","0.10","84","11,28,97,98,132,133,190,207,"
"06/01/2017","17:30:39.2649183","30.768610","-78.732221","15.40","Real","0.30","0.10","279","11,28,97,98,132,207,209,217"
"06/01/2017","17:30:41.6382369","32.630554","-74.883610","-14.90","Real","0.90","0.20","62","28,132,207,209"
"06/01/2017","17:30:44.9067995","22.504722","-83.062500","15.80","Real","2.10","0.30","45","11,98,132,133,190,217"
"06/01/2017","17:30:46.1550638","26.217777","-81.729721","8.20","Real","0.50","0.20","53","11,28,98,190,217"
