"Event Date","Event Time","Mill Number","One Minute Mean"
"06/01/2017","17:30:00","1","138"
"06/01/2017","17:30:00","2","76"
"06/01/2017","17:30:00","4","-20"
"06/01/2017","17:30:00","5","31"
"06/01/2017","17:30:00","6","-18"
"06/01/2017","17:30:00","7","120"
"06/01/2017","17:30:00","8","-294"
"06/01/2017","17:30:00","9","-484"
"06/01/2017","17:30:00","10","5"
"06/01/2017","17:30:00","11","-250"
"06/01/2017","17:30:00","12","-617"
"06/01/2017","17:30:00","13","-1164"
"06/01/2017","17:30:00","14","-1139"
"06/01/2017","17:30:00","15","299"
"06/01/2017","17:30:00","16","-975"
"06/01/2017","17:30:00","17","-2159"
"06/01/2017","17:30:00","19","-1965"
"06/01/2017","17:30:00","20","-1657"
"06/01/2017","17:30:00","21","-1065"
"06/01/2017","17:30:00","22","168"
"06/01/2017","17:30:00","24","125"
"06/01/2017","17:30:00","25","135"
"06/01/2017","17:30:00","26","-765"
"06/01/2017","17:30:00","27","-68"
"06/01/2017","17:30:00","28","152"
"06/01/2017","17:30:00","29","74"
"06/01/2017","17:30:00","30","66"
"06/01/2017","17:30:00","31","153"
"06/01/2017","17:30:00","32","123"
"06/01/2017","17:30:00","34","169"
"06/01/2017","17:31:00","1","148"
"06/01/2017","17:31:00","2","86"
"06/01/2017","17:31:00","4","7"
"06/01/2017","17:31:00","5","36"
"06/01/2017","17:31:00","6","-4"
"06/01/2017","17:31:00","7","135"
"06/01/2017","17:31:00","8","-329"
"06/01/2017","17:31:00","9","-598"
"06/01/2017","17:31:00","10","9"
"06/01/2017","17:31:00","11","-262"
"06/01/2017","17:31:00","12","-625"
"06/01/2017","17:31:00","13","-1251"
"06/01/2017","17:31:00","14","-1114"
"06/01/2017","17:31:00","15","-726"
"06/01/2017","17:31:00","16","-1029"
"06/01/2017","17:31:00","17","-1779"
"06/01/2017","17:31:00","19","-1728"
"06/01/2017","17:31:00","20","-1340"
"06/01/2017","17:31:00","21","-1154"
"06/01/2017","17:31:00","22","192"
"06/01/2017","17:31:00","24","123"
"06/01/2017","17:31:00","25","145"
"06/01/2017","17:31:00","26","-792"
"06/01/2017","17:31:00","27","-66"
"06/01/2017","17:31:00","28","151"
"06/01/2017","17:31:00","29","80"
"06/01/2017","17:31:00","30","77"
"06/01/2017","17:31:00","31","154"
"06/01/2017","17:31:00","32","121"
"06/01/2017","17:31:00","34","163"
"06/01/2017","17:32:00","1","119"
"06/01/2017","17:32:00","2","84"
"06/01/2017","17:32:00","4","12"
"06/01/2017","17:32:00","5","36"
"06/01/2017","17:32:00","6","2"
"06/01/2017","17:32:00","7","154"
"06/01/2017","17:32:00","8","-325"
"06/01/2017","17:32:00","9","-586"
"06/01/2017","17:32:00","10","22"
"06/01/2017","17:32:00","11","-272"
"06/01/2017","17:32:00","12","-596"
"06/01/2017","17:32:00","13","-1333"
"06/01/2017","17:32:00","14","-1151"
"06/01/2017","17:32:00","15","-286"
"06/01/2017","17:32:00","16","-1092"
"06/01/2017","17:32:00","17","-1459"
"06/01/2017","17:32:00","19","-1692"
"06/01/2017","17:32:00","20","-1066"
"06/01/2017","17:32:00","21","-1177"
"06/01/2017","17:32:00","22","178"
"06/01/2017","17:32:00","24","107"
"06/01/2017","17:32:00","25","149"
"06/01/2017","17:32:00","26","-824"
