"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"06/08/2022","17:04:37.0975447","28.734444","-82.231667","-34.00","Real","5.00","0.50","279","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:05:41.7984048","28.644444","-82.213889","-42.70","Real","4.30","0.50","275","42,44,45,46,47,48,49,50"
"06/08/2022","17:07:33.9644152","28.649167","-82.214722","-31.80","Real","4.80","0.50","275","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:09:09.6298804","28.805556","-82.168056","-34.30","Real","4.90","0.50","283","42,44,45,46,47"
"06/08/2022","17:09:09.7260486","28.809444","-82.179167","-49.40","Real","3.70","0.40","283","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:09:38.1801426","28.411667","-80.762222","-7.90","Real","0.10","0.10","42","42,44,45,46,48,49,50,51"
"06/08/2022","17:10:23.4198079","28.683889","-82.183056","-27.90","Real","5.10","0.50","277","42,44,45,46,47,48,49"
"06/08/2022","17:10:49.3248559","28.618056","-82.210000","-35.30","Real","5.20","0.60","274","42,44,45,47"
"06/08/2022","17:11:06.3206380","29.135278","-81.621111","-29.50","Real","2.60","0.30","310","42,44,45,46,47,48,49,50"
"06/08/2022","17:11:13.6682729","28.652778","-82.284722","-40.90","Real","5.20","0.50","275","42,44,45,46,47,50"
"06/08/2022","17:12:47.8008272","28.656389","-82.213611","-30.50","Real","5.10","0.50","275","42,44,45,46,47,48,49,50"
"06/08/2022","17:12:48.0986588","28.645278","-82.182778","-36.80","Real","4.50","0.50","275","42,44,45,46,47,48,50"
"06/08/2022","17:13:21.6271246","28.665278","-82.172500","-33.40","Real","4.80","0.50","276","42,44,45,46,47"
"06/08/2022","17:15:53.7314479","28.696944","-82.195556","-36.00","Real","4.90","0.50","277","42,44,45,46,47"
"06/08/2022","17:16:32.5944810","28.885278","-82.055278","-33.90","Real","4.00","0.40","288","42,44,45,46,47,48,49,50"
"06/08/2022","17:16:50.8883815","28.604167","-82.203056","-33.10","Real","4.80","0.50","273","42,44,45,46,47,48,49,50"
"06/08/2022","17:17:40.2317017","28.607222","-82.185556","-58.20","Real","3.10","0.40","273","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:18:05.9056873","28.529444","-80.894167","-12.00","Real","0.10","0.10","288","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:19:13.5981546","28.699167","-82.252500","-53.40","Real","3.90","0.40","277","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:19:35.7184161","28.694444","-82.271389","-35.00","Real","5.40","0.50","277","42,44,45,46,47,48,50"
"06/08/2022","17:20:08.8133557","28.684722","-82.230556","-35.60","Real","5.00","0.50","277","42,44,45,46,47,48,50"
"06/08/2022","17:20:12.4143564","29.090556","-81.545833","-17.90","Real","3.60","0.50","308","42,45,46,47,48"
"06/08/2022","17:20:12.5048218","29.110278","-81.576667","-37.20","Real","1.90","0.30","310","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:20:12.6011804","29.107778","-81.585000","-21.10","Real","5.70","0.70","303","42,46,47"
"06/08/2022","17:20:12.6894420","29.111667","-81.581667","-44.70","Real","1.60","0.30","310","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:20:12.7880627","29.115556","-81.589167","-26.90","Real","3.10","0.40","308","42,45,46,47,48,50"
"06/08/2022","17:20:12.9591722","29.116944","-81.593333","-28.10","Real","2.50","0.30","310","42,44,45,46,47,48,49,50"
"06/08/2022","17:20:51.6443871","28.659722","-82.264167","-29.70","Real","5.40","0.50","276","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:20:51.7722535","28.576667","-82.221111","-59.50","Real","3.30","0.40","272","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:20:51.7984313","28.673889","-82.231111","-33.20","Real","5.40","0.60","276","42,44,45,46,47"
"06/08/2022","17:21:02.8731076","28.692778","-82.260278","28.60","Real","5.60","0.50","277","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:23:41.6859114","28.682222","-82.224722","-36.40","Real","4.70","0.50","277","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:23:49.8354944","29.055556","-81.580278","17.00","Real","2.90","0.40","308","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:25:00.4863685","29.036111","-81.573611","-21.70","Real","2.30","0.30","307","42,44,45,46,47,48,49,50"
"06/08/2022","17:25:00.5677387","29.029444","-81.567222","-30.20","Real","1.80","0.30","306","42,44,45,46,47,48,49,50"
"06/08/2022","17:25:29.6350978","29.010278","-81.525000","14.80","Real","2.60","0.40","307","42,44,45,46,47,48,49,50"
"06/08/2022","17:25:50.4991643","29.075278","-81.587222","-27.30","Real","2.20","0.30","308","42,44,45,46,47,48,49,50"
"06/08/2022","17:25:50.5464948","29.061389","-81.567778","-22.40","Real","3.10","0.40","306","42,45,46,47"
"06/08/2022","17:26:08.7977684","29.148056","-81.565556","-23.60","Real","3.60","0.50","311","42,45,46,47"
"06/08/2022","17:26:09.0327470","29.107222","-81.565833","-42.80","Real","1.60","0.30","310","42,44,45,46,47,48,49,51"
"06/08/2022","17:26:09.1263305","29.097778","-81.554167","-19.90","Real","5.40","0.60","304","42,46,47"
"06/08/2022","17:26:28.0983709","28.673889","-82.304167","20.00","Real","7.80","0.60","276","44,45,46,47"
"06/08/2022","17:29:15.9269403","29.005556","-81.759722","-34.60","Real","2.40","0.30","299","42,44,45,46,47,48,49,50"
"06/08/2022","17:30:28.3621803","28.707222","-82.145833","-34.20","Real","4.50","0.50","278","42,44,45,46,47"
"06/08/2022","17:30:35.8884918","26.685556","-81.652222","-93.20","Real","9.80","0.60","23","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:30:42.6250776","28.693889","-82.147222","21.30","Real","5.60","0.60","277","42,44,45,46,47"
"06/08/2022","17:31:12.4574992","29.032778","-81.727222","-27.10","Real","2.90","0.40","302","42,44,45,46,47,48"
"06/08/2022","17:31:56.2614827","29.051667","-81.565556","-67.20","Real","1.00","0.20","307","42,44,45,46,47,48,49,50,51"
"06/08/2022","17:31:56.3038555","29.073056","-81.556389","-22.00","Real","2.40","0.30","309","42,44,45,46,47,48,49,50"
