"Event Date","Event Time","Mill Number","One Minute Mean"
"05/16/2020","13:42:00","1","139"
"05/16/2020","13:42:00","4","190"
"05/16/2020","13:42:00","5","93"
"05/16/2020","13:42:00","6","142"
"05/16/2020","13:42:00","7","207"
"05/16/2020","13:42:00","8","141"
"05/16/2020","13:42:00","9","52"
"05/16/2020","13:42:00","10","83"
"05/16/2020","13:42:00","11","112"
"05/16/2020","13:42:00","12","75"
"05/16/2020","13:42:00","14","161"
"05/16/2020","13:42:00","15","95"
"05/16/2020","13:42:00","16","176"
"05/16/2020","13:42:00","17","103"
"05/16/2020","13:42:00","18","158"
"05/16/2020","13:42:00","19","129"
"05/16/2020","13:42:00","20","119"
"05/16/2020","13:42:00","21","102"
"05/16/2020","13:42:00","22","95"
"05/16/2020","13:42:00","24","254"
"05/16/2020","13:42:00","25","93"
"05/16/2020","13:42:00","26","189"
"05/16/2020","13:42:00","27","1097"
"05/16/2020","13:42:00","28","138"
"05/16/2020","13:42:00","29","254"
"05/16/2020","13:42:00","30","213"
"05/16/2020","13:42:00","31","104"
"05/16/2020","13:42:00","32","114"
"05/16/2020","13:42:00","34","190"
"05/16/2020","13:43:00","1","150"
"05/16/2020","13:43:00","4","197"
"05/16/2020","13:43:00","5","87"
"05/16/2020","13:43:00","6","144"
"05/16/2020","13:43:00","7","197"
"05/16/2020","13:43:00","8","138"
"05/16/2020","13:43:00","9","52"
"05/16/2020","13:43:00","10","88"
"05/16/2020","13:43:00","11","106"
"05/16/2020","13:43:00","12","73"
"05/16/2020","13:43:00","14","140"
"05/16/2020","13:43:00","15","75"
"05/16/2020","13:43:00","16","166"
"05/16/2020","13:43:00","17","110"
"05/16/2020","13:43:00","18","163"
"05/16/2020","13:43:00","19","104"
"05/16/2020","13:43:00","20","147"
"05/16/2020","13:43:00","21","115"
"05/16/2020","13:43:00","22","109"
"05/16/2020","13:43:00","24","227"
"05/16/2020","13:43:00","25","94"
"05/16/2020","13:43:00","26","208"
"05/16/2020","13:43:00","27","1281"
"05/16/2020","13:43:00","28","156"
"05/16/2020","13:43:00","29","244"
"05/16/2020","13:43:00","30","429"
"05/16/2020","13:43:00","31","94"
"05/16/2020","13:43:00","32","115"
"05/16/2020","13:43:00","34","162"
"05/16/2020","13:44:00","14","135"
"05/16/2020","13:44:00","15","85"
"05/16/2020","13:44:00","16","144"
"05/16/2020","13:44:00","17","88"
"05/16/2020","13:44:00","18","167"
"05/16/2020","13:44:00","19","96"
"05/16/2020","13:44:00","20","136"
"05/16/2020","13:44:00","21","110"
"05/16/2020","13:44:00","22","147"
"05/16/2020","13:44:00","24","179"
"05/16/2020","13:44:00","25","93"
"05/16/2020","13:44:00","26","214"
"05/16/2020","13:44:00","27","1215"
"05/16/2020","13:44:00","28","142"
"05/16/2020","13:44:00","29","218"
"05/16/2020","13:44:00","30","640"
"05/16/2020","13:44:00","31","96"
"05/16/2020","13:44:00","32","101"
"05/16/2020","13:44:00","34","180"
"05/16/2020","13:44:00","1","149"
