"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"05/16/2020","13:46:00","RWP0002","0.130","","","1.30","2.00","0.10","","","7","6","5","","","9","9","8","",""
"05/16/2020","13:46:00","RWP0002","0.231","","","1.00","2.10","-0.20","","","7","7","5","","","12","12","10","",""
"05/16/2020","13:46:00","RWP0002","0.332","11.5","73","0.80","1.80","-2.10","","","7","7","7","","","14","12","11","",""
"05/16/2020","13:46:00","RWP0002","0.434","11.5","77","0.80","1.60","-2.20","","","7","7","7","","","13","11","9","",""
"05/16/2020","13:46:00","RWP0002","0.535","10.6","72","0.80","1.70","-1.90","","","7","6","8","","","12","9","6","",""
"05/16/2020","13:46:00","RWP0002","0.636","12.0","83","1.10","1.60","-2.10","","","8","7","7","","","9","6","3","",""
"05/16/2020","13:46:00","RWP0002","0.737","10.4","63","1.30","2.60","-1.10","","","9","8","7","","","6","4","2","",""
"05/16/2020","13:46:00","RWP0002","0.838","13.1","72","1.40","2.50","-2.00","","","9","8","10","","","4","2","0","",""
"05/16/2020","13:46:00","RWP0002","0.940","14.4","59","1.10","3.20","-2.20","","","9","7","10","","","2","1","0","",""
"05/16/2020","13:46:00","RWP0002","1.041","13.3","60","0.60","2.50","-2.40","","","8","8","10","","","1","1","-1","",""
"05/16/2020","13:46:00","RWP0002","1.142","13.7","55","0.60","2.70","-2.40","","","8","8","10","","","0","-1","-2","",""
"05/16/2020","13:46:00","RWP0002","1.243","12.7","58","0.40","2.30","-2.40","","","8","8","10","","","-3","-4","-4","",""
"05/16/2020","13:46:00","RWP0002","1.344","13.3","56","0.30","2.40","-2.60","","","8","8","10","","","-4","-4","-6","",""
"05/16/2020","13:46:00","RWP0002","1.445","13.6","55","0.20","2.40","-2.70","","","9","10","10","","","-5","-5","-7","",""
"05/16/2020","13:46:00","RWP0002","1.547","14.4","53","0.10","2.50","-3.00","","","8","10","10","","","-6","-6","-8","",""
"05/16/2020","13:46:00","RWP0002","1.648","14.7","50","-0.20","2.40","-3.10","","","9","10","10","","","-6","-7","-8","",""
"05/16/2020","13:46:00","RWP0002","1.749","14.7","53","-0.10","2.40","-3.20","","","9","10","10","","","-4","-5","-6","",""
"05/16/2020","13:46:00","RWP0002","1.850","15.2","51","-0.20","2.50","-3.30","","","9","10","10","","","-5","-4","-5","",""
"05/16/2020","13:46:00","RWP0002","1.951","14.9","51","-0.20","2.50","-3.20","","","9","10","10","","","-5","-5","-6","",""
"05/16/2020","13:46:00","RWP0002","2.053","14.4","51","-0.10","2.40","-3.00","","","9","10","10","","","-3","-5","-5","",""
"05/16/2020","13:46:00","RWP0002","2.154","14.8","50","-0.10","2.50","-3.10","","","9","10","10","","","-4","-4","-4","",""
"05/16/2020","13:46:00","RWP0002","2.255","14.7","53","0.00","2.50","-3.00","","","9","10","10","","","-4","-5","-5","",""
"05/16/2020","13:46:00","RWP0002","2.356","13.8","53","0.00","2.30","-2.90","","","9","10","10","","","-3","-4","-5","",""
"05/16/2020","13:46:00","RWP0002","2.457","13.6","51","-0.10","2.30","-2.80","","","9","10","10","","","-4","-3","-4","",""
"05/16/2020","13:46:00","RWP0002","2.558","13.5","52","0.00","2.30","-2.80","","","9","10","10","","","0","-4","-6","",""
"05/16/2020","13:46:00","RWP0002","2.660","13.1","56","0.20","2.30","-2.60","","","7","9","10","","","3","-7","-9","",""
"05/16/2020","13:46:00","RWP0002","2.761","11.7","59","0.30","2.00","-2.40","","","8","10","9","","","2","-11","-11","",""
"05/16/2020","13:46:00","RWP0002","2.862","10.9","59","0.20","1.80","-2.30","","","7","10","8","","","-3","-11","-10","",""
"05/16/2020","13:46:00","RWP0002","2.963","10.4","57","0.10","1.70","-2.20","","","8","9","10","","","-7","-11","-11","",""
"05/16/2020","13:46:00","RWP0002","3.064","9.8","53","0.10","1.70","-2.00","","","9","10","8","","","-10","-10","-10","",""
"05/16/2020","13:46:00","RWP0002","3.166","9.4","41","-0.20","1.80","-1.80","","","9","10","10","","","-9","-10","-10","",""
"05/16/2020","13:46:00","RWP0002","3.267","9.0","34","-0.10","1.90","-1.40","","","9","10","10","","","-6","-9","-8","",""
"05/16/2020","13:46:00","RWP0002","3.368","9.6","29","-0.20","2.10","-1.30","","","9","10","10","","","-7","-6","-7","",""
"05/16/2020","13:46:00","RWP0002","3.469","10.3","27","-0.20","2.30","-1.30","","","9","10","10","","","-10","-7","-8","",""
"05/16/2020","13:46:00","RWP0002","3.570","11.1","18","-0.40","2.50","-1.20","","","7","10","10","","","-10","-10","-11","",""
"05/16/2020","13:46:00","RWP0002","3.671","10.3","18","-0.20","2.40","-1.00","","","7","10","9","","","-11","-12","-12","",""
"05/16/2020","13:46:00","RWP0002","3.773","11.1","21","-0.10","2.70","-1.10","","","9","10","9","","","-11","-12","-13","",""
"05/16/2020","13:46:00","RWP0002","3.874","10.0","24","0.10","2.50","-1.00","","","5","9","9","","","-9","-11","-12","",""
"05/16/2020","13:46:00","RWP0002","3.975","10.2","22","0.20","2.60","-0.90","","","4","9","10","","","-12","-11","-12","",""
"05/16/2020","13:46:00","RWP0002","4.076","10.8","27","-0.30","2.60","-1.20","","","5","7","9","","","-17","-12","-11","",""
"05/16/2020","13:46:00","RWP0002","4.177","9.4","28","-0.60","2.30","-1.10","","","4","7","6","","","-14","-14","-14","",""
"05/16/2020","13:46:00","RWP0002","4.279","10.3","6","-0.80","2.00","-0.90","","","7","6","6","","","-15","-15","-18","",""
"05/16/2020","13:46:00","RWP0002","4.380","","","-0.40","2.10","-1.00","","","6","5","6","","","-13","-15","-18","",""
"05/16/2020","13:46:00","RWP0002","4.481","8.5","22","-0.30","1.90","-1.00","","","8","6","6","","","-14","-15","-16","",""
"05/16/2020","13:46:00","RWP0002","4.582","8.3","31","0.00","1.90","-1.10","","","8","8","8","","","19","-14","-12","",""
"05/16/2020","13:46:00","RWP0002","4.683","8.6","14","-0.20","2.00","-0.70","","","6","7","10","","","28","-13","-11","",""
"05/16/2020","13:46:00","RWP0002","4.784","7.7","17","0.50","2.00","-0.50","","","3","7","7","","","30","-12","-10","",""
"05/16/2020","13:46:00","RWP0002","4.886","","","-0.20","2.10","-0.50","","","5","4","5","","","22","-12","-12","",""
"05/16/2020","13:46:00","RWP0002","4.987","","","0.50","2.30","5.00","","","3","4","2","","","16","-15","-18","",""
"05/16/2020","13:46:00","RWP0002","5.088","","","-2.70","1.80","0.60","","","4","4","4","","","-3","-18","-18","",""
"05/16/2020","13:46:00","RWP0002","5.189","","","0.30","-2.00","6.00","","","3","3","4","","","-5","-1","-19","",""
"05/16/2020","13:46:00","RWP0002","5.290","","","-2.80","-1.90","8.10","","","3","4","2","","","-13","-10","-19","",""
"05/16/2020","13:46:00","RWP0002","5.392","","","-3.60","-3.40","-3.40","","","3","5","4","","","-10","-12","-14","",""
"05/16/2020","13:46:00","RWP0002","5.493","","","8.70","5.20","6.60","","","4","2","2","","","-19","-19","-19","",""
"05/16/2020","13:46:00","RWP0002","5.594","","","7.00","-2.00","-1.00","","","3","3","3","","","-20","-21","-20","",""
"05/16/2020","13:46:00","RWP0002","5.695","","","-4.40","8.90","-1.50","","","3","3","3","","","-7","-18","-18","",""
"05/16/2020","13:46:00","RWP0002","5.796","","","-4.10","-4.10","-8.80","","","3","3","2","","","-9","-1","-19","",""
"05/16/2020","13:46:00","RWP0002","5.897","","","1.70","-5.10","-1.10","","","5","4","2","","","-18","-10","-20","",""
"05/16/2020","13:46:00","RWP0002","5.999","","","-5.10","-4.90","1.80","","","3","3","3","","","-10","1","-16","",""
"05/16/2020","13:46:00","RWP0002","6.100","","","0.30","0.70","-1.10","","","4","5","2","","","-18","-18","-21","",""
"05/16/2020","13:46:03","RWP0003","0.130","7.7","31","-0.60","1.40","-1.00","","","9","7","10","","","0","7","8","",""
"05/16/2020","13:46:03","RWP0003","0.231","8.5","36","-0.70","1.40","-1.50","","","9","7","10","","","4","11","11","",""
"05/16/2020","13:46:03","RWP0003","0.332","10.7","31","-1.00","1.80","-1.60","","","9","8","10","","","3","10","11","",""
"05/16/2020","13:46:03","RWP0003","0.434","11.4","49","-0.20","2.40","-1.80","","","9","9","10","","","-2","6","7","",""
"05/16/2020","13:46:03","RWP0003","0.535","12.2","46","-0.30","2.50","-1.90","","","9","10","10","","","-9","1","2","",""
"05/16/2020","13:46:03","RWP0003","0.636","13.4","55","-0.20","2.60","-2.40","","","9","10","10","","","-13","-3","-2","",""
"05/16/2020","13:46:03","RWP0003","0.737","14.2","52","-0.30","2.80","-2.50","","","8","10","10","","","-11","-4","-2","",""
"05/16/2020","13:46:03","RWP0003","0.838","14.9","54","-0.20","3.00","-2.60","","","8","10","9","","","-12","-4","-3","",""
"05/16/2020","13:46:03","RWP0003","0.940","15.4","52","-0.30","3.10","-2.60","","","7","10","9","","","-13","-5","-5","",""
"05/16/2020","13:46:03","RWP0003","1.041","14.6","57","0.10","3.10","-2.40","","","7","10","10","","","-14","-6","-5","",""
"05/16/2020","13:46:03","RWP0003","1.142","15.1","56","-0.10","3.10","-2.50","","","3","10","10","","","-15","-7","-6","",""
"05/16/2020","13:46:03","RWP0003","1.243","14.7","57","-0.50","3.00","-2.50","","","5","10","10","","","-15","-7","-6","",""
"05/16/2020","13:46:03","RWP0003","1.344","15.6","41","-0.80","3.00","-2.50","","","6","10","9","","","-16","-7","-5","",""
"05/16/2020","13:46:03","RWP0003","1.445","14.5","58","0.40","2.90","-2.50","","","2","9","8","","","-14","-7","-7","",""
"05/16/2020","13:46:03","RWP0003","1.547","14.4","57","-5.60","2.90","-2.50","","","3","9","10","","","-21","-11","-11","",""
"05/16/2020","13:46:03","RWP0003","1.648","14.3","57","2.10","2.90","-2.50","","","3","9","8","","","-23","-12","-12","",""
"05/16/2020","13:46:03","RWP0003","1.749","15.0","57","2.70","3.10","-2.60","","","5","8","10","","","-19","-11","-12","",""
"05/16/2020","13:46:03","RWP0003","1.850","15.8","58","-1.10","3.20","-2.80","","","3","9","9","","","-17","-11","-11","",""
"05/16/2020","13:46:03","RWP0003","1.951","15.8","56","-0.10","3.30","-2.70","","","3","8","9","","","-15","-10","-11","",""
"05/16/2020","13:46:03","RWP0003","2.053","17.0","57","3.40","3.50","-2.90","","","4","9","8","","","-19","-10","-11","",""
"05/16/2020","13:46:03","RWP0003","2.154","17.3","59","6.50","3.40","-3.10","","","4","9","9","","","-19","-12","-12","",""
"05/16/2020","13:46:03","RWP0003","2.255","17.2","57","-5.40","3.50","-2.90","","","3","6","8","","","-20","-13","-13","",""
"05/16/2020","13:46:03","RWP0003","2.356","","","6.90","3.60","-3.00","","","3","5","8","","","-18","-13","-13","",""
"05/16/2020","13:46:03","RWP0003","2.457","","","5.70","2.40","-2.40","","","4","5","5","","","-20","-14","-15","",""
"05/16/2020","13:46:03","RWP0003","2.558","","","7.10","2.80","2.70","","","5","4","4","","","-16","-14","-19","",""
"05/16/2020","13:46:03","RWP0003","2.660","","","6.50","2.90","-1.70","","","4","5","3","","","-17","-12","-18","",""
"05/16/2020","13:46:03","RWP0003","2.761","10.9","54","-3.10","2.30","-1.80","","","3","7","6","","","-18","-13","-16","",""
"05/16/2020","13:46:03","RWP0003","2.862","11.1","52","6.70","2.40","-1.70","","","3","9","9","","","-15","-14","-15","",""
"05/16/2020","13:46:03","RWP0003","2.963","","","3.80","2.40","-1.50","","","4","9","5","","","-20","-14","-16","",""
"05/16/2020","13:46:03","RWP0003","3.064","10.5","45","5.80","2.50","-1.30","","","5","8","7","","","-18","-13","-16","",""
"05/16/2020","13:46:03","RWP0003","3.166","11.5","48","-2.00","2.60","-1.60","","","3","8","9","","","-20","-13","-15","",""
"05/16/2020","13:46:03","RWP0003","3.267","11.3","39","-4.50","2.80","-1.10","","","3","7","6","","","-22","-14","-15","",""
"05/16/2020","13:46:03","RWP0003","3.368","","","5.00","2.30","-1.00","","","5","7","4","","","-14","-15","-17","",""
"05/16/2020","13:46:03","RWP0003","3.469","","","1.50","-3.60","-9.30","","","3","4","2","","","-20","-20","-18","",""
"05/16/2020","13:46:03","RWP0003","3.570","","","-3.80","6.80","-5.50","","","3","3","2","","","-19","-16","-18","",""
"05/16/2020","13:46:03","RWP0003","3.671","","","-4.60","7.00","-3.30","","","4","3","3","","","-19","-13","-18","",""
"05/16/2020","13:46:03","RWP0003","3.773","","","4.50","5.90","-6.50","","","3","3","3","","","-18","-13","-20","",""
"05/16/2020","13:46:03","RWP0003","3.874","","","-3.80","0.90","1.90","","","3","3","4","","","-18","-19","-19","",""
"05/16/2020","13:46:03","RWP0003","3.975","","","2.90","6.20","-1.00","","","4","4","2","","","-19","-9","-20","",""
"05/16/2020","13:46:03","RWP0003","4.076","","","6.20","5.90","1.60","","","5","3","3","","","-21","-7","-14","",""
"05/16/2020","13:46:03","RWP0003","4.177","","","5.70","5.60","-1.00","","","2","3","3","","","-19","-9","-14","",""
"05/16/2020","13:46:03","RWP0003","4.279","","","-2.80","4.10","-8.60","","","2","4","4","","","-20","-12","-19","",""
"05/16/2020","13:46:03","RWP0003","4.380","","","9.40","4.40","-0.60","","","4","4","5","","","-19","-13","-16","",""
"05/16/2020","13:46:03","RWP0003","4.481","","","-3.00","2.80","1.10","","","2","2","3","","","-24","-15","-15","",""
"05/16/2020","13:46:03","RWP0003","4.582","","","2.30","3.60","1.50","","","4","5","3","","","-20","-14","-14","",""
