"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"08/07/2020","01:12:00.8664883","29.000000","-81.156389","31.30","Real","0.30","0.10","324","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:13:19.3141623","28.147500","-81.087222","-21.80","Real","0.30","0.10","42","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:13:19.3711794","28.138333","-81.086944","-15.00","Real","0.40","0.10","41","44,45,46,50,51"
"08/07/2020","01:17:15.3882097","27.592222","-81.630278","35.40","Real","2.30","0.20","40","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:17:47.9424207","28.116944","-81.070000","-41.20","Real","0.30","0.10","34","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:18:12.2668954","29.022500","-82.199444","-37.30","Real","2.90","0.20","292","44,45,46,47"
"08/07/2020","01:19:25.3285919","28.138056","-81.058889","-10.00","Real","0.80","0.10","34","44,45"
"08/07/2020","01:20:39.2109757","28.135556","-81.068333","-43.10","Real","0.30","0.10","40","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:20:39.2808312","28.131944","-81.070556","-12.30","Real","0.50","0.10","38","44,45,46,51"
"08/07/2020","01:21:42.4581455","28.728611","-80.986111","10.00","Real","0.10","0.10","301","42,44,45,46,47,48,49,50"
"08/07/2020","01:21:42.6581454","28.739444","-81.043611","17.00","Real","0.10","0.10","292","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:21:42.8790201","28.867500","-81.268611","24.50","Real","0.30","0.10","307","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:21:43.2126956","28.917500","-81.120556","-19.00","Real","0.30","0.10","320","42,44,45,46,47,48,49,50"
"08/07/2020","01:21:43.2375276","28.912222","-81.115833","-31.20","Real","0.40","0.10","329","42,44,45,46,48,49,50,51"
"08/07/2020","01:21:43.2672001","28.916111","-81.119167","-18.90","Real","0.30","0.10","320","42,44,45,46,47,48,49,50"
"08/07/2020","01:21:43.4327717","28.918056","-81.120278","-12.10","Real","0.40","0.10","318","45,46,47,48"
"08/07/2020","01:21:43.4816831","28.918333","-81.123889","-10.30","Real","0.70","0.10","313","46,47"
"08/07/2020","01:24:10.4083912","27.795556","-81.674722","25.80","Real","1.90","0.20","48","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:28:46.2647528","28.741667","-80.950000","82.00","Real","0.10","0.10","306","42,44,45,46,48,49,50,51"
"08/07/2020","01:34:22.9586640","29.058889","-82.649722","-58.30","Real","3.90","0.30","288","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:35:31.4592652","28.740278","-80.912222","31.60","Real","0.10","0.10","39","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:35:31.5514806","28.724444","-80.920833","-4.60","Real","0.20","0.10","67","46,47,48"
"08/07/2020","01:35:31.6824341","28.952778","-81.141667","25.40","Real","0.40","0.10","315","42,44,46,47,48,49,50,51"
"08/07/2020","01:35:31.6829872","28.973056","-81.167500","25.50","Real","0.40","0.10","321","44,45,46,47,48,49,50"
"08/07/2020","01:35:38.5215704","29.084167","-82.644722","-63.70","Real","3.90","0.30","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:37:08.9475310","29.072778","-82.665833","-88.10","Real","3.50","0.20","288","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:37:43.9205113","29.084444","-82.661667","-54.00","Real","4.30","0.30","289","44,45,46,47,48,50"
"08/07/2020","01:38:11.9565316","29.064167","-82.640278","-80.00","Real","3.50","0.20","288","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:38:55.7810320","28.739444","-80.896389","18.80","Real","0.10","0.10","34","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:38:56.1179843","28.983333","-81.231944","37.60","Real","0.30","0.10","318","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:40:05.7538587","29.065556","-82.615278","-86.70","Real","3.30","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:42:31.2953235","29.073889","-82.611667","-55.60","Real","4.00","0.30","289","44,45,46,47,48,49,50"
"08/07/2020","01:43:35.0414992","29.077222","-82.651389","-73.60","Real","3.70","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:44:55.2905398","27.887500","-80.898889","-22.60","Real","0.50","0.10","10","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:46:04.5802259","27.851111","-80.932778","-16.70","Real","1.10","0.20","14","44,51"
"08/07/2020","01:46:35.0847406","29.085556","-82.705833","-62.30","Real","4.20","0.30","288","42,44,45,46,47,48,49,50"
"08/07/2020","01:46:35.1533812","29.072778","-82.700556","-41.40","Real","4.70","0.30","288","44,45,46,47,48,50"
"08/07/2020","01:47:13.2341079","27.870278","-80.938056","-28.00","Real","0.50","0.10","13","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:47:13.2709578","27.863333","-80.920556","-20.10","Real","0.70","0.10","12","42,44,45,46,50,51"
"08/07/2020","01:47:18.7315971","29.082222","-82.702778","-61.50","Real","4.20","0.30","288","42,44,45,46,47,48,49,50"
"08/07/2020","01:48:28.3550335","27.865000","-80.945278","-32.90","Real","0.50","0.10","12","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:48:28.4306610","27.842778","-80.954444","-19.00","Real","0.80","0.10","14","42,44,45,50,51"
"08/07/2020","01:48:29.4506040","29.075556","-82.657500","-80.30","Real","3.70","0.20","288","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:51:02.6038557","29.094722","-82.726111","-84.00","Real","4.00","0.30","288","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:53:45.8824235","29.097500","-82.697500","-78.30","Real","3.90","0.30","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:55:58.6151027","29.090000","-82.651667","-27.70","Real","4.50","0.30","289","42,44,45,46,47,48,49,50"
"08/07/2020","01:55:58.6197125","29.100556","-82.683056","-137.90","Real","3.10","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:56:52.7328109","29.114444","-82.684444","-133.60","Real","3.10","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","01:57:49.8696291","29.110000","-82.686944","-109.80","Real","3.40","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:00:13.6827633","29.125000","-82.734444","-89.40","Real","3.90","0.30","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:00:15.0111528","27.868889","-80.849444","-71.70","Real","0.30","0.10","1","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:00:15.0920015","27.869167","-80.871667","-20.80","Real","0.60","0.10","8","42,44,45,46,48,50,51"
"08/07/2020","02:01:41.9137212","29.113889","-82.705000","-103.30","Real","3.60","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:04:19.2979852","29.128889","-82.743056","-111.50","Real","3.60","0.20","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:05:20.8271987","29.141944","-82.758056","-113.10","Real","3.60","0.20","290","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:05:20.9359802","29.121389","-82.678333","-50.20","Real","4.40","0.30","290","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:06:35.6751805","29.129444","-82.724444","-116.30","Real","3.60","0.20","290","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:06:35.9072056","29.126667","-82.676944","-36.60","Real","6.30","0.30","290","44,46,47"
"08/07/2020","02:09:18.4490390","29.133611","-82.715000","-109.90","Real","3.60","0.20","290","42,44,45,46,47,48,49,50,51"
"08/07/2020","02:09:43.8538385","29.051944","-82.736944","-57.00","Real","4.50","0.30","287","44,45,46,47,48,50"
"08/07/2020","02:24:24.3051896","29.126667","-82.771667","-69.70","Real","4.50","0.30","289","42,44,45,46,47,48,49,50,51"
"08/07/2020","03:09:07.6049564","27.194167","-78.532222","-136.70","Real","8.50","0.40","303","42,44,45,46,47,48,49,50,51"
"08/07/2020","03:11:38.3359588","27.223333","-78.584167","-116.10","Real","8.50","0.40","303","42,44,45,46,47,48,49,50,51"
