"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"10/05/2017","03:15:00","0002 NW  SE","6","5","","","","","","","","79.6","","69.6","72",""
"10/05/2017","03:15:00","0002 NW  SE","12","5","58","10","50","16","52","20","15","","","","",""
"10/05/2017","03:15:00","0002 NW  SE","54","5","56","15","62","23","51","24","11","79.8","0.2","68.8","69",""
"10/05/2017","03:15:00","0002 NW  SE","90","5","62","18","49","26","57","28","9","","","","",""
"10/05/2017","03:15:00","0002 NW  SE","145","5","64","21","61","27","56","30","7","","","","",""
"10/05/2017","03:15:00","0002 NW  SE","204","5","64","23","61","28","62","32","6","79.6","","","",""
"10/05/2017","03:15:00","0006 NW  SE","6","5","","","","","","","","80.4","","70.8","73",""
"10/05/2017","03:15:00","0006 NW  SE","12","5","62","9","49","21","49","21","16","","","","",""
"10/05/2017","03:15:00","0006 NW  SE","54","5","64","17","75","26","69","28","12","80.0","-0.4","70.0","71",""
"10/05/2017","03:15:00","0006 NW  SE","162","5","69","27","68","31","68","31","4","","","","",""
"10/05/2017","03:15:00","0006 NW  SE","204","5","61","27","63","31","63","31","3","79.6","","69.9","72",""
"10/05/2017","03:15:00","SLC 40","54","5","","","","","","","","","","","",""
"10/05/2017","03:15:00","SLC 41","230","5","60","30","61","32","61","32","3","","","","",""
"10/05/2017","03:15:00","SLC 41","231","5","64","22","67","32","67","32","4","","","","",""
"10/05/2017","03:15:00","0110 NW  SE","6","5","","","","","","","","79.9","","68.9","69",""
"10/05/2017","03:15:00","0110 NW  SE","12","5","57","10","50","18","68","21","15","","","","",""
"10/05/2017","03:15:00","0110 NW  SE","54","5","62","18","68","27","68","27","8","80.3","0.4","69.7","70",""
"10/05/2017","03:15:00","0110 NW  SE","162","5","66","25","60","31","66","32","5","","","","",""
"10/05/2017","03:15:00","0110 NW  SE","204","5","61","26","59","31","59","32","4","79.9","","67.9","67",""
"10/05/2017","03:15:00","0002 SE  SE","6","5","","","","","","","","80.1","","65.6","61",""
"10/05/2017","03:15:00","0002 SE  SE","12","5","55","9","45","17","42","18","16","","","","",""
"10/05/2017","03:15:00","0002 SE  SE","54","5","55","14","69","21","42","25","11","79.7","-0.4","69.5","71",""
"10/05/2017","03:15:00","0002 SE  SE","90","5","57","17","51","23","59","27","10","","","","",""
"10/05/2017","03:15:00","0002 SE  SE","145","5","55","20","57","26","48","29","7","","","","",""
"10/05/2017","03:15:00","0002 SE  SE","204","5","61","22","59","28","57","31","6","79.7","","72.2","78",""
"10/05/2017","03:15:00","0006 SE  SE","6","5","","","","","","","","79.8","","69.3","70",""
"10/05/2017","03:15:00","0006 SE  SE","12","5","61","9","87","19","87","19","19","","","","",""
"10/05/2017","03:15:00","0006 SE  SE","54","5","57","17","67","24","67","24","12","80.1","0.3","66.9","64",""
"10/05/2017","03:15:00","0006 SE  SE","162","5","61","26","64","30","64","30","4","","","","",""
"10/05/2017","03:15:00","0006 SE  SE","204","5","64","26","65","31","65","31","4","80.2","","68.9","69",""
"10/05/2017","03:15:00","0110 SE  SE","6","5","","","","","","","","81.9","","72.0","72",""
"10/05/2017","03:15:00","0110 SE  SE","12","5","57","9","89","16","65","20","18","","","","",""
"10/05/2017","03:15:00","0110 SE  SE","54","5","56","18","46","26","53","27","9","80.4","-1.5","66.9","64",""
"10/05/2017","03:15:00","0110 SE  SE","162","5","59","24","55","30","55","30","5","","","","",""
"10/05/2017","03:15:00","0110 SE  SE","204","5","46","25","44","30","44","30","4","79.7","","68.6","69",""
"10/05/2017","03:15:00","0313 NE  NE","6","5","","","","","","","","79.5","","68.6","69","1018.0"
"10/05/2017","03:15:00","0313 NE  NE","12","5","65","9","55","18","67","18","18","","","","",""
"10/05/2017","03:15:00","0313 NE  NE","54","5","59","17","55","24","61","24","10","79.9","0.3","68.0","67",""
"10/05/2017","03:15:00","0313 NE  NE","162","5","57","22","58","27","58","27","7","","","","",""
"10/05/2017","03:15:00","0313 NE  NE","204","5","59","23","68","28","68","28","6","79.9","","67.5","66",""
"10/05/2017","03:15:00","0313 NE  NE","295","5","43","25","41","28","41","28","5","","","","",""
"10/05/2017","03:15:00","0313 NE  NE","394","5","66","26","62","30","62","30","5","","","","",""
"10/05/2017","03:15:00","0313 NE  NE","492","5","58","27","52","29","52","29","4","","","","68",""
"10/05/2017","03:15:00","0313 SW  NE","6","5","","","","","","","","79.4","","68.4","69","1018.1"
"10/05/2017","03:15:00","0313 SW  NE","12","5","110","9","95","17","95","17","16","","","","",""
"10/05/2017","03:15:00","0313 SW  NE","54","5","55","17","53","26","53","26","9","79.8","0.4","67.6","66",""
"10/05/2017","03:15:00","0313 SW  NE","162","5","62","23","60","30","60","30","7","","","","",""
"10/05/2017","03:15:00","0313 SW  NE","204","5","58","24","63","29","63","29","6","","","","",""
"10/05/2017","03:15:00","0313 SW  NE","295","5","58","27","60","31","60","31","5","","","","",""
"10/05/2017","03:15:00","0313 SW  NE","394","5","60","28","55","32","55","32","4","","","","",""
"10/05/2017","03:15:00","0313 SW  NE","492","5","57","28","55","31","63","31","4","78.3","","47.8","34",""
"10/05/2017","03:20:00","0002 NW  SE","6","5","","","","","","","","79.7","","70.3","73",""
"10/05/2017","03:20:00","0002 NW  SE","12","5","53","10","39","20","39","20","15","","","","",""
"10/05/2017","03:20:00","0002 NW  SE","54","5","51","15","42","26","42","26","11","79.8","0.2","69.6","71",""
"10/05/2017","03:20:00","0002 NW  SE","90","5","57","18","53","26","53","26","9","","","","",""
"10/05/2017","03:20:00","0002 NW  SE","145","5","61","20","75","28","75","28","7","","","","",""
"10/05/2017","03:20:00","0002 NW  SE","204","5","60","23","61","30","61","30","6","79.5","","","",""
"10/05/2017","03:20:00","0006 NW  SE","6","5","","","","","","","","80.5","","71.2","73",""
"10/05/2017","03:20:00","0006 NW  SE","12","5","58","9","59","19","49","21","16","","","","",""
"10/05/2017","03:20:00","0006 NW  SE","54","5","59","15","56","25","75","26","12","80.1","-0.4","70.4","72",""
"10/05/2017","03:20:00","0006 NW  SE","162","5","64","27","60","30","68","31","4","","","","",""
"10/05/2017","03:20:00","0006 NW  SE","204","5","57","27","56","30","63","31","3","79.7","","70.4","73",""
"10/05/2017","03:20:00","SLC 40","54","5","","","","","","","","","","","",""
"10/05/2017","03:20:00","SLC 41","230","5","61","27","67","33","67","33","3","","","","",""
"10/05/2017","03:20:00","SLC 41","231","5","65","26","68","33","68","33","4","","","","",""
"10/05/2017","03:20:00","0110 NW  SE","6","5","","","","","","","","80.0","","69.8","71",""
"10/05/2017","03:20:00","0110 NW  SE","12","5","57","10","66","19","66","19","15","","","","",""
"10/05/2017","03:20:00","0110 NW  SE","54","5","63","17","58","25","68","27","9","80.4","0.4","70.7","72",""
"10/05/2017","03:20:00","0110 NW  SE","162","5","66","22","71","30","60","31","6","","","","",""
"10/05/2017","03:20:00","0110 NW  SE","204","5","59","24","59","30","59","31","5","79.9","","69.0","69",""
"10/05/2017","03:20:00","0002 SE  SE","6","5","","","","","","","","80.2","","66.6","63",""
"10/05/2017","03:20:00","0002 SE  SE","12","5","46","10","39","20","39","20","16","","","","",""
"10/05/2017","03:20:00","0002 SE  SE","54","5","50","14","58","23","58","23","11","79.8","-0.4","70.3","73",""
"10/05/2017","03:20:00","0002 SE  SE","90","5","52","17","48","25","48","25","10","","","","",""
"10/05/2017","03:20:00","0002 SE  SE","145","5","51","19","49","26","49","26","7","","","","",""
"10/05/2017","03:20:00","0002 SE  SE","204","5","58","22","55","30","55","30","7","79.7","","72.9","80",""
"10/05/2017","03:20:00","0006 SE  SE","6","5","","","","","","","","80.0","","69.7","71",""
"10/05/2017","03:20:00","0006 SE  SE","12","5","54","8","71","16","87","19","19","","","","",""
"10/05/2017","03:20:00","0006 SE  SE","54","5","52","15","42","23","67","24","13","80.1","0.1","67.4","65",""
"10/05/2017","03:20:00","0006 SE  SE","162","5","56","26","53","29","64","30","4","","","","",""
"10/05/2017","03:20:00","0006 SE  SE","204","5","60","26","57","29","65","31","4","80.2","","69.4","70",""
"10/05/2017","03:20:00","0110 SE  SE","6","5","","","","","","","","81.9","","72.8","74",""
"10/05/2017","03:20:00","0110 SE  SE","12","5","55","9","50","20","50","20","17","","","","",""
"10/05/2017","03:20:00","0110 SE  SE","54","5","57","17","62","26","46","26","9","80.4","-1.5","67.9","66",""
"10/05/2017","03:20:00","0110 SE  SE","162","5","58","22","63","30","55","30","5","","","","",""
"10/05/2017","03:20:00","0110 SE  SE","204","5","44","23","44","28","44","30","5","79.7","","69.8","72",""
"10/05/2017","03:20:00","0313 NE  NE","6","5","","","","","","","","79.4","","68.5","69","1018.0"
"10/05/2017","03:20:00","0313 NE  NE","12","5","65","8","66","18","66","18","18","","","","",""
"10/05/2017","03:20:00","0313 NE  NE","54","5","61","14","65","21","55","24","10","79.7","0.3","67.8","67",""
"10/05/2017","03:20:00","0313 NE  NE","162","5","58","20","58","26","58","27","7","","","","",""
"10/05/2017","03:20:00","0313 NE  NE","204","5","60","22","52","27","68","28","6","79.8","","67.4","66",""
"10/05/2017","03:20:00","0313 NE  NE","295","5","44","24","48","27","41","28","5","","","","",""
"10/05/2017","03:20:00","0313 NE  NE","394","5","67","26","69","29","62","30","5","","","","",""
"10/05/2017","03:20:00","0313 NE  NE","492","5","60","27","60","29","52","29","4","","","","68",""
"10/05/2017","03:20:00","0313 SW  NE","6","5","","","","","","","","79.3","","68.2","69","1018.1"
"10/05/2017","03:20:00","0313 SW  NE","12","5","111","8","116","16","95","17","16","","","","",""
"10/05/2017","03:20:00","0313 SW  NE","54","5","56","14","58","24","53","26","9","79.6","0.3","67.4","66",""
"10/05/2017","03:20:00","0313 SW  NE","162","5","64","21","67","29","60","30","6","","","","",""
"10/05/2017","03:20:00","0313 SW  NE","204","5","59","22","59","28","63","29","5","","","","",""
"10/05/2017","03:20:00","0313 SW  NE","295","5","59","26","66","30","60","31","5","","","","",""
"10/05/2017","03:20:00","0313 SW  NE","394","5","61","28","61","30","55","32","4","","","","",""
"10/05/2017","03:20:00","0313 SW  NE","492","5","59","28","61","31","61","31","3","78.3","","47.8","34",""
"10/05/2017","03:25:00","0002 NW  SE","6","5","","","","","","","","79.7","","70.0","72",""
"10/05/2017","03:25:00","0002 NW  SE","12","5","60","11","74","19","39","20","15","","","","",""
"10/05/2017","03:25:00","0002 NW  SE","54","5","57","16","55","25","42","26","11","79.9","0.3","69.0","69",""
"10/05/2017","03:25:00","0002 NW  SE","90","5","61","19","62","27","62","27","9","","","","",""
"10/05/2017","03:25:00","0002 NW  SE","145","5","64","22","62","31","62","31","7","","","","",""
"10/05/2017","03:25:00","0002 NW  SE","204","5","64","25","67","30","67","30","6","79.7","","","",""
"10/05/2017","03:25:00","0006 NW  SE","6","5","","","","","","","","80.6","","71.4","74",""
"10/05/2017","03:25:00","0006 NW  SE","12","5","59","8","54","16","59","19","17","","","","",""
"10/05/2017","03:25:00","0006 NW  SE","54","5","59","15","57","25","57","25","12","80.1","-0.5","70.5","73",""
"10/05/2017","03:25:00","0006 NW  SE","162","5","64","27","66","31","66","31","4","","","","",""
"10/05/2017","03:25:00","0006 NW  SE","204","5","57","27","47","30","47","30","3","79.7","","70.5","74",""
"10/05/2017","03:25:00","SLC 40","54","5","","","","","","","","","","","",""
"10/05/2017","03:25:00","SLC 41","230","5","65","29","66","34","66","34","3","","","","",""
"10/05/2017","03:25:00","SLC 41","231","5","69","29","71","34","71","34","4","","","","",""
"10/05/2017","03:25:00","0110 NW  SE","6","5","","","","","","","","80.0","","69.9","71",""
"10/05/2017","03:25:00","0110 NW  SE","12","5","57","10","57","19","57","19","15","","","","",""
"10/05/2017","03:25:00","0110 NW  SE","54","5","61","18","60","26","60","26","9","80.3","0.3","70.5","72",""
"10/05/2017","03:25:00","0110 NW  SE","162","5","64","25","65","31","65","31","6","","","","",""
"10/05/2017","03:25:00","0110 NW  SE","204","5","58","27","57","31","57","31","4","79.8","","68.8","69",""
"10/05/2017","03:25:00","0002 SE  SE","6","5","","","","","","","","80.2","","65.9","62",""
"10/05/2017","03:25:00","0002 SE  SE","12","5","53","10","70","18","39","20","15","","","","",""
"10/05/2017","03:25:00","0002 SE  SE","54","5","55","15","54","25","54","25","11","79.7","-0.5","69.6","71",""
"10/05/2017","03:25:00","0002 SE  SE","90","5","58","19","57","28","57","28","10","","","","",""
"10/05/2017","03:25:00","0002 SE  SE","145","5","56","21","54","30","54","30","8","","","","",""
"10/05/2017","03:25:00","0002 SE  SE","204","5","61","24","62","30","62","30","7","79.7","","72.2","78",""
"10/05/2017","03:25:00","0006 SE  SE","6","5","","","","","","","","80.1","","69.9","71",""
"10/05/2017","03:25:00","0006 SE  SE","12","5","58","8","65","19","65","19","19","","","","",""
"10/05/2017","03:25:00","0006 SE  SE","54","5","51","15","59","22","42","23","12","80.2","0.1","67.4","65",""
"10/05/2017","03:25:00","0006 SE  SE","162","5","56","26","58","30","58","30","4","","","","",""
"10/05/2017","03:25:00","0006 SE  SE","204","5","60","26","55","30","55","30","4","80.2","","69.5","70",""
"10/05/2017","03:25:00","0110 SE  SE","6","5","","","","","","","","82.0","","72.9","74",""
"10/05/2017","03:25:00","0110 SE  SE","12","5","54","9","79","19","50","20","18","","","","",""
"10/05/2017","03:25:00","0110 SE  SE","54","5","53","17","63","27","63","27","9","80.4","-1.6","67.8","66",""
"10/05/2017","03:25:00","0110 SE  SE","162","5","57","24","60","31","60","31","5","","","","",""
"10/05/2017","03:25:00","0110 SE  SE","204","5","43","25","40","30","40","30","4","79.6","","69.1","70",""
"10/05/2017","03:25:00","0313 NE  NE","6","5","","","","","","","","79.5","","68.9","70","1018.0"
"10/05/2017","03:25:00","0313 NE  NE","12","5","72","9","50","17","66","18","18","","","","",""
"10/05/2017","03:25:00","0313 NE  NE","54","5","66","16","64","21","64","21","10","79.7","0.3","68.2","68",""
"10/05/2017","03:25:00","0313 NE  NE","162","5","63","20","63","26","63","26","7","","","","",""
"10/05/2017","03:25:00","0313 NE  NE","204","5","64","22","62","28","62","28","6","79.8","","67.9","67",""
"10/05/2017","03:25:00","0313 NE  NE","295","5","48","25","52","28","52","28","5","","","","",""
