"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"10/05/2017","03:14:00","1795","88","12.3","0.000","0.01","121.3","119.9","120.7","57.8","58.0","57.9","0.60","0.60","0.57","0","0","1"
"10/05/2017","03:14:00","1944","89","12.7","0.003","0.01","124.8","122.6","123.8","57.8","58.0","57.9","0.60","0.60","0.60","0","0","1"
"10/05/2017","03:14:00","2093","89","13.2","0.003","0.00","128.0","122.8","126.1","57.5","57.6","57.6","0.60","0.70","0.63","0","0","1"
"10/05/2017","03:14:00","2243","88","12.5","0.005","0.01","127.5","127.1","127.3","57.9","58.0","57.9","0.60","0.50","0.53","0","0","1"
"10/05/2017","03:14:00","2392","89","12.4","0.002","0.03","131.5","126.5","129.7","58.7","58.7","58.7","0.50","0.50","0.53","0","0","1"
"10/05/2017","03:14:00","2542","88","13.0","0.004","0.01","130.2","130.8","130.5","59.2","59.3","59.3","0.50","0.50","0.51","0","0","1"
"10/05/2017","03:14:00","2691","88","13.4","0.003","0.01","126.3","127.3","126.8","59.8","59.9","59.9","0.40","0.50","0.46","0","0","1"
"10/05/2017","03:14:00","2841","87","13.3","0.002","0.06","121.6","121.5","121.6","59.4","59.4","59.4","0.60","0.60","0.57","0","0","1"
"10/05/2017","03:14:00","2990","87","13.7","0.003","0.08","115.5","118.0","116.9","59.4","59.3","59.4","0.50","0.50","0.50","0","0","1"
"10/05/2017","03:14:00","3140","89","14.7","0.007","0.02","106.9","108.6","107.8","59.4","59.3","59.3","0.70","0.60","0.64","0","0","1"
"10/05/2017","03:14:00","3289","89","17.0","0.015","-0.13","101.6","102.9","102.3","59.4","59.3","59.3","0.80","0.50","0.65","0","0","1"
"10/05/2017","03:14:00","3439","91","17.6","0.005","-0.09","101.3","101.0","101.2","59.4","59.3","59.3","0.80","0.60","0.70","0","0","1"
"10/05/2017","03:14:00","3588","88","17.3","0.005","-0.12","99.7","98.1","99.0","59.4","59.4","59.4","0.90","0.60","0.76","0","0","1"
"10/05/2017","03:14:00","3737","86","16.3","0.008","-0.04","97.7","94.3","96.3","59.3","59.4","59.4","0.70","0.70","0.70","0","0","1"
"10/05/2017","03:14:00","3887","84","16.1","0.006","-0.12","93.2","90.7","92.1","59.4","59.4","59.4","0.70","0.70","0.72","0","0","1"
"10/05/2017","03:14:00","4036","80","16.4","0.007","-0.18","93.9","94.0","93.9","59.4","59.3","59.4","0.70","0.60","0.62","0","0","1"
"10/05/2017","03:14:00","4186","75","16.3","0.009","-0.14","91.1","91.0","91.0","59.4","59.3","59.3","0.80","0.70","0.71","0","0","1"
"10/05/2017","03:14:00","4335","70","16.4","0.010","-0.17","94.0","94.2","94.1","59.4","59.3","59.4","0.60","0.60","0.60","0","0","1"
"10/05/2017","03:14:00","4485","73","15.3","0.008","-0.11","92.7","93.7","93.2","59.4","59.3","59.4","0.50","0.60","0.58","0","0","1"
"10/05/2017","03:14:00","4634","73","14.6","0.005","-0.14","92.9","93.0","92.9","59.4","59.4","59.4","0.50","0.60","0.54","0","0","1"
"10/05/2017","03:14:00","4784","70","13.3","0.010","-0.11","93.7","91.9","92.9","59.3","59.3","59.3","0.70","0.50","0.59","0","0","1"
"10/05/2017","03:14:00","4933","64","13.2","0.009","-0.06","92.2","90.5","91.4","59.4","59.4","59.4","0.60","0.40","0.53","0","0","1"
"10/05/2017","03:14:00","5083","64","13.3","0.001","-0.04","89.7","88.4","89.1","59.4","59.4","59.4","0.50","0.50","0.51","0","0","1"
"10/05/2017","03:14:00","5232","65","13.5","0.002","-0.03","88.7","86.6","87.7","59.4","59.3","59.3","0.50","0.50","0.46","0","0","1"
"10/05/2017","03:14:00","5381","64","13.6","0.002","0.01","88.0","87.1","87.6","59.3","59.3","59.3","0.50","0.40","0.47","0","0","1"
"10/05/2017","03:14:00","5531","62","13.7","0.003","-0.03","87.9","85.0","86.7","59.3","59.4","59.3","0.40","0.50","0.47","0","0","1"
"10/05/2017","03:14:00","5680","63","13.9","0.002","-0.02","85.6","82.2","84.2","59.3","59.4","59.4","0.40","0.60","0.54","0","0","1"
"10/05/2017","03:14:00","5830","65","13.8","0.004","0.01","85.4","81.5","83.9","59.4","59.4","59.4","0.50","0.60","0.55","0","0","1"
"10/05/2017","03:14:00","5979","65","13.5","0.002","0.05","86.5","83.9","85.4","59.4","59.3","59.4","0.60","0.60","0.57","0","0","1"
"10/05/2017","03:14:00","6129","67","12.7","0.006","0.02","89.7","84.9","87.9","59.5","59.3","59.4","0.50","0.70","0.60","0","0","1"
