"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"01/23/2021","09:40:00","SLC 40","150","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 40","151","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 40","152","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 41","50","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 41","51","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 41","230","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","SLC 41","231","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","0313 NE  SW","6","5","","","","","","","","61.3","","58.0","89","1015.5"
"01/23/2021","09:40:00","0313 NE  SW","12","5","247","2","237","4","237","4","16","","","","",""
"01/23/2021","09:40:00","0313 NE  SW","54","5","246","4","253","6","253","6","9","61.8","0.5","60.4","95",""
"01/23/2021","09:40:00","0313 NE  SW","162","5","246","6","247","8","243","8","4","","","","",""
"01/23/2021","09:40:00","0313 NE  SW","204","5","240","9","243","10","244","10","3","63.6","","59.0","85",""
"01/23/2021","09:40:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","0313 NE  SW","394","5","262","22","262","24","262","24","1","","","","",""
"01/23/2021","09:40:00","0313 NE  SW","492","5","","","","","","","","","","","77",""
"01/23/2021","09:40:00","0313 SW  SW","6","5","","","","","","","","61.5","","59.5","93",""
"01/23/2021","09:40:00","0313 SW  SW","12","5","256","2","246","4","246","4","18","","","","",""
"01/23/2021","09:40:00","0313 SW  SW","54","5","251","5","247","7","255","8","10","62.3","0.8","59.9","92",""
"01/23/2021","09:40:00","0313 SW  SW","162","5","257","10","261","12","259","12","3","","","","",""
"01/23/2021","09:40:00","0313 SW  SW","204","5","252","11","256","13","256","13","3","64.1","","59.8","86",""
"01/23/2021","09:40:00","0313 SW  SW","295","5","255","14","258","16","258","16","1","","","","",""
"01/23/2021","09:40:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"01/23/2021","09:40:00","0313 SW  SW","492","5","","","","","","","","67.8","","64.1","88",""
"01/23/2021","09:40:00","0002 SE  NW","6","5","","","","","","","","61.3","","58.7","91",""
"01/23/2021","09:40:00","0002 SE  NW","12","5","259","3","256","6","260","6","9","","","","",""
"01/23/2021","09:40:00","0002 SE  NW","54","5","262","6","261","8","253","9","5","62.1","0.8","57.9","86",""
"01/23/2021","09:40:00","0002 SE  NW","90","5","262","9","264","10","261","10","3","","","","",""
"01/23/2021","09:40:00","0002 SE  NW","145","5","262","11","260","13","261","13","2","","","","",""
"01/23/2021","09:40:00","0002 SE  NW","204","5","266","13","266","15","269","15","2","63.8","","58.9","84",""
"01/23/2021","09:40:00","0002 NW  NW","6","5","","","","","","","","61.2","","59.2","93",""
"01/23/2021","09:40:00","0002 NW  NW","12","5","256","3","254","5","265","5","11","","","","",""
"01/23/2021","09:40:00","0002 NW  NW","54","5","255","6","250","8","260","8","6","61.7","0.5","58.4","89",""
"01/23/2021","09:40:00","0002 NW  NW","90","5","260","8","265","11","265","11","4","","","","",""
"01/23/2021","09:40:00","0002 NW  NW","145","5","257","10","257","12","257","12","3","","","","",""
"01/23/2021","09:40:00","0002 NW  NW","204","5","262","12","263","14","266","14","3","63.6","","58.7","84",""
"01/23/2021","09:40:00","0006 SE  NW","6","5","","","","","","","","60.7","","59.3","95",""
"01/23/2021","09:40:00","0006 SE  NW","12","5","251","1","237","3","237","3","14","","","","",""
"01/23/2021","09:40:00","0006 SE  NW","54","5","252","6","258","7","251","8","6","62.6","1.9","62.0","98",""
"01/23/2021","09:40:00","0006 SE  NW","162","5","256","9","255","11","255","11","4","","","","",""
"01/23/2021","09:40:00","0006 SE  NW","204","5","258","10","258","13","258","13","4","63.1","","59.2","87",""
"01/23/2021","09:40:00","0006 NW  NW","6","5","","","","","","","","61.0","","59.6","95",""
