"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"07/01/2022","19:15:00","RWP0002","0.100","5.1","111","","-1.20","0.50","","","","1","1","","","","-19","-23","",""
"07/01/2022","19:15:00","RWP0002","0.200","7.0","136","0.50","-1.20","1.30","","","2","2","2","","","-11","-9","-20","",""
"07/01/2022","19:15:00","RWP0002","0.300","8.3","146","0.60","-1.20","1.70","","","2","2","2","","","-9","-11","-19","",""
"07/01/2022","19:15:00","RWP0002","0.400","8.0","151","0.50","-1.00","1.80","","","2","2","2","","","-9","-12","-17","",""
"07/01/2022","19:15:00","RWP0002","0.500","7.4","162","0.60","-0.60","1.80","","","2","2","2","","","-15","-15","-17","",""
"07/01/2022","19:15:00","RWP0002","0.600","7.6","167","0.60","-0.40","1.90","","","2","2","2","","","-14","-20","-18","",""
"07/01/2022","19:15:00","RWP0002","0.700","7.6","171","0.50","-0.30","1.90","","","2","2","2","","","-18","-22","-24","",""
"07/01/2022","19:15:00","RWP0002","0.800","6.1","164","0.40","-0.40","1.50","","","4","4","3","","","-19","-22","-26","",""
"07/01/2022","19:15:00","RWP0002","0.900","6.1","164","0.30","-0.40","1.50","","","4","4","3","","","-23","-25","-30","",""
"07/01/2022","19:15:00","RWP0002","1.000","6.4","155","0.00","-0.70","1.50","","","4","4","2","","","-30","-31","-30","",""
"07/01/2022","19:15:00","RWP0002","1.100","4.4","160","0.00","-0.40","1.10","","","4","4","1","","","-34","-31","-34","",""
"07/01/2022","19:15:00","RWP0002","1.200","2.3","163","0.00","-0.20","0.60","","","3","4","3","","","-32","-33","-38","",""
"07/01/2022","19:15:00","RWP0002","1.300","8.0","164","-0.10","-0.60","2.00","","","4","2","3","","","-35","-33","-39","",""
"07/01/2022","19:15:00","RWP0002","1.400","5.1","153","0.30","-0.60","1.10","","","2","2","1","","","-35","-35","-37","",""
"07/01/2022","19:15:00","RWP0002","1.500","5.0","166","-0.10","-0.30","1.20","","","3","2","2","","","-39","-37","-41","",""
"07/01/2022","19:15:00","RWP0002","1.600","1.8","139","0.00","-0.30","0.40","","","2","1","1","","","-32","-33","-36","",""
"07/01/2022","19:15:00","RWP0002","1.700","","","0.40","-0.20","","","","1","2","","","","-34","-35","","",""
"07/01/2022","19:15:00","RWP0002","1.800","1.4","201","0.00","0.10","0.30","","","2","2","1","","","-35","-36","-39","",""
"07/01/2022","19:15:00","RWP0002","1.900","","","0.40","","0.90","","","2","","1","","","-35","","-38","",""
"07/01/2022","19:15:00","RWP0002","2.000","","","0.60","","-0.30","","","1","","1","","","-32","","-41","",""
"07/01/2022","19:15:00","RWP0002","2.100","","","0.60","","-1.10","","","1","","1","","","-33","","-37","",""
"07/01/2022","19:15:00","RWP0002","2.200","","","0.50","","-0.60","","","1","","1","","","-36","","-40","",""
"07/01/2022","19:15:00","RWP0002","2.300","","","","","0.80","","","","","1","","","","","-38","",""
"07/01/2022","19:15:00","RWP0002","2.400","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","2.500","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","2.600","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","2.700","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","2.800","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","2.900","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.000","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.100","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.200","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.300","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.400","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.500","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.600","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.700","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.800","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","3.900","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.000","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.100","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.200","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.300","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.400","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.500","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.600","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.700","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.800","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","4.900","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0002","5.000","","","","","","","","","","","","","","","","",""
"07/01/2022","19:15:00","RWP0001","0.100","6.6","119","","-0.10","-1.70","","","","1","1","","","","-11","-7","",""
"07/01/2022","19:15:00","RWP0001","0.200","7.2","146","-0.40","-0.90","-1.60","","","2","2","2","","","7","5","4","",""
"07/01/2022","19:15:00","RWP0001","0.300","8.1","143","-0.60","-1.00","-1.80","","","2","2","2","","","0","0","7","",""
"07/01/2022","19:15:00","RWP0001","0.400","8.1","141","-0.30","-0.90","-1.80","","","2","2","2","","","-3","0","-2","",""
"07/01/2022","19:15:00","RWP0001","0.500","7.3","139","0.10","-0.80","-1.70","","","1","2","2","","","8","3","-4","",""
"07/01/2022","19:15:00","RWP0001","0.600","7.4","145","-0.10","-0.90","-1.60","","","1","2","2","","","-1","2","6","",""
"07/01/2022","19:15:00","RWP0001","0.700","7.1","147","0.20","-0.90","-1.50","","","1","2","2","","","-5","-1","-3","",""
"07/01/2022","19:15:00","RWP0001","0.800","6.7","147","0.00","-0.90","-1.40","","","3","4","4","","","-2","-5","-4","",""
"07/01/2022","19:15:00","RWP0001","0.900","6.2","151","0.20","-0.90","-1.30","","","3","4","4","","","-8","-7","-6","",""
"07/01/2022","19:15:00","RWP0001","1.000","5.7","154","0.20","-0.90","-1.10","","","2","4","4","","","-13","-8","-8","",""
"07/01/2022","19:15:00","RWP0001","1.100","5.2","158","0.20","-0.90","-1.00","","","2","4","4","","","-15","-16","-12","",""
"07/01/2022","19:15:00","RWP0001","1.200","4.5","158","0.20","-0.80","-0.80","","","2","4","4","","","-18","-16","-16","",""
"07/01/2022","19:15:00","RWP0001","1.300","4.0","162","0.20","-0.70","-0.70","","","2","4","4","","","-15","-13","-15","",""
"07/01/2022","19:15:00","RWP0001","1.400","4.1","154","0.20","-0.70","-0.80","","","2","4","4","","","-12","-15","-14","",""
"07/01/2022","19:15:00","RWP0001","1.500","4.0","156","0.20","-0.70","-0.80","","","2","4","4","","","-18","-13","-16","",""
"07/01/2022","19:15:00","RWP0001","1.600","3.7","151","0.20","-0.60","-0.80","","","1","2","2","","","-13","-11","-12","",""
"07/01/2022","19:15:00","RWP0001","1.700","3.2","159","0.20","-0.60","-0.60","","","1","2","2","","","-13","-14","-15","",""
"07/01/2022","19:15:00","RWP0001","1.800","2.5","157","0.30","-0.40","-0.50","","","1","2","2","","","-18","-15","-14","",""
"07/01/2022","19:15:00","RWP0001","1.900","2.4","156","0.30","-0.40","-0.40","","","1","2","2","","","-20","-17","-17","",""
"07/01/2022","19:15:00","RWP0001","2.000","1.9","165","0.10","-0.40","-0.30","","","2","2","2","","","-18","-18","-17","",""
"07/01/2022","19:15:00","RWP0001","2.100","2.0","171","0.00","-0.40","-0.30","","","2","2","2","","","-17","-18","-16","",""
"07/01/2022","19:15:00","RWP0001","2.200","2.9","185","0.00","-0.70","-0.30","","","2","2","2","","","-19","-19","-20","",""
"07/01/2022","19:15:00","RWP0001","2.300","3.2","191","0.00","-0.80","-0.20","","","2","2","2","","","-18","-20","-19","",""
"07/01/2022","19:15:00","RWP0001","2.400","3.3","194","0.20","-0.80","-0.20","","","1","2","2","","","-16","-18","-16","",""
"07/01/2022","19:15:00","RWP0001","2.500","3.6","199","0.20","-0.90","-0.10","","","1","2","2","","","-15","-15","-20","",""
"07/01/2022","19:15:00","RWP0001","2.600","4.3","207","0.00","-1.10","0.00","","","2","2","2","","","-20","-16","-19","",""
"07/01/2022","19:15:00","RWP0001","2.700","4.9","217","0.00","-1.20","0.30","","","2","2","2","","","-20","-17","-19","",""
"07/01/2022","19:15:00","RWP0001","2.800","5.4","219","0.00","-1.30","0.30","","","2","2","2","","","-15","-17","-18","",""
"07/01/2022","19:15:00","RWP0001","2.900","5.6","215","-0.20","-1.40","0.30","","","1","2","2","","","-10","-18","-16","",""
"07/01/2022","19:15:00","RWP0001","3.000","5.7","209","-0.30","-1.40","0.10","","","1","2","1","","","-17","-17","-14","",""
"07/01/2022","19:15:00","RWP0001","3.100","5.8","209","-0.10","-1.50","0.10","","","2","2","2","","","-20","-17","-17","",""
"07/01/2022","19:15:00","RWP0001","3.200","5.6","208","-0.30","-1.40","0.10","","","1","2","2","","","-20","-15","-19","",""
"07/01/2022","19:15:00","RWP0001","3.300","6.2","208","-0.40","-1.60","0.10","","","1","2","2","","","-18","-16","-24","",""
"07/01/2022","19:15:00","RWP0001","3.400","6.8","211","-0.10","-1.70","0.20","","","2","2","1","","","-14","-20","-20","",""
"07/01/2022","19:15:00","RWP0001","3.500","7.0","205","-0.20","-1.80","0.00","","","1","2","1","","","-21","-19","-20","",""
"07/01/2022","19:15:00","RWP0001","3.600","7.1","206","-0.10","-1.80","0.00","","","2","2","2","","","-20","-20","-22","",""
"07/01/2022","19:15:00","RWP0001","3.700","7.4","210","0.00","-1.90","0.20","","","2","2","2","","","-21","-23","-20","",""
"07/01/2022","19:15:00","RWP0001","3.800","7.8","214","0.00","-2.00","0.30","","","2","2","2","","","-22","-23","-18","",""
"07/01/2022","19:15:00","RWP0001","3.900","7.5","215","0.00","-1.90","0.30","","","2","2","2","","","-24","-25","-20","",""
"07/01/2022","19:15:00","RWP0001","4.000","7.2","218","0.00","-1.80","0.40","","","2","2","2","","","-23","-23","-21","",""
"07/01/2022","19:15:00","RWP0001","4.100","7.4","217","0.00","-1.80","0.40","","","2","2","2","","","-20","-22","-21","",""
"07/01/2022","19:15:00","RWP0001","4.200","7.4","224","0.00","-1.80","0.60","","","2","2","1","","","-18","-21","-21","",""
"07/01/2022","19:15:00","RWP0001","4.300","7.5","227","-0.10","-1.80","0.70","","","2","2","1","","","-23","-22","-23","",""
"07/01/2022","19:15:00","RWP0001","4.400","7.0","215","-0.20","-1.80","0.30","","","1","2","2","","","-20","-22","-24","",""
"07/01/2022","19:15:00","RWP0001","4.500","7.1","212","-0.20","-1.80","0.20","","","1","2","2","","","-22","-23","-26","",""
"07/01/2022","19:15:00","RWP0001","4.600","7.3","208","-0.10","-1.90","0.10","","","2","2","2","","","-24","-25","-28","",""
