"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"11/05/2020","19:31:13","RWP0001","0.130","11.0","90","0.00","2.90","0.00","","","9","10","10","","","25","25","23","",""
"11/05/2020","19:31:13","RWP0001","0.231","11.1","90","-0.10","2.90","0.00","","","9","10","10","","","26","25","23","",""
"11/05/2020","19:31:13","RWP0001","0.332","11.1","91","-0.10","2.90","-0.10","","","9","10","10","","","24","24","21","",""
"11/05/2020","19:31:13","RWP0001","0.434","11.2","91","-0.10","2.90","-0.10","","","9","10","10","","","21","21","18","",""
"11/05/2020","19:31:13","RWP0001","0.535","11.4","91","-0.10","2.90","-0.20","","","9","10","10","","","18","17","15","",""
"11/05/2020","19:31:13","RWP0001","0.636","11.3","92","-0.10","2.90","-0.20","","","9","10","10","","","15","14","12","",""
"11/05/2020","19:31:13","RWP0001","0.737","11.2","93","-0.10","2.90","-0.20","","","9","10","10","","","12","12","10","",""
"11/05/2020","19:31:13","RWP0001","0.838","10.9","92","-0.10","2.80","-0.20","","","9","10","10","","","13","12","10","",""
"11/05/2020","19:31:13","RWP0001","0.940","10.2","92","-0.10","2.60","-0.10","","","9","10","10","","","13","13","11","",""
"11/05/2020","19:31:13","RWP0001","1.041","9.6","91","-0.10","2.50","-0.10","","","9","10","10","","","11","12","10","",""
"11/05/2020","19:31:13","RWP0001","1.142","9.2","89","-0.10","2.40","0.00","","","9","10","10","","","8","9","7","",""
"11/05/2020","19:31:13","RWP0001","1.243","8.0","84","-0.10","2.00","0.10","","","9","10","10","","","5","6","4","",""
"11/05/2020","19:31:13","RWP0001","1.344","6.4","74","-0.20","1.50","0.30","","","9","10","10","","","6","6","4","",""
"11/05/2020","19:31:13","RWP0001","1.445","5.4","67","-0.20","1.10","0.40","","","9","10","10","","","4","6","4","",""
"11/05/2020","19:31:13","RWP0001","1.547","4.6","54","-0.20","0.80","0.50","","","9","10","10","","","6","4","5","",""
"11/05/2020","19:31:13","RWP0001","1.648","4.0","42","-0.20","0.50","0.60","","","9","10","10","","","4","4","6","",""
"11/05/2020","19:31:13","RWP0001","1.749","3.4","35","-0.20","0.30","0.60","","","9","10","10","","","1","2","4","",""
"11/05/2020","19:31:13","RWP0001","1.850","2.2","40","-0.20","0.20","0.30","","","9","10","10","","","0","0","0","",""
"11/05/2020","19:31:13","RWP0001","1.951","1.5","123","-0.10","0.20","-0.30","","","9","10","10","","","0","-1","-1","",""
"11/05/2020","19:31:13","RWP0001","2.053","2.9","155","-0.10","0.20","-0.80","","","9","10","10","","","0","0","0","",""
"11/05/2020","19:31:13","RWP0001","2.154","3.5","173","0.00","0.10","-0.90","","","9","10","10","","","2","0","1","",""
