"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"06/17/2021","12:15:00","RWP0002","0.100","4.4","238","0.30","0.90","0.60","","","2","2","2","","","-6","-3","-7","",""
"06/17/2021","12:15:00","RWP0002","0.200","7.0","231","0.20","1.40","1.10","","","2","2","2","","","6","2","5","",""
"06/17/2021","12:15:00","RWP0002","0.300","8.0","219","0.00","1.30","1.60","","","2","2","2","","","-17","-16","-16","",""
"06/17/2021","12:15:00","RWP0002","0.400","5.3","232","","1.00","0.80","","","","2","2","","","","-12","-12","",""
"06/17/2021","12:15:00","RWP0002","0.500","","","","1.10","","","","","2","","","","","-27","","",""
"06/17/2021","12:15:00","RWP0002","0.600","4.2","290","0.10","1.00","-0.40","","","1","2","2","","","-22","-24","-20","",""
"06/17/2021","12:15:00","RWP0002","0.700","3.5","295","0.10","0.80","-0.40","","","1","2","2","","","-26","-23","-22","",""
"06/17/2021","12:15:00","RWP0002","0.800","3.4","296","0.10","0.80","-0.40","","","3","4","4","","","-15","-12","-19","",""
"06/17/2021","12:15:00","RWP0002","0.900","4.1","310","0.10","0.80","-0.70","","","2","4","4","","","-21","-20","-21","",""
"06/17/2021","12:15:00","RWP0002","1.000","3.9","321","0.10","0.60","-0.80","","","2","4","4","","","-20","-17","-19","",""
"06/17/2021","12:15:00","RWP0002","1.100","2.5","313","0.20","0.50","-0.40","","","1","4","4","","","-10","-15","-17","",""
"06/17/2021","12:15:00","RWP0002","1.200","2.1","304","0.00","0.40","-0.30","","","2","4","4","","","-16","-18","-17","",""
"06/17/2021","12:15:00","RWP0002","1.300","1.4","311","0.00","0.30","-0.20","","","4","4","4","","","-25","-20","-22","",""
"06/17/2021","12:15:00","RWP0002","1.400","1.5","320","0.10","0.20","-0.30","","","2","4","4","","","-28","-24","-24","",""
"06/17/2021","12:15:00","RWP0002","1.500","1.5","310","0.10","0.30","-0.20","","","3","4","4","","","-28","-25","-25","",""
"06/17/2021","12:15:00","RWP0002","1.600","","","-0.90","0.40","","","","2","2","","","","-29","-25","","",""
"06/17/2021","12:15:00","RWP0002","1.700","2.4","217","0.10","0.40","0.50","","","1","2","2","","","-26","-26","-25","",""
"06/17/2021","12:15:00","RWP0002","1.800","2.6","192","0.10","0.10","0.60","","","1","2","2","","","-30","-31","-30","",""
"06/17/2021","12:15:00","RWP0002","1.900","","","0.50","","","","","1","","","","","-37","","","",""
"06/17/2021","12:15:00","RWP0002","2.000","","","0.20","0.10","","","","1","2","","","","-26","-34","","",""
"06/17/2021","12:15:00","RWP0002","2.100","1.6","202","0.10","0.20","0.40","","","2","2","2","","","-26","-28","-25","",""
"06/17/2021","12:15:00","RWP0002","2.200","1.2","212","0.30","0.20","0.30","","","2","2","2","","","-33","-28","-31","",""
