"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"04/13/2015","19:31:00","1798","171","3.6","0.000","-0.10","120.1","119.0","119.6","59.7","60.7","60.2","0.50","0.80","0.62","0","0","1"
"04/13/2015","19:31:00","1948","173","3.3","0.002","-0.10","121.4","121.2","121.3","59.9","60.8","60.3","0.50","0.70","0.57","0","0","1"
"04/13/2015","19:31:00","2098","182","3.1","0.003","-0.10","125.5","125.7","125.6","59.2","60.1","59.6","0.50","0.50","0.54","0","0","1"
"04/13/2015","19:31:00","2247","192","4.6","0.011","-0.20","125.1","127.6","126.5","59.6","60.5","60.1","0.50","0.40","0.45","0","0","1"
"04/13/2015","19:31:00","2397","204","4.6","0.006","-0.19","123.3","126.4","125.1","60.3","61.1","60.8","0.40","0.30","0.38","0","0","1"
"04/13/2015","19:31:00","2547","207","4.1","0.004","-0.17","125.0","123.7","124.4","60.1","60.9","60.5","0.50","0.50","0.50","0","0","1"
"04/13/2015","19:31:00","2697","216","4.1","0.004","-0.18","124.5","123.7","124.1","60.6","61.3","61.0","0.50","0.30","0.43","0","0","1"
"04/13/2015","19:31:00","2846","225","4.3","0.005","-0.23","124.9","122.8","124.0","59.1","59.3","59.2","0.40","0.30","0.36","0","0","1"
"04/13/2015","19:31:00","2996","227","4.4","0.001","-0.31","127.3","124.4","126.1","59.0","59.1","59.0","0.50","0.40","0.44","0","0","1"
"04/13/2015","19:31:00","3146","234","5.4","0.008","-0.18","128.1","127.6","127.8","59.0","59.1","59.1","0.60","0.40","0.47","0","0","1"
"04/13/2015","19:31:00","3295","221","6.6","0.012","-0.34","123.3","124.2","123.8","59.1","59.0","59.1","0.50","0.50","0.51","0","0","1"
"04/13/2015","19:31:00","3445","223","7.4","0.006","-0.33","125.0","121.9","123.7","59.0","59.0","59.0","0.50","0.50","0.52","0","0","1"
"04/13/2015","19:31:00","3595","229","7.6","0.005","-0.35","121.9","123.2","122.6","59.0","59.1","59.0","0.60","0.50","0.54","0","0","1"
"04/13/2015","19:31:00","3745","234","6.6","0.008","-0.25","121.2","121.2","121.2","59.1","59.1","59.1","0.70","0.70","0.70","0","0","1"
"04/13/2015","19:31:00","3894","236","3.9","0.018","-0.26","117.3","122.8","120.8","59.0","59.0","59.0","0.80","0.60","0.72","0","0","1"
"04/13/2015","19:31:00","4044","229","3.7","0.003","-0.19","117.3","124.2","122.0","59.1","59.1","59.1","0.70","0.70","0.66","0","0","1"
"04/13/2015","19:31:00","4194","237","3.9","0.004","-0.04","122.2","125.2","123.9","59.0","59.2","59.1","0.50","0.80","0.65","0","0","1"
"04/13/2015","19:31:00","4343","243","5.7","0.013","0.02","124.4","125.1","124.8","59.0","59.2","59.1","0.70","0.90","0.81","0","0","1"
"04/13/2015","19:31:00","4493","245","7.4","0.012","-0.11","122.6","127.5","125.7","59.0","59.1","59.1","0.70","0.60","0.69","0","0","1"
"04/13/2015","19:31:00","4643","238","7.6","0.006","-0.14","124.4","128.2","126.7","59.0","59.2","59.1","0.60","0.60","0.60","0","0","1"
"04/13/2015","19:31:00","4793","249","5.9","0.014","0.06","126.8","124.4","125.7","59.0","59.1","59.1","0.60","0.40","0.47","0","0","1"
"04/13/2015","19:31:00","4942","242","5.6","0.005","-0.17","128.3","123.0","126.4","59.1","59.1","59.1","0.50","0.50","0.50","0","0","1"
"04/13/2015","19:31:00","5092","242","5.6","0.000","-0.22","117.6","116.1","116.9","59.0","59.1","59.0","0.50","0.50","0.48","0","0","1"
"04/13/2015","19:31:00","5242","249","5.0","0.006","-0.16","111.7","107.8","110.1","59.0","59.1","59.0","0.50","0.40","0.44","0","0","1"
"04/13/2015","19:31:00","5392","261","5.3","0.008","-0.19","110.5","108.8","109.7","59.0","59.1","59.0","0.60","0.40","0.49","0","0","1"
"04/13/2015","19:31:00","5541","279","6.1","0.013","0.01","110.4","109.3","109.9","59.0","59.1","59.0","0.40","0.40","0.40","0","0","1"
"04/13/2015","19:31:00","5691","264","4.9","0.012","-0.09","104.6","104.1","104.4","58.9","59.1","59.0","0.70","0.50","0.61","0","0","1"
"04/13/2015","19:31:00","5841","267","2.2","0.018","-0.12","110.9","114.0","112.7","58.9","59.1","59.0","0.50","0.60","0.53","0","0","1"
"04/13/2015","19:31:00","5990","271","2.3","0.001","-0.26","116.8","112.1","115.1","58.9","59.1","59.0","0.70","0.50","0.57","0","0","1"
"04/13/2015","19:31:00","6140","247","4.1","0.015","-0.16","117.1","114.9","116.1","59.0","59.2","59.1","0.60","0.60","0.58","0","0","1"
"04/13/2015","19:31:00","6290","235","5.5","0.012","-0.10","114.7","113.5","114.1","58.9","59.1","59.0","0.40","0.50","0.47","0","0","1"
"04/13/2015","19:31:00","6440","226","7.2","0.013","0.08","102.6","113.9","111.2","59.0","59.1","59.0","0.40","0.50","0.44","0","0","1"
"04/13/2015","19:31:00","6589","221","6.5","0.006","0.04","103.8","104.6","104.2","59.0","59.1","59.0","0.50","0.50","0.51","0","0","1"
"04/13/2015","19:31:00","6739","239","6.2","0.013","-0.07","111.0","109.4","110.2","59.2","59.2","59.2","0.50","0.30","0.40","0","0","1"
"04/13/2015","19:31:00","6889","240","6.7","0.003","0.09","112.6","116.5","114.9","59.1","59.2","59.2","0.60","0.40","0.55","0","0","1"
"04/13/2015","19:31:00","7038","252","7.8","0.012","0.09","103.1","102.2","102.7","59.0","59.2","59.1","0.60","0.40","0.49","0","0","1"
"04/13/2015","19:31:00","7188","244","7.9","0.007","0.23","96.1","96.1","96.1","59.0","59.1","59.0","0.50","0.30","0.42","0","0","1"
"04/13/2015","19:31:00","7338","251","9.3","0.012","0.28","97.0","98.5","97.8","59.0","59.1","59.1","0.50","0.30","0.39","0","0","1"
"04/13/2015","19:31:00","7488","253","9.0","0.003","0.36","99.1","94.9","97.5","59.0","59.2","59.1","0.40","0.40","0.42","0","0","1"
"04/13/2015","19:31:00","7637","252","9.2","0.002","0.43","99.1","97.2","98.3","59.0","59.2","59.1","0.50","0.50","0.48","0","0","1"
"04/13/2015","19:31:00","7787","256","9.1","0.004","0.36","98.9","100.0","99.5","59.0","59.2","59.1","0.60","0.50","0.52","0","0","1"
"04/13/2015","19:31:00","7937","258","8.2","0.006","0.27","96.0","99.9","98.3","59.0","59.2","59.1","0.50","0.60","0.56","0","0","1"
"04/13/2015","19:31:00","8087","258","7.1","0.008","0.26","99.8","96.5","98.5","59.0","59.1","59.1","0.50","0.60","0.52","0","0","1"
"04/13/2015","19:31:00","8236","246","6.9","0.009","0.22","94.3","97.4","96.1","59.0","59.2","59.1","0.40","0.40","0.39","0","0","1"
"04/13/2015","19:31:00","8386","245","7.5","0.004","0.33","95.1","98.1","96.9","59.0","59.1","59.1","0.50","0.30","0.37","0","0","1"
"04/13/2015","19:31:00","8536","239","7.9","0.006","0.28","91.6","93.1","92.4","59.0","59.1","59.1","0.40","0.30","0.35","0","0","1"
"04/13/2015","19:31:00","8685","237","8.5","0.005","0.24","88.9","91.0","90.1","59.0","59.2","59.1","0.60","0.50","0.50","0","0","1"
"04/13/2015","19:31:00","8835","237","8.0","0.003","0.36","88.2","97.6","95.1","58.9","59.1","59.0","0.60","0.50","0.52","0","0","1"
"04/13/2015","19:31:00","8985","230","7.4","0.008","0.37","92.9","104.1","101.4","59.0","59.2","59.1","0.50","0.40","0.42","0","0","1"
"04/13/2015","19:31:00","9135","240","7.4","0.008","0.36","92.7","89.3","91.3","59.0","59.1","59.0","0.60","0.40","0.49","0","0","1"
"04/13/2015","19:31:00","9284","249","6.6","0.009","0.21","87.9","77.6","85.3","58.9","59.1","59.0","0.50","0.70","0.62","0","0","1"
"04/13/2015","19:31:00","9434","248","7.0","0.003","0.28","78.0","74.9","76.7","59.0","59.2","59.1","0.60","0.40","0.48","0","0","1"
"04/13/2015","19:31:00","9584","250","7.2","0.002","0.26","78.8","79.9","79.4","58.9","59.1","59.0","0.50","0.30","0.42","0","0","1"
"04/13/2015","19:31:00","9733","256","7.5","0.006","0.34","83.7","81.8","82.9","58.9","59.1","59.0","0.60","0.50","0.57","0","0","1"
"04/13/2015","19:31:00","9883","263","7.8","0.006","0.35","82.6","80.7","81.8","59.0","59.1","59.0","0.80","0.70","0.76","0","0","1"
"04/13/2015","19:31:00","10033","276","8.0","0.012","0.20","83.7","84.6","84.2","58.9","59.2","59.1","0.60","0.60","0.59","0","0","1"
"04/13/2015","19:31:00","10183","279","9.1","0.008","0.20","84.7","82.9","83.9","59.0","59.2","59.1","0.50","0.50","0.52","0","0","1"
"04/13/2015","19:31:00","10332","281","9.8","0.006","0.30","84.0","86.7","85.6","58.9","59.3","59.1","0.50","0.40","0.45","0","0","1"
"04/13/2015","19:31:00","10482","281","10.0","0.001","0.17","85.0","83.9","84.5","58.9","59.3","59.1","0.60","0.40","0.50","0","0","1"
"04/13/2015","19:31:00","10632","279","10.4","0.003","0.20","81.2","80.3","80.8","58.9","59.2","59.1","0.50","0.50","0.49","0","0","1"
"04/13/2015","19:31:00","10782","274","10.4","0.006","0.17","81.7","80.4","81.1","58.9","59.2","59.1","0.40","0.40","0.43","0","0","1"
"04/13/2015","19:31:00","10931","269","10.6","0.006","0.21","82.7","78.7","81.2","58.9","59.2","59.1","0.60","0.50","0.56","0","0","1"
"04/13/2015","19:31:00","11081","267","10.6","0.002","0.20","81.0","77.3","79.5","59.0","59.2","59.1","0.60","0.50","0.55","0","0","1"
"04/13/2015","19:31:00","11231","268","10.7","0.001","0.30","82.3","81.0","81.7","58.9","59.2","59.0","0.50","0.70","0.61","0","0","1"
"04/13/2015","19:31:00","11380","271","11.2","0.005","0.30","83.1","81.6","82.5","58.9","59.1","59.0","0.70","0.70","0.74","0","0","1"
"04/13/2015","19:31:00","11530","271","11.3","0.001","0.20","80.5","80.5","80.5","58.9","59.1","59.0","1.00","0.60","0.84","0","0","1"
"04/13/2015","19:31:00","11680","279","12.2","0.012","0.20","82.5","81.0","81.8","59.0","59.2","59.1","0.60","0.70","0.66","0","0","1"
"04/13/2015","19:31:00","11830","287","12.4","0.011","0.23","80.0","82.6","81.5","59.0","59.2","59.1","0.70","0.80","0.73","0","0","1"
"04/13/2015","19:31:00","11979","290","13.0","0.007","0.26","78.3","77.0","77.7","58.9","59.1","59.0","0.50","0.70","0.62","0","0","1"
"04/13/2015","19:31:00","12129","297","11.5","0.014","0.13","72.3","74.0","73.2","58.9","59.1","59.0","0.70","0.50","0.59","0","0","1"
"04/13/2015","19:31:00","12279","290","11.4","0.009","0.18","78.2","75.3","77.0","58.9","59.1","59.0","0.50","0.60","0.54","0","0","1"
"04/13/2015","19:31:00","12428","291","11.9","0.003","0.16","81.4","74.8","79.3","58.9","59.1","59.0","0.50","0.60","0.53","0","0","1"
"04/13/2015","19:31:00","12578","294","13.1","0.009","0.26","80.5","79.2","79.9","58.8","59.1","59.0","0.50","0.70","0.58","0","0","1"
"04/13/2015","19:31:00","12728","298","15.7","0.019","0.15","84.6","84.3","84.4","59.0","59.1","59.0","0.60","0.70","0.66","0","0","1"
"04/13/2015","19:31:00","12878","299","17.7","0.013","0.14","81.1","80.7","80.9","58.9","59.1","59.0","0.70","0.80","0.75","0","0","1"
"04/13/2015","19:31:00","13027","298","17.4","0.002","0.13","79.7","78.9","79.3","58.9","59.2","59.1","0.80","1.10","0.94","0","0","1"
"04/13/2015","19:31:00","13177","300","18.8","0.010","-0.17","83.3","81.6","82.5","58.9","59.2","59.1","0.90","0.90","0.93","0","0","1"
"04/13/2015","19:31:00","13327","302","20.0","0.009","-0.15","84.7","83.0","83.9","58.9","59.2","59.1","0.80","0.80","0.82","0","0","1"
"04/13/2015","19:31:00","13476","302","18.8","0.008","-0.18","80.7","82.6","81.8","58.9","59.2","59.1","0.90","1.00","0.94","0","0","1"
"04/13/2015","19:31:00","13626","307","18.3","0.012","-0.06","81.5","87.6","85.5","58.9","59.3","59.1","0.80","0.80","0.80","0","0","1"
"04/13/2015","19:31:00","13776","306","16.4","0.012","-0.10","91.4","88.2","90.1","58.9","59.2","59.1","0.80","1.00","0.93","0","0","1"
"04/13/2015","19:31:00","13926","298","16.5","0.015","-0.18","93.4","92.6","93.0","59.0","59.2","59.1","0.90","1.00","0.96","0","0","1"
"04/13/2015","19:31:00","14075","290","17.4","0.016","-0.11","84.8","84.9","84.9","59.0","59.2","59.1","0.70","1.00","0.86","0","0","1"
"04/13/2015","19:31:00","14225","288","16.7","0.007","-0.20","75.0","77.5","76.4","58.9","59.1","59.0","1.10","0.80","0.92","0","0","1"
"04/13/2015","19:31:00","14375","297","15.5","0.018","0.02","79.4","80.3","79.9","58.9","59.1","59.0","0.50","0.90","0.73","0","0","1"
"04/13/2015","19:31:00","14525","300","16.8","0.011","-0.01","78.7","77.4","78.1","59.0","59.1","59.0","0.70","0.70","0.71","0","0","1"
"04/13/2015","19:31:00","14674","301","17.4","0.004","-0.11","78.6","78.0","78.3","59.0","59.1","59.0","0.70","0.60","0.64","0","0","1"
"04/13/2015","19:31:00","14824","299","18.0","0.005","-0.09","86.9","85.0","86.0","59.0","59.1","59.1","0.70","0.80","0.72","0","0","1"
"04/13/2015","19:31:00","14974","294","18.9","0.011","0.04","85.9","84.1","85.1","59.0","59.1","59.0","1.10","0.80","0.93","0","0","1"
"04/13/2015","19:31:00","15123","283","15.5","0.032","-0.08","83.2","83.6","83.4","58.9","59.2","59.0","1.30","0.70","1.00","0","0","1"
"04/13/2015","19:31:00","15273","270","15.2","0.024","0.01","83.0","83.9","83.4","58.9","59.2","59.1","1.00","1.00","0.98","0","0","1"
"04/13/2015","19:31:00","15423","257","16.6","0.025","0.08","79.8","80.6","80.3","58.9","59.3","59.1","0.90","0.90","0.90","0","0","1"
"04/13/2015","19:31:00","15573","258","21.7","0.034","0.02","79.6","80.5","80.1","58.9","59.3","59.1","1.00","0.80","0.90","0","0","1"
"04/13/2015","19:31:00","15722","262","26.1","0.031","0.10","82.7","86.1","84.7","59.0","59.2","59.1","1.00","0.80","0.88","0","0","1"
"04/13/2015","19:31:00","15872","271","28.5","0.033","0.09","83.0","84.1","83.6","58.9","59.3","59.1","1.20","1.40","1.26","0","0","1"
"04/13/2015","19:31:00","16022","282","28.8","0.039","0.04","82.7","83.8","83.3","59.0","59.2","59.1","0.70","1.70","1.22","0","0","1"
"04/13/2015","19:31:00","16171","299","25.8","0.057","0.03","83.5","83.5","83.5","58.9","59.2","59.1","0.80","1.50","1.14","0","0","1"
"04/13/2015","19:31:00","16321","301","27.0","0.009","-0.19","75.8","79.7","78.1","58.9","59.1","59.0","0.60","1.10","0.84","0","0","1"
"04/13/2015","19:31:00","16471","307","27.8","0.019","0.14","78.7","76.7","77.8","59.0","59.2","59.1","1.00","0.90","0.93","0","0","1"
"04/13/2015","19:31:00","16621","309","25.5","0.017","0.11","75.6","75.0","75.3","59.0","59.1","59.0","1.20","1.10","1.15","0","0","1"
"04/13/2015","19:31:00","16770","310","20.3","0.035","0.14","75.2","76.9","76.1","58.9","59.2","59.0","1.20","0.70","0.96","0","0","1"
"04/13/2015","19:31:00","16920","309","20.1","0.003","-0.07","77.4","76.4","76.9","58.9","59.2","59.0","0.70","1.10","0.91","0","0","1"
"04/13/2015","19:31:00","17070","312","22.0","0.015","-0.28","73.2","72.5","72.8","59.0","59.1","59.1","0.90","0.80","0.81","0","0","1"
"04/13/2015","19:31:00","17220","317","21.5","0.013","-0.18","74.2","74.1","74.1","59.0","59.2","59.1","0.90","0.90","0.88","0","0","1"
"04/13/2015","19:31:00","17369","317","17.7","0.025","0.16","72.6","69.5","71.3","58.9","59.2","59.1","1.20","0.70","0.97","0","0","1"
"04/13/2015","19:31:00","17519","313","14.1","0.025","-0.29","71.3","69.5","70.5","59.0","59.2","59.1","1.10","0.60","0.87","0","0","1"
