"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"04/13/2015","19:31:01","RWP0001","0.130","10.6","168","0.20","0.80","-2.60","","","9","10","10","","","4","15","14","",""
"04/13/2015","19:31:01","RWP0001","0.231","11.1","167","0.10","0.80","-2.80","","","9","10","10","","","3","16","15","",""
"04/13/2015","19:31:01","RWP0001","0.332","10.8","167","0.20","0.90","-2.60","","","9","10","10","","","3","16","14","",""
"04/13/2015","19:31:01","RWP0001","0.434","11.7","170","0.20","0.80","-2.90","","","8","10","10","","","2","14","12","",""
"04/13/2015","19:31:01","RWP0001","0.535","13.6","180","0.70","0.70","-2.90","","","8","10","10","","","-1","11","9","",""
"04/13/2015","19:31:01","RWP0001","0.636","11.8","175","0.40","0.70","-2.80","","","7","10","10","","","-6","6","4","",""
"04/13/2015","19:31:01","RWP0001","0.737","8.4","164","-0.10","0.60","-2.20","","","8","10","10","","","-7","5","3","",""
"04/13/2015","19:31:01","RWP0001","0.838","7.1","161","-0.10","0.60","-1.90","","","8","10","10","","","-6","6","4","",""
"04/13/2015","19:31:01","RWP0001","0.940","5.5","161","0.00","0.50","-1.40","","","8","10","10","","","-4","6","5","",""
"04/13/2015","19:31:01","RWP0001","1.041","5.2","172","0.10","0.30","-1.20","","","8","10","10","","","-5","6","5","",""
"04/13/2015","19:31:01","RWP0001","1.142","5.2","180","0.20","0.20","-1.20","","","8","10","10","","","-6","4","3","",""
"04/13/2015","19:31:01","RWP0001","1.243","4.9","181","0.10","0.10","-1.20","","","8","10","10","","","-7","2","2","",""
"04/13/2015","19:31:01","RWP0001","1.344","3.4","160","-0.40","0.00","-1.20","","","8","10","10","","","-9","1","0","",""
"04/13/2015","19:31:01","RWP0001","1.445","2.9","169","-0.30","-0.10","-1.10","","","9","10","10","","","-7","2","1","",""
"04/13/2015","19:31:01","RWP0001","1.547","2.6","171","-0.30","-0.20","-1.00","","","9","10","10","","","-7","3","2","",""
"04/13/2015","19:31:01","RWP0001","1.648","2.5","173","-0.30","-0.20","-1.00","","","9","10","10","","","-7","3","2","",""
"04/13/2015","19:31:01","RWP0001","1.749","2.0","151","-0.50","-0.20","-1.00","","","9","10","10","","","-9","2","1","",""
"04/13/2015","19:31:01","RWP0001","1.850","3.9","191","0.00","-0.20","-1.00","","","8","10","10","","","-10","-1","-1","",""
"04/13/2015","19:31:01","RWP0001","1.951","3.1","171","-0.30","-0.20","-1.10","","","8","10","10","","","-12","-4","-4","",""
"04/13/2015","19:31:01","RWP0001","2.053","7.3","206","0.70","-0.10","-1.10","","","6","10","10","","","-2","6","-5","",""
"04/13/2015","19:31:01","RWP0001","2.154","5.7","199","0.40","0.00","-1.00","","","6","10","9","","","11","17","10","",""
"04/13/2015","19:31:01","RWP0001","2.255","4.0","192","0.00","-0.30","-1.10","","","7","10","8","","","11","19","13","",""
"04/13/2015","19:31:01","RWP0001","2.356","5.1","208","0.20","-0.50","-1.10","","","7","10","8","","","6","13","8","",""
"04/13/2015","19:31:01","RWP0001","2.457","7.6","217","0.70","-0.60","-1.00","","","7","10","8","","","-2","5","1","",""
"04/13/2015","19:31:01","RWP0001","2.558","4.1","212","-0.60","-0.60","-0.90","","","5","9","8","","","-9","0","-5","",""
"04/13/2015","19:31:01","RWP0001","2.660","3.9","222","-0.60","-0.70","-0.80","","","4","9","9","","","-17","-4","-8","",""
"04/13/2015","19:31:01","RWP0001","2.761","3.8","229","0.00","-0.80","-0.70","","","4","9","8","","","-15","-3","-5","",""
"04/13/2015","19:31:01","RWP0001","2.862","1.6","245","-0.50","-0.90","-0.70","","","7","9","8","","","-17","-3","-4","",""
"04/13/2015","19:31:01","RWP0001","2.963","4.3","234","-3.00","-0.90","-0.70","","","3","9","8","","","-19","-5","-6","",""
"04/13/2015","19:31:01","RWP0001","3.064","4.8","234","2.50","-1.00","-0.80","","","4","9","9","","","-5","-8","-9","",""
"04/13/2015","19:31:01","RWP0001","3.166","4.7","227","3.90","-0.90","-0.90","","","5","10","9","","","-14","-10","-12","",""
"04/13/2015","19:31:01","RWP0001","3.267","4.8","223","-2.90","-0.90","-1.00","","","2","10","10","","","-20","-11","-12","",""
"04/13/2015","19:31:01","RWP0001","3.368","4.9","225","4.40","-0.90","-1.00","","","3","10","9","","","-17","-10","-10","",""
"04/13/2015","19:31:01","RWP0001","3.469","5.1","230","-1.70","-1.00","-0.90","","","4","10","10","","","-18","-9","-10","",""
"04/13/2015","19:31:01","RWP0001","3.570","5.5","234","-9.00","-1.20","-0.90","","","3","10","10","","","-20","-9","-11","",""
"04/13/2015","19:31:01","RWP0001","3.671","5.5","240","8.80","-1.30","-0.80","","","3","10","10","","","-19","-8","-9","",""
"04/13/2015","19:31:01","RWP0001","3.773","5.8","240","0.00","-1.30","-0.80","","","4","10","10","","","-20","-6","-8","",""
"04/13/2015","19:31:01","RWP0001","3.874","6.1","240","-7.00","-1.40","-0.80","","","4","10","10","","","-20","-5","-8","",""
"04/13/2015","19:31:01","RWP0001","3.975","6.2","242","9.40","-1.40","-0.80","","","2","10","10","","","-21","-6","-9","",""
"04/13/2015","19:31:01","RWP0001","4.076","6.5","243","-9.50","-1.50","-0.80","","","5","10","10","","","-19","-9","-11","",""
"04/13/2015","19:31:01","RWP0001","4.177","6.1","249","-2.20","-1.50","-0.60","","","3","10","10","","","-21","-11","-12","",""
"04/13/2015","19:31:01","RWP0001","4.279","6.0","254","-2.50","-1.50","-0.50","","","3","10","10","","","-19","-10","-10","",""
"04/13/2015","19:31:01","RWP0001","4.380","6.8","255","-6.20","-1.70","-0.50","","","3","10","10","","","-20","-10","-10","",""
"04/13/2015","19:31:01","RWP0001","4.481","7.5","255","1.00","-1.90","-0.50","","","3","9","10","","","-18","-11","-12","",""
"04/13/2015","19:31:01","RWP0001","4.582","7.9","252","3.70","-2.00","-0.70","","","2","8","8","","","-21","-13","-15","",""
"04/13/2015","19:31:01","RWP0001","4.683","","","-3.30","-2.00","-1.00","","","3","6","4","","","-18","-14","-18","",""
"04/13/2015","19:31:01","RWP0001","4.784","","","-9.60","-2.10","-0.80","","","2","2","3","","","-23","-18","-19","",""
"04/13/2015","19:31:01","RWP0001","4.886","","","1.70","-2.40","4.60","","","3","4","3","","","-18","-19","-23","",""
"04/13/2015","19:31:01","RWP0001","4.987","","","8.90","-1.70","6.10","","","3","2","2","","","-19","-16","-17","",""
"04/13/2015","19:31:01","RWP0001","5.088","","","-8.20","6.40","-5.00","","","3","2","2","","","-21","-20","-20","",""
"04/13/2015","19:31:01","RWP0001","5.189","","","3.90","-6.60","-9.60","","","4","3","3","","","-19","-18","-20","",""
"04/13/2015","19:31:01","RWP0001","5.290","","","-2.00","6.70","-9.50","","","3","3","4","","","-17","-21","-20","",""
"04/13/2015","19:31:01","RWP0001","5.392","","","-4.40","8.80","-8.40","","","2","2","3","","","-23","-22","-20","",""
"04/13/2015","19:31:01","RWP0001","5.493","","","-2.40","-6.20","-9.60","","","4","3","2","","","-19","-19","-20","",""
"04/13/2015","19:31:01","RWP0001","5.594","","","-9.70","5.90","0.90","","","2","3","2","","","-22","-23","-19","",""
"04/13/2015","19:31:01","RWP0001","5.695","","","-2.10","-8.50","-3.30","","","3","5","4","","","-18","-17","-18","",""
"04/13/2015","19:31:01","RWP0001","5.796","","","-6.60","5.10","9.60","","","3","3","2","","","-19","-20","-22","",""
"04/13/2015","19:31:01","RWP0001","5.897","","","3.50","6.90","5.20","","","4","3","3","","","-19","-20","-19","",""
