"Event Date","Event Time","Mill Number","One Minute Mean"
"03/12/2017","01:55:00","1","177"
"03/12/2017","01:55:00","2","137"
"03/12/2017","01:55:00","4","182"
"03/12/2017","01:55:00","5","98"
"03/12/2017","01:55:00","6","115"
"03/12/2017","01:55:00","7","133"
"03/12/2017","01:55:00","8","168"
"03/12/2017","01:55:00","9","157"
"03/12/2017","01:55:00","10","112"
"03/12/2017","01:55:00","11","119"
"03/12/2017","01:55:00","12","104"
"03/12/2017","01:55:00","13","157"
"03/12/2017","01:55:00","14","119"
"03/12/2017","01:55:00","15","131"
"03/12/2017","01:55:00","16","165"
"03/12/2017","01:55:00","17","57"
"03/12/2017","01:55:00","19","100"
"03/12/2017","01:55:00","20","123"
"03/12/2017","01:55:00","21","106"
"03/12/2017","01:55:00","22","88"
"03/12/2017","01:55:00","24","143"
"03/12/2017","01:55:00","25","84"
"03/12/2017","01:55:00","26","152"
"03/12/2017","01:55:00","27","119"
"03/12/2017","01:55:00","28","132"
"03/12/2017","01:55:00","29","11"
"03/12/2017","01:55:00","30","126"
"03/12/2017","01:55:00","31","170"
"03/12/2017","01:55:00","32","183"
"03/12/2017","01:55:00","34","154"
"03/12/2017","01:56:00","1","178"
"03/12/2017","01:56:00","2","140"
"03/12/2017","01:56:00","4","188"
"03/12/2017","01:56:00","5","98"
"03/12/2017","01:56:00","6","118"
"03/12/2017","01:56:00","7","127"
"03/12/2017","01:56:00","8","166"
"03/12/2017","01:56:00","9","180"
"03/12/2017","01:56:00","10","107"
"03/12/2017","01:56:00","11","116"
"03/12/2017","01:56:00","12","108"
"03/12/2017","01:56:00","13","163"
"03/12/2017","01:56:00","14","118"
"03/12/2017","01:56:00","15","128"
"03/12/2017","01:56:00","16","181"
"03/12/2017","01:56:00","17","54"
"03/12/2017","01:56:00","19","101"
"03/12/2017","01:56:00","20","123"
"03/12/2017","01:56:00","21","102"
"03/12/2017","01:56:00","22","90"
"03/12/2017","01:56:00","24","142"
"03/12/2017","01:56:00","25","84"
"03/12/2017","01:56:00","26","161"
"03/12/2017","01:56:00","27","115"
"03/12/2017","01:56:00","28","144"
"03/12/2017","01:56:00","29","13"
"03/12/2017","01:56:00","30","124"
"03/12/2017","01:56:00","31","183"
"03/12/2017","01:56:00","32","187"
"03/12/2017","01:56:00","34","139"
"03/12/2017","01:57:00","1","190"
"03/12/2017","01:57:00","2","147"
"03/12/2017","01:57:00","4","193"
"03/12/2017","01:57:00","5","93"
"03/12/2017","01:57:00","6","119"
"03/12/2017","01:57:00","7","127"
"03/12/2017","01:57:00","8","182"
"03/12/2017","01:57:00","9","181"
"03/12/2017","01:57:00","10","106"
"03/12/2017","01:57:00","11","118"
"03/12/2017","01:57:00","12","105"
"03/12/2017","01:57:00","13","163"
"03/12/2017","01:57:00","14","124"
"03/12/2017","01:57:00","15","134"
"03/12/2017","01:57:00","16","165"
"03/12/2017","01:57:00","17","58"
"03/12/2017","01:57:00","19","107"
"03/12/2017","01:57:00","20","115"
"03/12/2017","01:57:00","21","105"
"03/12/2017","01:57:00","22","87"
"03/12/2017","01:57:00","24","144"
"03/12/2017","01:57:00","25","87"
"03/12/2017","01:57:00","26","165"
"03/12/2017","01:57:00","27","118"
"03/12/2017","01:57:00","28","147"
"03/12/2017","01:57:00","29","14"
"03/12/2017","01:57:00","30","127"
"03/12/2017","01:57:00","31","181"
"03/12/2017","01:57:00","32","194"
"03/12/2017","01:57:00","34","141"
"03/12/2017","01:58:00","1","178"
"03/12/2017","01:58:00","2","150"
"03/12/2017","01:58:00","4","177"
"03/12/2017","01:58:00","5","96"
"03/12/2017","01:58:00","6","115"
"03/12/2017","01:58:00","7","125"
"03/12/2017","01:58:00","8","171"
"03/12/2017","01:58:00","9","171"
"03/12/2017","01:58:00","10","114"
"03/12/2017","01:58:00","11","115"
"03/12/2017","01:58:00","12","110"
"03/12/2017","01:58:00","13","173"
"03/12/2017","01:58:00","14","128"
"03/12/2017","01:58:00","15","133"
