"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"03/12/2017","01:59:00","1795","61","4.0","0.000","0.06","108.2","109.4","108.8","56.8","56.9","56.9","0.50","0.60","0.58","0","0","4"
"03/12/2017","01:59:00","1944","62","3.8","0.002","0.05","106.9","107.1","107.0","56.7","56.7","56.7","0.50","0.70","0.63","0","0","4"
"03/12/2017","01:59:00","2093","64","3.0","0.005","0.01","113.0","116.4","115.0","56.6","56.6","56.6","0.50","0.70","0.57","0","0","4"
"03/12/2017","01:59:00","2243","57","3.7","0.005","0.06","111.7","114.5","113.3","56.9","56.9","56.9","0.50","0.60","0.55","0","0","4"
"03/12/2017","01:59:00","2392","43","4.8","0.010","0.01","104.5","104.5","104.5","57.7","57.7","57.7","0.60","0.50","0.56","0","0","4"
"03/12/2017","01:59:00","2542","31","5.1","0.007","-0.03","103.6","103.1","103.4","58.4","58.4","58.4","0.50","0.60","0.57","0","0","4"
"03/12/2017","01:59:00","2691","31","4.4","0.005","-0.01","108.1","107.4","107.8","59.1","59.2","59.1","0.40","0.50","0.48","0","0","4"
"03/12/2017","01:59:00","2841","28","3.0","0.009","-0.01","104.4","108.9","107.2","59.3","59.4","59.4","0.40","0.60","0.51","0","0","4"
"03/12/2017","01:59:00","2990","26","1.9","0.007","-0.05","102.4","112.1","109.5","59.4","59.4","59.4","0.40","0.60","0.49","0","0","4"
"03/12/2017","01:59:00","3140","39","1.3","0.005","-0.09","102.1","109.7","107.4","59.4","59.4","59.4","0.50","0.50","0.50","0","0","4"
"03/12/2017","01:59:00","3289","43","0.5","0.005","-0.07","104.2","108.7","107.0","59.3","59.4","59.4","0.50","0.40","0.47","0","0","4"
"03/12/2017","01:59:00","3439","1","0.8","0.004","-0.05","101.8","100.3","101.1","59.3","59.5","59.4","0.50","0.50","0.51","0","0","4"
"03/12/2017","01:59:00","3588","304","1.7","0.009","-0.02","100.7","96.9","99.2","59.3","59.4","59.4","0.60","0.60","0.55","0","0","4"
"03/12/2017","01:59:00","3737","293","2.3","0.005","-0.04","103.6","103.6","103.6","59.3","59.4","59.4","0.50","0.50","0.47","0","0","4"
"03/12/2017","01:59:00","3887","276","2.7","0.006","-0.01","104.1","105.4","104.8","59.3","59.4","59.4","0.40","0.60","0.52","0","0","4"
"03/12/2017","01:59:00","4036","256","3.9","0.011","0.01","101.4","100.2","100.8","59.3","59.4","59.4","0.50","0.80","0.63","0","0","4"
