"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"07/07/2022","09:31:50.6136287","28.096667","-83.232778","-124.70","Real","9.70","0.60","78","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:33:34.8497062","28.157222","-82.989722","-234.70","Real","7.50","0.50","76","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:34:28.3009672","28.109444","-83.211111","-213.70","Real","7.80","0.60","78","42,47,48,49,50,51"
"07/07/2022","09:35:33.5402383","28.243333","-83.011667","-85.50","Real","9.40","0.60","81","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:36:18.9776504","28.074722","-83.222222","-147.00","Real","8.50","0.60","77","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:37:54.6202371","28.116389","-83.191389","-137.70","Real","8.60","0.60","78","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:42:36.0857215","28.115833","-83.187222","-208.10","Real","6.10","0.40","78","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:42:57.4591684","28.617222","-79.682778","-48.90","Real","1.90","0.30","83","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:46:00.8291756","28.594722","-79.802500","-117.50","Real","0.70","0.10","83","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:46:01.0098019","28.594167","-79.765833","-18.20","Real","9.30","0.80","84","42,49"
"07/07/2022","09:51:22.4355826","28.607222","-79.801667","-51.40","Real","1.30","0.20","83","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:51:22.4832646","28.623611","-79.799444","-30.20","Real","1.90","0.30","82","42,44,45,46,47,48,49,50,51"
"07/07/2022","09:51:22.5204261","28.610833","-79.794444","-16.70","Real","9.10","0.80","83","42,49"
"07/07/2022","09:52:37.5916900","28.022222","-83.360278","-159.60","Real","9.50","0.60","77","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:19:17.4904405","28.453333","-79.744722","-63.50","Real","1.30","0.20","273","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:21:18.2853254","28.451111","-79.756667","-50.80","Real","1.50","0.20","273","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:21:18.3160584","28.452222","-79.769722","-23.80","Real","3.70","0.50","90","42,49,50,51"
"07/07/2022","10:22:36.8176987","28.438333","-79.768611","22.50","Real","3.20","0.40","273","44,45,46,47,48,50,51"
"07/07/2022","10:24:23.8830839","28.434444","-79.671111","-31.80","Real","2.80","0.30","274","42,44,46,47,48,49,50,51"
"07/07/2022","10:25:08.8605797","28.449444","-79.716944","-34.40","Real","2.30","0.30","273","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:28:29.0475128","28.451944","-79.733333","-115.50","Real","0.80","0.10","273","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:28:29.1365325","28.429722","-79.714167","-25.90","Real","3.80","0.40","272","42,48,49,50,51"
"07/07/2022","10:28:29.1763697","28.430556","-79.755000","-27.20","Real","3.20","0.40","272","42,48,49,50,51"
"07/07/2022","10:30:15.7601254","28.430556","-79.750556","-103.20","Real","0.90","0.10","274","42,44,45,46,47,48,49,50,51"
"07/07/2022","10:32:33.7140064","28.463611","-79.746667","-21.60","Real","4.30","0.50","89","42,49,50,51"
