"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"02/04/2021","03:05:00","SLC 40","150","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 40","151","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 40","152","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 41","50","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 41","51","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 41","230","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","SLC 41","231","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","0313 NE  SW","6","5","","","","","","","","32.9","","30.6","91","1019.2"
"02/04/2021","03:05:00","0313 NE  SW","12","5","270","1","260","1","247","2","17","","","","",""
"02/04/2021","03:05:00","0313 NE  SW","54","5","295","4","301","4","301","4","15","49.5","16.6","32.1","51",""
"02/04/2021","03:05:00","0313 NE  SW","162","5","295","6","297","7","297","7","11","","","","",""
"02/04/2021","03:05:00","0313 NE  SW","204","5","290","7","293","7","293","7","9","51.2","","28.3","41",""
"02/04/2021","03:05:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","0313 NE  SW","394","5","308","16","309","17","309","17","6","","","","",""
"02/04/2021","03:05:00","0313 NE  SW","492","5","","","","","","","","","","","32",""
"02/04/2021","03:05:00","0313 SW  SW","6","5","","","","","","","","33.7","","32.4","95",""
"02/04/2021","03:05:00","0313 SW  SW","12","5","278","1","265","1","248","2","20","","","","",""
"02/04/2021","03:05:00","0313 SW  SW","54","5","303","4","307","4","307","4","18","49.8","16.1","30.9","48",""
"02/04/2021","03:05:00","0313 SW  SW","162","5","310","6","309","7","309","7","10","","","","",""
"02/04/2021","03:05:00","0313 SW  SW","204","5","301","6","304","7","304","7","9","50.9","","26.8","39",""
"02/04/2021","03:05:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"02/04/2021","03:05:00","0313 SW  SW","492","5","","","","","","","","51.6","","21.9","31",""
"02/04/2021","03:05:00","0002 SE  NW","6","5","","","","","","","","31.1","","28.5","90",""
"02/04/2021","03:05:00","0002 SE  NW","12","5","300","1","295","2","295","2","13","","","","",""
