"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"08/28/2021","03:39:00","1869","121","10.0","0.000","-0.07","121.2","121.0","121.1","58.2","58.6","58.4","0.40","0.50","0.47","0","0","1"
"08/28/2021","03:39:00","2019","120","10.1","0.002","0.01","125.9","125.6","125.7","61.6","62.3","61.9","0.40","0.40","0.41","0","0","1"
"08/28/2021","03:39:00","2168","122","10.2","0.003","-0.06","125.4","126.0","125.7","58.6","59.1","58.9","0.40","0.50","0.45","0","0","1"
"08/28/2021","03:39:00","2318","123","10.4","0.002","-0.03","126.8","126.9","126.8","62.5","63.2","62.8","0.40","0.50","0.48","0","0","1"
"08/28/2021","03:39:00","2467","121","10.3","0.002","-0.02","122.2","124.8","123.7","60.2","60.6","60.4","0.40","0.50","0.46","0","0","1"
"08/28/2021","03:39:00","2617","124","10.9","0.006","0.02","122.2","124.0","123.2","63.2","63.8","63.5","0.40","0.50","0.45","0","0","1"
"08/28/2021","03:39:00","2766","123","11.5","0.004","0.02","126.1","128.0","127.1","61.3","62.1","61.7","0.40","0.50","0.45","0","0","1"
"08/28/2021","03:39:00","2915","121","11.3","0.003","-0.05","127.8","126.4","127.2","61.1","61.5","61.3","0.40","0.40","0.41","0","0","1"
"08/28/2021","03:39:00","3065","125","11.2","0.005","-0.05","125.8","127.3","126.6","61.1","61.5","61.3","0.40","0.50","0.45","0","0","1"
"08/28/2021","03:39:00","3214","125","11.3","0.001","0.03","123.4","126.2","125.0","61.1","61.4","61.3","0.40","0.60","0.51","0","0","1"
"08/28/2021","03:39:00","3364","124","11.8","0.004","0.01","124.0","123.1","123.5","61.1","61.4","61.2","0.40","0.60","0.48","0","0","1"
"08/28/2021","03:39:00","3513","119","12.1","0.007","0.03","124.2","123.6","123.9","61.0","61.4","61.2","0.40","0.40","0.38","0","0","1"
"08/28/2021","03:39:00","3663","115","11.7","0.007","0.06","125.1","124.5","124.8","61.0","61.5","61.3","0.50","0.40","0.45","0","0","1"
"08/28/2021","03:39:00","3812","110","11.1","0.007","0.06","125.7","126.5","126.1","61.0","61.4","61.2","0.40","0.30","0.38","0","0","1"
"08/28/2021","03:39:00","3962","108","10.6","0.004","0.10","124.2","123.0","123.6","61.1","61.4","61.2","0.50","0.40","0.43","0","0","1"
"08/28/2021","03:39:00","4111","108","10.4","0.001","0.09","121.8","124.2","123.2","61.0","61.4","61.2","0.40","0.50","0.46","0","0","1"
"08/28/2021","03:39:00","4261","112","9.9","0.007","0.20","120.9","125.9","124.1","61.0","61.4","61.2","0.40","0.40","0.42","0","0","1"
"08/28/2021","03:39:00","4410","118","9.3","0.007","0.10","121.7","123.3","122.6","61.0","61.4","61.2","0.40","0.40","0.39","0","0","1"
"08/28/2021","03:39:00","4559","118","8.5","0.005","0.18","120.3","119.3","119.8","61.0","61.4","61.2","0.30","0.40","0.38","0","0","1"
"08/28/2021","03:39:00","4709","115","8.5","0.003","0.10","114.4","114.5","114.4","61.1","61.4","61.2","0.40","0.40","0.39","0","0","1"
"08/28/2021","03:39:00","4858","112","8.7","0.004","0.09","115.4","113.6","114.6","61.0","61.4","61.2","0.40","0.30","0.35","0","0","1"
"08/28/2021","03:39:00","5008","112","9.2","0.003","-0.03","116.4","113.5","115.2","61.0","61.4","61.2","0.30","0.30","0.34","0","0","1"
"08/28/2021","03:39:00","5157","113","9.7","0.004","-0.02","115.7","116.0","115.9","61.1","61.4","61.2","0.40","0.40","0.38","0","0","1"
"08/28/2021","03:39:00","5307","114","10.3","0.004","-0.03","119.7","118.5","119.2","61.1","61.4","61.3","0.40","0.40","0.38","0","0","1"
"08/28/2021","03:39:00","5456","116","11.2","0.007","-0.03","111.7","111.5","111.6","61.1","61.4","61.2","0.50","0.50","0.46","0","0","1"
"08/28/2021","03:39:00","5606","124","11.5","0.010","0.07","108.4","111.0","109.9","61.1","61.4","61.2","0.40","0.60","0.48","0","0","1"
"08/28/2021","03:39:00","5755","128","11.3","0.005","-0.03","113.1","110.5","112.0","61.0","61.3","61.2","0.30","0.50","0.42","0","0","1"
"08/28/2021","03:39:00","5904","126","11.4","0.002","-0.08","109.9","111.1","110.5","61.1","61.4","61.3","0.40","0.60","0.49","0","0","1"
"08/28/2021","03:39:00","6054","133","11.4","0.009","-0.20","108.5","110.2","109.4","61.1","61.4","61.2","0.40","0.50","0.48","0","0","1"
"08/28/2021","03:39:00","6203","144","11.1","0.015","-0.23","110.2","107.8","109.2","61.1","61.4","61.2","0.40","0.70","0.51","0","0","1"
"08/28/2021","03:39:00","6353","150","11.5","0.007","-0.23","114.0","113.2","113.6","61.0","61.4","61.2","0.40","0.40","0.41","0","0","1"
"08/28/2021","03:39:00","6502","150","11.0","0.003","-0.24","103.5","103.9","103.7","61.0","61.4","61.2","0.60","0.50","0.58","0","0","1"
"08/28/2021","03:39:00","6652","152","8.9","0.014","-0.23","109.5","109.6","109.6","61.0","61.4","61.2","0.60","0.60","0.57","0","0","1"
"08/28/2021","03:39:00","6801","163","9.2","0.012","-0.16","108.4","107.0","107.8","61.0","61.4","61.2","0.60","0.60","0.59","0","0","1"
"08/28/2021","03:39:00","6951","169","10.0","0.008","-0.07","101.9","99.3","100.8","61.1","61.3","61.2","0.40","0.40","0.42","0","0","1"
"08/28/2021","03:39:00","7100","166","10.8","0.006","-0.01","104.3","107.3","106.0","61.0","61.4","61.2","0.40","0.50","0.48","0","0","1"
"08/28/2021","03:39:00","7250","164","10.2","0.005","-0.10","109.5","109.2","109.4","61.0","61.4","61.2","0.60","0.60","0.61","0","0","1"
"08/28/2021","03:39:00","7399","147","8.3","0.022","-0.08","102.4","102.0","102.2","61.0","61.4","61.2","0.70","1.00","0.85","0","0","1"
"08/28/2021","03:39:00","7548","116","10.6","0.037","0.10","98.6","98.5","98.6","61.0","61.4","61.2","0.70","0.80","0.77","0","0","1"
"08/28/2021","03:39:00","7698","115","12.3","0.011","0.05","98.7","99.8","99.3","61.0","61.4","61.2","0.60","0.40","0.50","0","0","1"
"08/28/2021","03:39:00","7847","114","11.7","0.005","0.03","102.0","102.0","102.0","60.9","61.3","61.1","0.70","0.60","0.66","0","0","1"
"08/28/2021","03:39:00","7997","111","10.7","0.007","0.06","99.1","97.9","98.5","61.0","61.3","61.2","0.60","0.70","0.64","0","0","1"
"08/28/2021","03:39:00","8146","112","8.8","0.013","-0.10","92.0","94.4","93.4","61.0","61.3","61.2","0.60","0.60","0.59","0","0","1"
"08/28/2021","03:39:00","8296","116","8.0","0.007","-0.01","93.3","91.1","92.3","61.0","61.3","61.2","0.50","0.50","0.53","0","0","1"
"08/28/2021","03:39:00","8445","116","8.1","0.001","0.02","93.1","95.1","94.2","60.9","61.3","61.1","0.40","0.40","0.40","0","0","1"
"08/28/2021","03:39:00","8595","116","6.5","0.011","0.10","90.9","94.0","92.7","61.0","61.3","61.1","0.70","0.50","0.59","0","0","1"
"08/28/2021","03:39:00","8744","122","4.9","0.011","0.02","95.4","96.0","95.7","60.9","61.3","61.1","0.30","0.40","0.39","0","0","1"
"08/28/2021","03:39:00","8894","123","5.7","0.005","-0.02","91.5","90.8","91.2","61.0","61.3","61.1","0.30","0.40","0.36","0","0","1"
"08/28/2021","03:39:00","9043","128","5.1","0.005","0.00","89.3","85.1","87.7","61.0","61.3","61.2","0.40","0.40","0.41","0","0","1"
"08/28/2021","03:39:00","9192","127","4.4","0.005","0.01","89.5","89.4","89.5","60.9","61.4","61.2","0.40","0.40","0.39","0","0","1"
"08/28/2021","03:39:00","9342","113","2.7","0.012","0.01","94.8","89.0","92.8","61.0","61.4","61.2","0.50","0.40","0.48","0","0","1"
"08/28/2021","03:39:00","9491","99","1.9","0.007","0.06","91.1","90.4","90.7","61.0","61.3","61.2","0.50","0.40","0.47","0","0","1"
"08/28/2021","03:39:00","9641","84","1.4","0.005","-0.02","84.7","89.4","87.7","61.0","61.4","61.2","0.40","0.40","0.42","0","0","1"
"08/28/2021","03:39:00","9790","73","1.3","0.002","-0.03","87.9","91.6","90.1","61.0","61.4","61.2","0.40","0.40","0.42","0","0","1"
"08/28/2021","03:39:00","9940","94","1.4","0.003","-0.08","90.4","91.3","90.9","61.0","61.3","61.2","0.40","0.50","0.43","0","0","1"
"08/28/2021","03:39:00","10089","130","0.9","0.006","-0.07","86.6","83.8","85.4","60.9","61.3","61.1","0.40","0.50","0.48","0","0","1"
"08/28/2021","03:39:00","10239","204","0.2","0.006","-0.03","79.8","80.8","80.3","61.0","61.3","61.2","0.60","0.40","0.53","0","0","1"
"08/28/2021","03:39:00","10388","356","0.4","0.004","0.02","80.4","78.8","79.7","61.0","61.3","61.1","0.60","0.70","0.61","0","0","1"
"08/28/2021","03:39:00","10537","4","1.5","0.007","0.03","88.9","85.0","87.4","61.0","61.3","61.1","0.50","0.50","0.52","0","0","1"
"08/28/2021","03:39:00","10687","335","1.4","0.005","0.03","88.3","84.4","86.8","60.9","61.3","61.1","0.50","0.60","0.55","0","0","1"
"08/28/2021","03:39:00","10836","310","3.4","0.015","0.03","78.3","78.8","78.5","60.9","61.3","61.1","0.60","0.60","0.61","0","0","1"
"08/28/2021","03:39:00","10986","313","5.4","0.014","0.07","80.8","78.7","79.9","60.9","61.4","61.1","0.40","0.60","0.47","0","0","1"
"08/28/2021","03:39:00","11135","298","7.4","0.017","-0.08","89.8","85.1","88.1","60.9","61.4","61.2","0.60","0.80","0.68","0","0","1"
"08/28/2021","03:39:00","11285","287","9.1","0.015","0.10","94.0","91.4","92.9","61.0","61.6","61.3","0.60","0.60","0.63","0","0","1"
"08/28/2021","03:39:00","11434","284","10.5","0.010","0.12","83.5","83.3","83.4","61.0","61.3","61.1","0.60","0.90","0.76","0","0","1"
"08/28/2021","03:39:00","11584","278","13.1","0.020","0.08","82.4","79.3","81.2","61.0","61.3","61.2","0.70","0.90","0.78","0","0","1"
"08/28/2021","03:39:00","11733","276","15.1","0.014","0.00","84.3","82.6","83.5","61.0","61.3","61.2","0.70","0.60","0.65","0","0","1"
"08/28/2021","03:39:00","11883","275","16.1","0.006","-0.01","82.2","81.2","81.7","60.9","61.3","61.1","0.70","0.60","0.65","0","0","1"
"08/28/2021","03:39:00","12032","272","16.4","0.007","0.03","81.1","81.7","81.4","60.9","61.3","61.1","0.90","0.60","0.77","0","0","1"
"08/28/2021","03:39:00","12181","268","16.6","0.007","0.04","82.6","81.4","82.0","60.9","61.3","61.1","0.80","0.70","0.74","0","0","1"
"08/28/2021","03:39:00","12331","264","16.4","0.008","0.05","82.0","82.0","82.0","61.0","61.3","61.2","0.70","0.60","0.65","0","0","1"
"08/28/2021","03:39:00","12480","261","15.9","0.006","-0.05","78.0","80.9","79.7","61.0","61.3","61.1","0.60","0.50","0.58","0","0","1"
"08/28/2021","03:39:00","12630","256","16.0","0.011","0.03","74.9","77.9","76.6","60.9","61.3","61.1","0.70","0.50","0.62","0","0","1"
"08/28/2021","03:39:00","12779","257","16.9","0.006","0.06","74.9","77.7","76.5","60.9","61.3","61.1","0.90","0.80","0.85","0","0","1"
"08/28/2021","03:39:00","12929","254","17.6","0.008","-0.11","72.0","71.5","71.7","61.0","61.3","61.2","0.80","0.50","0.64","0","0","1"
"08/28/2021","03:39:00","13078","254","17.3","0.002","-0.07","68.7","71.5","70.4","60.9","61.2","61.1","0.40","1.10","0.73","0","0","1"
"08/28/2021","03:39:00","13228","253","19.3","0.013","-0.18","70.8","73.7","72.5","60.9","61.3","61.1","0.90","0.90","0.92","0","0","1"
"08/28/2021","03:39:00","13377","249","19.1","0.009","0.02","71.5","71.4","71.5","60.9","61.3","61.1","0.50","0.60","0.53","0","0","1"
"08/28/2021","03:39:00","13527","250","18.3","0.005","0.04","70.8","70.7","70.8","60.9","61.3","61.1","0.50","0.50","0.50","0","0","1"
"08/28/2021","03:39:00","13676","254","18.8","0.011","0.06","75.8","74.1","75.0","61.0","61.3","61.2","0.80","0.80","0.79","0","0","1"
"08/28/2021","03:39:00","13825","257","19.3","0.006","-0.05","79.4","79.5","79.5","61.0","61.3","61.1","0.70","1.00","0.83","0","0","1"
"08/28/2021","03:39:00","13975","261","20.4","0.012","-0.06","77.5","75.2","76.5","61.0","61.3","61.1","0.80","0.80","0.82","0","0","1"
"08/28/2021","03:39:00","14124","266","20.7","0.012","-0.07","76.5","75.4","76.0","61.0","61.3","61.1","0.80","1.30","1.04","0","0","1"
