"Event Date","Event Time","Latitude","Longitude","Signal Strength","Event","SemiMajor Axis 50% CI","SemiMinor Axis 50% CI","Ellipse Angle","Sensors"
"08/28/2021","03:37:14.6542759","29.800556","-79.437222","-48.70","Real","6.60","0.30","44","42,47,48,49,50"
"08/28/2021","03:37:52.9173892","28.804444","-79.570278","-28.00","Real","1.60","0.20","75","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:38:22.0967259","28.675556","-79.209722","-77.20","Real","2.30","0.20","84","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:39:05.0062280","29.830556","-79.413611","-75.30","Real","4.50","0.20","43","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:39:05.3916182","29.832222","-79.464444","-51.10","Real","6.70","0.30","42","42,47,48,49,50"
"08/28/2021","03:40:38.1063543","29.812222","-79.478056","-42.10","Real","5.00","0.20","42","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:41:13.6146045","28.712500","-79.206944","-65.50","Real","2.40","0.20","82","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:42:45.5868282","28.693333","-79.226389","-68.60","Real","2.30","0.20","83","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:42:45.6621327","28.704722","-79.237778","-29.70","Real","3.00","0.20","82","42,46,47,48,49,51"
"08/28/2021","03:44:23.8278206","28.698889","-79.160278","-84.50","Real","2.40","0.20","83","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:46:20.1941924","30.088056","-79.148889","-86.10","Real","6.70","0.30","42","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:47:30.9922705","29.858611","-79.558333","-48.00","Real","6.60","0.30","40","42,47,48,49,50"
"08/28/2021","03:47:39.8482133","30.054167","-79.172500","-74.20","Real","6.70","0.30","43","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:48:07.4175734","30.112778","-79.157778","-73.70","Real","7.20","0.30","42","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:52:17.6877382","29.895833","-79.510833","-110.60","Real","4.00","0.20","39","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:53:00.5268239","29.921944","-79.531389","-47.90","Real","7.40","0.30","38","42,44,45,47,51"
"08/28/2021","03:54:07.3571236","29.889444","-79.553056","-57.80","Real","4.90","0.20","38","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:55:29.0109462","30.115000","-79.203611","-77.40","Real","7.00","0.30","41","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:56:27.7705099","29.895278","-79.574722","-69.50","Real","4.60","0.20","38","42,44,45,46,47,48,49,50,51"
"08/28/2021","03:56:28.8344966","30.111389","-79.127222","-68.60","Real","9.90","0.40","43","42,45,46,47,48,49,50"
"08/28/2021","03:57:26.6578394","30.113056","-79.107778","-101.90","Real","6.70","0.30","43","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:01:07.0354726","30.181389","-79.225556","-77.30","Real","7.40","0.30","39","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:02:44.1225762","30.125833","-79.186667","-115.80","Real","6.40","0.30","41","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:07:37.1392510","30.140000","-79.258056","-101.10","Real","6.30","0.30","40","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:11:04.2190515","30.145278","-79.283333","-191.20","Real","4.90","0.30","39","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:13:27.1459669","28.953056","-79.632222","-29.40","Real","2.60","0.20","71","42,47,48,49,50"
"08/28/2021","04:24:50.8686188","29.113611","-80.421389","-60.10","Real","0.40","0.10","32","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:24:50.9120954","29.107500","-80.419444","-18.00","Real","0.80","0.10","31","42,46,47,48,49,50"
"08/28/2021","04:26:07.1278529","29.195000","-79.868333","-9.90","Real","1.80","0.20","51","44,45,46,47,48,49,50,51"
"08/28/2021","04:28:15.1431637","29.111389","-80.451667","-98.80","Real","0.30","0.10","31","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:31:09.2680062","28.946389","-79.759167","-93.90","Real","0.90","0.10","66","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:31:09.3155654","28.952500","-79.751944","-37.90","Real","1.30","0.10","65","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:31:09.3363105","28.951111","-79.753333","-25.50","Real","1.30","0.10","65","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:32:28.9818637","28.941389","-79.749722","-46.40","Real","1.20","0.10","66","42,44,45,46,47,48,49,50,51"
"08/28/2021","04:32:46.5074197","29.523889","-79.975000","-22.50","Real","3.60","0.20","36","42,47,48,49,50"
"08/28/2021","04:33:10.5377797","29.131667","-80.496111","-32.50","Real","0.60","0.10","25","42,44,45,46,47,48,49,50,51"
