"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"08/28/2021","03:45:00","RWP0002","0.100","5.5","107","-0.20","-1.30","0.40","","","2","2","2","","","-7","-10","-9","",""
"08/28/2021","03:45:00","RWP0002","0.200","7.5","110","-0.20","-1.80","0.70","","","2","2","2","","","-13","-16","-15","",""
"08/28/2021","03:45:00","RWP0002","0.300","7.6","114","-0.20","-1.80","0.80","","","2","2","2","","","-25","-23","-18","",""
"08/28/2021","03:45:00","RWP0002","0.400","7.9","114","-0.20","-1.80","0.80","","","2","2","2","","","-28","-19","-25","",""
"08/28/2021","03:45:00","RWP0002","0.500","8.3","119","-0.10","-1.80","1.00","","","2","2","2","","","-14","-18","-16","",""
"08/28/2021","03:45:00","RWP0002","0.600","8.9","122","-0.20","-1.90","1.20","","","2","2","2","","","-16","-17","-15","",""
"08/28/2021","03:45:00","RWP0002","0.700","9.5","124","-0.20","-2.00","1.40","","","2","2","2","","","-16","-17","-22","",""
"08/28/2021","03:45:00","RWP0002","0.800","9.2","123","-0.20","-1.90","1.30","","","4","4","4","","","-20","-20","-24","",""
"08/28/2021","03:45:00","RWP0002","0.900","9.0","123","-0.20","-1.90","1.20","","","4","4","2","","","-27","-23","-22","",""
"08/28/2021","03:45:00","RWP0002","1.000","9.1","123","-0.50","-1.90","1.30","","","3","2","4","","","-34","-26","-33","",""
"08/28/2021","03:45:00","RWP0002","1.100","9.6","123","-0.40","-2.00","1.30","","","3","2","2","","","-33","-33","-31","",""
"08/28/2021","03:45:00","RWP0002","1.200","9.4","127","-0.20","-1.90","1.40","","","3","2","2","","","-29","-32","-33","",""
"08/28/2021","03:45:00","RWP0002","1.300","8.7","115","-0.30","-2.00","0.90","","","2","4","4","","","-24","-31","-32","",""
"08/28/2021","03:45:00","RWP0002","1.400","8.7","114","-0.20","-2.00","0.90","","","3","4","4","","","-25","-23","-21","",""
"08/28/2021","03:45:00","RWP0002","1.500","8.7","119","-0.30","-1.90","1.10","","","3","4","4","","","-26","-26","-25","",""
"08/28/2021","03:45:00","RWP0002","1.600","9.4","118","-0.20","-2.10","1.10","","","2","2","2","","","-24","-24","-23","",""
"08/28/2021","03:45:00","RWP0002","1.700","9.3","118","0.00","-2.10","1.10","","","2","2","2","","","-29","-31","-30","",""
"08/28/2021","03:45:00","RWP0002","1.800","8.9","118","-0.40","-2.00","1.00","","","1","2","2","","","-22","-30","-26","",""
"08/28/2021","03:45:00","RWP0002","1.900","8.7","115","-0.20","-2.00","0.90","","","2","2","2","","","-23","-25","-24","",""
"08/28/2021","03:45:00","RWP0002","2.000","9.2","112","-0.20","-2.20","0.90","","","2","2","2","","","-29","-27","-26","",""
"08/28/2021","03:45:00","RWP0002","2.100","9.7","115","0.00","-2.20","1.00","","","2","2","2","","","-33","-30","-30","",""
"08/28/2021","03:45:00","RWP0002","2.200","","","-0.90","-1.70","","","","1","2","","","","-36","-36","","",""
"08/28/2021","03:45:00","RWP0002","2.300","10.0","123","-0.20","-2.10","1.40","","","2","2","2","","","-30","-35","-34","",""
"08/28/2021","03:45:00","RWP0002","2.400","","","-0.20","-2.30","","","","2","2","","","","-27","-33","","",""
"08/28/2021","03:45:00","RWP0002","2.500","10.0","126","-0.20","-2.00","1.50","","","2","2","2","","","-29","-35","-34","",""
"08/28/2021","03:45:00","RWP0002","2.600","11.2","128","-0.50","-2.20","1.70","","","1","2","2","","","-33","-31","-34","",""
"08/28/2021","03:45:00","RWP0002","2.700","12.4","124","-0.50","-2.60","1.80","","","2","2","2","","","-34","-34","-34","",""
"08/28/2021","03:45:00","RWP0002","2.800","10.6","123","-0.10","-2.30","1.50","","","2","2","2","","","-32","-33","-33","",""
"08/28/2021","03:45:00","RWP0002","2.900","11.6","118","-0.20","-2.60","1.40","","","2","2","2","","","-29","-32","-31","",""
"08/28/2021","03:45:00","RWP0002","3.000","11.1","121","-0.20","-2.40","1.50","","","2","2","2","","","-29","-32","-30","",""
"08/28/2021","03:45:00","RWP0002","3.100","10.7","119","-0.30","-2.40","1.30","","","2","2","2","","","-29","-33","-31","",""
"08/28/2021","03:45:00","RWP0002","3.200","10.6","120","-0.40","-2.30","1.30","","","2","2","2","","","-32","-31","-32","",""
"08/28/2021","03:45:00","RWP0002","3.300","11.7","107","-0.20","-2.80","0.90","","","2","2","2","","","-34","-34","-34","",""
"08/28/2021","03:45:00","RWP0002","3.400","","","-0.20","","","","","2","","","","","-33","","","",""
"08/28/2021","03:45:00","RWP0002","3.500","","","-0.20","","","","","1","","","","","-29","","","",""
"08/28/2021","03:45:00","RWP0002","3.600","9.5","105","-0.20","-2.30","0.60","","","2","2","2","","","-31","-34","-34","",""
"08/28/2021","03:45:00","RWP0002","3.700","10.9","102","-0.10","-2.70","0.60","","","2","2","2","","","-29","-32","-35","",""
"08/28/2021","03:45:00","RWP0002","3.800","","","-0.10","-3.00","","","","2","2","","","","-32","-33","","",""
"08/28/2021","03:45:00","RWP0002","3.900","","","-0.30","-2.70","","","","2","2","","","","-35","-33","","",""
"08/28/2021","03:45:00","RWP0002","4.000","11.2","109","-0.30","-2.70","0.90","","","1","2","2","","","-34","-32","-35","",""
"08/28/2021","03:45:00","RWP0002","4.100","10.6","106","-0.50","-2.60","0.70","","","2","2","2","","","-35","-29","-32","",""
"08/28/2021","03:45:00","RWP0002","4.200","9.9","105","-0.20","-2.40","0.60","","","2","2","2","","","-32","-27","-30","",""
"08/28/2021","03:45:00","RWP0002","4.300","9.9","107","-0.30","-2.40","0.70","","","2","2","2","","","-29","-27","-26","",""
"08/28/2021","03:45:00","RWP0002","4.400","9.8","108","-0.30","-2.40","0.80","","","2","2","2","","","-31","-27","-27","",""
"08/28/2021","03:45:00","RWP0002","4.500","10.5","104","-0.50","-2.60","0.60","","","1","2","2","","","-33","-31","-28","",""
"08/28/2021","03:45:00","RWP0002","4.600","","","-0.40","-1.20","","","","1","2","","","","-32","-35","","",""
"08/28/2021","03:45:00","RWP0002","4.700","","","-0.30","","","","","1","","","","","-31","","","",""
"08/28/2021","03:45:00","RWP0002","4.800","","","-0.30","","","","","1","","","","","-30","","","",""
"08/28/2021","03:45:00","RWP0002","4.900","","","-0.50","","","","","2","","","","","-35","","","",""
"08/28/2021","03:45:00","RWP0002","5.000","","","-0.20","","","","","1","","","","","-37","","","",""
"08/28/2021","03:45:00","RWP0004","0.100","5.1","86","","1.10","0.70","","","","2","2","","","","-9","-14","",""
"08/28/2021","03:45:00","RWP0004","0.200","6.8","100","-0.20","1.60","0.50","","","1","2","2","","","-2","-5","0","",""
"08/28/2021","03:45:00","RWP0004","0.300","7.9","109","-0.20","2.00","0.30","","","1","2","2","","","-14","-8","-9","",""
"08/28/2021","03:45:00","RWP0004","0.400","8.3","110","-0.20","2.10","0.30","","","1","2","2","","","-12","-10","-10","",""
"08/28/2021","03:45:00","RWP0004","0.500","8.1","109","","2.00","0.40","","","","2","2","","","","-7","-7","",""
"08/28/2021","03:45:00","RWP0004","0.600","9.3","111","","2.30","0.30","","","","2","2","","","","-6","-2","",""
"08/28/2021","03:45:00","RWP0004","0.700","10.2","112","","2.60","0.30","","","","2","2","","","","-11","-12","",""
"08/28/2021","03:45:00","RWP0004","0.800","9.5","113","-0.10","2.40","0.30","","","1","4","4","","","-2","-17","-17","",""
"08/28/2021","03:45:00","RWP0004","0.900","8.9","115","-0.20","2.30","0.20","","","1","2","4","","","-10","-15","-22","",""
"08/28/2021","03:45:00","RWP0004","1.000","9.4","112","0.00","2.40","0.30","","","3","4","2","","","-21","-26","-18","",""
"08/28/2021","03:45:00","RWP0004","1.100","9.1","110","0.00","2.30","0.40","","","1","4","4","","","-25","-23","-26","",""
"08/28/2021","03:45:00","RWP0004","1.200","8.9","110","0.20","2.20","0.30","","","2","4","2","","","-26","-23","-20","",""
"08/28/2021","03:45:00","RWP0004","1.300","8.6","112","0.20","2.20","0.30","","","2","4","4","","","-20","-18","-18","",""
"08/28/2021","03:45:00","RWP0004","1.400","8.7","111","0.20","2.20","0.30","","","2","4","4","","","-19","-17","-19","",""
"08/28/2021","03:45:00","RWP0004","1.500","8.5","108","0.20","2.10","0.40","","","2","4","4","","","-21","-13","-16","",""
"08/28/2021","03:45:00","RWP0004","1.600","8.4","106","0.00","2.10","0.50","","","2","2","2","","","-10","-7","-8","",""
"08/28/2021","03:45:00","RWP0004","1.700","8.5","104","0.00","2.10","0.60","","","2","2","2","","","-11","-10","-10","",""
"08/28/2021","03:45:00","RWP0004","1.800","9.1","105","-0.10","2.20","0.60","","","2","2","2","","","-12","-12","-11","",""
"08/28/2021","03:45:00","RWP0004","1.900","9.5","108","-0.30","2.40","0.50","","","1","2","2","","","-10","-13","-12","",""
"08/28/2021","03:45:00","RWP0004","2.000","9.9","113","-0.20","2.50","0.30","","","2","2","2","","","-13","-11","-13","",""
"08/28/2021","03:45:00","RWP0004","2.100","10.6","116","-0.20","2.70","0.10","","","2","2","2","","","-21","-14","-17","",""
"08/28/2021","03:45:00","RWP0004","2.200","11.2","118","-0.20","2.90","0.10","","","2","2","2","","","-22","-23","-23","",""
"08/28/2021","03:45:00","RWP0004","2.300","11.2","119","-0.20","2.80","0.00","","","2","2","2","","","-23","-23","-21","",""
"08/28/2021","03:45:00","RWP0004","2.400","11.3","120","-0.20","2.90","0.00","","","2","2","2","","","-20","-21","-20","",""
"08/28/2021","03:45:00","RWP0004","2.500","11.6","121","-0.20","2.90","-0.10","","","2","2","2","","","-20","-19","-21","",""
"08/28/2021","03:45:00","RWP0004","2.600","11.8","120","-0.10","3.00","-0.10","","","2","2","2","","","-18","-17","-22","",""
"08/28/2021","03:45:00","RWP0004","2.700","12.3","120","-0.10","3.10","0.00","","","2","2","2","","","-21","-19","-23","",""
"08/28/2021","03:45:00","RWP0004","2.800","12.2","120","0.00","3.10","0.00","","","2","2","2","","","-25","-23","-24","",""
"08/28/2021","03:45:00","RWP0004","2.900","11.0","120","0.00","2.80","0.00","","","2","2","2","","","-22","-23","-24","",""
"08/28/2021","03:45:00","RWP0004","3.000","10.9","120","0.00","2.80","-0.10","","","2","2","2","","","-20","-22","-20","",""
"08/28/2021","03:45:00","RWP0004","3.100","11.1","120","0.00","2.80","0.00","","","2","2","2","","","-20","-19","-17","",""
"08/28/2021","03:45:00","RWP0004","3.200","11.2","118","0.10","2.80","0.00","","","2","2","2","","","-15","-18","-17","",""
"08/28/2021","03:45:00","RWP0004","3.300","11.7","117","0.10","3.00","0.10","","","2","2","2","","","-15","-15","-21","",""
"08/28/2021","03:45:00","RWP0004","3.400","12.2","114","0.10","3.10","0.30","","","2","2","2","","","-20","-19","-23","",""
"08/28/2021","03:45:00","RWP0004","3.500","11.9","112","0.00","3.00","0.40","","","2","2","2","","","-22","-23","-21","",""
"08/28/2021","03:45:00","RWP0004","3.600","11.6","112","0.00","2.90","0.40","","","2","2","2","","","-20","-22","-20","",""
"08/28/2021","03:45:00","RWP0004","3.700","11.3","110","0.00","2.80","0.50","","","2","2","2","","","-18","-20","-20","",""
"08/28/2021","03:45:00","RWP0004","3.800","11.6","108","0.00","2.90","0.50","","","2","2","2","","","-17","-17","-19","",""
"08/28/2021","03:45:00","RWP0004","3.900","12.0","107","-0.10","3.00","0.60","","","2","2","2","","","-23","-20","-21","",""
"08/28/2021","03:45:00","RWP0004","4.000","11.4","104","0.00","2.80","0.70","","","2","2","2","","","-22","-23","-24","",""
"08/28/2021","03:45:00","RWP0004","4.100","11.3","103","-0.10","2.80","0.80","","","2","2","2","","","-22","-22","-22","",""
"08/28/2021","03:45:00","RWP0004","4.200","11.0","105","0.00","2.70","0.70","","","2","2","2","","","-18","-21","-21","",""
"08/28/2021","03:45:00","RWP0004","4.300","10.8","108","0.00","2.70","0.50","","","2","2","2","","","-18","-20","-19","",""
"08/28/2021","03:45:00","RWP0004","4.400","10.4","111","0.10","2.60","0.40","","","2","2","2","","","-18","-21","-19","",""
"08/28/2021","03:45:00","RWP0004","4.500","10.6","113","0.10","2.70","0.30","","","2","2","2","","","-22","-25","-21","",""
"08/28/2021","03:45:00","RWP0004","4.600","10.8","115","0.00","2.70","0.20","","","2","2","2","","","-32","-30","-25","",""
"08/28/2021","03:45:00","RWP0004","4.700","","","0.20","2.40","","","","2","2","","","","-35","-34","","",""
"08/28/2021","03:45:00","RWP0004","4.800","9.4","109","0.00","2.40","0.40","","","2","2","2","","","-34","-35","-34","",""
"08/28/2021","03:45:00","RWP0004","4.900","9.4","111","0.10","2.40","0.30","","","2","2","2","","","-29","-29","-31","",""
"08/28/2021","03:45:00","RWP0004","5.000","10.4","114","0.20","2.60","0.20","","","2","2","2","","","-24","-25","-26","",""
"08/28/2021","03:45:00","RWP0004","5.100","11.6","114","0.20","2.90","0.30","","","1","2","2","","","-28","-27","-26","",""
"08/28/2021","03:45:00","RWP0003","0.100","4.1","95","","-0.40","1.00","","","","2","2","","","","-9","-10","",""
"08/28/2021","03:45:00","RWP0003","0.200","6.4","109","0.00","-0.30","1.60","","","2","2","2","","","1","5","4","",""
"08/28/2021","03:45:00","RWP0003","0.300","7.7","110","0.00","-0.30","1.90","","","1","2","2","","","-11","-8","-9","",""
"08/28/2021","03:45:00","RWP0003","0.400","8.0","111","0.00","-0.20","2.00","","","1","2","2","","","-13","-11","-11","",""
"08/28/2021","03:45:00","RWP0003","0.500","","","","","2.10","","","","","2","","","","","-6","",""
"08/28/2021","03:45:00","RWP0003","0.600","","","0.00","","2.00","","","2","","2","","","-7","","-4","",""
"08/28/2021","03:45:00","RWP0003","0.700","7.9","122","0.00","0.10","2.00","","","2","2","2","","","-13","-12","-10","",""
"08/28/2021","03:45:00","RWP0003","0.800","8.5","126","0.00","0.30","2.10","","","3","2","4","","","-7","-7","-6","",""
"08/28/2021","03:45:00","RWP0003","0.900","8.6","126","0.10","0.30","2.20","","","4","4","4","","","-7","-8","-8","",""
"08/28/2021","03:45:00","RWP0003","1.000","9.1","124","0.10","0.30","2.30","","","3","4","4","","","-8","-11","-12","",""
"08/28/2021","03:45:00","RWP0003","1.100","9.4","124","0.00","0.30","2.40","","","4","4","4","","","-5","-13","-11","",""
"08/28/2021","03:45:00","RWP0003","1.200","9.8","124","0.00","0.30","2.50","","","4","4","4","","","-9","-13","-13","",""
"08/28/2021","03:45:00","RWP0003","1.300","9.3","122","0.00","0.20","2.40","","","4","4","4","","","-13","-13","-13","",""
"08/28/2021","03:45:00","RWP0003","1.400","9.2","117","-0.10","-0.10","2.30","","","4","4","4","","","-14","-14","-12","",""
"08/28/2021","03:45:00","RWP0003","1.500","9.1","114","-0.10","-0.20","2.30","","","4","4","4","","","-11","-11","-12","",""
"08/28/2021","03:45:00","RWP0003","1.600","9.4","114","0.00","-0.20","2.40","","","2","2","2","","","-12","-13","-15","",""
"08/28/2021","03:45:00","RWP0003","1.700","9.3","113","0.10","-0.20","2.30","","","1","2","2","","","-19","-19","-22","",""
"08/28/2021","03:45:00","RWP0003","1.800","9.3","113","0.00","-0.20","2.40","","","2","2","2","","","-13","-16","-16","",""
"08/28/2021","03:45:00","RWP0003","1.900","9.8","116","0.00","-0.10","2.50","","","2","2","2","","","-13","-13","-13","",""
"08/28/2021","03:45:00","RWP0003","2.000","9.9","118","0.00","0.00","2.50","","","2","2","2","","","-15","-16","-16","",""
"08/28/2021","03:45:00","RWP0003","2.100","9.3","121","0.00","0.10","2.40","","","2","2","2","","","-17","-20","-16","",""
"08/28/2021","03:45:00","RWP0003","2.200","10.0","121","0.00","0.10","2.50","","","2","2","2","","","-21","-21","-19","",""
"08/28/2021","03:45:00","RWP0003","2.300","10.4","121","0.00","0.10","2.60","","","2","2","2","","","-23","-23","-23","",""
"08/28/2021","03:45:00","RWP0003","2.400","10.0","121","0.00","0.10","2.50","","","2","2","2","","","-21","-22","-22","",""
"08/28/2021","03:45:00","RWP0003","2.500","10.2","119","0.00","0.10","2.60","","","2","2","2","","","-19","-17","-19","",""
"08/28/2021","03:45:00","RWP0003","2.600","10.0","119","0.00","0.00","2.50","","","2","2","2","","","-18","-18","-18","",""
"08/28/2021","03:45:00","RWP0003","2.700","10.7","121","0.00","0.20","2.70","","","2","2","2","","","-16","-18","-18","",""
"08/28/2021","03:45:00","RWP0003","2.800","11.3","121","0.00","0.20","2.90","","","2","2","2","","","-21","-22","-20","",""
"08/28/2021","03:45:00","RWP0003","2.900","11.2","121","-0.10","0.20","2.80","","","2","2","2","","","-19","-20","-16","",""
"08/28/2021","03:45:00","RWP0003","3.000","12.0","120","-0.10","0.10","3.00","","","2","2","2","","","-20","-20","-19","",""
"08/28/2021","03:45:00","RWP0003","3.100","12.1","119","-0.20","0.00","3.10","","","2","2","2","","","-25","-23","-20","",""
"08/28/2021","03:45:00","RWP0003","3.200","12.7","118","0.00","0.00","3.20","","","2","2","2","","","-30","-26","-22","",""
"08/28/2021","03:45:00","RWP0003","3.300","12.3","114","-0.10","-0.20","3.10","","","2","2","2","","","-28","-26","-27","",""
