"Event Date","Event Time","Mill Number","One Minute Mean"
"02/24/2016","19:15:00","1","140"
"02/24/2016","19:15:00","2","147"
"02/24/2016","19:15:00","4","138"
"02/24/2016","19:15:00","5","125"
"02/24/2016","19:15:00","6","125"
"02/24/2016","19:15:00","7","169"
"02/24/2016","19:15:00","8","142"
"02/24/2016","19:15:00","9","137"
"02/24/2016","19:15:00","10","160"
"02/24/2016","19:15:00","11","163"
"02/24/2016","19:15:00","12","127"
"02/24/2016","19:15:00","13","142"
"02/24/2016","19:15:00","14","120"
"02/24/2016","19:15:00","15","88"
"02/24/2016","19:15:00","16","163"
"02/24/2016","19:15:00","17","132"
"02/24/2016","19:15:00","18","170"
"02/24/2016","19:15:00","19","127"
"02/24/2016","19:15:00","20","96"
"02/24/2016","19:15:00","21","131"
"02/24/2016","19:15:00","22","98"
"02/24/2016","19:15:00","24","130"
"02/24/2016","19:15:00","25","119"
"02/24/2016","19:15:00","26","44"
"02/24/2016","19:15:00","27","105"
"02/24/2016","19:15:00","28","249"
"02/24/2016","19:15:00","29","70"
"02/24/2016","19:15:00","30","161"
"02/24/2016","19:15:00","31","111"
"02/24/2016","19:15:00","32","118"
"02/24/2016","19:15:00","34","197"
"02/24/2016","19:16:00","1","157"
"02/24/2016","19:16:00","2","145"
"02/24/2016","19:16:00","4","155"
"02/24/2016","19:16:00","5","129"
"02/24/2016","19:16:00","6","132"
"02/24/2016","19:16:00","7","149"
"02/24/2016","19:16:00","8","133"
"02/24/2016","19:16:00","9","132"
"02/24/2016","19:16:00","10","149"
"02/24/2016","19:16:00","11","154"
"02/24/2016","19:16:00","12","126"
"02/24/2016","19:16:00","13","140"
"02/24/2016","19:16:00","14","120"
"02/24/2016","19:16:00","15","98"
"02/24/2016","19:16:00","16","158"
"02/24/2016","19:16:00","17","120"
"02/24/2016","19:16:00","18","166"
"02/24/2016","19:16:00","19","115"
"02/24/2016","19:16:00","20","106"
"02/24/2016","19:16:00","21","143"
"02/24/2016","19:16:00","22","100"
"02/24/2016","19:16:00","24","122"
"02/24/2016","19:16:00","25","109"
"02/24/2016","19:16:00","26","40"
"02/24/2016","19:16:00","27","104"
"02/24/2016","19:16:00","28","237"
"02/24/2016","19:16:00","29","63"
"02/24/2016","19:16:00","30","162"
"02/24/2016","19:16:00","31","107"
