"Event Date","Event Time","Mill Number","One Minute Mean"
"12/05/2018","14:16:00","1","310"
"12/05/2018","14:16:00","2","227"
"12/05/2018","14:16:00","4","276"
"12/05/2018","14:16:00","5","169"
"12/05/2018","14:16:00","6","272"
"12/05/2018","14:16:00","7","257"
"12/05/2018","14:16:00","8","273"
"12/05/2018","14:16:00","9","252"
"12/05/2018","14:16:00","10","251"
"12/05/2018","14:16:00","11","224"
"12/05/2018","14:16:00","12","242"
"12/05/2018","14:16:00","13","259"
"12/05/2018","14:16:00","14","194"
"12/05/2018","14:16:00","15","55"
"12/05/2018","14:16:00","16","223"
"12/05/2018","14:16:00","17","211"
"12/05/2018","14:16:00","19","210"
"12/05/2018","14:16:00","20","212"
"12/05/2018","14:16:00","21","202"
"12/05/2018","14:16:00","22","187"
"12/05/2018","14:16:00","24","227"
"12/05/2018","14:16:00","25","207"
"12/05/2018","14:16:00","26","236"
"12/05/2018","14:16:00","27","196"
"12/05/2018","14:16:00","28","220"
"12/05/2018","14:16:00","29","244"
"12/05/2018","14:16:00","30","216"
"12/05/2018","14:16:00","31","231"
"12/05/2018","14:16:00","32","221"
"12/05/2018","14:16:00","34","246"
"12/05/2018","14:17:00","1","296"
"12/05/2018","14:17:00","2","218"
"12/05/2018","14:17:00","4","255"
"12/05/2018","14:17:00","5","172"
"12/05/2018","14:17:00","6","253"
"12/05/2018","14:17:00","7","246"
"12/05/2018","14:17:00","8","267"
"12/05/2018","14:17:00","9","233"
"12/05/2018","14:17:00","10","233"
"12/05/2018","14:17:00","11","205"
"12/05/2018","14:17:00","12","236"
"12/05/2018","14:17:00","13","249"
"12/05/2018","14:17:00","14","191"
"12/05/2018","14:17:00","15","60"
"12/05/2018","14:17:00","16","229"
"12/05/2018","14:17:00","17","223"
"12/05/2018","14:17:00","19","213"
"12/05/2018","14:17:00","20","197"
"12/05/2018","14:17:00","21","201"
"12/05/2018","14:17:00","22","189"
"12/05/2018","14:17:00","24","193"
"12/05/2018","14:17:00","25","218"
"12/05/2018","14:17:00","26","227"
"12/05/2018","14:17:00","27","212"
"12/05/2018","14:17:00","28","208"
"12/05/2018","14:17:00","29","222"
"12/05/2018","14:17:00","30","205"
"12/05/2018","14:17:00","31","238"
"12/05/2018","14:17:00","32","215"
"12/05/2018","14:17:00","34","229"
"12/05/2018","14:18:00","1","285"
"12/05/2018","14:18:00","2","217"
"12/05/2018","14:18:00","4","267"
"12/05/2018","14:18:00","5","171"
"12/05/2018","14:18:00","6","256"
"12/05/2018","14:18:00","7","239"
"12/05/2018","14:18:00","8","266"
"12/05/2018","14:18:00","9","209"
"12/05/2018","14:18:00","10","257"
"12/05/2018","14:18:00","11","204"
"12/05/2018","14:18:00","12","245"
"12/05/2018","14:18:00","13","271"
"12/05/2018","14:18:00","14","185"
"12/05/2018","14:18:00","15","54"
"12/05/2018","14:18:00","16","245"
"12/05/2018","14:18:00","17","239"
"12/05/2018","14:18:00","19","221"
"12/05/2018","14:18:00","20","187"
"12/05/2018","14:18:00","21","190"
"12/05/2018","14:18:00","22","196"
"12/05/2018","14:18:00","24","191"
"12/05/2018","14:18:00","25","207"
"12/05/2018","14:18:00","26","223"
"12/05/2018","14:18:00","27","215"
"12/05/2018","14:18:00","28","205"
"12/05/2018","14:18:00","29","212"
"12/05/2018","14:18:00","30","226"
"12/05/2018","14:18:00","31","250"
"12/05/2018","14:18:00","32","226"
"12/05/2018","14:18:00","34","237"
"12/05/2018","14:19:00","1","307"
"12/05/2018","14:19:00","2","217"
"12/05/2018","14:19:00","4","275"
"12/05/2018","14:19:00","5","174"
"12/05/2018","14:19:00","6","262"
"12/05/2018","14:19:00","7","240"
"12/05/2018","14:19:00","8","255"
"12/05/2018","14:19:00","9","224"
"12/05/2018","14:19:00","10","244"
"12/05/2018","14:19:00","11","203"
"12/05/2018","14:19:00","12","268"
"12/05/2018","14:19:00","13","290"
"12/05/2018","14:19:00","14","190"
"12/05/2018","14:19:00","15","52"
"12/05/2018","14:19:00","16","250"
"12/05/2018","14:19:00","17","244"
"12/05/2018","14:19:00","19","212"
"12/05/2018","14:19:00","20","187"
"12/05/2018","14:19:00","21","199"
"12/05/2018","14:19:00","22","189"
"12/05/2018","14:19:00","24","194"
"12/05/2018","14:19:00","25","181"
"12/05/2018","14:19:00","26","247"
"12/05/2018","14:19:00","27","197"
"12/05/2018","14:19:00","28","194"
"12/05/2018","14:19:00","29","216"
"12/05/2018","14:19:00","30","239"
"12/05/2018","14:19:00","31","247"
"12/05/2018","14:19:00","32","227"
"12/05/2018","14:19:00","34","240"
"12/05/2018","14:20:00","1","298"
"12/05/2018","14:20:00","2","219"
"12/05/2018","14:20:00","4","282"
"12/05/2018","14:20:00","5","165"
"12/05/2018","14:20:00","6","241"
"12/05/2018","14:20:00","7","237"
"12/05/2018","14:20:00","8","254"
"12/05/2018","14:20:00","9","230"
"12/05/2018","14:20:00","10","249"
"12/05/2018","14:20:00","11","215"
"12/05/2018","14:20:00","12","239"
"12/05/2018","14:20:00","13","301"
"12/05/2018","14:20:00","14","186"
"12/05/2018","14:20:00","15","51"
"12/05/2018","14:20:00","16","253"
"12/05/2018","14:20:00","17","238"
"12/05/2018","14:20:00","19","199"
"12/05/2018","14:20:00","20","181"
"12/05/2018","14:20:00","21","187"
"12/05/2018","14:20:00","22","182"
"12/05/2018","14:20:00","24","191"
"12/05/2018","14:20:00","25","169"
"12/05/2018","14:20:00","26","247"
"12/05/2018","14:20:00","27","198"
"12/05/2018","14:20:00","28","194"
"12/05/2018","14:20:00","29","204"
"12/05/2018","14:20:00","30","232"
"12/05/2018","14:20:00","31","251"
"12/05/2018","14:20:00","32","225"
"12/05/2018","14:20:00","34","248"
"12/05/2018","14:21:00","19","211"
"12/05/2018","14:21:00","20","201"
"12/05/2018","14:21:00","21","202"
"12/05/2018","14:21:00","22","171"
"12/05/2018","14:21:00","24","204"
"12/05/2018","14:21:00","25","174"
"12/05/2018","14:21:00","26","234"
"12/05/2018","14:21:00","27","199"
"12/05/2018","14:21:00","28","208"
"12/05/2018","14:21:00","29","233"
"12/05/2018","14:21:00","30","219"
"12/05/2018","14:21:00","31","249"
"12/05/2018","14:21:00","32","243"
"12/05/2018","14:21:00","34","242"
"12/05/2018","14:21:00","1","306"
"12/05/2018","14:21:00","2","219"
"12/05/2018","14:21:00","4","276"
"12/05/2018","14:21:00","5","158"
"12/05/2018","14:21:00","6","252"
"12/05/2018","14:21:00","7","239"
"12/05/2018","14:21:00","8","245"
"12/05/2018","14:21:00","9","302"
"12/05/2018","14:21:00","10","256"
"12/05/2018","14:21:00","11","201"
"12/05/2018","14:21:00","12","240"
"12/05/2018","14:21:00","13","301"
"12/05/2018","14:21:00","14","170"
"12/05/2018","14:21:00","15","55"
"12/05/2018","14:21:00","16","245"
"12/05/2018","14:21:00","17","247"
"12/05/2018","14:22:00","1","304"
"12/05/2018","14:22:00","2","220"
"12/05/2018","14:22:00","4","305"
"12/05/2018","14:22:00","5","160"
"12/05/2018","14:22:00","6","273"
"12/05/2018","14:22:00","7","225"
"12/05/2018","14:22:00","8","257"
"12/05/2018","14:22:00","9","264"
"12/05/2018","14:22:00","10","263"
"12/05/2018","14:22:00","11","194"
"12/05/2018","14:22:00","12","244"
"12/05/2018","14:22:00","13","259"
"12/05/2018","14:22:00","14","158"
"12/05/2018","14:22:00","15","58"
"12/05/2018","14:22:00","16","241"
"12/05/2018","14:22:00","17","262"
"12/05/2018","14:22:00","19","215"
"12/05/2018","14:22:00","20","216"
"12/05/2018","14:22:00","21","179"
"12/05/2018","14:22:00","22","166"
"12/05/2018","14:22:00","24","223"
"12/05/2018","14:22:00","25","171"
"12/05/2018","14:22:00","26","227"
"12/05/2018","14:22:00","27","196"
"12/05/2018","14:22:00","28","198"
"12/05/2018","14:22:00","29","222"
"12/05/2018","14:22:00","30","216"
"12/05/2018","14:22:00","31","248"
"12/05/2018","14:22:00","32","255"
"12/05/2018","14:22:00","34","217"
"12/05/2018","14:23:00","1","271"
"12/05/2018","14:23:00","2","223"
"12/05/2018","14:23:00","4","295"
"12/05/2018","14:23:00","5","158"
"12/05/2018","14:23:00","6","265"
"12/05/2018","14:23:00","7","243"
"12/05/2018","14:23:00","8","266"
"12/05/2018","14:23:00","9","242"
"12/05/2018","14:23:00","10","292"
"12/05/2018","14:23:00","11","188"
"12/05/2018","14:23:00","12","271"
"12/05/2018","14:23:00","13","271"
"12/05/2018","14:23:00","14","169"
"12/05/2018","14:23:00","15","66"
"12/05/2018","14:23:00","16","241"
"12/05/2018","14:23:00","17","266"
"12/05/2018","14:23:00","19","230"
"12/05/2018","14:23:00","20","197"
"12/05/2018","14:23:00","21","187"
"12/05/2018","14:23:00","22","175"
"12/05/2018","14:23:00","24","220"
"12/05/2018","14:23:00","25","181"
"12/05/2018","14:23:00","26","233"
"12/05/2018","14:23:00","27","196"
"12/05/2018","14:23:00","28","214"
"12/05/2018","14:23:00","29","226"
"12/05/2018","14:23:00","30","206"
"12/05/2018","14:23:00","31","254"
"12/05/2018","14:23:00","32","243"
"12/05/2018","14:23:00","34","218"
"12/05/2018","14:24:00","1","285"
"12/05/2018","14:24:00","2","228"
"12/05/2018","14:24:00","4","267"
"12/05/2018","14:24:00","5","159"
"12/05/2018","14:24:00","6","241"
"12/05/2018","14:24:00","7","244"
"12/05/2018","14:24:00","8","284"
"12/05/2018","14:24:00","9","279"
"12/05/2018","14:24:00","10","272"
"12/05/2018","14:24:00","11","192"
"12/05/2018","14:24:00","12","271"
"12/05/2018","14:24:00","13","257"
"12/05/2018","14:24:00","14","175"
"12/05/2018","14:24:00","15","63"
"12/05/2018","14:24:00","16","237"
"12/05/2018","14:24:00","17","238"
"12/05/2018","14:24:00","19","228"
"12/05/2018","14:24:00","20","181"
"12/05/2018","14:24:00","21","198"
"12/05/2018","14:24:00","22","174"
"12/05/2018","14:24:00","24","231"
"12/05/2018","14:24:00","25","187"
"12/05/2018","14:24:00","26","244"
"12/05/2018","14:24:00","27","197"
