"Event Date","Event Time","Profiler","Height","Speed","Direction","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5"
"05/27/2016","17:46:00","RWP0004","0.130","0.7","106","0.00","0.00","-0.20","","","9","10","10","","","16","15","14","",""
"05/27/2016","17:46:00","RWP0004","0.231","0.6","124","0.00","0.00","-0.10","","","9","10","10","","","17","16","15","",""
"05/27/2016","17:46:00","RWP0004","0.332","0.8","119","0.10","0.10","-0.10","","","9","10","10","","","18","15","15","",""
"05/27/2016","17:46:00","RWP0004","0.434","1.6","99","0.10","0.30","-0.30","","","9","10","10","","","16","15","14","",""
"05/27/2016","17:46:00","RWP0004","0.535","3.2","89","0.20","0.60","-0.50","","","9","10","10","","","15","14","12","",""
"05/27/2016","17:46:00","RWP0004","0.636","3.2","84","0.20","0.70","-0.50","","","9","10","10","","","15","14","13","",""
"05/27/2016","17:46:00","RWP0004","0.737","4.2","83","0.20","0.90","-0.70","","","9","10","10","","","15","14","13","",""
"05/27/2016","17:46:00","RWP0004","0.838","5.7","76","0.10","1.30","-0.90","","","9","10","10","","","12","12","11","",""
"05/27/2016","17:46:00","RWP0004","0.940","4.4","78","0.10","1.00","-0.70","","","9","10","10","","","10","11","10","",""
"05/27/2016","17:46:00","RWP0004","1.041","3.3","101","0.10","0.50","-0.70","","","9","10","10","","","8","9","7","",""
"05/27/2016","17:46:00","RWP0004","1.142","1.7","90","0.10","0.30","-0.30","","","9","10","10","","","7","7","6","",""
"05/27/2016","17:46:00","RWP0004","1.243","1.6","71","0.10","0.50","-0.10","","","9","10","9","","","8","4","7","",""
"05/27/2016","17:46:00","RWP0004","1.344","1.9","98","0.00","0.30","-0.40","","","9","10","10","","","7","3","5","",""
"05/27/2016","17:46:00","RWP0004","1.445","3.0","118","0.00","0.10","-0.80","","","9","10","10","","","11","7","7","",""
"05/27/2016","17:46:00","RWP0004","1.547","3.7","121","0.00","0.00","-1.00","","","9","10","10","","","10","9","9","",""
"05/27/2016","17:46:00","RWP0004","1.648","3.7","120","-0.10","0.00","-1.00","","","8","10","10","","","7","6","7","",""
"05/27/2016","17:46:00","RWP0004","1.749","3.2","118","-0.10","0.00","-1.00","","","8","10","10","","","9","6","7","",""
"05/27/2016","17:46:00","RWP0004","1.850","3.6","115","-0.20","0.00","-1.10","","","8","10","10","","","7","7","7","",""
"05/27/2016","17:46:00","RWP0004","1.951","3.6","115","-0.30","-0.10","-1.20","","","8","10","10","","","1","5","4","",""
"05/27/2016","17:46:00","RWP0004","2.053","4.1","121","-0.20","-0.10","-1.30","","","8","10","10","","","-4","0","-2","",""
"05/27/2016","17:46:00","RWP0004","2.154","4.9","111","-0.20","0.10","-1.50","","","8","9","10","","","-7","-5","-7","",""
"05/27/2016","17:46:00","RWP0004","2.255","5.6","114","0.00","0.20","-1.50","","","9","9","10","","","-9","-8","-10","",""
"05/27/2016","17:46:00","RWP0004","2.356","5.0","102","-0.10","0.40","-1.30","","","9","10","10","","","-8","-10","-11","",""
"05/27/2016","17:46:00","RWP0004","2.457","4.2","110","-0.10","0.20","-1.20","","","9","10","10","","","-5","-6","-9","",""
"05/27/2016","17:46:00","RWP0004","2.558","4.2","103","-0.20","0.20","-1.20","","","9","10","10","","","-6","-5","-7","",""
"05/27/2016","17:46:00","RWP0004","2.660","4.5","102","-0.20","0.30","-1.30","","","9","10","10","","","-8","-7","-8","",""
"05/27/2016","17:46:00","RWP0004","2.761","5.0","106","-0.10","0.30","-1.40","","","9","10","10","","","-10","-8","-11","",""
"05/27/2016","17:46:00","RWP0004","2.862","5.2","95","-0.20","0.40","-1.40","","","9","10","10","","","-13","-10","-12","",""
"05/27/2016","17:46:00","RWP0004","2.963","5.6","103","-1.30","0.50","-1.40","","","5","10","10","","","-16","-13","-15","",""
"05/27/2016","17:46:00","RWP0004","3.064","5.4","98","-5.50","0.60","-1.30","","","4","8","6","","","-20","-18","-16","",""
"05/27/2016","17:46:00","RWP0004","3.166","","","0.60","7.10","-1.70","","","4","3","6","","","-19","-19","-18","",""
"05/27/2016","17:46:00","RWP0004","3.267","","","0.00","2.90","3.10","","","9","3","3","","","-12","-21","-20","",""
"05/27/2016","17:46:00","RWP0004","3.368","3.1","93","0.00","0.40","-0.70","","","9","10","10","","","-4","-9","-15","",""
"05/27/2016","17:46:00","RWP0004","3.469","3.5","90","0.00","0.50","-0.80","","","9","10","10","","","-3","-2","-7","",""
"05/27/2016","17:46:00","RWP0004","3.570","4.0","88","0.00","0.60","-0.90","","","8","10","10","","","-4","1","-3","",""
"05/27/2016","17:46:00","RWP0004","3.671","4.2","79","-0.10","0.70","-0.90","","","9","10","10","","","-4","1","-3","",""
