"Event Date","Event Time","Mill Number","One Minute Mean"
"05/27/2016","17:39:00","1","169"
"05/27/2016","17:39:00","2","116"
"05/27/2016","17:39:00","4","216"
"05/27/2016","17:39:00","5","105"
"05/27/2016","17:39:00","6","124"
"05/27/2016","17:39:00","7","125"
"05/27/2016","17:39:00","8","136"
"05/27/2016","17:39:00","9","197"
"05/27/2016","17:39:00","10","106"
"05/27/2016","17:39:00","11","118"
"05/27/2016","17:39:00","12","113"
"05/27/2016","17:39:00","13","185"
"05/27/2016","17:39:00","14","135"
"05/27/2016","17:39:00","15","69"
"05/27/2016","17:39:00","16","189"
"05/27/2016","17:39:00","17","109"
"05/27/2016","17:39:00","18","91"
"05/27/2016","17:39:00","19","128"
"05/27/2016","17:39:00","20","130"
"05/27/2016","17:39:00","21","98"
"05/27/2016","17:39:00","22","77"
"05/27/2016","17:39:00","24","119"
"05/27/2016","17:39:00","25","97"
"05/27/2016","17:39:00","26","176"
"05/27/2016","17:39:00","27","123"
"05/27/2016","17:39:00","28","148"
"05/27/2016","17:39:00","29","120"
"05/27/2016","17:39:00","30","141"
"05/27/2016","17:39:00","31","117"
"05/27/2016","17:39:00","32","101"
"05/27/2016","17:40:00","1","206"
"05/27/2016","17:40:00","2","109"
"05/27/2016","17:40:00","4","197"
"05/27/2016","17:40:00","5","86"
"05/27/2016","17:40:00","6","100"
"05/27/2016","17:40:00","7","121"
"05/27/2016","17:40:00","8","143"
"05/27/2016","17:40:00","9","154"
"05/27/2016","17:40:00","10","107"
"05/27/2016","17:40:00","11","124"
"05/27/2016","17:40:00","12","107"
"05/27/2016","17:40:00","13","179"
"05/27/2016","17:40:00","14","126"
"05/27/2016","17:40:00","15","82"
"05/27/2016","17:40:00","16","158"
"05/27/2016","17:40:00","17","110"
"05/27/2016","17:40:00","18","94"
"05/27/2016","17:40:00","19","147"
"05/27/2016","17:40:00","20","115"
"05/27/2016","17:40:00","21","107"
"05/27/2016","17:40:00","22","91"
"05/27/2016","17:40:00","24","98"
"05/27/2016","17:40:00","25","92"
"05/27/2016","17:40:00","26","166"
"05/27/2016","17:40:00","27","145"
"05/27/2016","17:40:00","28","172"
"05/27/2016","17:40:00","29","131"
"05/27/2016","17:40:00","30","151"
"05/27/2016","17:40:00","31","121"
"05/27/2016","17:40:00","32","106"
