"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"12/03/2015","19:15:00","0002 NW  SE","6","5","","","","","","","","68.1","","61.6","80",""
"12/03/2015","19:15:00","0002 NW  SE","12","5","3","6","4","15","4","15","22","","","","",""
"12/03/2015","19:15:00","0002 NW  SE","54","5","357","11","359","19","359","19","15","66.8","-1.3","61.0","82",""
"12/03/2015","19:15:00","0002 NW  SE","90","5","4","13","12","21","12","21","16","","","","",""
"12/03/2015","19:15:00","0002 NW  SE","145","5","1","15","359","21","359","21","13","","","","",""
"12/03/2015","19:15:00","0002 NW  SE","204","5","4","15","3","21","3","21","17","66.9","","60.1","79",""
"12/03/2015","19:15:00","SLC 40","54","5","","","","","","","","","","","",""
"12/03/2015","19:15:00","SLC 41","230","5","356","14","352","20","352","20","33","","","","",""
"12/03/2015","19:15:00","SLC 41","231","5","358","15","0","22","0","22","33","","","","",""
"12/03/2015","19:15:00","0110 NW  SE","6","5","","","","","","","","69.2","","60.6","74",""
"12/03/2015","19:15:00","0110 NW  SE","12","5","343","3","42","9","357","12","35","","","","",""
"12/03/2015","19:15:00","0110 NW  SE","54","5","0","10","357","17","358","18","17","68.2","-1.0","60.3","76",""
"12/03/2015","19:15:00","0110 NW  SE","162","5","1","14","356","21","356","21","18","","","","",""
"12/03/2015","19:15:00","0110 NW  SE","204","5","2","15","4","21","4","21","15","67.3","","60.0","77",""
"12/03/2015","19:15:00","0002 SE  SE","6","5","","","","","","","","68.5","","62.5","81",""
"12/03/2015","19:15:00","0002 SE  SE","12","5","1","7","350","16","350","16","19","","","","",""
"12/03/2015","19:15:00","0002 SE  SE","54","5","360","11","14","19","14","19","16","67.8","-0.7","61.9","81",""
"12/03/2015","19:15:00","0002 SE  SE","90","5","357","13","340","21","340","21","17","","","","",""
"12/03/2015","19:15:00","0002 SE  SE","145","5","358","15","3","22","3","22","15","","","","",""
"12/03/2015","19:15:00","0002 SE  SE","204","5","2","15","2","21","2","21","12","66.9","","58.5","74",""
"12/03/2015","19:15:00","0110 SE  SE","6","5","","","","","","","","69.0","","60.9","76",""
"12/03/2015","19:15:00","0110 SE  SE","12","5","357","3","22","10","22","10","33","","","","",""
"12/03/2015","19:15:00","0110 SE  SE","54","5","353","10","340","18","353","19","16","68.3","-0.7","62.2","81",""
"12/03/2015","19:15:00","0110 SE  SE","162","5","355","14","353","21","353","21","17","","","","",""
"12/03/2015","19:15:00","0110 SE  SE","204","5","349","16","352","21","352","21","11","67.3","","59.9","77",""
"12/03/2015","19:15:00","0313 NE  NE","6","5","","","","","","","","68.4","","60.5","76","1018.1"
"12/03/2015","19:15:00","0313 NE  NE","12","5","350","6","344","13","337","14","15","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","54","5","349","11","338","16","339","18","10","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","162","5","355","13","355","19","344","20","7","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","204","5","345","14","335","21","335","21","6","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","295","5","351","16","344","20","347","21","6","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","394","5","334","15","330","20","330","20","6","","","","",""
"12/03/2015","19:15:00","0313 NE  NE","492","5","352","16","346","20","353","20","6","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","6","5","","","","","","","","68.7","","60.2","74","1018.1"
"12/03/2015","19:15:00","0313 SW  NE","12","5","347","6","354","13","335","14","15","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","54","5","355","12","350","18","351","19","14","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","162","5","2","14","349","19","352","21","17","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","204","5","358","14","354","19","355","21","13","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","295","5","5","15","2","21","2","21","12","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","394","5","357","16","352","21","356","21","11","","","","",""
"12/03/2015","19:15:00","0313 SW  NE","492","5","354","14","353","19","358","20","21","","","","",""
"12/03/2015","19:15:00","0006 SE  NW","6","5","","","","","","","","68.9","","60.7","75",""
"12/03/2015","19:15:00","0006 SE  NW","12","5","346","4","5","10","3","12","24","","","","",""
"12/03/2015","19:15:00","0006 SE  NW","54","5","344","8","322","14","322","14","15","68.1","-0.9","60.3","76",""
"12/03/2015","19:15:00","0006 SE  NW","162","5","351","13","347","18","344","19","12","","","","",""
"12/03/2015","19:15:00","0006 SE  NW","204","5","351","15","355","20","355","20","10","67.6","","60.1","77",""
"12/03/2015","19:15:00","0006 NW  NW","6","5","","","","","","","","69.0","","61.4","77",""
"12/03/2015","19:15:00","0006 NW  NW","12","5","343","4","2","11","332","12","25","","","","",""
