"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"12/03/2015","19:14:00","1798","248","8.4","0.000","0.09","121.2","120.8","121.0","62.1","61.0","61.6","0.50","0.50","0.48","0","0","1"
"12/03/2015","19:14:00","1948","249","8.2","0.002","0.10","122.5","120.7","121.7","62.2","61.1","61.7","0.40","0.50","0.47","0","0","1"
"12/03/2015","19:14:00","2098","247","8.2","0.001","0.14","128.9","125.6","127.5","60.3","59.5","59.9","0.40","0.50","0.44","0","0","1"
"12/03/2015","19:14:00","2247","242","8.9","0.007","0.12","129.9","129.9","129.9","61.4","60.7","61.1","0.40","0.40","0.39","0","0","1"
"12/03/2015","19:14:00","2397","239","9.3","0.004","0.05","126.5","124.5","125.6","62.5","61.5","62.1","0.50","0.50","0.47","0","0","1"
"12/03/2015","19:14:00","2547","238","9.9","0.004","0.01","130.1","130.7","130.4","61.3","60.6","61.0","0.50","0.40","0.42","0","0","1"
"12/03/2015","19:14:00","2697","236","10.4","0.004","0.03","123.5","126.1","125.0","61.2","60.8","61.0","0.50","0.40","0.47","0","0","1"
"12/03/2015","19:14:00","2846","229","12.5","0.016","-0.01","124.2","124.4","124.3","59.8","59.2","59.5","0.50","0.40","0.44","0","0","1"
"12/03/2015","19:14:00","2996","230","13.0","0.004","0.01","125.5","129.5","127.9","59.7","59.1","59.4","0.50","0.40","0.45","0","0","1"
"12/03/2015","19:14:00","3146","230","13.0","0.001","0.01","127.1","125.0","126.2","59.7","59.0","59.3","0.50","0.40","0.44","0","0","1"
"12/03/2015","19:14:00","3295","231","12.8","0.002","-0.08","130.3","127.8","129.2","60.0","59.2","59.6","0.50","0.50","0.50","0","0","1"
"12/03/2015","19:14:00","3445","230","12.4","0.003","-0.06","123.7","126.6","125.4","59.5","59.0","59.3","0.50","0.50","0.49","0","0","1"
