"Event Date","Event Time","Tower Measurement Location","Height","Time Interval","Avg Wind Direction","Avg Wind Speed","Peak Wind Direction","Peak Wind Speed","Peak Wind Direction 10 Min","Peak Wind Speed 10 Min","Deviation","Temp","Temperature Difference","Dew Point","Relative Humidity","Barometric Pressure"
"03/24/2021","04:30:00","0002 NW  SE","6","5","","","","","","","","59.4","","58.3","96",""
"03/24/2021","04:30:00","0002 NW  SE","12","5","64","2","63","2","62","2","5","","","","",""
"03/24/2021","04:30:00","0002 NW  SE","54","5","79","6","81","7","80","7","4","65.2","5.8","59.2","81",""
"03/24/2021","04:30:00","0002 NW  SE","90","5","87","6","84","7","83","8","5","","","","",""
"03/24/2021","04:30:00","0002 NW  SE","145","5","101","8","103","9","103","9","6","","","","",""
"03/24/2021","04:30:00","0002 NW  SE","204","5","115","9","115","10","115","10","7","70.2","","53.3","55",""
"03/24/2021","04:30:00","0006 NW  SE","6","5","","","","","","","","59.0","","58.2","97",""
"03/24/2021","04:30:00","0006 NW  SE","12","5","0","0","0","0","0","0","32","","","","",""
"03/24/2021","04:30:00","0006 NW  SE","54","5","0","0","0","0","0","0","8","63.9","4.9","60.6","89",""
"03/24/2021","04:30:00","0006 NW  SE","162","5","84","10","82","11","81","11","4","","","","",""
"03/24/2021","04:30:00","0006 NW  SE","204","5","107","6","109","8","109","8","3","68.6","","56.0","64",""
"03/24/2021","04:30:00","SLC 40","150","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 40","151","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 40","152","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 41","50","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 41","51","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 41","230","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","SLC 41","231","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","0110 NW  SE","6","5","","","","","","","","63.0","","62.7","99",""
"03/24/2021","04:30:00","0110 NW  SE","12","5","78","1","63","3","63","3","14","","","","",""
"03/24/2021","04:30:00","0110 NW  SE","54","5","83","5","81","6","81","6","2","64.8","1.8","63.3","95",""
"03/24/2021","04:30:00","0110 NW  SE","162","5","86","11","83","11","83","11","3","","","","",""
"03/24/2021","04:30:00","0110 NW  SE","204","5","89","5","86","8","88","11","4","69.6","","57.8","66",""
"03/24/2021","04:30:00","0313 NE  SW","6","5","","","","","","","","60.9","","58.9","93","1015.1"
"03/24/2021","04:30:00","0313 NE  SW","12","5","0","0","95","1","95","1","18","","","","",""
"03/24/2021","04:30:00","0313 NE  SW","54","5","85","4","88","5","77","6","4","64.4","3.5","60.1","86",""
"03/24/2021","04:30:00","0313 NE  SW","162","5","81","8","78","9","78","9","3","","","","",""
"03/24/2021","04:30:00","0313 NE  SW","204","5","82","10","84","11","84","11","3","67.2","","57.5","71",""
"03/24/2021","04:30:00","0313 NE  SW","295","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","0313 NE  SW","394","5","115","22","114","22","114","22","5","","","","",""
"03/24/2021","04:30:00","0313 NE  SW","492","5","","","","","","","","","","","69",""
"03/24/2021","04:30:00","0002 SE  SE","6","5","","","","","","","","59.5","","57.5","93",""
"03/24/2021","04:30:00","0002 SE  SE","12","5","64","2","63","2","68","2","5","","","","",""
"03/24/2021","04:30:00","0002 SE  SE","54","5","78","6","78","6","76","7","4","65.6","6.1","59.6","81",""
"03/24/2021","04:30:00","0002 SE  SE","90","5","85","8","85","8","84","9","6","","","","",""
"03/24/2021","04:30:00","0002 SE  SE","145","5","102","9","102","9","98","9","8","","","","",""
"03/24/2021","04:30:00","0002 SE  SE","204","5","115","10","118","10","118","10","8","70.6","","53.7","55",""
"03/24/2021","04:30:00","0006 SE  SE","6","5","","","","","","","","59.0","","58.4","98",""
"03/24/2021","04:30:00","0006 SE  SE","12","5","0","0","0","0","0","0","31","","","","",""
"03/24/2021","04:30:00","0006 SE  SE","54","5","70","3","69","4","62","4","8","64.5","5.5","64.2","99",""
"03/24/2021","04:30:00","0006 SE  SE","162","5","81","10","80","10","77","11","3","","","","",""
"03/24/2021","04:30:00","0006 SE  SE","204","5","93","10","90","10","90","11","3","69.2","","57.4","66",""
"03/24/2021","04:30:00","0110 SE  SE","6","5","","","","","","","","62.5","","62.2","99",""
"03/24/2021","04:30:00","0110 SE  SE","12","5","80","1","68","2","68","2","19","","","","",""
"03/24/2021","04:30:00","0110 SE  SE","54","5","75","5","74","5","74","5","3","65.3","2.8","62.9","92",""
"03/24/2021","04:30:00","0110 SE  SE","162","5","70","11","70","11","70","11","3","","","","",""
"03/24/2021","04:30:00","0110 SE  SE","204","5","93","11","92","12","92","12","4","69.5","","57.7","66",""
"03/24/2021","04:30:00","0313 SW  SW","6","5","","","","","","","","61.1","","60.2","97",""
"03/24/2021","04:30:00","0313 SW  SW","12","5","99","1","90","1","86","1","17","","","","",""
"03/24/2021","04:30:00","0313 SW  SW","54","5","82","5","79","6","77","6","4","64.7","3.6","59.1","82",""
"03/24/2021","04:30:00","0313 SW  SW","162","5","83","9","85","10","85","10","3","","","","",""
"03/24/2021","04:30:00","0313 SW  SW","204","5","77","11","78","12","78","12","2","67.4","","56.9","69",""
"03/24/2021","04:30:00","0313 SW  SW","295","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","0313 SW  SW","394","5","","","","","","","","","","","",""
"03/24/2021","04:30:00","0313 SW  SW","492","5","","","","","","","","68.8","","62.0","79",""
"03/24/2021","04:35:00","0002 NW  SE","6","5","","","","","","","","60.2","","59.3","97",""
"03/24/2021","04:35:00","0002 NW  SE","12","5","59","1","57","2","63","2","5","","","","",""
"03/24/2021","04:35:00","0002 NW  SE","54","5","79","6","80","7","81","7","3","65.6","5.4","59.3","80",""
"03/24/2021","04:35:00","0002 NW  SE","90","5","88","5","85","7","84","7","4","","","","",""
