"Event Date","Event Time","Mill Number","One Minute Mean"
"03/24/2021","04:28:00","1","278"
"03/24/2021","04:28:00","2","255"
"03/24/2021","04:28:00","4","336"
"03/24/2021","04:28:00","5","122"
"03/24/2021","04:28:00","6","155"
"03/24/2021","04:28:00","7","118"
"03/24/2021","04:28:00","8","287"
"03/24/2021","04:28:00","9","287"
"03/24/2021","04:28:00","11","154"
"03/24/2021","04:28:00","12","157"
"03/24/2021","04:28:00","14","117"
"03/24/2021","04:28:00","15","135"
"03/24/2021","04:28:00","16","142"
"03/24/2021","04:28:00","17","62"
"03/24/2021","04:28:00","18","84"
"03/24/2021","04:28:00","19","103"
"03/24/2021","04:28:00","20","135"
"03/24/2021","04:28:00","21","91"
"03/24/2021","04:28:00","22","142"
"03/24/2021","04:28:00","24","134"
"03/24/2021","04:28:00","25","120"
"03/24/2021","04:28:00","27","182"
"03/24/2021","04:28:00","28","248"
"03/24/2021","04:28:00","29","73"
"03/24/2021","04:28:00","30","149"
"03/24/2021","04:28:00","31","144"
"03/24/2021","04:28:00","32","103"
"03/24/2021","04:28:00","34","131"
"03/24/2021","04:29:00","1","274"
"03/24/2021","04:29:00","2","253"
"03/24/2021","04:29:00","4","322"
"03/24/2021","04:29:00","5","127"
"03/24/2021","04:29:00","6","157"
"03/24/2021","04:29:00","7","121"
"03/24/2021","04:29:00","8","302"
"03/24/2021","04:29:00","9","295"
"03/24/2021","04:29:00","11","166"
"03/24/2021","04:29:00","12","158"
"03/24/2021","04:29:00","14","119"
"03/24/2021","04:29:00","15","131"
"03/24/2021","04:29:00","16","153"
"03/24/2021","04:29:00","17","63"
"03/24/2021","04:29:00","18","84"
"03/24/2021","04:29:00","19","107"
"03/24/2021","04:29:00","20","134"
"03/24/2021","04:29:00","21","95"
"03/24/2021","04:29:00","22","142"
"03/24/2021","04:29:00","24","128"
"03/24/2021","04:29:00","25","103"
"03/24/2021","04:29:00","27","182"
"03/24/2021","04:29:00","28","242"
"03/24/2021","04:29:00","29","72"
"03/24/2021","04:29:00","30","142"
"03/24/2021","04:29:00","31","140"
"03/24/2021","04:29:00","32","105"
"03/24/2021","04:29:00","34","137"
"03/24/2021","04:30:00","1","265"
"03/24/2021","04:30:00","2","260"
"03/24/2021","04:30:00","4","329"
"03/24/2021","04:30:00","5","130"
"03/24/2021","04:30:00","6","159"
"03/24/2021","04:30:00","7","123"
"03/24/2021","04:30:00","8","308"
"03/24/2021","04:30:00","9","302"
"03/24/2021","04:30:00","11","172"
"03/24/2021","04:30:00","12","167"
"03/24/2021","04:30:00","14","121"
"03/24/2021","04:30:00","15","130"
"03/24/2021","04:30:00","16","148"
"03/24/2021","04:30:00","17","68"
"03/24/2021","04:30:00","18","85"
"03/24/2021","04:30:00","19","104"
"03/24/2021","04:30:00","20","133"
"03/24/2021","04:30:00","21","95"
"03/24/2021","04:30:00","22","139"
"03/24/2021","04:30:00","24","123"
"03/24/2021","04:30:00","25","104"
"03/24/2021","04:30:00","27","178"
"03/24/2021","04:30:00","28","235"
"03/24/2021","04:30:00","29","76"
"03/24/2021","04:30:00","30","144"
"03/24/2021","04:30:00","31","139"
"03/24/2021","04:30:00","32","109"
"03/24/2021","04:30:00","34","142"
"03/24/2021","04:31:00","21","93"
"03/24/2021","04:31:00","22","147"
"03/24/2021","04:31:00","24","115"
"03/24/2021","04:31:00","25","106"
"03/24/2021","04:31:00","27","168"
"03/24/2021","04:31:00","28","231"
"03/24/2021","04:31:00","29","73"
"03/24/2021","04:31:00","30","153"
"03/24/2021","04:31:00","31","134"
"03/24/2021","04:31:00","32","108"
"03/24/2021","04:31:00","34","140"
"03/24/2021","04:31:00","1","269"
"03/24/2021","04:31:00","2","271"
"03/24/2021","04:31:00","4","328"
"03/24/2021","04:31:00","5","135"
"03/24/2021","04:31:00","6","159"
"03/24/2021","04:31:00","7","118"
"03/24/2021","04:31:00","8","320"
"03/24/2021","04:31:00","9","319"
"03/24/2021","04:31:00","11","168"
"03/24/2021","04:31:00","12","165"
"03/24/2021","04:31:00","14","118"
"03/24/2021","04:31:00","15","130"
"03/24/2021","04:31:00","16","141"
"03/24/2021","04:31:00","17","64"
"03/24/2021","04:31:00","18","77"
"03/24/2021","04:31:00","19","107"
"03/24/2021","04:31:00","20","132"
"03/24/2021","04:32:00","1","262"
"03/24/2021","04:32:00","2","276"
"03/24/2021","04:32:00","4","316"
"03/24/2021","04:32:00","5","130"
"03/24/2021","04:32:00","6","156"
"03/24/2021","04:32:00","7","116"
"03/24/2021","04:32:00","8","323"
"03/24/2021","04:32:00","9","327"
"03/24/2021","04:32:00","11","163"
"03/24/2021","04:32:00","12","158"
"03/24/2021","04:32:00","14","114"
"03/24/2021","04:32:00","15","126"
"03/24/2021","04:32:00","16","150"
"03/24/2021","04:32:00","17","64"
"03/24/2021","04:32:00","18","76"
"03/24/2021","04:32:00","19","107"
"03/24/2021","04:32:00","20","129"
"03/24/2021","04:32:00","21","94"
"03/24/2021","04:32:00","22","141"
"03/24/2021","04:32:00","24","116"
"03/24/2021","04:32:00","25","113"
"03/24/2021","04:32:00","27","167"
"03/24/2021","04:32:00","28","227"
"03/24/2021","04:32:00","29","73"
"03/24/2021","04:32:00","30","153"
"03/24/2021","04:32:00","31","133"
"03/24/2021","04:32:00","32","110"
"03/24/2021","04:32:00","34","136"
"03/24/2021","04:33:00","1","275"
"03/24/2021","04:33:00","2","273"
"03/24/2021","04:33:00","4","327"
"03/24/2021","04:33:00","5","135"
"03/24/2021","04:33:00","6","158"
"03/24/2021","04:33:00","7","113"
"03/24/2021","04:33:00","8","329"
"03/24/2021","04:33:00","9","338"
"03/24/2021","04:33:00","11","166"
"03/24/2021","04:33:00","12","167"
"03/24/2021","04:33:00","14","111"
"03/24/2021","04:33:00","15","128"
"03/24/2021","04:33:00","16","155"
"03/24/2021","04:33:00","17","66"
"03/24/2021","04:33:00","18","73"
"03/24/2021","04:33:00","19","106"
"03/24/2021","04:33:00","20","135"
"03/24/2021","04:33:00","21","92"
"03/24/2021","04:33:00","22","139"
"03/24/2021","04:33:00","24","112"
"03/24/2021","04:33:00","25","117"
"03/24/2021","04:33:00","27","170"
"03/24/2021","04:33:00","28","235"
"03/24/2021","04:33:00","29","73"
"03/24/2021","04:33:00","30","151"
"03/24/2021","04:33:00","31","127"
"03/24/2021","04:33:00","32","112"
"03/24/2021","04:33:00","34","135"
"03/24/2021","04:34:00","1","290"
"03/24/2021","04:34:00","2","267"
"03/24/2021","04:34:00","4","348"
"03/24/2021","04:34:00","5","134"
"03/24/2021","04:34:00","6","157"
"03/24/2021","04:34:00","7","114"
"03/24/2021","04:34:00","8","332"
"03/24/2021","04:34:00","9","322"
"03/24/2021","04:34:00","11","164"
"03/24/2021","04:34:00","12","161"
"03/24/2021","04:34:00","14","112"
"03/24/2021","04:34:00","15","128"
"03/24/2021","04:34:00","16","150"
"03/24/2021","04:34:00","17","61"
"03/24/2021","04:34:00","18","74"
"03/24/2021","04:34:00","19","103"
"03/24/2021","04:34:00","20","127"
"03/24/2021","04:34:00","21","93"
"03/24/2021","04:34:00","22","139"
"03/24/2021","04:34:00","24","112"
"03/24/2021","04:34:00","25","114"
"03/24/2021","04:34:00","27","173"
"03/24/2021","04:34:00","28","231"
"03/24/2021","04:34:00","29","70"
"03/24/2021","04:34:00","30","166"
"03/24/2021","04:34:00","31","142"
"03/24/2021","04:34:00","32","114"
"03/24/2021","04:34:00","34","141"
"03/24/2021","04:35:00","1","272"
"03/24/2021","04:35:00","2","261"
"03/24/2021","04:35:00","4","335"
"03/24/2021","04:35:00","5","133"
"03/24/2021","04:35:00","6","162"
"03/24/2021","04:35:00","7","115"
"03/24/2021","04:35:00","8","332"
"03/24/2021","04:35:00","9","322"
"03/24/2021","04:35:00","11","157"
"03/24/2021","04:35:00","12","153"
"03/24/2021","04:35:00","14","115"
"03/24/2021","04:35:00","15","123"
"03/24/2021","04:35:00","16","153"
"03/24/2021","04:35:00","17","64"
"03/24/2021","04:35:00","18","76"
"03/24/2021","04:35:00","19","106"
"03/24/2021","04:35:00","20","119"
"03/24/2021","04:35:00","21","93"
"03/24/2021","04:35:00","22","138"
"03/24/2021","04:35:00","24","111"
"03/24/2021","04:35:00","25","106"
"03/24/2021","04:35:00","27","164"
"03/24/2021","04:35:00","28","251"
"03/24/2021","04:35:00","29","70"
"03/24/2021","04:35:00","30","155"
"03/24/2021","04:35:00","31","151"
"03/24/2021","04:35:00","32","109"
"03/24/2021","04:35:00","34","143"
"03/24/2021","04:36:00","1","309"
"03/24/2021","04:36:00","2","228"
"03/24/2021","04:36:00","4","330"
"03/24/2021","04:36:00","5","134"
"03/24/2021","04:36:00","6","174"
"03/24/2021","04:36:00","7","113"
"03/24/2021","04:36:00","8","334"
"03/24/2021","04:36:00","9","328"
"03/24/2021","04:36:00","11","150"
"03/24/2021","04:36:00","12","162"
"03/24/2021","04:36:00","14","115"
"03/24/2021","04:36:00","15","126"
"03/24/2021","04:36:00","16","149"
"03/24/2021","04:36:00","17","64"
"03/24/2021","04:36:00","18","77"
"03/24/2021","04:36:00","19","108"
"03/24/2021","04:36:00","20","119"
"03/24/2021","04:36:00","21","93"
"03/24/2021","04:36:00","22","133"
"03/24/2021","04:36:00","24","116"
"03/24/2021","04:36:00","25","104"
"03/24/2021","04:36:00","27","160"
"03/24/2021","04:36:00","28","260"
"03/24/2021","04:36:00","29","66"
"03/24/2021","04:36:00","30","146"
"03/24/2021","04:36:00","31","142"
"03/24/2021","04:36:00","32","105"
"03/24/2021","04:36:00","34","145"
"03/24/2021","04:37:00","1","304"
"03/24/2021","04:37:00","2","222"
"03/24/2021","04:37:00","4","334"
"03/24/2021","04:37:00","5","121"
"03/24/2021","04:37:00","6","171"
"03/24/2021","04:37:00","7","110"
"03/24/2021","04:37:00","8","321"
"03/24/2021","04:37:00","9","341"
"03/24/2021","04:37:00","11","158"
"03/24/2021","04:37:00","12","150"
"03/24/2021","04:37:00","14","110"
"03/24/2021","04:37:00","15","125"
"03/24/2021","04:37:00","16","145"
"03/24/2021","04:37:00","17","62"
"03/24/2021","04:37:00","18","81"
"03/24/2021","04:37:00","19","111"
"03/24/2021","04:37:00","20","115"
