"Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","WW","S1","S2","S3","N1","N2","N3","WID1","WID2","WID3","G1","G2","QC"
"10/05/2020","07:54:00","1869","149","4.0","0.000","-0.01","120.8","121.0","120.9","57.4","57.7","57.5","0.30","0.40","0.35","0","0","1"
"10/05/2020","07:54:00","2019","152","4.3","0.003","0.02","125.9","125.4","125.7","61.5","62.0","61.7","0.30","0.40","0.34","0","0","1"
"10/05/2020","07:54:00","2168","149","4.2","0.002","0.01","125.2","124.3","124.8","57.8","58.1","58.0","0.30","0.40","0.36","0","0","1"
"10/05/2020","07:54:00","2318","151","4.6","0.003","0.04","128.6","130.1","129.4","62.3","62.7","62.5","0.30","0.40","0.35","0","0","1"
"10/05/2020","07:54:00","2467","149","4.6","0.001","0.05","125.6","126.8","126.3","59.3","59.6","59.5","0.30","0.40","0.35","0","0","1"
"10/05/2020","07:54:00","2617","157","5.2","0.006","0.10","129.0","132.1","130.8","62.8","63.3","63.1","0.30","0.50","0.39","0","0","1"
"10/05/2020","07:54:00","2766","161","5.2","0.003","0.13","131.2","131.4","131.3","60.5","60.8","60.6","0.30","0.30","0.29","0","0","1"
"10/05/2020","07:54:00","2915","165","5.3","0.003","0.08","125.8","129.5","128.0","60.1","60.3","60.2","0.30","0.30","0.31","0","0","1"
"10/05/2020","07:54:00","3065","175","5.8","0.008","0.04","131.1","130.9","131.0","60.2","60.3","60.3","0.30","0.20","0.26","0","0","1"
"10/05/2020","07:54:00","3214","176","6.1","0.001","0.10","135.8","132.5","134.5","60.2","60.3","60.2","0.30","0.30","0.27","0","0","1"
"10/05/2020","07:54:00","3364","178","6.4","0.003","0.10","121.4","114.8","119.2","60.1","60.4","60.2","0.20","0.40","0.34","0","0","1"
"10/05/2020","07:54:00","3513","189","7.7","0.012","0.05","130.9","122.2","128.5","60.2","60.3","60.2","0.30","0.30","0.30","0","0","1"
"10/05/2020","07:54:00","3663","189","7.6","0.001","0.09","127.3","127.4","127.3","60.1","60.4","60.2","0.30","0.30","0.32","0","0","1"
"10/05/2020","07:54:00","3812","191","7.6","0.002","0.15","129.4","125.7","128.0","60.1","60.3","60.2","0.30","0.30","0.28","0","0","1"
"10/05/2020","07:54:00","3962","193","7.7","0.002","0.10","125.0","122.4","123.9","60.1","60.3","60.2","0.20","0.30","0.28","0","0","1"
"10/05/2020","07:54:00","4111","194","8.1","0.003","0.09","124.1","124.1","124.1","60.1","60.3","60.2","0.30","0.30","0.30","0","0","1"
"10/05/2020","07:54:00","4261","191","8.4","0.004","0.04","119.1","117.6","118.4","60.1","60.3","60.2","0.30","0.30","0.30","0","0","1"
"10/05/2020","07:54:00","4410","199","8.6","0.008","-0.01","124.3","125.5","124.9","60.1","60.3","60.2","0.40","0.40","0.41","0","0","1"
"10/05/2020","07:54:00","4559","201","9.5","0.006","0.04","125.4","125.3","125.4","60.1","60.3","60.2","0.40","0.30","0.38","0","0","1"
"10/05/2020","07:54:00","4709","202","10.5","0.007","0.03","115.3","110.7","113.5","60.1","60.2","60.2","0.30","0.40","0.35","0","0","1"
"10/05/2020","07:54:00","4858","202","10.2","0.002","0.04","123.7","121.8","122.8","60.1","60.2","60.2","0.40","0.30","0.38","0","0","1"
"10/05/2020","07:54:00","5008","203","10.3","0.001","0.03","132.0","129.3","130.9","60.1","60.4","60.2","0.40","0.40","0.39","0","0","1"
"10/05/2020","07:54:00","5157","200","10.8","0.004","0.03","126.0","122.6","124.6","60.1","60.3","60.2","0.40","0.40","0.39","0","0","1"
"10/05/2020","07:54:00","5307","199","10.5","0.002","0.03","117.9","118.8","118.4","60.1","60.3","60.2","0.50","0.40","0.42","0","0","1"
"10/05/2020","07:54:00","5456","203","10.4","0.005","-0.02","111.2","110.1","110.7","60.1","60.4","60.2","0.50","0.30","0.40","0","0","1"
"10/05/2020","07:54:00","5606","203","10.4","0.000","0.04","98.2","99.2","98.7","60.0","60.4","60.2","0.70","0.40","0.55","0","0","1"
"10/05/2020","07:54:00","5755","212","10.0","0.011","0.04","117.2","112.2","115.4","60.1","60.3","60.2","0.50","0.30","0.40","0","0","1"
"10/05/2020","07:54:00","5904","219","10.0","0.008","0.05","119.1","120.5","119.9","60.1","60.3","60.2","0.50","0.30","0.41","0","0","1"
"10/05/2020","07:54:00","6054","220","8.8","0.008","0.03","115.6","117.0","116.4","60.2","60.3","60.3","0.40","0.50","0.42","0","0","1"
"10/05/2020","07:54:00","6203","210","8.7","0.010","0.01","110.7","108.0","109.5","60.1","60.3","60.2","0.50","0.40","0.48","0","0","1"
"10/05/2020","07:54:00","6353","210","9.8","0.008","-0.09","109.2","108.3","108.8","60.1","60.4","60.2","0.50","0.50","0.50","0","0","1"
"10/05/2020","07:54:00","6502","215","10.6","0.007","0.01","107.5","107.8","107.7","60.1","60.3","60.2","0.50","0.40","0.49","0","0","1"
"10/05/2020","07:54:00","6652","219","11.4","0.008","-0.04","106.0","104.6","105.4","60.1","60.3","60.2","0.50","0.40","0.43","0","0","1"
"10/05/2020","07:54:00","6801","219","12.6","0.008","-0.08","110.7","110.6","110.6","60.1","60.3","60.2","0.50","0.60","0.54","0","0","1"
"10/05/2020","07:54:00","6951","226","14.9","0.020","-0.02","110.6","109.6","110.1","60.1","60.3","60.2","0.80","0.60","0.71","0","0","1"
"10/05/2020","07:54:00","7100","229","16.2","0.010","-0.05","115.8","116.5","116.2","60.2","60.3","60.3","0.50","0.50","0.49","0","0","1"
"10/05/2020","07:54:00","7250","227","16.7","0.005","-0.07","113.9","113.1","113.6","60.1","60.3","60.2","0.60","0.60","0.57","0","0","1"
"10/05/2020","07:54:00","7399","222","18.2","0.014","-0.01","115.4","116.4","115.9","60.1","60.3","60.2","0.70","0.60","0.61","0","0","1"
"10/05/2020","07:54:00","7548","222","19.3","0.007","-0.03","117.2","114.6","116.1","60.1","60.3","60.2","0.60","0.50","0.54","0","0","1"
"10/05/2020","07:54:00","7698","220","19.4","0.004","0.01","111.1","103.8","108.8","60.1","60.3","60.2","0.60","0.60","0.59","0","0","1"
"10/05/2020","07:54:00","7847","215","18.5","0.013","-0.22","92.9","89.9","91.7","60.1","60.3","60.2","0.60","1.30","0.97","0","0","1"
"10/05/2020","07:54:00","7997","210","17.1","0.013","-0.32","84.7","105.1","102.1","60.2","60.3","60.2","1.30","0.90","1.11","0","0","1"
"10/05/2020","07:54:00","8146","212","17.9","0.006","0.06","90.7","111.4","108.5","60.2","60.3","60.3","0.70","1.40","1.02","0","0","1"
"10/05/2020","07:54:00","8296","209","18.0","0.006","0.22","106.6","115.7","113.2","60.1","60.3","60.2","1.40","1.40","1.40","0","0","1"
