"Event Date","Event Time","Mill Number","One Minute Mean"
"10/05/2020","07:51:00","1","172"
"10/05/2020","07:51:00","2","94"
"10/05/2020","07:51:00","4","156"
"10/05/2020","07:51:00","5","79"
"10/05/2020","07:51:00","8","99"
"10/05/2020","07:51:00","9","125"
"10/05/2020","07:51:00","10","88"
"10/05/2020","07:51:00","11","59"
"10/05/2020","07:51:00","12","76"
"10/05/2020","07:51:00","13","110"
"10/05/2020","07:51:00","14","92"
"10/05/2020","07:51:00","15","66"
"10/05/2020","07:51:00","16","119"
"10/05/2020","07:51:00","18","70"
"10/05/2020","07:51:00","19","96"
"10/05/2020","07:51:00","20","86"
"10/05/2020","07:51:00","21","103"
"10/05/2020","07:51:00","22","60"
"10/05/2020","07:51:00","24","72"
"10/05/2020","07:51:00","26","64"
"10/05/2020","07:51:00","27","82"
"10/05/2020","07:51:00","29","107"
"10/05/2020","07:51:00","30","90"
"10/05/2020","07:51:00","31","82"
"10/05/2020","07:51:00","34","89"
"10/05/2020","07:52:00","1","154"
"10/05/2020","07:52:00","2","91"
"10/05/2020","07:52:00","4","145"
"10/05/2020","07:52:00","5","76"
"10/05/2020","07:52:00","8","113"
"10/05/2020","07:52:00","9","128"
"10/05/2020","07:52:00","10","88"
"10/05/2020","07:52:00","11","58"
"10/05/2020","07:52:00","12","75"
"10/05/2020","07:52:00","13","115"
"10/05/2020","07:52:00","14","104"
"10/05/2020","07:52:00","15","65"
"10/05/2020","07:52:00","16","112"
"10/05/2020","07:52:00","18","75"
"10/05/2020","07:52:00","19","97"
"10/05/2020","07:52:00","20","83"
"10/05/2020","07:52:00","21","97"
"10/05/2020","07:52:00","22","59"
"10/05/2020","07:52:00","24","69"
"10/05/2020","07:52:00","26","58"
"10/05/2020","07:52:00","27","92"
"10/05/2020","07:52:00","29","107"
"10/05/2020","07:52:00","30","99"
"10/05/2020","07:52:00","31","88"
"10/05/2020","07:52:00","34","92"
"10/05/2020","07:53:00","1","144"
"10/05/2020","07:53:00","2","91"
"10/05/2020","07:53:00","4","138"
"10/05/2020","07:53:00","5","73"
"10/05/2020","07:53:00","8","109"
"10/05/2020","07:53:00","9","129"
"10/05/2020","07:53:00","10","90"
"10/05/2020","07:53:00","11","64"
"10/05/2020","07:53:00","12","74"
"10/05/2020","07:53:00","13","92"
"10/05/2020","07:53:00","14","97"
"10/05/2020","07:53:00","15","65"
"10/05/2020","07:53:00","16","126"
"10/05/2020","07:53:00","18","75"
"10/05/2020","07:53:00","19","102"
"10/05/2020","07:53:00","20","71"
"10/05/2020","07:53:00","21","97"
"10/05/2020","07:53:00","22","60"
"10/05/2020","07:53:00","24","72"
"10/05/2020","07:53:00","26","64"
"10/05/2020","07:53:00","27","91"
"10/05/2020","07:53:00","29","102"
"10/05/2020","07:53:00","30","99"
"10/05/2020","07:53:00","31","78"
"10/05/2020","07:53:00","34","85"
"10/05/2020","07:54:00","1","126"
"10/05/2020","07:54:00","2","93"
"10/05/2020","07:54:00","4","139"
"10/05/2020","07:54:00","5","76"
"10/05/2020","07:54:00","8","121"
"10/05/2020","07:54:00","9","119"
"10/05/2020","07:54:00","10","88"
"10/05/2020","07:54:00","11","55"
"10/05/2020","07:54:00","12","75"
"10/05/2020","07:54:00","13","91"
"10/05/2020","07:54:00","14","92"
"10/05/2020","07:54:00","15","68"
"10/05/2020","07:54:00","16","131"
"10/05/2020","07:54:00","18","76"
"10/05/2020","07:54:00","19","99"
"10/05/2020","07:54:00","20","77"
"10/05/2020","07:54:00","21","101"
"10/05/2020","07:54:00","22","65"
"10/05/2020","07:54:00","24","73"
"10/05/2020","07:54:00","26","71"
"10/05/2020","07:54:00","27","94"
"10/05/2020","07:54:00","29","106"
"10/05/2020","07:54:00","30","99"
"10/05/2020","07:54:00","31","80"
"10/05/2020","07:54:00","34","86"
"10/05/2020","07:55:00","1","118"
"10/05/2020","07:55:00","2","94"
"10/05/2020","07:55:00","4","161"
"10/05/2020","07:55:00","5","75"
"10/05/2020","07:55:00","8","144"
"10/05/2020","07:55:00","9","130"
"10/05/2020","07:55:00","10","90"
"10/05/2020","07:55:00","11","60"
"10/05/2020","07:55:00","12","76"
"10/05/2020","07:55:00","13","102"
"10/05/2020","07:55:00","14","91"
"10/05/2020","07:55:00","15","73"
"10/05/2020","07:55:00","16","122"
"10/05/2020","07:55:00","18","75"
"10/05/2020","07:55:00","19","97"
"10/05/2020","07:55:00","20","85"
"10/05/2020","07:55:00","21","106"
"10/05/2020","07:55:00","22","65"
"10/05/2020","07:55:00","24","75"
"10/05/2020","07:55:00","26","74"
"10/05/2020","07:55:00","27","99"
"10/05/2020","07:55:00","29","110"
"10/05/2020","07:55:00","30","102"
"10/05/2020","07:55:00","31","81"
"10/05/2020","07:55:00","34","85"
"10/05/2020","07:56:00","1","148"
"10/05/2020","07:56:00","2","93"
"10/05/2020","07:56:00","4","147"
"10/05/2020","07:56:00","5","72"
"10/05/2020","07:56:00","8","149"
"10/05/2020","07:56:00","9","130"
"10/05/2020","07:56:00","10","92"
"10/05/2020","07:56:00","11","65"
"10/05/2020","07:56:00","12","78"
"10/05/2020","07:56:00","13","120"
"10/05/2020","07:56:00","14","84"
"10/05/2020","07:56:00","15","68"
"10/05/2020","07:56:00","16","111"
"10/05/2020","07:56:00","18","74"
"10/05/2020","07:56:00","19","93"
"10/05/2020","07:56:00","20","79"
"10/05/2020","07:56:00","21","106"
"10/05/2020","07:56:00","22","61"
"10/05/2020","07:56:00","24","75"
"10/05/2020","07:56:00","26","55"
"10/05/2020","07:56:00","27","108"
"10/05/2020","07:56:00","29","104"
"10/05/2020","07:56:00","30","96"
"10/05/2020","07:56:00","31","83"
"10/05/2020","07:56:00","34","92"
"10/05/2020","07:57:00","1","124"
"10/05/2020","07:57:00","2","93"
"10/05/2020","07:57:00","4","150"
"10/05/2020","07:57:00","5","70"
"10/05/2020","07:57:00","8","113"
"10/05/2020","07:57:00","9","122"
"10/05/2020","07:57:00","10","90"
"10/05/2020","07:57:00","11","64"
"10/05/2020","07:57:00","12","84"
"10/05/2020","07:57:00","13","105"
"10/05/2020","07:57:00","14","88"
"10/05/2020","07:57:00","15","69"
"10/05/2020","07:57:00","16","114"
"10/05/2020","07:57:00","18","71"
"10/05/2020","07:57:00","19","95"
"10/05/2020","07:57:00","20","78"
"10/05/2020","07:57:00","21","101"
"10/05/2020","07:57:00","22","56"
"10/05/2020","07:57:00","24","68"
"10/05/2020","07:57:00","26","58"
"10/05/2020","07:57:00","27","102"
"10/05/2020","07:57:00","29","103"
"10/05/2020","07:57:00","30","98"
"10/05/2020","07:57:00","31","79"
"10/05/2020","07:57:00","34","89"
"10/05/2020","07:58:00","1","138"
"10/05/2020","07:58:00","2","89"
"10/05/2020","07:58:00","4","149"
"10/05/2020","07:58:00","5","70"
"10/05/2020","07:58:00","8","103"
"10/05/2020","07:58:00","9","137"
"10/05/2020","07:58:00","10","87"
"10/05/2020","07:58:00","11","59"
"10/05/2020","07:58:00","12","87"
"10/05/2020","07:58:00","13","99"
"10/05/2020","07:58:00","14","90"
"10/05/2020","07:58:00","15","75"
"10/05/2020","07:58:00","16","135"
"10/05/2020","07:58:00","18","70"
"10/05/2020","07:58:00","19","105"
"10/05/2020","07:58:00","20","84"
"10/05/2020","07:58:00","21","101"
"10/05/2020","07:58:00","22","62"
"10/05/2020","07:58:00","24","67"
"10/05/2020","07:58:00","26","57"
"10/05/2020","07:58:00","27","89"
"10/05/2020","07:58:00","29","108"
"10/05/2020","07:58:00","30","107"
"10/05/2020","07:58:00","31","86"
"10/05/2020","07:58:00","34","88"
"10/05/2020","07:59:00","1","136"
"10/05/2020","07:59:00","2","88"
"10/05/2020","07:59:00","4","155"
"10/05/2020","07:59:00","5","66"
"10/05/2020","07:59:00","8","100"
"10/05/2020","07:59:00","9","131"
"10/05/2020","07:59:00","10","88"
"10/05/2020","07:59:00","11","57"
