"Julian Date","Event Date","Event Time","Altitude","Wind Direction","Wind Speed","Wind Shear","Temperature","Dew Point","Pressure","Relative Humidity","AbsoluteHumidity","Density","IndexOfRefraction","VelocityOfSound","SaturationVaporPressure","PrecipitableWater"
"22091","04/01/2022","13:14:00","16","90","1.0","0.000","22.1","21.8","1014.60","98","19.14","1185.52","378","673","26.08","0"
"22091","04/01/2022","13:14:00","1000","256","7.3","0.014","22.4","19.3","980.43","83","16.43","1145.67","353","673","22.41","5"
"22091","04/01/2022","13:14:00","2000","275","13.1","0.011","21.2","17.1","946.75","78","14.39","1111.76","334","671","19.54","10"
"22091","04/01/2022","13:14:00","3000","285","17.2","0.008","18.9","15.9","914.04","83","13.40","1082.17","322","669","18.06","14"
"22091","04/01/2022","13:14:00","4000","277","17.4","0.004","16.9","13.9","882.23","82","11.86","1052.42","306","666","15.87","18"
"22091","04/01/2022","13:14:00","5000","265","16.6","0.006","14.6","13.3","851.28","92","11.53","1023.62","299","663","15.31","22"
"22091","04/01/2022","13:14:00","6000","268","23.2","0.011","13.2","11.8","821.23","91","10.46","992.75","285","662","13.83","25"
"22091","04/01/2022","13:14:00","7000","264","27.0","0.007","12.1","9.2","792.10","82","8.83","962.03","269","660","11.62","28"
"22091","04/01/2022","13:14:00","8000","263","27.0","0.001","10.3","7.8","763.85","85","8.12","933.88","258","658","10.61","30"
"22091","04/01/2022","13:14:00","9000","262","30.9","0.006","8.6","6.4","736.44","86","7.42","906.08","248","656","9.65","33"
"22091","04/01/2022","13:14:00","10000","272","29.0","0.009","7.4","3.7","709.86","78","6.17","877.73","234","654","7.99","35"
"22091","04/01/2022","13:14:00","11000","275","24.4","0.008","5.7","3.0","684.11","83","5.90","851.09","227","652","7.59","37"
"22091","04/01/2022","13:14:00","12000","275","29.2","0.008","3.3","1.2","659.11","86","5.23","827.42","218","649","6.67","38"
"22091","04/01/2022","13:14:00","13000","269","24.9","0.009","1.0","0.0","634.80","93","4.84","803.73","210","647","6.13","40"
"22091","04/01/2022","13:14:00","14000","268","28.3","0.006","-0.4","-1.5","611.23","92","4.35","778.06","201","645","5.48","41"
"22091","04/01/2022","13:14:00","15000","268","33.7","0.009","-1.8","-3.0","588.43","91","3.91","753.09","193","643","4.89","43"
"22091","04/01/2022","13:14:00","16000","263","38.4","0.009","-3.5","-4.8","566.34","90","3.43","729.60","185","641","4.27","44"
"22091","04/01/2022","13:14:00","17000","256","47.6","0.018","-4.2","-5.6","544.97","90","3.23","703.95","178","640","4.01","45"
"22091","04/01/2022","13:14:00","18000","255","53.3","0.010","-6.3","-8.1","524.33","87","2.70","682.88","170","638","3.33","46"
"22091","04/01/2022","13:14:00","19000","255","53.3","0.001","-8.6","-10.8","504.31","84","2.19","662.78","162","635","2.67","46"
"22091","04/01/2022","13:14:00","20000","254","53.4","0.001","-11.0","-14.3","484.87","77","1.67","643.34","154","632","2.02","47"
"22091","04/01/2022","13:14:00","21000","253","56.1","0.005","-14.2","-35.0","465.96","15","0.26","626.73","141","627","0.31","47"
"22091","04/01/2022","13:14:00","22000","258","60.8","0.011","-16.2","-22.2","447.59","60","0.87","606.32","141","625","1.03","47"
"22091","04/01/2022","13:14:00","23000","250","57.9","0.014","-17.0","-20.3","429.87","75","1.02","584.02","137","624","1.21","48"
"22091","04/01/2022","13:14:00","24000","253","60.2","0.006","-18.4","-23.7","412.81","63","0.76","564.06","131","622","0.90","48"
"22091","04/01/2022","13:14:00","25000","258","62.7","0.011","-20.9","-28.9","396.26","48","0.48","546.98","125","619","0.56","48"
"22091","04/01/2022","13:14:00","26000","252","56.8","0.015","-22.6","-28.4","380.26","59","0.50","528.43","121","617","0.58","48"
"22091","04/01/2022","13:14:00","27000","246","55.3","0.009","-23.4","-26.6","364.85","75","0.60","508.58","118","616","0.69","48"
"22091","04/01/2022","13:14:00","28000","243","63.6","0.015","-25.9","-28.5","349.96","79","0.51","492.79","113","613","0.58","49"
"22091","04/01/2022","13:14:00","29000","243","63.5","0.001","-28.6","-31.2","335.53","78","0.40","477.74","109","610","0.45","49"
"22091","04/01/2022","13:14:00","30000","247","65.8","0.008","-31.4","-38.6","321.53","49","0.19","463.24","105","606","0.21","49"
